I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-18,-55,-30,40,8,-51,-26,-17,29,-3,-47,-196
-17,-55,-31,39,9,-52,-26,-17,29,-2,-47,-195
-16,-54,-31,38,10,-52,-25,-17,30,-2,-47,-195
-15,-53,-31,38,10,-51,-25,-17,31,-1,-46,-194
-15,-53,-30,38,9,-50,-24,-17,31,-1,-46,-194
-15,-52,-30,37,9,-49,-24,-16,31,-2,-46,-193
-15,-51,-30,36,9,-49,-23,-16,31,-2,-45,-193
-14,-50,-30,35,10,-49,-23,-15,31,-2,-45,-192
-13,-50,-31,35,11,-49,-22,-14,32,-2,-45,-192
-11,-50,-32,33,12,-49,-21,-14,32,-2,-44,-191
-10,-49,-32,32,13,-49,-21,-13,33,-2,-44,-191
-10,-48,-32,32,13,-49,-21,-13,35,-1,-44,-191
-9,-48,-33,32,14,-49,-20,-12,36,-1,-44,-190
-8,-48,-34,31,15,-50,-19,-11,36,-0,-43,-190
-7,-47,-34,30,16,-50,-18,-10,37,0,-43,-190
-6,-47,-34,29,17,-49,-18,-9,38,1,-42,-189
-6,-46,-34,28,17,-49,-17,-9,38,1,-41,-189
-6,-46,-34,28,17,-49,-16,-8,38,1,-41,-188
-5,-45,-34,27,18,-49,-16,-7,39,1,-41,-188
-3,-44,-35,26,19,-49,-15,-6,40,2,-40,-187
-2,-43,-36,25,20,-49,-14,-5,40,3,-40,-187
-0,-41,-35,22,20,-46,-13,-5,41,3,-40,-187
0,-37,-32,20,19,-42,-13,-5,42,4,-41,-187
1,-33,-29,18,18,-39,-12,-4,43,5,-42,-187
2,-32,-29,16,18,-37,-11,-4,44,5,-42,-186
4,-31,-30,15,20,-38,-11,-3,44,6,-41,-186
5,-31,-31,14,21,-38,-10,-2,43,6,-40,-185
6,-31,-32,13,22,-39,-9,-1,43,6,-40,-185
6,-29,-31,13,22,-38,-8,1,44,6,-39,-184
8,-27,-30,11,22,-36,-7,1,45,7,-39,-184
8,-27,-31,10,23,-36,-6,2,46,7,-38,-184
9,-26,-31,9,24,-36,-5,2,47,8,-37,-184
10,-24,-30,7,24,-34,-4,3,49,9,-36,-183
12,-23,-31,6,25,-34,-3,4,50,10,-35,-183
13,-22,-32,5,26,-34,-2,5,51,11,-34,-182
14,-22,-32,4,27,-34,-1,6,52,12,-33,-181
17,-20,-33,1,29,-34,-0,7,53,13,-32,-181
19,-20,-35,0,31,-34,0,9,54,14,-31,-180
19,-19,-35,-1,31,-34,2,9,55,16,-31,-180
20,-18,-35,-2,32,-33,3,10,55,17,-30,-179
22,-17,-35,-3,33,-33,4,11,56,18,-29,-179
24,-15,-36,-5,34,-33,5,12,58,19,-28,-178
25,-14,-36,-6,35,-32,6,13,60,20,-27,-178
27,-13,-37,-9,37,-32,7,14,61,22,-26,-177
30,-11,-38,-11,39,-32,8,16,63,23,-25,-177
31,-10,-38,-13,40,-31,9,17,64,24,-24,-176
32,-8,-38,-14,40,-30,10,19,66,26,-22,-176
33,-7,-38,-15,41,-29,12,20,67,27,-21,-175
34,-6,-38,-16,41,-29,13,21,68,28,-20,-175
36,-4,-38,-19,43,-28,14,23,69,29,-19,-174
39,-2,-39,-21,45,-27,15,24,70,29,-18,-174
41,0,-39,-23,45,-26,17,25,71,30,-17,-173
42,1,-39,-25,46,-25,17,26,73,31,-16,-173
43,3,-39,-26,47,-25,18,27,74,32,-16,-172
45,4,-39,-28,48,-23,19,27,75,33,-16,-172
46,6,-38,-30,48,-22,19,28,76,34,-15,-171
47,7,-39,-31,49,-22,20,29,77,35,-14,-170
49,10,-39,-33,50,-20,21,30,79,37,-14,-170
51,12,-38,-35,50,-19,22,31,80,38,-13,-169
52,13,-38,-37,51,-18,23,32,81,39,-11,-168
53,15,-38,-38,52,-17,24,32,82,40,-11,-168
55,16,-38,-40,52,-16,24,33,84,41,-10,-167
56,18,-38,-41,53,-15,25,34,85,42,-9,-167
57,19,-38,-43,54,-14,25,34,86,43,-8,-167
59,22,-37,-46,55,-12,26,35,87,44,-7,-166
60,25,-36,-48,55,-9,26,35,87,44,-6,-166
61,27,-35,-50,54,-8,26,36,87,45,-5,-165
61,28,-35,-50,54,-7,26,36,86,46,-4,-164
61,29,-34,-51,54,-6,26,36,87,47,-4,-163
62,30,-33,-52,54,-5,26,36,88,47,-3,-163
64,32,-33,-54,55,-3,25,35,88,48,-2,-163
65,34,-33,-55,55,-3,25,34,89,48,-2,-163
66,35,-32,-57,56,-2,25,34,89,49,-1,-163
67,38,-31,-58,56,1,25,34,89,49,-1,-162
66,41,-28,-60,53,5,24,34,88,48,-1,-162
66,44,-25,-61,51,9,24,33,88,47,-0,-162
65,47,-21,-63,49,13,24,33,87,47,0,-161
65,49,-20,-63,48,15,24,32,86,47,1,-161
65,50,-19,-64,48,15,24,31,86,47,1,-160
65,50,-19,-64,47,16,24,30,85,47,1,-159
65,52,-17,-65,47,18,23,29,84,47,1,-159
65,52,-17,-65,46,18,22,28,83,47,1,-159
65,52,-17,-65,46,18,21,26,83,47,1,-159
64,52,-16,-65,45,19,20,25,82,47,1,-159
63,52,-15,-64,44,20,18,23,81,46,0,-159
62,52,-14,-63,42,21,17,21,80,46,-1,-159
61,52,-13,-63,42,21,15,19,79,45,-1,-159
60,52,-13,-63,41,21,13,17,77,44,-3,-159
58,51,-11,-61,39,22,11,15,76,44,-5,-159
57,50,-11,-59,38,21,9,13,74,42,-5,-159
55,48,-11,-57,37,20,7,11,73,41,-7,-160
53,47,-10,-56,36,20,5,8,71,39,-8,-161
51,46,-10,-54,34,20,4,6,69,38,-9,-162
49,43,-10,-51,33,18,2,3,67,36,-11,-163
47,42,-9,-50,32,18,0,1,65,34,-12,-164
45,40,-8,-47,30,17,-2,-2,63,32,-14,-166
41,37,-7,-43,27,17,-4,-5,60,30,-16,-167
38,35,-6,-40,25,16,-7,-7,58,27,-18,-168
36,33,-5,-38,23,16,-8,-9,55,24,-19,-169
34,31,-5,-36,22,14,-10,-12,52,21,-21,-170
32,29,-5,-33,21,13,-12,-14,49,19,-23,-172
30,26,-6,-31,20,11,-13,-17,47,16,-26,-173
28,23,-6,-28,19,9,-13,-19,44,14,-29,-174
26,20,-7,-25,19,6,-14,-22,41,12,-31,-174
22,18,-5,-22,15,7,-15,-24,39,10,-33,-175
17,18,-0,-19,10,10,-16,-26,36,7,-35,-175
13,18,4,-17,5,13,-17,-28,34,4,-37,-176
9,19,8,-15,0,16,-19,-29,32,1,-39,-176
4,18,11,-12,-4,17,-20,-31,30,-2,-40,-176
2,15,12,-8,-6,16,-21,-33,28,-4,-42,-177
0,13,11,-6,-7,15,-22,-34,25,-6,-44,-177
-2,11,11,-4,-7,13,-24,-35,24,-7,-46,-178
-3,8,10,-2,-7,11,-24,-37,22,-9,-47,-179
-3,6,8,-1,-6,9,-25,-38,20,-11,-49,-179
-2,5,6,-1,-4,7,-26,-39,18,-12,-50,-179
-2,4,6,-1,-4,6,-27,-41,17,-13,-52,-179
-2,4,6,-1,-4,6,-28,-41,16,-14,-52,-180
-2,4,6,-1,-4,6,-28,-42,16,-14,-52,-180
-2,4,6,-1,-4,6,-29,-42,15,-14,-53,-180
-2,4,6,-1,-4,6,-29,-42,15,-14,-53,-180
-2,4,6,-1,-4,6,-29,-42,15,-14,-53,-180
-2,4,6,-1,-4,6,-29,-42,15,-14,-53,-180
-8,8,14,0,-12,14,-30,-43,12,-19,-56,-181
-15,13,26,3,-24,24,-32,-46,7,-24,-61,-182
-18,14,30,4,-27,28,-33,-47,5,-26,-62,-182
-19,14,31,4,-29,29,-33,-47,5,-26,-63,-182
-19,15,32,4,-29,29,-33,-47,5,-27,-63,-182
-19,15,32,4,-29,29,-33,-47,4,-27,-63,-182
-19,15,32,4,-29,29,-33,-47,4,-27,-63,-182
-19,15,32,4,-29,29,-33,-48,4,-27,-63,-182
-19,15,32,4,-29,29,-33,-48,4,-27,-63,-182
-19,15,32,4,-29,29,-33,-49,4,-27,-63,-182
-19,15,31,3,-28,29,-33,-49,4,-27,-63,-182
-17,15,30,2,-26,28,-33,-49,4,-28,-64,-182
-15,15,28,1,-25,27,-33,-49,4,-29,-65,-182
-13,15,26,0,-22,26,-33,-49,4,-29,-66,-182
-12,15,25,-0,-21,25,-33,-49,4,-30,-67,-182
-12,15,25,-0,-21,25,-33,-49,4,-30,-67,-182
-11,15,24,-1,-20,24,-33,-49,4,-30,-67,-182
-11,15,24,-1,-20,24,-33,-49,4,-30,-67,-182
-11,15,24,-1,-20,24,-33,-49,4,-31,-67,-182
-11,15,24,-1,-20,24,-33,-49,4,-31,-67,-182
-11,15,24,-1,-20,24,-33,-49,3,-32,-67,-182
-11,15,24,-1,-20,24,-33,-49,2,-33,-67,-181
-11,15,24,-1,-20,24,-33,-49,2,-34,-67,-181
-11,15,24,-1,-20,24,-33,-49,2,-34,-67,-181
-11,15,24,-1,-20,24,-33,-49,2,-34,-67,-181
-11,15,24,-1,-20,24,-33,-49,2,-34,-67,-181
-11,15,24,-1,-20,24,-33,-49,2,-34,-67,-181
-11,15,24,-1,-20,24,-33,-49,1,-35,-67,-180
-11,15,24,-1,-20,24,-33,-49,1,-36,-67,-180
-11,15,24,-1,-20,24,-33,-49,0,-37,-67,-180
-11,15,24,-1,-20,24,-33,-50,-1,-37,-67,-180
-11,15,24,-1,-20,24,-33,-50,-1,-37,-67,-179
-11,15,24,-1,-20,24,-33,-50,-2,-37,-67,-179
-11,15,24,-1,-20,24,-33,-51,-3,-37,-67,-179
-11,15,24,-1,-20,24,-33,-51,-3,-37,-67,-179
-11,15,24,-1,-20,24,-33,-51,-3,-37,-67,-179
-11,15,24,-1,-20,24,-33,-51,-3,-37,-67,-179
-11,15,24,-1,-20,24,-33,-51,-3,-37,-67,-178
-11,15,24,-1,-20,24,-33,-52,-4,-38,-67,-178
-11,15,24,-1,-20,24,-32,-52,-4,-38,-68,-177
-11,15,24,-1,-20,24,-31,-52,-5,-39,-69,-177
-11,15,24,-1,-20,24,-30,-53,-5,-40,-70,-177
-12,15,25,-0,-21,25,-29,-53,-6,-41,-71,-176
-14,15,27,0,-23,26,-29,-53,-6,-41,-71,-176
-15,15,28,1,-25,27,-29,-53,-6,-41,-71,-176
-17,15,30,3,-27,28,-29,-53,-6,-41,-71,-176
-19,15,31,3,-28,29,-29,-54,-6,-41,-71,-176
-19,15,32,4,-29,29,-30,-54,-7,-42,-71,-176
-19,15,32,4,-29,29,-31,-54,-7,-43,-71,-176
-19,15,32,4,-29,29,-32,-55,-8,-44,-71,-176
-19,15,32,4,-29,29,-33,-55,-8,-44,-71,-176
-19,15,32,4,-29,29,-33,-56,-9,-45,-72,-176
-19,15,32,4,-29,29,-33,-57,-10,-46,-73,-176
-19,15,32,4,-29,29,-33,-57,-10,-47,-74,-176
-19,14,31,4,-29,28,-33,-57,-11,-48,-75,-176
-19,12,30,5,-28,26,-33,-57,-11,-48,-75,-176
-19,11,28,6,-27,24,-33,-58,-11,-48,-75,-176
-19,8,26,7,-26,22,-33,-58,-11,-48,-75,-175
-19,7,25,8,-25,20,-33,-58,-11,-48,-75,-175
-19,7,25,8,-25,20,-33,-58,-12,-49,-75,-175
-19,6,24,8,-25,19,-33,-59,-12,-50,-75,-175
-19,6,24,8,-25,19,-33,-59,-13,-51,-75,-175
-19,6,24,8,-25,19,-33,-59,-14,-51,-75,-175
-19,6,24,8,-25,19,-33,-59,-14,-51,-75,-174
-19,6,24,8,-25,19,-33,-60,-15,-51,-75,-174
-19,6,24,8,-25,19,-33,-60,-16,-51,-75,-174
-19,6,24,8,-25,19,-33,-60,-16,-52,-75,-173
-19,6,24,8,-25,19,-33,-60,-16,-53,-75,-173
-19,6,24,8,-25,19,-33,-61,-16,-53,-75,-172
-19,6,24,8,-25,19,-33,-61,-16,-54,-75,-172
-19,6,24,9,-24,19,-33,-62,-17,-55,-75,-172
-19,4,22,10,-23,17,-33,-62,-17,-56,-75,-172
-19,2,21,11,-22,15,-33,-63,-18,-57,-75,-172
-19,0,19,12,-22,12,-33,-63,-18,-58,-75,-172
-19,-1,18,13,-21,11,-33,-63,-19,-58,-75,-171
-19,-2,17,13,-21,10,-33,-64,-19,-58,-75,-171
-19,-2,17,13,-20,10,-33,-64,-19,-59,-75,-170
-19,-2,17,13,-20,10,-33,-64,-19,-59,-75,-169
-20,-2,18,13,-21,10,-33,-64,-19,-59,-75,-169
-22,-2,19,14,-23,11,-33,-64,-20,-59,-75,-168
-23,-2,21,15,-25,12,-33,-64,-20,-59,-75,-168
-25,-2,23,16,-27,14,-33,-64,-21,-59,-75,-168
-26,-3,23,18,-28,13,-33,-64,-21,-59,-75,-167
-27,-5,22,19,-27,12,-33,-64,-21,-59,-75,-167
-27,-7,21,20,-27,10,-33,-65,-21,-59,-75,-166
-27,-9,19,21,-26,7,-33,-65,-21,-59,-75,-166
-27,-10,18,22,-25,6,-33,-66,-22,-59,-75,-166
-27,-11,17,22,-25,5,-32,-66,-22,-60,-75,-165
-27,-11,17,22,-25,5,-31,-66,-23,-60,-75,-165
-27,-11,17,22,-25,5,-30,-66,-23,-61,-75,-164
-27,-11,17,22,-25,5,-29,-66,-24,-62,-75,-164
-27,-11,17,22,-25,5,-29,-66,-24,-62,-75,-164
-27,-11,17,22,-25,5,-29,-67,-24,-62,-75,-163
-27,-11,17,22,-25,5,-29,-67,-24,-62,-75,-163
-27,-11,17,22,-25,5,-29,-68,-24,-62,-75,-163
-27,-11,17,22,-25,5,-29,-68,-25,-62,-75,-163
-27,-11,17,22,-25,5,-29,-68,-25,-62,-75,-163
-27,-11,17,22,-25,5,-29,-68,-26,-62,-75,-163
-27,-11,17,22,-25,5,-29,-68,-26,-62,-75,-162
-27,-11,17,22,-25,5,-29,-68,-27,-62,-74,-162
-27,-11,17,22,-25,5,-29,-68,-27,-62,-73,-161
-27,-11,17,22,-25,5,-29,-68,-27,-62,-72,-160
-27,-11,17,22,-25,5,-29,-68,-27,-62,-71,-160
-27,-11,17,22,-25,5,-29,-68,-27,-63,-70,-160
-27,-11,17,22,-25,5,-29,-69,-27,-64,-69,-159
-27,-11,17,22,-25,5,-29,-69,-27,-65,-68,-159
-27,-11,17,22,-25,5,-29,-70,-27,-65,-67,-159
-27,-11,17,22,-25,5,-29,-70,-27,-65,-67,-159
-27,-11,17,22,-25,5,-29,-70,-27,-66,-67,-158
-27,-11,17,22,-25,5,-29,-70,-27,-66,-67,-157
-27,-11,17,22,-25,5,-29,-70,-27,-66,-67,-157
-27,-11,17,22,-25,5,-29,-70,-27,-67,-67,-156
-27,-11,17,22,-25,5,-29,-70,-28,-67,-67,-156
-27,-11,17,22,-25,5,-29,-70,-29,-68,-67,-156
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-156
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-156
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-155
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-154
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-153
-27,-11,17,22,-25,5,-29,-70,-29,-69,-67,-153
-27,-11,17,22,-25,5,-29,-71,-29,-69,-67,-153
-27,-11,17,22,-25,5,-29,-71,-29,-69,-67,-152
-27,-11,17,22,-25,5,-29,-72,-29,-69,-67,-152
-27,-11,17,22,-25,5,-29,-72,-29,-69,-66,-151
-27,-11,17,22,-25,5,-29,-72,-29,-69,-65,-151
-27,-11,17,22,-25,5,-29,-72,-29,-69,-64,-151
-27,-12,16,23,-24,4,-28,-72,-29,-69,-63,-150
-27,-14,15,24,-23,2,-27,-72,-29,-69,-62,-150
-27,-15,13,25,-22,0,-26,-72,-29,-69,-61,-149
-27,-18,11,25,-22,-3,-25,-72,-29,-69,-60,-149
-27,-19,10,26,-21,-4,-24,-72,-29,-69,-59,-149
-27,-19,10,26,-21,-5,-24,-72,-29,-69,-59,-149
-27,-20,10,27,-20,-5,-24,-72,-29,-69,-59,-149
-27,-20,10,27,-20,-5,-24,-72,-29,-69,-59,-149
-27,-20,10,27,-20,-5,-24,-72,-29,-69,-59,-149
-27,-20,10,27,-20,-5,-24,-72,-29,-69,-59,-149
-26,-21,8,27,-19,-7,-26,-69,-30,-66,-48,-155
-26,-22,6,27,-18,-8,-28,-65,-30,-62,-34,-164
-25,-22,6,27,-17,-9,-29,-64,-30,-61,-29,-167
-25,-22,6,27,-17,-9,-30,-63,-31,-60,-28,-168
-25,-22,6,27,-17,-9,-30,-63,-31,-60,-27,-168
-25,-22,6,27,-17,-9,-30,-63,-31,-60,-27,-168
-25,-21,6,26,-18,-8,-30,-63,-31,-61,-27,-167
-25,-20,7,26,-18,-7,-30,-64,-31,-62,-27,-166
-25,-21,7,26,-18,-8,-31,-64,-31,-63,-27,-166
-25,-22,6,26,-17,-9,-31,-64,-31,-64,-27,-166
-25,-22,6,27,-17,-9,-31,-64,-31,-64,-27,-165
-25,-22,6,27,-17,-9,-31,-64,-31,-65,-27,-165
-25,-22,6,27,-17,-9,-31,-65,-31,-65,-27,-165
-25,-22,6,27,-17,-9,-31,-66,-31,-65,-26,-165
-25,-23,5,27,-17,-10,-31,-66,-31,-65,-26,-165
-25,-24,4,28,-16,-11,-31,-66,-31,-65,-26,-165
-25,-24,4,28,-16,-12,-31,-66,-31,-65,-26,-164
-25,-24,4,28,-16,-12,-30,-66,-32,-65,-26,-163
-25,-22,6,27,-17,-9,-30,-66,-32,-65,-26,-163
-25,-21,7,26,-18,-8,-31,-66,-31,-65,-26,-163
-25,-22,5,26,-16,-9,-31,-66,-31,-66,-26,-162
-24,-21,5,25,-16,-9,-31,-66,-32,-66,-27,-162
-23,-20,5,25,-16,-8,-31,-66,-32,-66,-27,-162
-23,-20,6,25,-16,-8,-30,-66,-31,-66,-26,-161
-23,-20,6,25,-16,-8,-29,-66,-32,-65,-26,-161
-24,-21,6,25,-16,-8,-28,-66,-32,-65,-26,-160
-25,-22,6,26,-17,-9,-27,-66,-32,-65,-26,-160
-25,-22,6,27,-17,-9,-27,-66,-32,-65,-26,-160
-25,-23,4,27,-16,-11,-26,-66,-33,-66,-26,-160
-24,-24,3,27,-15,-12,-26,-65,-32,-66,-26,-159
-23,-24,2,27,-14,-13,-26,-65,-32,-66,-25,-159
-23,-24,2,27,-14,-13,-26,-65,-33,-66,-25,-159
-23,-24,2,27,-14,-13,-26,-65,-33,-66,-24,-159
-23,-24,2,27,-14,-13,-26,-65,-33,-66,-23,-158
-23,-25,1,27,-13,-14,-26,-65,-34,-66,-22,-158
-23,-27,-0,28,-12,-16,-25,-65,-35,-66,-22,-157
-23,-28,-2,29,-12,-17,-23,-65,-35,-66,-22,-156
-23,-29,-2,29,-11,-18,-22,-65,-36,-66,-22,-156
-23,-29,-2,29,-11,-18,-21,-65,-36,-66,-22,-155
-23,-30,-3,30,-11,-19,-21,-65,-35,-66,-22,-155
-23,-32,-5,31,-10,-22,-21,-65,-35,-66,-22,-154
-23,-32,-5,32,-10,-22,-21,-65,-35,-66,-22,-154
-23,-33,-6,32,-9,-23,-21,-65,-34,-66,-21,-154
-23,-33,-6,32,-9,-23,-21,-65,-34,-66,-21,-154
-23,-33,-6,32,-9,-23,-21,-66,-35,-66,-21,-154
-23,-33,-6,32,-9,-23,-20,-67,-35,-66,-21,-154
-23,-33,-6,32,-9,-23,-20,-67,-36,-66,-21,-153
-23,-33,-6,32,-9,-23,-20,-67,-36,-65,-21,-153
-23,-33,-6,32,-9,-23,-20,-67,-36,-65,-21,-152
-23,-33,-6,32,-9,-23,-21,-67,-35,-64,-21,-152
-23,-33,-6,31,-8,-23,-21,-67,-35,-63,-21,-152
-22,-33,-7,31,-7,-24,-21,-67,-36,-63,-21,-152
-22,-33,-7,31,-8,-24,-21,-67,-36,-64,-22,-152
-23,-33,-6,32,-9,-23,-21,-67,-35,-64,-22,-152
-23,-33,-6,32,-9,-23,-20,-67,-35,-64,-22,-152
-23,-33,-6,32,-9,-23,-19,-67,-36,-64,-22,-151
-23,-33,-6,32,-9,-23,-18,-67,-36,-64,-21,-150
-23,-33,-6,32,-9,-23,-16,-67,-36,-64,-21,-150
-23,-33,-6,32,-9,-23,-15,-67,-36,-63,-21,-149
-23,-33,-6,32,-9,-23,-15,-67,-36,-63,-21,-149
-23,-33,-6,32,-9,-23,-15,-67,-36,-62,-21,-148
-23,-33,-6,32,-9,-23,-15,-67,-36,-61,-21,-148
-23,-33,-6,32,-9,-23,-15,-67,-35,-61,-21,-148
-23,-33,-6,31,-8,-23,-15,-68,-35,-60,-21,-148
-22,-33,-7,31,-7,-24,-15,-68,-35,-60,-21,-148
-22,-33,-7,31,-8,-24,-16,-68,-36,-60,-22,-148
-23,-34,-7,32,-8,-24,-15,-68,-36,-60,-22,-147
-23,-36,-8,33,-8,-26,-14,-68,-36,-59,-23,-147
-23,-37,-10,34,-7,-28,-12,-68,-36,-58,-24,-146
-23,-40,-11,35,-6,-30,-11,-68,-35,-57,-25,-146
-23,-41,-13,35,-4,-32,-10,-68,-35,-56,-26,-145
-22,-41,-14,35,-4,-33,-8,-68,-34,-56,-27,-145
-23,-42,-14,36,-4,-33,-6,-68,-34,-56,-28,-146
-23,-42,-13,36,-5,-33,-4,-68,-34,-56,-29,-146
-22,-42,-14,36,-4,-34,-1,-68,-34,-56,-29,-145
-22,-42,-14,36,-4,-34,0,-68,-35,-57,-30,-145
-23,-43,-15,37,-4,-35,2,-68,-35,-57,-30,-144
-22,-43,-16,36,-2,-36,3,-68,-35,-57,-30,-143
-21,-42,-16,35,-3,-35,4,-69,-35,-56,-30,-143
-23,-42,-14,36,-4,-33,5,-69,-35,-56,-31,-142
-23,-42,-14,36,-4,-33,5,-69,-34,-55,-31,-142
-22,-42,-15,35,-3,-34,5,-70,-34,-54,-31,-142
-23,-42,-14,36,-4,-33,5,-71,-34,-54,-32,-142
-23,-42,-13,36,-5,-33,5,-71,-34,-53,-32,-142
-22,-42,-14,36,-4,-34,5,-71,-34,-54,-32,-142
-22,-42,-15,35,-3,-34,5,-71,-34,-54,-33,-141
-21,-40,-14,34,-4,-33,5,-71,-34,-54,-33,-141
-21,-38,-12,33,-5,-30,6,-71,-34,-54,-33,-140
-21,-35,-9,32,-6,-26,7,-71,-34,-53,-33,-140
-21,-31,-6,30,-8,-22,8,-71,-34,-53,-33,-140
-21,-29,-5,29,-9,-20,9,-71,-34,-54,-33,-139
-21,-29,-5,29,-9,-20,9,-71,-34,-54,-33,-139
-21,-30,-5,29,-8,-21,10,-71,-34,-54,-34,-139
-21,-31,-6,29,-8,-22,10,-71,-33,-54,-34,-139
-21,-31,-6,29,-8,-22,10,-71,-33,-54,-35,-138
-21,-32,-6,30,-8,-23,10,-71,-33,-54,-36,-138
-21,-33,-8,31,-7,-25,10,-71,-33,-54,-38,-137
-21,-35,-10,32,-6,-27,10,-71,-33,-54,-40,-136
-21,-36,-11,32,-5,-28,11,-71,-33,-54,-42,-135
-21,-36,-10,32,-6,-27,11,-71,-33,-54,-43,-135
-21,-36,-10,32,-6,-28,11,-71,-33,-54,-45,-135
-21,-38,-12,33,-4,-30,11,-71,-33,-54,-46,-134
-21,-39,-13,34,-4,-31,11,-71,-33,-54,-47,-133
-21,-40,-13,34,-4,-32,11,-71,-33,-55,-48,-133
-21,-39,-13,33,-4,-31,11,-71,-33,-55,-48,-132
-21,-38,-12,33,-5,-30,11,-72,-32,-55,-48,-131
-21,-37,-11,33,-5,-29,11,-72,-32,-55,-48,-131
-21,-37,-11,33,-5,-29,11,-72,-33,-55,-48,-130
-21,-37,-11,33,-5,-29,11,-72,-33,-55,-48,-129
-21,-36,-11,32,-5,-28,11,-72,-33,-55,-48,-129
-21,-36,-11,32,-5,-28,11,-72,-33,-55,-49,-128
-20,-35,-11,31,-4,-28,11,-72,-32,-54,-51,-128
-20,-36,-11,32,-4,-28,11,-72,-32,-54,-53,-127
