I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-25,5,16,12,-19,12,13,-17,-30,-17,-15,9
-23,12,20,4,-22,19,11,-17,-28,-13,-13,10
-20,23,26,-8,-25,27,8,-17,-26,-6,-9,11
-19,26,28,-12,-27,30,8,-17,-25,-4,-8,11
-19,27,29,-14,-27,31,7,-17,-24,-4,-7,11
-18,27,29,-15,-26,31,7,-17,-24,-3,-7,11
-15,28,28,-17,-25,31,6,-16,-24,-3,-6,12
-13,29,28,-20,-24,31,6,-16,-25,-2,-6,12
-13,30,28,-20,-24,31,5,-16,-25,-3,-6,12
-11,30,27,-21,-23,31,4,-18,-26,-3,-6,13
-10,29,26,-21,-22,30,4,-18,-26,-4,-6,13
-9,27,25,-20,-20,28,3,-20,-27,-5,-7,14
-9,25,23,-17,-19,26,3,-22,-28,-6,-7,14
-11,22,21,-14,-19,23,2,-25,-29,-7,-8,15
-12,19,20,-10,-18,21,1,-28,-30,-8,-9,16
-11,16,17,-7,-16,18,1,-30,-31,-9,-10,16
-10,13,15,-6,-14,15,0,-32,-32,-10,-11,16
-9,12,13,-5,-12,14,-0,-34,-33,-12,-12,16
-6,11,11,-6,-10,12,-1,-35,-33,-13,-13,16
-5,9,9,-5,-8,10,-1,-37,-34,-14,-14,15
-6,7,8,-2,-8,8,-2,-38,-35,-15,-15,15
-6,5,7,0,-7,6,-3,-39,-36,-16,-15,15
-6,3,6,2,-6,5,-5,-40,-37,-18,-17,15
-8,0,4,6,-5,3,-5,-40,-38,-19,-17,16
-10,-2,3,10,-5,1,-5,-42,-39,-20,-18,17
-13,-5,3,14,-6,-0,-5,-43,-39,-21,-19,18
-16,-8,2,19,-6,-2,-5,-45,-39,-22,-19,19
-18,-11,1,23,-6,-4,-4,-45,-40,-23,-20,21
-18,-13,-1,26,-5,-6,-3,-46,-40,-23,-20,22
-19,-15,-2,29,-5,-8,-1,-46,-40,-24,-21,23
-18,-16,-3,30,-3,-9,0,-45,-41,-24,-21,25
-16,-17,-4,29,-2,-10,2,-44,-41,-24,-20,27
-15,-17,-5,29,-1,-11,3,-42,-41,-24,-19,29
-13,-17,-6,27,0,-12,3,-40,-40,-24,-17,31
-13,-17,-6,27,0,-12,5,-37,-40,-23,-15,34
-13,-17,-6,27,0,-12,6,-34,-40,-23,-13,36
-13,-17,-6,27,0,-12,7,-32,-39,-22,-12,39
-11,-17,-7,26,1,-12,8,-30,-39,-21,-11,41
-10,-17,-7,25,2,-13,10,-28,-38,-21,-11,43
-9,-18,-9,25,3,-14,11,-26,-37,-20,-11,45
-6,-19,-10,25,5,-15,13,-24,-37,-19,-10,46
-4,-19,-12,24,7,-16,14,-22,-36,-17,-10,47
-4,-20,-13,24,8,-17,15,-20,-36,-17,-10,48
-3,-22,-14,25,9,-19,16,-18,-35,-16,-10,48
-3,-23,-15,27,10,-20,18,-16,-35,-16,-10,49
-4,-25,-16,30,10,-22,19,-14,-34,-16,-10,50
-6,-27,-16,32,10,-23,19,-11,-34,-16,-11,50
-6,-28,-17,34,10,-23,20,-9,-34,-16,-11,50
-6,-30,-18,35,11,-25,21,-8,-34,-16,-12,50
-6,-31,-19,36,12,-26,21,-8,-34,-17,-12,50
-8,-31,-19,38,11,-26,22,-8,-34,-17,-13,50
-10,-32,-18,39,10,-26,22,-8,-34,-17,-13,50
-13,-32,-17,42,8,-26,22,-8,-34,-17,-13,49
-16,-33,-16,45,7,-26,22,-8,-34,-17,-13,49
-19,-34,-15,48,5,-25,22,-7,-34,-18,-14,49
-21,-34,-14,48,3,-25,22,-7,-34,-18,-14,48
-21,-34,-15,50,3,-25,22,-7,-33,-19,-14,48
-22,-35,-15,51,3,-26,22,-7,-33,-19,-14,48
-22,-36,-15,52,4,-26,22,-7,-32,-19,-14,48
-22,-36,-15,52,4,-26,22,-8,-32,-19,-14,48
-22,-36,-15,52,4,-26,22,-8,-32,-18,-14,48
-22,-36,-15,52,4,-26,22,-7,-31,-18,-14,48
-22,-36,-15,52,4,-26,23,-7,-31,-17,-14,49
-21,-37,-17,52,5,-28,23,-7,-31,-17,-14,49
-18,-39,-19,52,8,-30,23,-7,-32,-18,-14,50
-16,-39,-21,51,10,-31,23,-8,-32,-19,-14,50
-13,-38,-22,48,11,-31,24,-8,-32,-18,-13,50
-11,-39,-23,48,13,-33,24,-6,-32,-16,-12,50
-9,-39,-24,46,14,-33,25,-5,-32,-15,-11,50
-5,-36,-24,41,15,-31,25,-5,-31,-14,-12,51
-1,-34,-24,36,17,-31,26,-5,-32,-13,-13,51
3,-34,-26,34,19,-32,29,-5,-32,-14,-13,51
3,-32,-24,32,18,-30,27,-8,-35,-19,-17,50
3,-26,-20,25,15,-24,27,-4,-35,-21,-18,49
18,-28,-29,17,27,-31,28,-5,-39,-26,-21,48
-10,-32,-18,40,10,-26,26,-10,-42,-29,-25,46
-10,-42,-26,50,15,-36,24,-15,-45,-31,-28,45
-23,-48,-24,65,10,-38,18,-21,-48,-37,-33,40
-26,-50,-24,69,9,-39,18,-31,-50,-45,-41,37
-29,-50,-23,70,7,-38,18,-34,-46,-38,-45,33
-29,-50,-23,70,7,-38,20,-28,-37,-25,-41,36
-29,-50,-23,70,7,-38,21,-19,-24,-6,-43,34
-35,-44,-15,69,-1,-30,22,-22,-16,6,-40,32
-35,-36,-9,61,-5,-22,22,-18,-11,15,-43,28
-41,-22,4,50,-16,-7,21,-19,-20,-7,-54,23
-60,-11,21,52,-35,8,15,-37,-39,-53,-75,16
-63,3,33,39,-44,22,7,-51,-62,-92,-86,14
-63,19,45,23,-53,37,1,-68,-84,-132,-97,17
-63,40,60,2,-63,56,-5,-90,-106,-161,-96,22
-51,58,67,-24,-64,69,-14,-107,-123,-181,-82,38
-19,64,57,-51,-46,66,-25,-121,-140,-199,-68,55
3,77,55,-77,-38,70,-27,-122,-149,-203,-54,78
28,85,49,-102,-25,70,-32,-131,-160,-206,-37,90
49,85,39,-116,-11,64,-34,-133,-166,-207,-24,107
87,81,18,-137,17,48,-37,-139,-180,-216,-11,125
115,77,1,-151,38,36,-47,-160,-198,-235,2,146
168,81,-21,-189,72,24,-63,-184,-213,-232,38,177
231,64,-63,-214,122,-10,-71,-178,-214,-221,78,215
299,56,-102,-251,173,-39,-73,-175,-209,-199,118,250
334,34,-135,-251,208,-70,-74,-162,-201,-183,146,276
387,25,-166,-278,248,-94,-69,-142,-194,-174,164,305
378,32,-157,-278,238,-85,-72,-157,-188,-185,156,319
359,40,-143,-274,222,-72,-69,-157,-178,-176,167,335
303,64,-98,-261,171,-32,-66,-163,-172,-184,154,340
221,77,-50,-220,110,4,-69,-180,-159,-173,130,324
159,89,-11,-192,61,34,-66,-181,-148,-160,103,302
109,95,18,-166,24,55,-63,-181,-139,-152,74,277
71,83,27,-129,5,55,-58,-169,-128,-132,55,258
49,77,33,-108,-6,56,-53,-152,-117,-117,39,238
40,70,33,-96,-9,53,-45,-146,-110,-115,16,221
31,64,33,-84,-13,50,-38,-134,-103,-108,-5,198
-4,50,39,-47,-28,47,-33,-118,-94,-94,-17,179
-16,46,42,-34,-35,47,-26,-107,-89,-88,-20,165
-29,25,33,-6,-32,32,-19,-95,-81,-84,-26,156
-35,30,39,-6,-39,38,-14,-86,-75,-71,-28,147
-44,32,45,-2,-46,43,-11,-75,-69,-66,-29,136
-35,30,39,-6,-39,38,-6,-63,-64,-60,-36,126
-10,17,18,-10,-16,19,1,-49,-57,-55,-36,117
-66,11,40,34,-51,30,6,-39,-51,-43,-28,111
-35,15,28,9,-32,25,9,-27,-46,-34,-25,108
-29,5,18,15,-22,13,11,-21,-43,-27,-24,102
-26,-3,10,21,-16,5,14,-13,-41,-26,-20,101
-26,-9,6,27,-12,-1,20,-4,-38,-20,-18,101
-26,-26,-6,44,-4,-16,25,5,-32,-15,-13,103
-19,-28,-11,42,1,-20,31,14,-27,-9,-7,100
-19,-34,-15,48,5,-25,30,19,-24,-6,-7,95
-19,-34,-15,48,5,-25,34,22,-22,1,-6,94
-19,-32,-14,46,3,-23,36,25,-18,1,-6,91
-19,-29,-12,43,3,-21,34,25,-18,1,-6,90
-19,-28,-11,42,2,-20,32,26,-17,1,-7,89
-19,-27,-10,41,1,-19,32,26,-17,2,-8,89
-19,-26,-10,39,1,-18,31,26,-17,2,-10,88
-20,-26,-9,41,0,-18,30,27,-17,2,-12,87
-23,-28,-9,45,-1,-19,30,28,-16,2,-12,87
-26,-30,-9,49,-2,-20,30,28,-16,3,-12,87
-26,-30,-9,48,-2,-20,29,29,-15,3,-11,87
-23,-25,-7,42,-3,-16,29,30,-14,4,-9,87
-23,-23,-5,39,-3,-14,29,31,-14,4,-8,88
-20,-22,-6,36,-2,-14,29,31,-13,4,-7,88
-19,-22,-7,36,-2,-14,29,30,-13,4,-7,88
-21,-24,-7,39,-2,-16,28,30,-14,4,-7,88
-22,-24,-7,40,-2,-16,28,29,-14,4,-6,87
-21,-24,-7,39,-2,-16,27,29,-14,4,-5,87
-19,-23,-7,38,-1,-16,27,29,-13,5,-4,87
-19,-23,-8,37,-0,-16,26,30,-13,5,-3,87
-19,-23,-8,37,-0,-16,26,32,-12,6,-2,87
-19,-23,-8,37,-0,-16,27,34,-11,6,-2,87
-20,-23,-7,38,-1,-15,27,35,-11,6,-2,87
-21,-23,-7,39,-2,-15,27,36,-10,7,-1,86
-21,-23,-6,38,-2,-14,27,37,-10,7,-1,86
-19,-22,-6,36,-2,-14,28,37,-9,7,-0,85
-19,-21,-6,35,-2,-14,28,37,-9,7,-0,84
-19,-22,-7,36,-1,-14,28,37,-9,8,-1,83
-19,-23,-7,37,-1,-15,29,38,-8,8,-2,83
-19,-23,-8,37,-0,-16,29,38,-7,8,-3,83
-19,-23,-8,37,-0,-16,29,38,-7,8,-3,83
-19,-23,-8,37,-0,-16,29,39,-6,9,-4,82
-19,-23,-8,37,-0,-16,29,41,-5,9,-4,82
-19,-23,-7,36,-1,-15,30,43,-5,9,-4,81
-19,-22,-7,35,-1,-14,30,45,-5,10,-3,80
-19,-21,-6,35,-2,-14,30,46,-4,10,-3,79
-19,-21,-6,35,-2,-14,30,47,-4,11,-3,79
-19,-21,-6,35,-2,-14,31,47,-4,12,-3,78
-19,-20,-6,34,-2,-13,31,48,-3,12,-3,78
-19,-20,-5,34,-3,-12,32,49,-3,13,-2,77
-19,-19,-5,33,-3,-12,32,49,-3,13,-2,77
-19,-19,-5,33,-3,-12,32,50,-2,14,-2,76
-19,-19,-5,33,-3,-12,33,50,-2,15,-2,75
-19,-19,-5,33,-3,-12,33,51,-1,16,-1,74
-19,-19,-5,33,-3,-12,33,51,-1,17,-1,74
-18,-19,-5,32,-2,-12,34,52,-0,17,-0,73
-16,-19,-6,31,-1,-13,34,52,0,18,-0,73
-17,-20,-6,33,-1,-13,35,54,1,19,-0,73
-18,-21,-6,34,-1,-14,35,55,2,21,0,72
-19,-21,-6,35,-2,-14,36,55,2,22,1,71
-19,-21,-6,35,-2,-14,36,57,3,23,1,70
-19,-22,-7,36,-1,-14,37,58,4,24,2,69
-18,-23,-8,36,0,-16,37,58,5,25,2,69
-16,-23,-9,35,1,-16,38,58,7,27,4,69
-15,-23,-10,34,2,-17,39,58,9,28,4,69
-13,-23,-10,34,3,-17,39,58,10,30,5,69
-12,-23,-11,33,4,-18,39,60,11,31,6,68
-10,-23,-12,31,5,-18,39,61,12,34,7,67
-9,-23,-12,31,6,-19,39,63,13,35,8,66
-9,-23,-12,31,6,-19,39,64,15,37,9,65
-9,-23,-12,31,6,-19,40,64,16,39,10,64
-8,-23,-13,30,7,-19,40,65,17,41,11,63
-7,-23,-13,30,8,-19,41,65,18,44,12,62
-6,-23,-14,29,8,-20,42,66,20,46,13,61
-4,-23,-15,27,10,-20,42,68,21,48,14,60
-3,-23,-16,26,11,-20,43,70,23,51,16,59
-1,-23,-16,25,12,-21,44,72,24,53,17,58
0,-23,-17,25,12,-21,45,75,26,55,18,58
1,-23,-17,24,13,-22,47,76,28,58,18,57
3,-24,-19,24,14,-23,49,77,29,60,18,56
3,-25,-19,25,15,-24,51,78,31,63,17,55
4,-25,-20,24,16,-25,53,79,33,66,18,55
6,-25,-21,23,17,-25,56,81,34,68,19,55
7,-25,-22,22,18,-25,58,84,36,70,20,54
9,-25,-22,21,19,-26,60,86,38,73,21,54
9,-26,-23,21,20,-27,61,88,39,75,23,54
11,-27,-25,21,21,-28,62,90,41,77,24,53
12,-27,-25,21,22,-29,62,91,42,80,25,52
12,-28,-26,22,23,-30,62,91,44,81,26,51
13,-29,-27,22,24,-31,63,92,45,83,26,50
14,-30,-28,21,25,-31,63,94,47,85,27,50
15,-30,-29,22,26,-32,63,96,48,87,28,49
16,-31,-30,22,27,-33,63,98,49,88,28,48
18,-32,-31,21,28,-34,63,99,50,89,29,47
18,-32,-32,22,29,-35,63,101,51,90,29,46
18,-33,-33,23,30,-36,63,102,51,90,29,45
19,-34,-34,22,30,-37,62,102,51,91,29,44
21,-34,-34,21,31,-37,62,102,52,91,29,43
21,-34,-35,22,32,-38,62,102,52,90,29,42
21,-35,-36,23,32,-39,63,102,52,90,28,41
21,-36,-36,23,33,-39,63,102,52,89,28,40
21,-35,-35,22,32,-38,63,102,51,88,27,39
21,-33,-34,20,32,-37,63,102,51,87,27,39
21,-32,-33,19,31,-35,62,100,50,85,26,39
21,-30,-31,17,30,-33,62,99,49,84,26,39
21,-28,-31,16,29,-32,61,98,48,82,25,39
21,-28,-30,16,29,-32,60,97,46,80,24,39
21,-27,-30,15,29,-31,59,96,45,77,23,39
21,-27,-30,15,29,-31,58,95,43,74,22,39
21,-27,-30,15,29,-31,56,92,41,70,20,39
21,-28,-31,16,29,-32,55,89,39,67,19,39
21,-29,-31,16,30,-33,53,86,37,63,17,38
21,-30,-32,17,30,-34,51,82,34,60,16,37
21,-30,-32,18,30,-34,49,78,32,56,14,37
20,-30,-31,18,29,-33,48,74,29,52,13,36
19,-29,-30,18,28,-32,47,70,27,48,12,36
18,-27,-28,17,27,-31,46,66,24,44,10,35
19,-26,-28,15,27,-30,45,61,22,40,9,35
22,-25,-28,12,28,-30,44,57,19,36,8,35
24,-24,-28,10,28,-29,43,53,16,32,6,36
25,-23,-28,8,29,-28,42,49,14,28,4,37
26,-21,-28,6,28,-27,41,45,12,24,2,37
25,-19,-26,4,27,-25,40,41,9,21,0,37
24,-17,-24,2,25,-23,39,37,7,18,-2,37
24,-16,-23,2,25,-22,38,34,5,15,-4,36
24,-15,-22,0,24,-21,36,30,3,11,-7,36
23,-14,-21,0,23,-19,35,25,1,7,-8,36
22,-13,-19,0,22,-18,34,20,-1,3,-9,37
21,-11,-18,-1,20,-17,33,16,-2,0,-10,37
18,-11,-16,0,18,-15,32,13,-4,-3,-11,36
15,-9,-14,1,15,-13,31,10,-5,-5,-11,36
11,-9,-11,2,12,-11,30,8,-7,-7,-12,36
7,-7,-8,4,8,-9,30,5,-8,-9,-13,35
4,-6,-6,4,6,-6,29,3,-9,-10,-14,34
4,-3,-4,2,4,-4,29,0,-10,-11,-14,34
3,-2,-2,1,3,-2,28,-2,-11,-11,-14,34
3,-1,-2,1,3,-2,28,-3,-11,-12,-14,34
3,-1,-2,0,3,-2,28,-4,-11,-12,-14,34
3,-1,-2,0,3,-2,28,-4,-11,-12,-14,34
3,-1,-2,0,3,-2,28,-4,-11,-12,-14,34
3,-1,-2,0,3,-2,28,-4,-11,-12,-14,34
2,4,2,-4,-1,3,27,-8,-13,-15,-16,32
1,10,7,-10,-5,9,25,-14,-16,-20,-19,30
0,12,9,-11,-6,11,24,-16,-17,-21,-20,29
0,13,10,-11,-7,12,24,-17,-18,-22,-20,29
-1,13,10,-11,-8,13,24,-17,-18,-22,-21,29
-4,13,12,-10,-9,13,24,-17,-18,-22,-21,28
-6,13,13,-8,-11,14,24,-17,-18,-22,-21,27
-9,13,14,-6,-13,15,24,-17,-18,-22,-21,26
-11,12,15,-4,-14,15,24,-17,-18,-22,-21,25
-12,11,14,-2,-14,14,23,-17,-18,-22,-21,25
-13,9,13,0,-13,12,22,-17,-18,-22,-21,25
-13,7,11,2,-12,10,21,-17,-18,-22,-21,25
-13,6,10,3,-11,9,21,-17,-18,-22,-21,25
-13,5,10,4,-11,9,20,-17,-18,-22,-22,24
-13,5,10,4,-11,8,19,-17,-18,-22,-23,23
-13,5,10,4,-11,8,18,-17,-18,-22,-25,22
-13,6,10,3,-11,9,17,-17,-18,-22,-26,21
-13,7,12,2,-12,11,15,-17,-18,-22,-26,20
-13,9,13,0,-13,12,13,-17,-18,-22,-26,19
-13,11,14,-2,-14,14,12,-17,-18,-22,-26,18
-13,12,15,-3,-15,15,9,-17,-18,-22,-26,17
-13,13,16,-3,-15,16,5,-17,-17,-22,-26,16
-13,13,16,-4,-15,16,1,-17,-17,-22,-26,15
-13,13,16,-4,-15,16,-4,-17,-16,-22,-26,14
-13,13,16,-4,-15,16,-7,-17,-16,-22,-26,14
-13,13,16,-4,-15,16,-10,-17,-16,-21,-26,14
-13,13,16,-4,-15,16,-12,-17,-16,-20,-26,13
-13,13,16,-4,-15,16,-14,-17,-16,-19,-26,13
-13,13,16,-4,-15,16,-15,-17,-15,-18,-26,13
-13,13,16,-4,-15,16,-17,-15,-15,-18,-26,12
-13,13,16,-4,-15,16,-19,-14,-14,-17,-26,11
-13,13,16,-4,-15,16,-21,-13,-14,-17,-26,10
-13,13,16,-4,-15,16,-22,-12,-13,-17,-26,10
-13,13,16,-4,-15,16,-23,-12,-13,-16,-26,10
-13,13,16,-4,-15,16,-24,-11,-13,-15,-26,9
-13,13,16,-4,-15,16,-25,-11,-13,-14,-26,9
-13,14,16,-5,-16,17,-26,-11,-13,-13,-26,9
-13,16,18,-7,-16,18,-26,-9,-12,-13,-26,8
-13,17,19,-8,-17,20,-26,-8,-12,-13,-26,7
-13,19,20,-10,-19,22,-26,-7,-11,-13,-26,6
-13,20,21,-11,-19,23,-26,-6,-11,-12,-26,6
-13,21,22,-11,-19,23,-26,-5,-11,-11,-26,6
-13,21,22,-12,-19,23,-26,-5,-11,-10,-26,5
-13,21,22,-12,-19,23,-26,-5,-11,-9,-26,5
-13,20,21,-11,-19,23,-26,-4,-11,-9,-26,5
-13,19,20,-10,-18,21,-25,-2,-11,-8,-26,5
-13,18,19,-8,-18,20,-25,0,-11,-8,-26,5
-13,17,19,-8,-17,20,-24,1,-11,-8,-26,5
-13,17,19,-8,-17,20,-24,1,-11,-8,-26,5
-13,17,19,-8,-17,20,-24,1,-11,-8,-26,5
-13,17,19,-8,-17,20,-24,1,-11,-8,-26,5
-13,17,19,-8,-17,20,-24,1,-11,-8,-26,5
-11,23,22,-16,-19,25,-27,4,-9,-5,-23,5
-8,32,27,-25,-22,31,-31,8,-7,-1,-20,4
-7,34,29,-29,-22,34,-32,9,-6,0,-18,4
-6,35,29,-30,-22,34,-32,9,-6,1,-18,4
-5,36,29,-31,-22,34,-33,10,-5,1,-18,3
-3,36,28,-34,-21,34,-33,9,-5,2,-17,3
-1,37,28,-36,-20,35,-34,8,-4,2,-17,2
0,38,28,-37,-19,35,-34,8,-4,2,-17,2
1,38,27,-38,-19,34,-35,7,-4,1,-17,1
3,37,26,-38,-17,33,-36,6,-5,1,-17,2
3,36,25,-37,-16,33,-36,5,-6,-0,-18,2
3,35,25,-36,-16,32,-37,4,-7,-1,-18,2
2,34,24,-34,-16,31,-38,2,-7,-2,-19,1
1,33,24,-33,-17,31,-38,1,-8,-3,-20,0
0,32,23,-30,-16,29,-39,-1,-9,-5,-21,-1
-1,30,22,-28,-16,28,-40,-2,-10,-6,-22,-2
-3,28,22,-25,-16,27,-40,-4,-11,-7,-23,-3
-3,27,22,-24,-16,26,-41,-5,-12,-8,-24,-5
-4,25,21,-21,-16,25,-42,-7,-13,-9,-25,-6
-6,23,20,-19,-16,23,-44,-8,-14,-10,-26,-7
-6,21,19,-16,-15,22,-45,-8,-15,-12,-26,-8
-6,19,17,-14,-14,20,-45,-9,-16,-13,-27,-8
-6,16,15,-11,-13,17,-45,-10,-17,-15,-28,-8
-6,14,13,-8,-11,14,-45,-10,-17,-16,-29,-7
-6,11,11,-6,-10,12,-44,-10,-18,-16,-30,-7
-6,8,9,-3,-8,9,-44,-10,-18,-17,-30,-8
-6,5,7,0,-7,7,-44,-10,-18,-18,-31,-9
-6,3,6,2,-6,5,-43,-10,-19,-19,-31,-9
-6,0,4,5,-4,2,-43,-10,-19,-19,-32,-9
-5,-2,1,7,-2,-0,-43,-9,-20,-20,-32,-9
-4,-5,-1,8,0,-3,-43,-8,-20,-20,-32,-9
-3,-7,-4,10,2,-5,-43,-7,-19,-20,-31,-8
-1,-8,-5,10,4,-7,-43,-6,-19,-19,-30,-8
0,-9,-6,10,5,-8,-42,-5,-19,-19,-30,-8
0,-9,-6,11,5,-8,-41,-3,-18,-18,-29,-9
0,-9,-6,11,5,-8,-40,-1,-18,-17,-29,-9
1,-8,-6,9,5,-8,-38,1,-17,-17,-28,-9
3,-7,-6,7,5,-6,-37,2,-17,-16,-27,-9
3,-5,-5,5,5,-6,-35,4,-16,-15,-27,-9
3,-5,-4,4,5,-5,-34,6,-16,-14,-26,-9
2,-3,-3,3,3,-3,-33,8,-15,-13,-26,-9
-1,-4,-2,6,2,-3,-32,10,-15,-12,-26,-10
-3,-5,-2,8,1,-4,-30,11,-14,-12,-26,-10
-3,-7,-3,11,2,-5,-29,12,-13,-12,-26,-11
-4,-9,-4,13,2,-7,-28,13,-13,-12,-27,-11
-6,-10,-4,16,2,-8,-27,14,-12,-12,-27,-11
-6,-11,-5,17,2,-8,-27,15,-11,-12,-27,-12
-6,-13,-6,19,3,-10,-26,15,-11,-12,-28,-12
-6,-15,-8,20,4,-12,-26,16,-10,-12,-28,-13
-8,-17,-9,24,4,-13,-25,16,-10,-13,-27,-13
-9,-19,-10,26,4,-15,-25,16,-10,-13,-26,-13
-9,-22,-11,30,5,-17,-24,16,-10,-13,-25,-13
-9,-24,-13,32,6,-19,-24,16,-10,-13,-24,-14
-9,-25,-13,33,7,-20,-24,15,-10,-13,-24,-14
-9,-25,-14,33,7,-20,-24,14,-10,-14,-25,-14
-9,-26,-14,34,7,-21,-24,13,-10,-14,-25,-15
-9,-26,-14,34,7,-21,-24,12,-10,-14,-25,-15
-9,-25,-13,33,7,-20,-24,11,-10,-14,-26,-16
-9,-23,-12,31,6,-19,-24,10,-10,-14,-27,-17
-9,-21,-11,29,5,-17,-24,10,-10,-13,-29,-17
-9,-19,-9,27,4,-15,-24,11,-10,-13,-30,-18
-9,-17,-8,25,3,-13,-24,11,-10,-13,-30,-19
-9,-16,-7,24,2,-12,-24,11,-10,-13,-30,-19
-9,-16,-7,24,2,-12,-23,11,-11,-13,-30,-20
-9,-15,-6,22,1,-11,-23,10,-11,-15,-30,-20
-9,-14,-5,21,1,-9,-23,10,-11,-14,-30,-21
-11,-15,-5,23,0,-10,-23,12,-10,-12,-29,-21
-12,-14,-4,24,-0,-9,-23,12,-10,-12,-29,-21
-3,-14,-9,18,5,-12,-23,13,-9,-12,-29,-20
15,-18,-20,9,19,-20,-24,13,-8,-12,-28,-18
