I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
24,4,-14,-11,43,-2,24,4,-6,14,19,27
36,11,-14,-19,57,3,23,3,-8,15,22,28
34,5,-23,-15,65,-5,23,4,-8,16,26,34
33,2,-28,-12,70,-9,26,5,-6,18,27,39
46,16,-16,-26,70,5,24,3,-9,17,27,37
52,22,-11,-32,72,11,21,2,-10,16,27,38
45,19,-9,-28,62,10,21,1,-11,16,27,35
44,20,-5,-28,55,12,19,-1,-12,15,29,37
46,16,-14,-27,68,6,20,-1,-10,19,30,39
40,11,-18,-21,67,1,21,1,-10,21,32,42
33,20,5,-24,32,16,19,0,-10,20,32,43
48,28,5,-35,48,21,17,-2,-11,20,35,45
41,28,11,-32,33,23,19,-1,-12,20,36,48
44,30,13,-35,35,25,16,-3,-13,20,37,49
53,32,7,-40,52,24,16,-4,-12,21,39,51
55,33,7,-41,53,25,17,-3,-13,22,38,51
58,40,16,-46,47,32,16,-4,-12,21,39,51
54,40,19,-45,38,34,15,-5,-13,21,39,50
51,31,7,-38,50,24,15,-4,-11,23,39,51
44,33,18,-37,28,29,18,-4,-10,23,39,48
43,40,30,-41,13,37,16,-4,-10,25,39,50
51,40,24,-44,30,36,15,-4,-10,26,40,49
46,34,18,-38,32,29,19,-3,-8,28,42,52
40,32,20,-35,22,29,21,-2,-8,27,41,49
49,37,20,-42,32,32,23,-1,-8,28,42,50
46,33,16,-38,33,28,23,-1,-7,27,40,49
42,30,14,-35,32,26,23,-1,-7,26,39,46
41,36,25,-37,17,33,24,-1,-7,26,37,42
44,38,27,-40,18,36,25,-0,-7,23,33,40
35,34,29,-35,7,34,27,1,-4,25,34,40
33,30,21,-31,13,28,28,3,-3,26,31,35
34,29,20,-31,15,27,29,3,-1,26,32,35
21,29,32,-26,-13,32,31,4,-2,25,29,32
23,33,38,-29,-18,36,33,4,-2,26,29,32
18,24,26,-22,-10,26,35,5,-2,25,27,27
24,23,19,-23,5,23,37,6,-1,25,28,28
11,14,14,-12,-3,15,38,7,1,24,27,26
20,12,4,-14,18,10,40,8,1,22,25,21
5,4,4,-4,2,5,42,9,4,23,24,20
-4,5,14,-1,-22,9,43,8,3,21,21,16
-4,10,23,-5,-30,15,44,8,2,21,20,12
-2,11,23,-6,-28,16,44,7,1,21,16,11
-7,8,21,-2,-33,13,44,7,1,20,14,9
-16,3,21,4,-42,10,46,9,2,21,16,9
-11,2,14,4,-28,6,48,9,2,19,16,10
-5,10,23,-4,-32,15,47,8,1,17,14,6
-9,12,31,-4,-47,20,47,7,1,15,10,2
-8,10,27,-3,-40,17,47,7,1,14,7,-1
-12,3,18,3,-33,9,48,7,2,16,9,2
-24,-5,16,13,-47,3,50,7,3,15,8,1
-22,-2,18,10,-47,5,51,6,3,16,8,2
-19,1,21,7,-47,9,50,8,4,16,8,2
-18,-6,7,12,-30,-2,50,7,2,15,8,1
-22,-6,12,12,-40,1,51,7,3,16,8,2
-27,-8,12,16,-45,-1,51,8,2,16,9,1
-7,-2,4,5,-13,0,50,7,2,16,8,1
-19,-5,11,11,-35,1,51,8,3,16,9,2
-24,-5,16,13,-47,3,51,6,3,14,8,-1
-18,3,24,5,-47,11,51,6,1,15,7,-1
-28,-2,25,12,-62,8,49,5,2,14,5,-2
-24,-2,21,11,-53,7,51,5,2,13,5,-2
-28,-2,25,12,-62,8,51,5,1,13,4,-2
-30,-1,29,12,-68,10,50,4,0,13,4,-2
-31,-4,23,15,-62,6,49,4,0,13,4,0
-19,-1,18,8,-43,6,50,5,1,14,6,0
-19,-4,13,10,-37,3,48,4,-1,12,4,-4
-28,2,32,9,-68,14,50,4,-1,12,4,-1
-32,-10,14,19,-53,-1,52,5,0,12,7,1
-24,-8,11,14,-40,-1,53,4,0,12,4,-2
-28,1,30,10,-67,12,53,3,0,11,3,-4
-37,-2,32,15,-80,11,51,2,-3,9,3,-5
-20,-4,12,11,-37,2,51,1,-2,9,3,-4
-31,-10,12,19,-50,-2,51,4,-1,11,5,-1
-31,-8,16,18,-53,1,51,3,-2,11,4,-1
-28,-8,14,16,-48,1,50,3,-2,10,4,-2
-30,-10,12,18,-48,-2,51,2,-1,10,4,1
-30,-10,12,18,-48,-2,53,4,-1,9,4,1
-36,-8,21,19,-65,3,53,4,-2,8,4,-1
-30,-6,18,15,-55,3,51,3,-2,9,4,-1
-28,-12,7,19,-40,-5,52,4,-2,9,5,1
-30,-10,11,18,-47,-3,52,5,-1,10,3,-2
-30,-2,25,13,-63,8,51,4,-1,8,2,-4
-24,-6,12,13,-42,1,51,2,-2,9,-0,-4
-28,-10,11,17,-45,-2,53,5,0,11,1,-2
-37,-6,26,18,-73,6,52,4,0,11,-0,-4
-28,1,30,10,-67,12,50,4,-1,10,-1,-4
-31,-0,30,12,-70,11,50,3,-1,9,-0,-4
-32,3,37,10,-78,16,51,4,-1,11,2,-2
-30,-6,18,15,-55,3,52,7,1,13,5,0
-28,-8,14,16,-48,1,53,7,1,12,3,-2
-30,-2,26,12,-65,9,52,6,2,11,3,-4
-21,-2,18,9,-45,6,51,6,2,12,4,-4
-26,-2,21,12,-55,6,51,5,1,12,2,-4
-33,-2,29,14,-72,9,51,8,2,12,4,-5
-21,-4,14,11,-40,3,49,7,1,13,4,-4
-17,-4,11,9,-32,2,51,8,2,13,4,-2
-32,-6,21,16,-62,4,51,9,4,14,6,-1
-30,-6,18,15,-55,3,51,11,4,15,7,1
-22,-2,19,10,-48,6,51,11,4,15,8,1
-28,-2,25,12,-62,8,52,12,6,16,9,2
-28,0,29,11,-65,11,52,12,6,16,10,4
-27,1,29,10,-63,12,51,11,6,18,9,2
-26,4,34,7,-68,15,53,11,7,18,10,2
-23,13,46,0,-80,26,52,12,7,20,12,4
-17,0,18,6,-40,7,51,13,7,20,11,4
-18,6,30,3,-55,15,51,14,7,19,9,2
-26,-0,25,10,-58,9,53,14,7,21,11,2
-26,4,34,7,-68,15,53,16,9,20,12,0
-15,6,26,2,-47,14,53,15,9,20,12,1
-28,1,30,10,-67,12,55,17,10,22,14,4
-30,-2,26,12,-65,9,54,16,9,21,11,0
-17,0,18,6,-40,7,52,15,8,21,12,-1
-22,-4,16,11,-43,4,54,15,10,21,11,0
-22,0,23,9,-52,9,53,15,9,21,12,-1
-21,4,29,5,-57,14,53,15,9,22,14,4
-15,8,30,1,-52,17,52,16,9,21,10,2
-23,7,36,4,-67,18,53,17,8,22,13,2
-16,3,21,4,-42,10,54,18,9,22,14,2
-11,10,30,-2,-47,18,53,18,9,22,12,1
-16,11,36,-1,-58,21,53,17,8,21,12,-1
-21,2,25,6,-52,11,52,18,9,21,14,2
-22,-8,9,14,-35,-2,55,20,11,23,16,2
-19,1,21,7,-47,9,54,18,8,21,11,0
-19,1,21,7,-47,9,53,17,7,21,12,2
-12,3,18,3,-33,9,53,17,8,21,14,4
-19,3,25,5,-50,12,54,17,9,22,12,4
-22,2,26,7,-55,12,53,19,9,22,14,4
-15,-4,9,9,-27,1,55,19,9,22,12,4
-13,4,21,3,-40,11,55,20,8,22,12,2
-10,6,21,0,-35,12,53,18,7,21,10,1
-24,3,30,7,-62,13,55,19,7,20,12,0
-10,9,26,-2,-42,16,52,17,4,18,8,-2
-17,7,30,2,-53,16,53,18,7,20,12,1
-28,-2,25,12,-62,8,56,19,8,22,11,1
-22,6,34,4,-63,17,55,19,7,22,9,-1
-22,4,30,6,-60,14,55,19,7,22,9,-2
-21,8,36,3,-65,19,55,18,5,21,7,-4
-15,8,30,1,-52,17,55,18,5,20,6,-5
-12,3,18,3,-33,9,53,17,3,20,8,-4
-18,6,30,3,-55,15,55,19,5,20,9,-2
-23,11,43,2,-75,23,52,16,3,19,9,-2
-15,8,30,1,-52,17,54,17,3,19,11,0
-22,-6,12,12,-40,1,56,20,5,21,14,5
-33,-8,19,18,-60,2,59,21,6,20,12,1
-22,4,30,6,-60,14,56,18,3,17,9,-2
-21,1,23,7,-50,9,56,18,2,18,8,-4
-22,-0,21,9,-50,8,57,19,4,18,10,-2
-18,-2,16,9,-40,5,56,19,2,17,9,-4
-18,-2,14,9,-38,4,58,19,4,20,10,0
-24,-8,9,15,-37,-2,59,19,4,20,12,-2
-33,-8,18,18,-58,1,59,20,3,17,10,-2
-18,-2,14,9,-38,4,58,19,2,17,10,0
-26,-4,19,12,-52,5,58,18,1,17,10,-2
-33,-8,18,18,-58,1,58,18,1,16,8,-2
-22,0,23,9,-52,9,56,17,-0,14,7,-7
-24,3,30,7,-62,13,56,17,-0,15,7,-5
-37,-4,30,17,-77,9,58,18,0,16,6,-7
-22,-4,14,12,-42,3,57,18,-1,14,5,-7
-18,-2,16,9,-40,5,57,17,-1,14,4,-7
-28,0,29,11,-65,11,55,17,-2,12,3,-7
-36,1,37,13,-83,15,56,16,-3,12,5,-7
-41,-4,34,18,-85,10,56,16,-4,13,6,-4
-36,-8,21,19,-65,3,56,17,-2,14,7,-4
-33,-8,18,18,-58,1,58,18,-1,14,8,-4
-37,-2,32,15,-80,11,58,18,-1,13,7,-6
-21,3,26,6,-53,12,56,16,-3,12,4,-9
-30,-2,25,13,-63,8,57,17,-2,13,5,-6
-30,-2,26,12,-65,9,57,17,-3,12,4,-8
-26,-8,11,15,-42,-2,57,17,-2,14,5,-5
-33,-10,16,19,-57,-1,58,19,-1,14,6,-5
-27,-6,16,15,-50,2,58,18,-1,14,6,-6
-30,-10,12,18,-48,-2,57,18,-2,13,4,-8
-26,-8,12,15,-43,-1,57,17,-4,13,6,-6
-37,-8,21,20,-67,3,58,17,-3,12,4,-11
-30,-2,26,12,-65,9,58,17,-3,12,5,-11
-31,-2,26,13,-67,8,57,17,-4,12,4,-11
-32,1,34,11,-75,13,59,16,-3,13,4,-11
-27,-0,26,11,-62,9,59,16,-2,13,5,-11
-30,-10,11,18,-47,-3,58,17,-5,11,2,-11
-31,-8,16,18,-53,1,59,17,-5,11,4,-8
-37,-8,23,19,-68,4,59,17,-5,12,2,-8
