I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-20,-53,-37,40,10,-55,15,8,-10,-18,-32,-43
-20,-57,-42,43,12,-60,14,7,-13,-21,-34,-45
-20,-55,-40,42,11,-58,15,8,-13,-21,-36,-45
-20,-51,-36,40,9,-53,16,8,-13,-21,-37,-46
-20,-52,-36,40,9,-54,15,8,-12,-21,-37,-46
-20,-53,-37,40,10,-55,16,8,-12,-21,-38,-46
-18,-51,-37,38,11,-54,17,8,-11,-20,-38,-46
-14,-50,-40,36,15,-55,14,8,-12,-20,-37,-50
-14,-52,-43,37,16,-58,12,8,-12,-21,-36,-53
-16,-53,-42,38,15,-57,11,8,-11,-20,-36,-53
-19,-51,-37,39,11,-54,9,8,-11,-20,-36,-55
-22,-55,-37,43,8,-56,8,8,-12,-21,-36,-56
-28,-55,-32,46,2,-54,9,9,-10,-21,-37,-54
-34,-53,-24,48,-6,-48,10,9,-6,-20,-37,-53
-35,-54,-23,49,-7,-48,11,9,-6,-20,-36,-52
-34,-55,-26,49,-4,-50,13,10,-8,-20,-37,-50
-26,-53,-32,44,3,-52,14,10,-8,-19,-37,-48
-14,-51,-42,36,15,-56,15,10,-10,-19,-38,-46
-6,-50,-49,31,24,-60,16,9,-11,-20,-38,-46
-4,-49,-50,30,26,-60,17,10,-10,-19,-38,-46
-5,-49,-49,31,24,-60,16,10,-10,-18,-38,-46
-8,-51,-48,34,23,-60,15,10,-11,-20,-38,-47
-15,-52,-42,37,15,-57,16,10,-11,-19,-37,-46
-28,-50,-26,43,-1,-47,17,11,-10,-18,-34,-44
-42,-50,-12,51,-17,-38,17,11,-10,-18,-32,-44
-39,-57,-23,52,-9,-49,17,11,-13,-23,-36,-46
-24,-50,-30,41,3,-49,20,14,-8,-18,-36,-46
-28,-50,-26,43,-1,-47,25,21,0,-16,-36,-48
-46,-60,-19,58,-15,-49,31,26,3,-15,-33,-53
-49,-63,-19,62,-17,-51,38,33,8,-13,-36,-55
-56,-67,-15,67,-24,-51,52,39,15,-12,-36,-59
-60,-70,-15,71,-25,-53,58,44,18,-12,-41,-68
-60,-70,-15,71,-25,-53,59,50,24,-9,-41,-70
-67,-60,3,69,-40,-36,68,56,32,3,-41,-70
-67,-50,14,63,-46,-23,73,62,42,15,-35,-68
-64,-40,21,56,-48,-13,76,69,50,29,-25,-59
-39,-13,25,28,-36,7,79,85,72,53,5,-44
-14,17,32,-2,-26,30,82,98,91,79,30,-22
40,30,-8,-37,27,14,71,99,97,103,51,-7
119,40,-77,-84,111,-19,55,95,95,114,73,22
161,53,-107,-113,151,-27,31,81,88,132,101,48
211,70,-139,-149,198,-36,4,63,74,139,125,70
265,83,-180,-184,250,-51,-35,40,64,154,154,103
311,127,-180,-233,277,-23,-61,19,60,173,191,156
344,180,-154,-280,281,26,-91,-6,53,188,223,204
322,237,-70,-300,222,111,-119,-38,35,188,236,235
329,287,-23,-332,200,170,-151,-87,-5,157,217,257
290,320,54,-331,135,236,-188,-144,-56,104,186,261
251,340,116,-321,78,285,-218,-202,-114,41,138,257
194,340,174,-291,13,319,-236,-253,-177,-32,76,235
136,313,204,-246,-36,319,-265,-302,-240,-106,12,211
76,270,218,-190,-79,300,-281,-336,-285,-161,-43,182
36,237,222,-151,-103,281,-295,-348,-306,-202,-78,158
11,213,222,-125,-117,266,-292,-339,-303,-211,-103,140
11,173,178,-103,-93,215,-287,-320,-282,-208,-103,116
19,123,116,-78,-54,147,-275,-291,-268,-208,-112,90
33,77,50,-60,-10,78,-256,-256,-249,-196,-115,77
8,53,50,-34,-24,64,-226,-221,-225,-185,-115,57
36,30,-4,-35,23,17,-196,-192,-197,-174,-112,35
51,13,-37,-34,50,-13,-170,-161,-178,-161,-112,20
65,10,-55,-39,68,-26,-145,-138,-157,-142,-104,2
61,33,-26,-50,50,7,-121,-113,-131,-126,-96,-9
36,-7,-45,-15,46,-30,-103,-90,-108,-113,-85,-13
19,-3,-23,-7,24,-14,-82,-70,-93,-95,-78,-15
11,-3,-15,-4,15,-10,-70,-58,-78,-82,-65,-26
4,-17,-23,7,15,-23,-58,-47,-67,-75,-64,-26
4,-17,-23,7,15,-23,-44,-35,-60,-63,-59,-31
1,-20,-23,11,13,-26,-32,-25,-48,-54,-56,-33
-3,-27,-26,17,13,-32,-25,-22,-40,-48,-48,-35
-3,-27,-26,17,13,-32,-14,-13,-32,-41,-45,-35
-3,-23,-23,15,11,-27,-7,-5,-28,-32,-38,-35
-6,-23,-19,17,7,-26,-1,1,-25,-26,-33,-35
-10,-27,-19,21,5,-27,4,7,-19,-28,-30,-46
-10,-27,-19,21,5,-27,11,14,-13,-23,-30,-46
-17,-43,-30,34,7,-44,8,14,-7,-19,-27,-48
-17,-47,-34,36,9,-49,10,14,-6,-25,-27,-50
-16,-46,-34,35,10,-49,14,17,-4,-19,-25,-44
-18,-47,-34,37,9,-49,17,19,-3,-17,-23,-43
-19,-49,-34,38,8,-50,18,20,-3,-16,-22,-43
-20,-47,-31,37,6,-47,20,22,-4,-14,-21,-43
-20,-46,-30,37,6,-46,21,23,-3,-13,-19,-43
-20,-48,-32,38,7,-49,22,25,-2,-13,-17,-43
-20,-49,-33,38,7,-49,23,26,-0,-12,-17,-41
-20,-49,-34,39,7,-50,24,28,2,-11,-18,-39
-19,-51,-37,39,11,-54,24,28,2,-10,-18,-41
-17,-52,-39,39,12,-55,23,28,3,-10,-19,-43
-16,-50,-38,37,12,-54,22,27,3,-10,-20,-43
-18,-51,-37,38,11,-54,20,27,3,-10,-19,-43
-19,-52,-37,40,10,-55,20,28,3,-9,-19,-43
-20,-51,-36,40,9,-53,21,29,4,-8,-18,-42
-22,-50,-32,40,6,-50,22,30,4,-7,-17,-41
-23,-49,-31,40,4,-49,22,31,5,-7,-16,-41
-21,-49,-33,39,7,-50,22,32,5,-7,-16,-41
-20,-49,-34,39,7,-50,22,32,5,-7,-16,-41
-20,-49,-34,39,7,-50,22,32,4,-7,-17,-41
-20,-49,-34,39,7,-50,23,33,4,-6,-18,-41
-20,-49,-34,39,7,-50,23,33,4,-6,-18,-41
-21,-51,-34,40,7,-51,23,32,5,-6,-18,-42
-23,-52,-34,42,6,-52,24,32,5,-7,-18,-43
-20,-51,-36,40,9,-53,25,32,6,-6,-18,-43
-15,-50,-39,37,14,-55,24,33,6,-6,-18,-42
-14,-49,-40,35,15,-55,24,33,7,-6,-17,-41
-13,-47,-39,34,15,-52,25,34,8,-5,-17,-41
-13,-47,-38,34,14,-51,25,34,10,-4,-18,-41
-13,-47,-39,34,15,-52,24,35,11,-4,-18,-40
-15,-45,-34,34,11,-49,25,35,11,-4,-18,-39
-16,-43,-31,33,8,-44,26,35,11,-4,-18,-39
-13,-41,-31,30,11,-43,26,35,11,-5,-18,-40
-11,-40,-33,28,12,-44,25,35,10,-5,-18,-41
-11,-39,-32,28,12,-43,26,35,11,-4,-18,-41
-14,-41,-31,31,10,-44,26,36,12,-3,-16,-41
-16,-42,-30,32,8,-43,26,36,12,-3,-15,-40
-16,-39,-26,31,6,-40,26,37,12,-3,-16,-39
-16,-37,-24,30,4,-37,26,38,10,-3,-17,-37
-14,-37,-26,28,7,-37,26,38,8,-3,-20,-38
-11,-36,-28,26,10,-39,26,39,5,-3,-23,-39
-10,-36,-29,26,11,-39,26,39,3,-3,-24,-39
-12,-37,-28,28,9,-40,26,39,3,-3,-24,-39
-15,-39,-27,30,7,-40,27,39,3,-3,-24,-39
-16,-39,-27,31,7,-40,28,40,8,-2,-22,-39
-15,-39,-28,31,7,-41,28,40,13,-1,-20,-39
-14,-39,-29,30,9,-42,28,40,15,-1,-19,-39
-13,-38,-28,28,9,-40,28,41,17,-1,-19,-38
-11,-37,-28,27,10,-39,28,42,18,0,-18,-37
-8,-36,-31,25,13,-41,27,42,18,-1,-18,-37
-4,-36,-35,23,17,-43,26,42,18,-1,-18,-37
-3,-36,-36,22,19,-43,25,43,18,-0,-17,-37
-5,-36,-34,23,16,-43,23,43,19,0,-16,-37
-8,-36,-31,25,13,-41,23,43,18,0,-15,-37
-9,-36,-31,25,12,-40,24,44,19,1,-14,-36
-9,-36,-30,25,11,-40,25,45,19,3,-13,-35
-9,-36,-30,25,11,-40,25,46,19,3,-12,-35
-7,-34,-30,23,13,-38,26,46,18,4,-12,-35
-4,-31,-30,19,15,-37,26,47,18,4,-12,-35
-1,-30,-31,18,17,-37,24,48,17,4,-12,-35
1,-29,-32,16,19,-37,24,48,18,5,-12,-34
1,-27,-31,15,18,-34,23,49,20,6,-12,-33
-2,-27,-28,17,15,-33,23,49,20,6,-11,-32
-4,-29,-27,19,13,-33,24,49,20,6,-11,-32
-1,-28,-29,17,15,-34,25,51,21,6,-10,-31
3,-27,-32,14,20,-35,25,51,21,7,-9,-30
8,-26,-36,11,25,-37,25,51,22,7,-8,-30
13,-24,-39,7,29,-37,25,52,24,8,-7,-29
18,-20,-40,2,33,-36,24,53,25,10,-7,-28
21,-17,-40,-1,34,-34,23,54,25,10,-6,-26
23,-15,-40,-3,36,-32,22,55,25,11,-5,-25
27,-13,-42,-6,39,-32,22,56,26,13,-4,-24
31,-13,-45,-8,43,-34,20,56,25,12,-4,-24
32,-13,-47,-9,45,-35,18,57,25,12,-2,-23
33,-8,-42,-12,42,-29,18,58,25,14,0,-21
33,-5,-39,-14,41,-25,17,60,25,15,3,-18
33,-5,-39,-14,41,-25,16,61,24,16,5,-17
35,-1,-37,-17,41,-22,16,62,23,18,5,-15
39,3,-36,-22,42,-18,15,63,24,20,5,-13
39,6,-34,-23,41,-15,14,63,25,21,5,-11
41,8,-33,-25,41,-14,13,63,26,22,5,-7
41,12,-29,-28,40,-9,13,64,26,24,5,-4
41,15,-26,-30,37,-4,12,62,26,25,6,-1
43,19,-23,-32,37,-1,11,61,25,25,7,1
44,23,-20,-35,37,3,10,61,24,26,7,4
46,25,-20,-38,37,5,8,60,24,27,9,7
49,27,-20,-40,39,6,6,59,24,28,14,9
54,31,-20,-45,41,9,5,59,24,30,17,12
59,36,-20,-50,45,11,3,59,24,31,18,15
64,39,-23,-54,50,11,1,58,23,32,20,18
71,43,-26,-60,54,13,-1,58,23,33,21,21
76,50,-23,-67,56,19,-2,58,23,35,22,25
79,55,-20,-71,56,23,-4,57,22,35,25,27
81,56,-22,-73,59,23,-5,56,22,35,27,29
85,59,-23,-77,61,25,-6,56,23,37,29,32
86,62,-20,-79,59,28,-8,55,22,38,31,34
86,63,-20,-80,60,29,-10,54,21,38,32,36
88,64,-20,-81,61,30,-11,54,20,38,33,39
91,67,-20,-84,63,32,-12,53,20,40,33,42
93,69,-20,-87,63,32,-14,52,19,40,34,43
94,72,-18,-89,63,36,-15,52,18,41,35,45
97,76,-16,-93,64,39,-16,52,18,42,36,48
99,79,-15,-96,65,42,-17,51,18,41,38,50
101,79,-17,-97,67,41,-18,49,17,40,40,51
104,81,-18,-99,69,41,-19,49,16,38,41,52
106,83,-18,-101,71,43,-20,47,15,37,41,53
107,83,-18,-102,71,43,-22,46,15,36,42,54
108,85,-18,-103,71,44,-23,46,15,36,43,55
108,86,-16,-104,70,46,-23,46,16,36,43,57
106,87,-14,-104,68,48,-24,45,16,37,43,57
105,87,-12,-103,67,49,-24,45,16,39,43,58
106,89,-11,-104,66,50,-24,44,17,41,45,59
109,92,-10,-107,67,53,-24,44,17,42,46,58
111,93,-12,-109,69,53,-24,43,16,42,49,57
109,93,-9,-108,67,55,-24,43,16,43,51,57
106,92,-7,-106,64,55,-25,42,15,43,52,57
105,91,-8,-105,64,54,-26,41,15,42,53,57
104,90,-8,-104,63,53,-26,41,15,41,54,57
102,89,-7,-102,62,53,-26,41,16,41,54,56
99,87,-5,-100,59,53,-25,41,16,41,55,55
98,87,-5,-99,59,53,-24,41,17,41,56,54
95,87,-2,-98,55,55,-23,41,19,41,58,53
91,85,-1,-95,52,54,-23,40,19,40,62,51
91,81,-4,-93,54,49,-22,40,18,39,64,49
93,81,-7,-93,56,48,-21,40,18,38,66,46
92,78,-9,-91,57,45,-20,39,18,37,67,43
89,71,-12,-86,57,38,-20,38,16,35,67,39
85,66,-15,-81,56,34,-19,38,15,34,66,36
80,64,-12,-77,52,34,-17,38,15,34,65,35
72,61,-7,-72,45,36,-17,38,14,33,66,32
67,57,-6,-66,41,33,-15,38,14,31,68,29
64,55,-6,-63,40,32,-13,38,15,30,69,26
59,51,-4,-59,35,31,-11,37,15,29,73,22
52,46,-3,-52,31,28,-9,36,14,28,74,19
48,42,-3,-48,28,26,-7,36,15,27,73,16
45,37,-5,-44,28,21,-7,35,16,27,72,13
41,31,-8,-39,28,15,-5,34,15,26,70,9
37,28,-7,-34,25,14,-4,33,15,25,68,6
32,26,-4,-31,20,14,-4,32,15,25,65,4
28,21,-6,-25,19,10,-3,32,14,22,64,1
26,16,-9,-22,20,5,-2,31,13,20,62,-2
25,14,-10,-20,20,3,-1,30,12,19,61,-4
23,13,-9,-19,19,3,-1,30,10,18,61,-6
21,10,-11,-16,19,1,-0,29,9,16,59,-8
19,8,-11,-14,17,-1,-0,29,8,15,58,-10
19,5,-13,-12,18,-3,-1,27,7,13,56,-12
19,1,-18,-10,20,-9,-2,25,5,10,54,-14
15,-1,-17,-7,18,-10,-1,25,4,8,52,-14
9,-3,-13,-2,13,-9,1,25,4,8,51,-15
6,-5,-12,0,11,-10,1,24,3,6,50,-16
6,-5,-11,0,10,-9,1,24,2,5,49,-17
5,-3,-9,0,8,-7,1,23,2,6,48,-18
5,-3,-8,-1,7,-6,1,23,1,6,48,-19
5,-3,-8,-1,7,-6,1,23,1,6,47,-19
5,-3,-8,-1,7,-6,1,23,1,6,47,-19
5,-3,-8,-1,7,-6,1,23,1,6,47,-19
5,-3,-8,-1,7,-6,1,23,1,6,47,-19
5,-3,-8,-1,7,-6,1,23,1,6,47,-19
-1,-11,-11,7,6,-13,4,22,-1,2,46,-19
-9,-21,-14,16,3,-20,8,20,-4,-4,45,-19
-11,-24,-15,20,2,-23,9,19,-5,-6,45,-19
-12,-25,-15,21,2,-25,10,19,-5,-7,44,-19
-13,-26,-15,22,2,-25,10,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,10,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,10,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,9,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,8,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,7,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,5,18,-5,-7,44,-19
-13,-26,-15,22,2,-25,5,18,-5,-7,44,-20
-13,-26,-15,22,2,-25,4,18,-5,-7,44,-22
-13,-26,-15,22,2,-25,4,18,-5,-7,44,-24
-13,-26,-15,22,2,-25,4,18,-5,-7,44,-26
-13,-26,-15,22,2,-25,4,19,-5,-7,44,-27
-13,-26,-15,22,2,-25,4,20,-5,-7,44,-28
-13,-26,-15,22,2,-25,4,20,-5,-7,44,-28
-13,-26,-15,22,2,-25,4,21,-5,-7,44,-28
-11,-25,-15,20,2,-24,5,22,-5,-7,44,-28
-9,-22,-15,17,4,-22,6,22,-5,-7,44,-28
-6,-19,-15,14,6,-20,7,22,-5,-7,44,-28
-2,-16,-15,10,7,-19,8,22,-5,-7,44,-28
0,-14,-15,8,9,-17,9,22,-5,-6,45,-27
1,-13,-15,7,9,-17,10,22,-4,-5,46,-25
1,-13,-15,7,10,-16,10,22,-3,-4,47,-24
1,-13,-15,7,10,-16,10,22,-2,-3,49,-21
1,-13,-15,7,10,-16,10,23,-1,-1,50,-20
1,-13,-15,7,10,-16,10,24,0,0,50,-20
1,-13,-15,7,10,-16,10,24,1,2,51,-19
1,-13,-15,7,10,-16,10,25,3,3,51,-19
1,-13,-15,7,10,-16,10,26,3,4,51,-19
1,-13,-15,7,10,-16,10,26,5,6,53,-19
1,-13,-15,7,10,-16,10,26,6,7,54,-19
1,-13,-15,7,10,-16,10,26,7,9,55,-19
1,-13,-15,7,10,-16,10,26,8,10,56,-19
1,-13,-15,7,10,-16,10,26,8,10,57,-19
1,-13,-15,7,10,-16,10,26,8,10,57,-19
1,-13,-15,7,10,-16,10,26,8,10,57,-19
3,-13,-17,6,11,-17,9,26,8,10,57,-19
6,-13,-20,4,15,-19,8,26,8,10,57,-19
9,-13,-23,3,18,-20,7,26,8,10,57,-19
12,-13,-26,1,22,-23,5,26,8,10,57,-19
14,-13,-28,0,24,-24,5,26,8,10,58,-19
15,-13,-29,0,25,-25,4,26,8,10,59,-19
15,-13,-29,0,25,-25,4,26,8,10,60,-19
15,-13,-29,0,25,-25,4,26,8,10,62,-19
15,-13,-29,0,25,-25,4,26,8,11,63,-19
15,-13,-29,0,25,-25,4,26,8,12,63,-19
15,-13,-29,0,25,-25,4,26,8,13,64,-19
15,-13,-29,0,25,-25,4,26,8,15,64,-19
15,-13,-29,0,25,-25,4,26,8,16,64,-19
15,-13,-29,0,25,-25,4,26,8,16,64,-19
15,-13,-29,0,25,-25,4,26,8,16,64,-19
15,-13,-29,0,25,-25,4,26,8,16,64,-19
15,-13,-29,0,25,-25,4,26,8,16,63,-19
15,-13,-29,0,25,-25,2,26,8,14,62,-19
15,-13,-29,0,25,-25,1,26,8,13,60,-19
15,-13,-29,0,25,-25,-0,26,8,12,59,-19
15,-13,-29,0,25,-25,-1,26,8,11,58,-19
15,-13,-29,0,25,-25,-2,26,8,11,57,-19
15,-13,-29,0,25,-25,-2,26,8,10,57,-19
15,-13,-29,0,25,-25,-2,26,8,10,57,-19
14,-14,-30,1,25,-26,-2,26,8,10,57,-19
11,-17,-30,4,24,-27,-2,25,7,10,57,-19
9,-19,-30,7,22,-29,-2,24,6,10,57,-19
5,-23,-30,10,20,-32,-2,23,5,10,57,-19
3,-25,-30,13,19,-32,-2,23,3,10,56,-19
2,-25,-30,13,18,-33,-2,23,3,10,55,-19
1,-26,-30,14,18,-33,-2,22,1,10,54,-19
1,-26,-30,14,18,-33,-2,22,0,10,52,-19
1,-26,-30,14,18,-33,-2,22,-0,10,51,-19
1,-26,-30,14,18,-33,-2,22,-1,10,51,-19
1,-26,-30,14,18,-33,-2,22,-1,10,51,-19
1,-26,-30,14,18,-33,-2,22,-1,10,51,-19
1,-26,-30,14,18,-33,-2,22,-1,10,50,-19
1,-26,-30,14,18,-33,-2,22,-2,9,49,-19
1,-26,-30,14,18,-33,-2,22,-3,7,47,-19
1,-26,-30,14,18,-33,-2,22,-4,6,46,-19
1,-26,-30,14,18,-33,-2,22,-5,4,45,-20
1,-26,-30,14,18,-33,-2,21,-5,3,45,-22
1,-26,-30,14,18,-33,-2,20,-5,2,44,-24
1,-26,-30,14,18,-33,-2,19,-5,0,44,-26
1,-26,-30,14,18,-33,-2,19,-5,-1,44,-27
1,-26,-30,14,18,-33,-2,19,-5,-1,42,-28
1,-26,-30,14,18,-33,-2,18,-5,-1,41,-28
1,-26,-30,14,18,-33,-2,18,-5,-1,39,-28
1,-26,-30,14,18,-33,-2,18,-6,-2,38,-28
1,-26,-30,14,18,-33,-4,18,-7,-3,38,-28
1,-26,-30,14,18,-33,-5,18,-8,-4,38,-28
1,-26,-30,14,18,-33,-6,18,-9,-6,38,-28
1,-26,-30,14,18,-33,-7,18,-10,-6,38,-28
1,-26,-30,14,18,-33,-8,18,-10,-7,38,-28
1,-26,-30,14,18,-33,-8,18,-10,-7,38,-28
1,-26,-30,14,18,-33,-8,18,-10,-7,38,-28
0,-27,-30,16,17,-34,-8,18,-10,-7,38,-28
-3,-30,-30,19,15,-36,-8,18,-10,-7,38,-28
-6,-33,-30,22,14,-37,-8,18,-10,-7,38,-28
-9,-36,-30,25,11,-40,-8,18,-10,-7,38,-28
-11,-38,-30,28,11,-41,-8,18,-10,-7,38,-28
-12,-39,-30,28,10,-42,-8,17,-10,-7,38,-28
-13,-39,-30,29,10,-42,-8,16,-10,-7,38,-28
-13,-39,-30,29,10,-42,-8,15,-10,-7,38,-28
-13,-39,-30,29,10,-42,-8,15,-10,-7,38,-29
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-31
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-32
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-35
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-36
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-36
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-13,-39,-30,29,10,-42,-8,14,-10,-7,38,-37
-14,-39,-28,30,8,-41,-8,14,-10,-7,38,-37
-17,-39,-26,31,5,-39,-8,14,-10,-7,38,-37
-20,-39,-23,33,2,-37,-8,14,-10,-7,38,-37
-24,-39,-19,35,-2,-36,-8,14,-10,-7,38,-37
