I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
71,31,-66,-51,91,-4,-1,3,11,-50,-34,4
71,29,-72,-50,94,-8,-1,3,12,-48,-31,5
69,29,-68,-49,90,-6,1,5,14,-48,-30,4
70,36,-55,-54,84,5,0,7,19,-45,-27,6
73,38,-58,-56,89,5,1,6,19,-46,-26,4
72,35,-62,-54,90,1,-0,5,18,-45,-26,4
65,34,-51,-50,79,4,2,8,27,-41,-23,5
75,36,-64,-56,94,1,1,7,27,-41,-23,2
74,46,-45,-61,84,15,-1,6,26,-43,-25,1
66,41,-40,-54,74,13,0,9,33,-40,-19,6
80,36,-73,-59,102,-3,-3,8,28,-41,-19,5
77,32,-76,-55,101,-7,-4,9,31,-41,-18,3
69,24,-76,-47,94,-13,-3,10,30,-43,-18,3
73,26,-81,-50,100,-13,-3,11,30,-40,-17,3
72,30,-70,-51,94,-6,-3,13,37,-38,-17,3
70,31,-65,-51,90,-3,0,15,42,-33,-13,6
66,25,-70,-46,89,-9,-1,15,45,-34,-15,6
77,36,-68,-57,97,-1,-1,16,48,-31,-11,6
80,43,-62,-62,97,7,-0,19,51,-32,-13,5
90,45,-75,-68,111,3,-2,16,49,-32,-12,7
90,48,-70,-70,108,7,-4,17,50,-31,-12,5
87,48,-65,-69,104,9,-3,18,50,-29,-11,4
77,39,-62,-59,94,4,-5,21,56,-29,-9,6
79,44,-57,-62,93,10,-4,21,58,-28,-11,7
88,56,-51,-73,99,20,-6,23,63,-24,-8,8
85,50,-57,-68,98,14,-6,24,66,-21,-7,12
74,44,-50,-60,86,12,-4,25,68,-16,-4,13
82,48,-55,-66,95,13,-4,26,71,-18,-4,11
99,61,-61,-82,112,20,-2,30,79,-12,-0,15
101,56,-73,-80,119,12,-1,33,83,-12,1,13
97,57,-65,-79,112,15,-4,35,88,-9,5,15
95,57,-62,-77,109,16,-6,34,88,-9,7,14
97,56,-66,-78,113,14,-6,33,85,-12,2,10
98,59,-64,-80,113,17,-7,36,93,-6,6,12
101,68,-53,-86,110,28,-5,40,98,-4,7,13
107,69,-61,-89,118,25,-5,39,99,-3,11,20
101,56,-74,-80,120,11,-3,44,104,-0,14,23
85,53,-52,-70,96,18,-5,43,102,1,13,20
102,59,-70,-82,118,15,-9,41,100,2,15,20
104,57,-76,-82,123,11,-8,45,103,5,18,22
105,63,-68,-86,120,19,-9,48,112,8,21,26
120,69,-84,-96,140,16,-7,49,117,11,25,29
122,70,-84,-98,142,18,-8,50,118,14,27,26
124,76,-78,-102,141,24,-8,50,121,15,29,28
119,71,-77,-97,137,21,-12,50,116,15,29,29
116,63,-87,-91,139,11,-13,49,117,16,30,30
112,63,-81,-89,133,14,-13,52,118,17,34,32
117,70,-76,-95,135,21,-12,50,117,18,35,34
119,70,-81,-96,138,19,-12,52,116,20,39,34
119,68,-85,-95,140,15,-14,50,109,18,39,35
123,76,-76,-101,139,25,-13,52,116,20,43,38
136,83,-86,-112,155,26,-14,50,108,19,38,36
132,81,-81,-108,149,26,-14,49,108,19,41,37
132,86,-72,-111,144,34,-15,48,104,17,38,35
132,84,-77,-110,147,30,-14,47,107,21,42,40
132,80,-83,-108,150,25,-13,46,104,21,43,41
130,79,-81,-106,147,25,-13,48,107,22,45,43
119,74,-73,-98,135,25,-14,45,98,21,42,40
127,80,-76,-106,143,28,-17,45,97,21,43,41
127,77,-81,-104,145,24,-16,43,94,20,43,41
123,75,-78,-101,140,23,-13,44,94,20,42,41
130,76,-87,-105,150,21,-17,41,88,18,41,41
119,70,-79,-97,138,20,-17,39,85,18,40,40
120,76,-72,-100,135,26,-17,38,85,17,41,39
126,82,-71,-106,140,31,-15,37,86,18,39,38
125,84,-64,-106,135,35,-14,38,88,17,39,38
118,82,-57,-102,126,37,-11,36,87,16,39,39
128,85,-68,-109,140,35,-12,31,77,11,34,35
129,92,-58,-113,136,43,-11,31,72,10,33,36
115,86,-45,-103,118,44,-9,30,72,9,30,34
109,81,-42,-97,112,42,-9,26,61,3,22,27
107,76,-48,-93,112,36,-9,26,59,0,21,26
99,67,-50,-84,107,28,-9,23,56,-3,18,26
99,62,-60,-82,112,21,-8,21,54,-4,16,23
89,61,-44,-77,95,27,-7,18,49,-8,13,20
93,60,-53,-78,103,22,-8,15,45,-11,11,20
96,65,-48,-82,103,28,-6,14,44,-12,7,19
96,68,-44,-83,101,31,-5,12,40,-16,4,16
97,69,-44,-84,102,32,-6,8,32,-23,-2,11
80,60,-31,-71,82,31,-3,8,33,-24,-3,10
89,58,-49,-74,97,23,-4,4,21,-28,-9,7
85,60,-39,-74,90,28,-5,3,19,-27,-10,6
80,58,-34,-70,83,28,-5,1,19,-28,-10,4
75,51,-37,-64,80,23,-5,-0,12,-33,-17,0
68,54,-20,-62,66,31,-3,0,18,-32,-13,1
67,40,-44,-54,77,12,-5,-6,5,-37,-19,-2
65,41,-39,-54,73,14,-3,-6,7,-39,-21,-4
70,47,-36,-59,75,20,-5,-7,1,-40,-23,-8
75,49,-42,-63,84,19,-3,-7,0,-41,-23,-6
67,43,-39,-56,75,15,-2,-9,-3,-44,-25,-7
69,45,-38,-58,76,18,-3,-10,-7,-46,-27,-8
72,47,-40,-61,80,18,-3,-12,-11,-45,-27,-8
74,48,-40,-62,81,19,-3,-12,-9,-45,-27,-7
61,42,-29,-52,65,19,-3,-13,-11,-46,-27,-7
65,36,-49,-51,78,7,-3,-11,-10,-47,-25,-8
64,36,-47,-51,76,7,-5,-15,-17,-50,-29,-12
61,36,-40,-49,70,10,-5,-15,-13,-49,-26,-12
62,36,-42,-50,72,10,-4,-16,-16,-50,-28,-13
67,38,-47,-53,79,9,-5,-16,-16,-49,-27,-11
64,42,-36,-54,71,16,-4,-14,-11,-47,-24,-8
64,41,-36,-53,70,15,-4,-13,-11,-47,-23,-8
67,43,-39,-56,75,15,-4,-14,-10,-47,-26,-13
70,42,-46,-57,80,12,-4,-14,-12,-47,-25,-14
72,45,-42,-59,80,16,-5,-13,-10,-46,-24,-11
64,39,-39,-52,72,13,-4,-16,-14,-49,-26,-12
64,40,-39,-53,72,13,-3,-14,-9,-47,-24,-14
61,39,-34,-51,67,15,-8,-15,-13,-49,-26,-16
57,32,-40,-45,67,7,-7,-14,-11,-47,-24,-12
70,39,-50,-55,82,9,-5,-14,-7,-45,-21,-11
71,52,-29,-62,74,26,-3,-11,-2,-44,-19,-10
64,49,-23,-57,65,26,-4,-12,-0,-41,-19,-11
69,52,-26,-62,70,27,-3,-10,0,-42,-17,-11
61,40,-34,-51,67,15,-4,-13,-3,-43,-21,-14
72,50,-34,-62,76,23,-4,-11,-3,-42,-19,-15
72,49,-36,-61,77,21,-3,-10,-0,-44,-18,-14
61,38,-37,-50,69,12,-4,-11,0,-41,-16,-12
62,45,-27,-54,65,22,-4,-8,4,-41,-14,-12
62,43,-29,-53,65,20,-3,-8,5,-41,-13,-11
66,44,-36,-56,72,18,-3,-9,0,-42,-15,-9
74,49,-39,-62,80,20,-2,-7,4,-39,-14,-8
59,44,-24,-52,61,22,-2,-6,4,-38,-14,-10
61,40,-33,-51,66,16,-3,-7,4,-39,-16,-12
62,41,-33,-52,67,17,-3,-6,5,-38,-16,-11
69,52,-26,-62,70,27,-2,-5,7,-38,-15,-12
79,54,-40,-68,85,23,-2,-4,12,-35,-12,-9
71,50,-33,-62,75,23,-3,-7,7,-38,-16,-15
66,50,-24,-59,67,27,-2,-5,11,-37,-16,-15
65,45,-31,-56,69,21,-3,-6,8,-37,-16,-15
67,43,-39,-56,75,15,-3,-7,4,-40,-20,-17
59,46,-18,-53,57,27,-2,-5,7,-37,-18,-16
61,50,-14,-56,57,30,-0,-3,11,-35,-16,-14
65,53,-18,-60,63,31,-3,-6,3,-39,-21,-18
57,45,-18,-51,56,25,-5,-7,1,-40,-22,-19
54,41,-20,-48,55,22,-1,-4,7,-38,-20,-17
71,48,-36,-60,77,21,-3,-5,7,-40,-22,-17
73,50,-36,-62,78,22,-2,-5,6,-39,-21,-17
69,54,-21,-63,67,31,-0,-1,14,-37,-17,-16
72,51,-34,-63,77,23,0,-1,11,-37,-19,-17
64,48,-23,-57,64,26,-2,-3,8,-34,-22,-18
53,41,-18,-48,53,23,-0,-2,11,-37,-17,-17
56,36,-33,-47,62,13,-3,-3,6,-37,-21,-19
62,45,-27,-54,65,22,-1,-3,5,-37,-19,-17
64,54,-13,-60,59,33,0,-1,8,-36,-19,-17
70,49,-33,-60,74,23,-0,-3,0,-39,-20,-20
66,48,-27,-58,69,24,-0,-3,0,-38,-19,-18
70,49,-33,-60,74,23,-3,-5,-3,-41,-25,-23
51,42,-13,-47,49,25,-3,-4,-0,-39,-23,-24
59,47,-16,-54,57,28,-1,-4,-2,-40,-23,-23
68,51,-26,-60,69,26,-2,-2,1,-38,-21,-18
64,48,-24,-57,65,25,-2,-4,-6,-42,-22,-20
62,43,-29,-53,65,20,-3,-4,-7,-43,-25,-22
66,51,-23,-59,66,28,-0,-4,-7,-41,-24,-22
65,53,-18,-60,63,31,-2,-5,-6,-43,-25,-23
64,43,-34,-54,70,18,-2,-3,-6,-41,-21,-22
61,38,-37,-50,69,12,-1,-6,-11,-45,-27,-26
52,35,-27,-44,57,14,-2,-4,-11,-43,-26,-23
54,35,-31,-45,60,13,-1,-3,-9,-42,-25,-24
54,39,-23,-47,56,20,-0,-3,-10,-42,-25,-23
67,48,-29,-59,70,23,-2,-3,-10,-41,-23,-23
59,42,-26,-51,62,20,1,-1,-6,-40,-22,-20
59,38,-34,-49,65,14,-4,-6,-19,-45,-25,-23
61,36,-40,-50,70,10,-4,-9,-30,-48,-28,-26
59,38,-34,-50,66,14,-2,-8,-27,-47,-27,-26
54,38,-26,-47,58,17,-3,-8,-27,-48,-28,-28
65,43,-36,-55,72,17,-2,-6,-21,-44,-24,-24
68,45,-37,-57,75,18,-1,-7,-23,-47,-27,-28
62,42,-33,-53,68,18,-3,-8,-25,-47,-30,-32
59,35,-39,-47,68,10,-2,-12,-32,-50,-31,-30
59,33,-42,-46,69,7,-3,-10,-33,-50,-31,-28
47,25,-36,-36,56,4,-4,-10,-32,-50,-31,-28
53,29,-39,-42,63,6,-2,-11,-35,-51,-30,-28
67,34,-55,-51,83,3,-3,-9,-35,-50,-28,-28
61,36,-40,-49,70,10,-1,-11,-40,-51,-29,-28
59,38,-34,-50,66,14,-2,-10,-35,-51,-29,-30
61,41,-31,-51,65,18,-3,-12,-41,-51,-29,-29
55,29,-44,-42,67,4,-5,-13,-43,-54,-30,-30
51,29,-37,-40,60,6,-3,-13,-44,-55,-34,-32
53,34,-31,-44,59,12,-3,-10,-39,-54,-33,-30
57,36,-34,-47,64,12,-5,-13,-43,-57,-35,-31
55,32,-37,-44,64,9,-5,-14,-47,-58,-37,-32
59,40,-31,-50,64,17,-2,-11,-40,-55,-34,-29
60,39,-33,-50,65,15,-3,-13,-46,-56,-35,-32
53,40,-20,-47,54,21,-3,-13,-46,-56,-34,-32
56,38,-29,-47,61,15,-4,-14,-49,-57,-35,-34
49,29,-33,-39,56,8,-5,-14,-48,-55,-35,-35
54,33,-34,-44,61,10,-6,-15,-50,-55,-35,-36
55,33,-36,-44,63,10,-6,-17,-54,-55,-34,-32
53,29,-39,-42,63,6,-5,-15,-48,-56,-35,-33
55,29,-44,-42,67,4,-5,-17,-54,-58,-39,-37
54,33,-34,-44,61,10,-4,-15,-44,-57,-36,-35
49,32,-26,-41,53,13,-3,-16,-49,-57,-37,-36
55,33,-36,-44,63,10,-4,-18,-55,-60,-37,-37
44,21,-37,-33,54,1,-5,-18,-56,-58,-34,-35
38,19,-33,-29,47,1,-5,-17,-55,-58,-34,-37
52,21,-52,-37,69,-5,-7,-19,-62,-61,-34,-40
55,29,-44,-42,67,4,-5,-18,-61,-59,-34,-37
52,25,-46,-39,65,0,-4,-16,-50,-57,-33,-38
54,33,-34,-44,61,10,-3,-14,-46,-55,-32,-36
58,38,-33,-48,64,14,-6,-18,-49,-59,-34,-37
47,29,-29,-39,54,10,-5,-16,-51,-59,-35,-37
53,36,-26,-45,57,16,-4,-16,-53,-57,-35,-38
55,33,-36,-44,63,10,-5,-15,-53,-57,-32,-37
49,27,-36,-38,58,5,-4,-17,-55,-57,-34,-38
47,23,-39,-35,58,2,-3,-17,-57,-58,-34,-40
45,23,-36,-34,55,3,-4,-17,-60,-58,-35,-40
48,29,-31,-39,55,9,-4,-16,-50,-57,-35,-38
49,27,-37,-38,59,5,-4,-17,-55,-59,-39,-41
40,22,-29,-31,47,5,-4,-18,-50,-59,-38,-42
49,25,-40,-38,60,2,-3,-16,-53,-59,-35,-39
49,28,-36,-39,59,6,-5,-18,-54,-59,-34,-38
49,29,-33,-40,57,8,-5,-18,-56,-58,-35,-38
49,29,-33,-39,56,8,-5,-17,-56,-59,-35,-40
49,28,-36,-39,59,6,-3,-18,-58,-59,-35,-39
46,28,-29,-37,52,8,-5,-18,-60,-60,-37,-41
54,31,-37,-43,63,8,-5,-17,-60,-59,-35,-39
47,27,-34,-38,56,6,-5,-18,-60,-59,-35,-39
46,28,-31,-37,54,8,-4,-16,-54,-58,-35,-37
47,30,-27,-39,53,11,-5,-18,-57,-60,-38,-38
51,29,-36,-41,60,7,-7,-19,-65,-64,-44,-43
37,20,-27,-29,44,4,-7,-21,-65,-64,-40,-41
36,13,-39,-24,49,-6,-6,-19,-65,-64,-42,-43
29,11,-29,-20,38,-3,-7,-20,-65,-63,-42,-43
47,23,-39,-35,58,2,-4,-19,-61,-60,-38,-44
50,28,-37,-39,60,5,-5,-18,-63,-60,-39,-46
57,36,-33,-47,63,13,-5,-18,-60,-58,-37,-43
59,36,-37,-48,67,11,-3,-18,-55,-57,-35,-38
47,28,-33,-38,55,7,-5,-20,-61,-61,-39,-42
38,20,-31,-29,47,2,-6,-20,-62,-62,-40,-46
42,20,-36,-31,52,1,-5,-21,-63,-64,-43,-45
42,21,-34,-32,51,2,-5,-19,-61,-62,-40,-42
47,30,-27,-39,53,11,-5,-19,-61,-59,-37,-40
49,29,-34,-39,57,7,-3,-18,-58,-60,-35,-40
44,24,-34,-35,54,4,-3,-18,-58,-61,-35,-41
46,27,-31,-36,53,7,-3,-18,-61,-61,-37,-41
49,29,-33,-39,56,8,-5,-19,-58,-60,-35,-41
41,21,-33,-32,50,3,-5,-20,-63,-61,-39,-44
35,20,-24,-28,41,5,-7,-21,-62,-60,-40,-46
29,14,-24,-21,36,1,-4,-19,-60,-61,-41,-46
