I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -58, -19, 48, -9, -39, 19, -9, -87, -97, -107, -97, 
-34, -58, -24, 46, -4, -41, 19, -9, -82, -97, -107, -97, 
-29, -58, -29, 43, 0, -43, 19, -9, -78, -97, -107, -97, 
-29, -58, -29, 43, 0, -43, 19, -9, -78, -92, -107, -97, 
-29, -58, -29, 43, 0, -43, 19, -9, -78, -87, -107, -97, 
-29, -58, -29, 43, 0, -43, 19, -9, -78, -87, -102, -97, 
-29, -58, -29, 43, 0, -43, 19, -9, -78, -87, -97, -97, 
-29, -53, -24, 41, -2, -39, 19, -9, -78, -92, -97, -97, 
-29, -48, -19, 39, -4, -34, 19, -9, -78, -97, -97, -97, 
-29, -48, -19, 39, -4, -34, 19, -9, -78, -97, -97, -97, 
-29, -48, -19, 39, -4, -34, 19, -9, -78, -97, -97, -97, 
-34, -48, -14, 41, -9, -31, 19, -9, -78, -97, -97, -97, 
-39, -48, -9, 43, -14, -29, 19, -9, -78, -97, -97, -97, 
-39, -48, -9, 43, -14, -29, 19, -9, -78, -97, -97, -97, 
-39, -48, -9, 43, -14, -29, 19, -9, -78, -97, -97, -97, 
-34, -48, -14, 41, -9, -31, 19, -9, -78, -97, -97, -97, 
-29, -48, -19, 39, -4, -34, 19, -9, -78, -97, -97, -97, 
-29, -43, -14, 36, -7, -29, 19, -9, -73, -92, -97, -92, 
-29, -39, -9, 34, -9, -24, 19, -9, -68, -87, -97, -87, 
-34, -39, -4, 36, -14, -21, 19, -9, -68, -87, -92, -87, 
-39, -39, 0, 39, -19, -19, 19, -9, -68, -87, -87, -87, 
-39, -39, 0, 39, -19, -19, 19, -9, -68, -87, -87, -87, 
-39, -39, 0, 39, -19, -19, 19, -9, -68, -87, -87, -87, 
-34, -39, -4, 36, -14, -21, 19, -14, -68, -87, -92, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -68, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -68, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -68, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -73, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -78, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -78, -82, -92, -87, 
-29, -39, -9, 34, -9, -24, 19, -19, -78, -78, -87, -87, 
-29, -39, -9, 34, -9, -24, 14, -19, -78, -78, -87, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -78, -78, -87, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -78, -82, -87, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -78, -87, -87, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -78, -87, -92, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -78, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -82, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -87, -87, -97, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -92, -92, -102, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -97, -97, -107, -87, 
-29, -39, -9, 34, -9, -24, 9, -19, -97, -97, -107, -92, 
-29, -39, -9, 34, -9, -24, 9, -19, -97, -97, -107, -97, 
-29, -39, -9, 34, -9, -24, 9, -19, -97, -97, -107, -97, 
-29, -39, -9, 34, -9, -24, 9, -19, -97, -97, -107, -97, 
-29, -39, -9, 34, -9, -24, 9, -24, -97, -97, -107, -97, 
-29, -39, -9, 34, -9, -24, 9, -29, -97, -97, -107, -97, 
-29, -43, -14, 36, -7, -29, 4, -29, -97, -97, -107, -97, 
-29, -48, -19, 39, -4, -34, 0, -29, -97, -97, -107, -97, 
-29, -48, -19, 39, -4, -34, 0, -29, -97, -102, -107, -97, 
-29, -48, -19, 39, -4, -34, 0, -29, -97, -107, -107, -97, 
-29, -43, -14, 36, -7, -29, 0, -29, -97, -107, -112, -97, 
-29, -39, -9, 34, -9, -24, 0, -29, -97, -107, -117, -97, 
-29, -39, -9, 34, -9, -24, 0, -29, -97, -107, -117, -97, 
-29, -39, -9, 34, -9, -24, 0, -29, -97, -107, -117, -97, 
-34, -39, -4, 36, -14, -21, 0, -29, -102, -107, -117, -102, 
-39, -39, 0, 39, -19, -19, 0, -29, -107, -107, -117, -107, 
-39, -43, -4, 41, -17, -24, 0, -29, -107, -107, -117, -107, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -107, -117, -107, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -107, -117, -102, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -107, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -112, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 0, -29, -107, -117, -117, -97, 
-39, -48, -9, 43, -14, -29, 4, -29, -112, -117, -117, -102, 
-39, -48, -9, 43, -14, -29, 9, -29, -117, -117, -117, -107, 
-34, -48, -14, 41, -9, -31, 9, -29, -117, -117, -117, -107, 
-29, -48, -19, 39, -4, -34, 9, -29, -117, -117, -117, -107, 
-29, -48, -19, 39, -4, -34, 9, -34, -117, -117, -117, -107, 
-29, -48, -19, 39, -4, -34, 9, -39, -117, -117, -117, -107, 
-29, -48, -19, 39, -4, -34, 9, -39, -117, -117, -117, -107, 
-29, -48, -19, 39, -4, -34, 9, -39, -117, -117, -117, -107, 
-34, -48, -14, 41, -9, -31, 9, -39, -117, -117, -117, -107, 
-39, -48, -9, 43, -14, -29, 9, -39, -117, -117, -117, -107, 
-39, -48, -9, 43, -14, -29, 4, -39, -117, -122, -117, -107, 
-39, -48, -9, 43, -14, -29, 0, -39, -117, -126, -117, -107, 
-34, -48, -14, 41, -9, -31, 0, -39, -117, -126, -117, -107, 
-29, -48, -19, 39, -4, -34, 0, -39, -117, -126, -117, -107, 
-29, -48, -19, 39, -4, -34, 0, -39, -117, -126, -122, -107, 
-29, -48, -19, 39, -4, -34, 0, -39, -117, -126, -126, -107, 
-34, -48, -14, 41, -9, -31, 0, -39, -117, -126, -126, -107, 
-34, -48, -14, 41, -9, -31, 0, -39, -117, -126, -122, -107, 
-39, -48, -9, 43, -14, -29, 0, -39, -117, -126, -122, -107, 
-39, -48, -9, 43, -14, -29, 0, -39, -117, -126, -117, -112, 
-39, -43, -4, 41, -17, -24, 0, -39, -117, -122, -117, -112, 
-39, -43, -4, 41, -17, -24, 0, -39, -117, -122, -117, -112, 
-39, -39, 0, 39, -19, -19, 0, -39, -117, -122, -112, -102, 
-39, -24, 14, 31, -26, -4, 0, -39, -107, -112, -107, -97, 
-34, 0, 34, 17, -34, 17, 0, -39, -97, -102, -102, -92, 
-34, 9, 43, 12, -39, 26, -4, -43, -97, -92, -97, -92, 
-34, 14, 48, 9, -41, 31, -4, -43, -97, -92, -97, -87, 
-34, 14, 48, 9, -41, 31, -4, -43, -92, -92, -92, -87, 
-29, 4, 34, 12, -31, 19, -4, -39, -87, -87, -97, -87, 
-24, 0, 24, 12, -24, 12, -4, -29, -78, -87, -102, -87, 
-24, 4, 29, 9, -26, 17, -4, -19, -73, -82, -97, -87, 
-14, 29, 43, -7, -29, 36, -14, -29, -68, -73, -87, -78, 
-14, 53, 68, -19, -41, 61, -34, -48, -68, -68, -87, -73, 
-24, 73, 97, -24, -61, 85, -68, -97, -97, -68, -82, -73, 
-24, 87, 112, -31, -68, 100, -87, -126, -117, -73, -78, -68, 
-24, 102, 126, -39, -75, 114, -102, -131, -126, -73, -78, -68, 
-29, 102, 131, -36, -80, 117, -107, -146, -141, -87, -78, -68, 
-29, 122, 151, -46, -90, 136, -122, -151, -146, -87, -73, -58, 
-14, 131, 146, -58, -80, 139, -131, -156, -146, -73, -63, -43, 
4, 141, 136, -73, -65, 139, -141, -156, -146, -63, -53, -29, 
24, 141, 117, -82, -46, 129, -141, -146, -131, -58, -43, -19, 
39, 131, 92, -85, -26, 112, -131, -122, -112, -48, -34, -9, 
39, 126, 87, -82, -24, 107, -122, -117, -107, -48, -29, -9, 
29, 97, 68, -63, -19, 82, -97, -102, -102, -48, -29, -9, 
19, 68, 48, -43, -14, 58, -78, -92, -102, -58, -43, -29, 
0, 48, 48, -24, -24, 48, -53, -78, -102, -63, -58, -43, 
-24, 4, 29, 9, -26, 17, -34, -73, -117, -92, -92, -73, 
-34, -29, 4, 31, -19, -12, -14, -73, -136, -131, -131, -102, 
-43, -43, 0, 43, -21, -21, -9, -68, -141, -141, -136, -112, 
-43, -48, -4, 46, -19, -26, -4, -63, -141, -146, -141, -117, 
-48, -58, -9, 53, -19, -34, 0, -53, -141, -151, -141, -117, 
-48, -68, -19, 58, -14, -43, 4, -53, -141, -156, -136, -122, 
-43, -73, -29, 58, -7, -51, 4, -53, -141, -151, -141, -122, 
-43, -73, -29, 58, -7, -51, 9, -48, -136, -146, -141, -126, 
-43, -68, -24, 56, -9, -46, 4, -53, -141, -146, -141, -122, 
-48, -68, -19, 58, -14, -43, 9, -53, -141, -146, -141, -122, 
-43, -92, -48, 68, 2, -70, 19, -24, -117, -146, -156, -131, 
-58, -136, -78, 97, 9, -107, 78, 63, -43, -175, -219, -200, 
-92, -190, -97, 141, 2, -143, 219, 234, 92, -229, -336, -331, 
-112, -204, -92, 158, -9, -148, 336, 400, 258, -258, -419, -429, 
-102, -219, -117, 161, 7, -168, 468, 668, 536, -292, -502, -507, 
-29, -185, -156, 107, 63, -170, 531, 902, 868, -190, -453, -483, 
102, -122, -224, 9, 163, -173, 536, 1088, 1239, 87, -229, -336, 
234, 78, -156, -156, 195, -39, 400, 1010, 1400, 556, 214, 14, 
268, 522, 253, -395, 7, 387, 53, 414, 1112, 1278, 912, 575, 
239, 595, 356, -417, -58, 475, -102, -58, 653, 1805, 1415, 971, 
161, 448, 287, -305, -63, 368, -170, -366, -82, 1517, 1376, 1034, 
73, 297, 224, -185, -75, 261, -204, -512, -575, 785, 946, 834, 
-122, 204, 326, -41, -224, 265, -224, -692, -1132, 0, 307, 429, 
-234, 141, 375, 46, -305, 258, -204, -717, -1464, -658, -244, 53, 
-214, -43, 170, 129, -192, 63, -126, -512, -1220, -702, -409, -136, 
-204, -244, -39, 224, -82, -141, -53, -312, -990, -727, -502, -283, 
-161, -248, -87, 204, -36, -168, -14, -151, -717, -570, -419, -263, 
-112, -229, -117, 170, 2, -173, 19, -29, -468, -419, -336, -239, 
-78, -175, -97, 126, 9, -136, 9, 0, -326, -312, -263, -204, 
-48, -131, -82, 90, 17, -107, 9, 4, -239, -214, -175, -146, 
-43, -107, -63, 75, 9, -85, 29, 48, -126, -136, -117, -107, 
-39, -87, -48, 63, 4, -68, 43, 58, -68, -107, -102, -102, 
-34, -68, -34, 51, 0, -51, 29, 14, -68, -102, -102, -97, 
-34, -63, -29, 48, -2, -46, 24, -4, -68, -97, -97, -87, 
-39, -63, -24, 51, -7, -43, 24, 4, -68, -92, -92, -87, 
-39, -63, -24, 51, -7, -43, 24, 4, -53, -87, -92, -87, 
-34, -63, -29, 48, -2, -46, 29, 4, -48, -87, -92, -87, 
-29, -63, -34, 46, 2, -48, 29, 4, -48, -87, -87, -87, 
-29, -63, -34, 46, 2, -48, 29, 4, -48, -87, -87, -87, 
-29, -63, -34, 46, 2, -48, 29, 4, -39, -82, -82, -87, 
-29, -53, -24, 41, -2, -39, 24, 4, -34, -82, -82, -87, 
-29, -48, -19, 39, -4, -34, 24, 4, -34, -78, -82, -87, 
-24, -48, -24, 36, 0, -36, 24, 9, -29, -73, -78, -87, 
-24, -48, -24, 36, 0, -36, 24, 9, -29, -73, -78, -82, 
-24, -48, -24, 36, 0, -36, 24, 9, -24, -73, -78, -82, 
-24, -48, -24, 36, 0, -36, 24, 9, -19, -68, -78, -82, 
-24, -48, -24, 36, 0, -36, 19, 9, -19, -68, -73, -82, 
-24, -48, -24, 36, 0, -36, 19, 9, -4, -63, -68, -82, 
-24, -43, -19, 34, -2, -31, 19, 14, 0, -58, -63, -78, 
-19, -43, -24, 31, 2, -34, 19, 19, 4, -53, -58, -73, 
-19, -43, -24, 31, 2, -34, 19, 19, 4, -48, -58, -73, 
-14, -39, -24, 26, 4, -31, 19, 19, 9, -34, -53, -73, 
-14, -39, -24, 26, 4, -31, 19, 19, 14, -34, -53, -68, 
-14, -34, -19, 24, 2, -26, 19, 24, 24, -29, -48, -68, 
-14, -34, -19, 24, 2, -26, 14, 24, 29, -24, -48, -63, 
-9, -34, -24, 21, 7, -29, 14, 29, 39, -19, -39, -63, 
-9, -29, -19, 19, 4, -24, 14, 34, 43, -9, -39, -58, 
-9, -29, -19, 19, 4, -24, 14, 34, 53, 0, -24, -53, 
-9, -24, -14, 17, 2, -19, 14, 34, 68, 4, -19, -48, 
-4, -24, -19, 14, 7, -21, 14, 39, 78, 14, -9, -43, 
-4, -19, -14, 12, 4, -17, 14, 39, 87, 19, -4, -39, 
0, -14, -14, 7, 7, -14, 9, 48, 97, 29, 0, -29, 
4, -9, -14, 2, 9, -12, 9, 48, 107, 39, 9, -24, 
4, -4, -9, 0, 7, -7, 9, 48, 122, 48, 19, -14, 
4, 4, 0, -4, 2, 2, 9, 53, 141, 63, 34, -9, 
9, 9, 0, -9, 4, 4, 4, 58, 151, 78, 48, 0, 
14, 9, -4, -12, 9, 2, 9, 63, 170, 87, 58, 9, 
24, 14, -9, -19, 17, 2, 4, 68, 190, 92, 73, 19, 
29, 19, -9, -24, 19, 4, 0, 73, 209, 117, 87, 34, 
34, 29, -4, -31, 19, 12, 0, 78, 229, 136, 112, 43, 
43, 39, -4, -41, 24, 17, -9, 82, 248, 161, 131, 68, 
48, 48, 0, -48, 24, 24, -14, 82, 268, 185, 151, 78, 
58, 58, 0, -58, 29, 29, -24, 92, 292, 209, 175, 102, 
63, 68, 4, -65, 29, 36, -29, 97, 322, 234, 204, 122, 
78, 82, 4, -80, 36, 43, -34, 102, 341, 263, 229, 141, 
87, 97, 9, -92, 39, 53, -43, 102, 370, 292, 258, 165, 
102, 122, 19, -112, 41, 70, -58, 107, 395, 317, 292, 195, 
112, 136, 24, -124, 43, 80, -68, 112, 424, 351, 336, 224, 
126, 151, 24, -139, 51, 87, -82, 112, 448, 390, 370, 253, 
146, 170, 24, -158, 61, 97, -92, 112, 468, 424, 409, 283, 
156, 190, 34, -173, 61, 112, -112, 107, 497, 458, 448, 312, 
170, 214, 43, -192, 63, 129, -122, 107, 517, 492, 488, 341, 
185, 234, 48, -209, 68, 141, -141, 102, 536, 527, 522, 375, 
195, 253, 58, -224, 68, 156, -156, 92, 551, 561, 561, 409, 
214, 278, 63, -246, 75, 170, -170, 87, 570, 590, 590, 439, 
224, 297, 73, -261, 75, 185, -190, 78, 580, 619, 624, 468, 
234, 317, 82, -275, 75, 200, -200, 68, 585, 644, 644, 483, 
234, 331, 97, -283, 68, 214, -209, 58, 585, 653, 653, 497, 
239, 341, 102, -290, 68, 222, -224, 39, 575, 658, 658, 502, 
239, 356, 117, -297, 61, 236, -234, 29, 566, 658, 663, 502, 
229, 361, 131, -295, 48, 246, -234, 14, 527, 649, 653, 492, 
219, 366, 146, -292, 36, 256, -229, 4, 492, 619, 619, 473, 
200, 356, 156, -278, 21, 256, -224, -9, 463, 580, 575, 439, 
185, 341, 156, -263, 14, 248, -214, -19, 429, 541, 541, 409, 
165, 322, 156, -244, 4, 239, -204, -34, 380, 502, 497, 375, 
151, 297, 146, -224, 2, 222, -180, -48, 326, 453, 439, 331, 
131, 273, 141, -202, -4, 207, -170, -48, 292, 395, 380, 283, 
112, 248, 136, -180, -12, 192, -146, -48, 258, 346, 336, 239, 
87, 224, 136, -156, -24, 180, -126, -48, 209, 292, 283, 200, 
68, 195, 126, -131, -29, 161, -112, -48, 165, 234, 224, 156, 
58, 165, 107, -112, -24, 136, -97, -43, 131, 185, 175, 112, 
39, 141, 102, -90, -31, 122, -82, -43, 102, 141, 131, 82, 
29, 117, 87, -73, -29, 102, -68, -43, 58, 107, 97, 53, 
19, 92, 73, -56, -26, 82, -58, -43, 24, 68, 63, 24, 
9, 78, 68, -43, -29, 73, -48, -43, 0, 29, 24, -4, 
0, 58, 58, -29, -29, 58, -39, -43, -9, 4, 0, -24, 
-4, 39, 43, -17, -24, 41, -29, -39, -29, -14, -19, -43, 
-9, 14, 24, -2, -17, 19, -24, -34, -43, -34, -34, -58, 
-19, 4, 24, 7, -21, 14, -19, -34, -53, -53, -53, -73, 
-24, -4, 19, 14, -21, 7, -14, -34, -63, -68, -68, -82, 
-24, -9, 14, 17, -19, 2, -9, -34, -73, -73, -73, -87, 
-29, -9, 19, 19, -24, 4, -9, -34, -82, -78, -82, -97, 
-29, -14, 14, 21, -21, 0, 0, -34, -92, -87, -92, -102, 
-29, -19, 9, 24, -19, -4, 4, -34, -97, -92, -102, -107, 
-34, -19, 14, 26, -24, -2, 4, -34, -97, -92, -102, -112, 
-34, -24, 9, 29, -21, -7, 4, -34, -97, -97, -102, -117, 
-34, -24, 9, 29, -21, -7, 4, -34, -102, -97, -102, -117, 
-34, -29, 4, 31, -19, -12, 4, -34, -107, -102, -102, -117, 
-34, -29, 4, 31, -19, -12, 4, -34, -107, -102, -107, -117, 
-34, -29, 4, 31, -19, -12, 4, -34, -107, -102, -107, -122, 
-34, -29, 4, 31, -19, -12, 9, -34, -107, -102, -107, -122, 
-34, -29, 4, 31, -19, -12, 9, -34, -107, -102, -112, -122, 
-34, -29, 4, 31, -19, -12, 9, -34, -107, -102, -112, -122, 
-34, -29, 4, 31, -19, -12, 9, -34, -107, -102, -112, -126, 
-34, -29, 4, 31, -19, -12, 9, -34, -107, -102, -107, -126, 
-34, -34, 0, 34, -17, -17, 9, -34, -107, -102, -97, -122, 
-34, -34, 0, 34, -17, -17, 9, -34, -107, -102, -97, -122, 
-34, -34, 0, 34, -17, -17, 9, -34, -102, -102, -102, -122, 
-34, -34, 0, 34, -17, -17, 9, -29, -97, -107, -107, -122, 
-39, -34, 4, 36, -21, -14, 9, -29, -92, -112, -112, -126, 
-39, -34, 4, 36, -21, -14, 9, -29, -92, -112, -112, -126, 
-39, -34, 4, 36, -21, -14, 9, -29, -92, -112, -112, -126, 
-39, -34, 4, 36, -21, -14, 9, -29, -97, -107, -112, -131, 
-34, -34, 0, 34, -17, -17, 9, -29, -102, -102, -112, -131, 
-34, -34, 0, 34, -17, -17, 9, -29, -102, -102, -107, -131, 
-39, -34, 4, 36, -21, -14, 9, -24, -97, -102, -102, -131, 
-39, -34, 4, 36, -21, -14, 9, -24, -97, -102, -102, -126, 
-34, -34, 0, 34, -17, -17, 9, -24, -97, -102, -102, -122, 
-34, -34, 0, 34, -17, -17, 9, -24, -97, -102, -102, -126, 
-34, -34, 0, 34, -17, -17, 9, -24, -97, -102, -102, -126, 
-29, -34, -4, 31, -12, -19, 9, -24, -97, -102, -102, -122, 
-29, -29, 0, 29, -14, -14, 9, -24, -97, -102, -102, -122, 
-29, -29, 0, 29, -14, -14, 9, -29, -92, -102, -102, -122, 
-29, -24, 4, 26, -17, -9, 9, -34, -87, -102, -102, -122, 
-29, -19, 9, 24, -19, -4, 9, -34, -87, -102, -97, -122, 
