I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
136, -97, -234, -19, 185, -165, -87, 273, -263, 234, 195, 39, 
126, -107, -234, -9, 180, -170, -97, 234, -292, 219, 185, 39, 
117, -117, -234, 0, 175, -175, -107, 195, -322, 204, 175, 39, 
102, -126, -229, 12, 165, -178, -112, 165, -331, 200, 175, 39, 
87, -136, -224, 24, 156, -180, -117, 136, -341, 195, 175, 39, 
78, -136, -214, 29, 146, -175, -117, 117, -341, 195, 180, 34, 
68, -136, -204, 34, 136, -170, -117, 97, -341, 195, 185, 29, 
53, -126, -180, 36, 117, -153, -117, 87, -336, 219, 195, 29, 
39, -117, -156, 39, 97, -136, -117, 78, -331, 244, 204, 29, 
29, -107, -136, 39, 82, -122, -112, 68, -302, 258, 209, 24, 
19, -97, -117, 39, 68, -107, -107, 58, -273, 273, 214, 19, 
9, -73, -82, 31, 46, -78, -102, 58, -248, 302, 229, 19, 
0, -48, -48, 24, 24, -48, -97, 58, -224, 331, 244, 19, 
-9, -34, -24, 21, 7, -29, -92, 53, -190, 351, 253, 19, 
-19, -19, 0, 19, -9, -9, -87, 48, -156, 370, 263, 19, 
-24, -4, 19, 14, -21, 7, -82, 48, -136, 395, 278, 19, 
-29, 9, 39, 9, -34, 24, -78, 48, -117, 419, 292, 19, 
-34, 19, 53, 7, -43, 36, -73, 48, -92, 439, 297, 24, 
-39, 29, 68, 4, -53, 48, -68, 48, -68, 458, 302, 29, 
-43, 39, 82, 2, -63, 61, -63, 48, -53, 468, 312, 29, 
-48, 48, 97, 0, -73, 73, -58, 48, -39, 478, 322, 29, 
-48, 53, 102, -2, -75, 78, -58, 48, -24, 488, 326, 29, 
-48, 58, 107, -4, -78, 82, -58, 48, -9, 497, 331, 29, 
-48, 63, 112, -7, -80, 87, -58, 48, -4, 502, 336, 29, 
-48, 68, 117, -9, -82, 92, -58, 48, 0, 507, 341, 29, 
-48, 73, 122, -12, -85, 97, -53, 48, 4, 512, 341, 29, 
-48, 78, 126, -14, -87, 102, -48, 48, 9, 517, 341, 29, 
-53, 78, 131, -12, -92, 104, -48, 43, 14, 522, 341, 29, 
-58, 78, 136, -9, -97, 107, -48, 39, 19, 527, 341, 29, 
-58, 78, 136, -9, -97, 107, -48, 39, 19, 527, 341, 29, 
-58, 78, 136, -9, -97, 107, -48, 39, 19, 527, 341, 29, 
-53, 73, 126, -9, -90, 100, -43, 39, 19, 527, 341, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 527, 341, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 527, 346, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 527, 351, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 527, 351, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 527, 351, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 522, 351, 29, 
-48, 68, 117, -9, -82, 92, -39, 39, 19, 517, 351, 29, 
-48, 63, 112, -7, -80, 87, -39, 34, 19, 517, 346, 29, 
-48, 58, 107, -4, -78, 82, -39, 29, 19, 517, 341, 29, 
-48, 53, 102, -2, -75, 78, -39, 29, 19, 517, 341, 24, 
-48, 48, 97, 0, -73, 73, -39, 29, 19, 517, 341, 19, 
-48, 48, 97, 0, -73, 73, -39, 24, 14, 517, 341, 19, 
-48, 48, 97, 0, -73, 73, -39, 19, 9, 517, 341, 19, 
-43, 48, 92, -2, -68, 70, -39, 19, 9, 517, 341, 14, 
-39, 48, 87, -4, -63, 68, -39, 19, 9, 517, 341, 9, 
-39, 48, 87, -4, -63, 68, -39, 14, 9, 512, 341, 9, 
-39, 48, 87, -4, -63, 68, -39, 9, 9, 507, 341, 9, 
-39, 43, 82, -2, -61, 63, -39, 9, 4, 507, 341, 4, 
-39, 39, 78, 0, -58, 58, -39, 9, 0, 507, 341, 0, 
-39, 39, 78, 0, -58, 58, -34, 4, 0, 507, 341, 0, 
-39, 39, 78, 0, -58, 58, -29, 0, 0, 507, 341, 0, 
-39, 39, 78, 0, -58, 58, -29, 0, 0, 502, 336, 0, 
-39, 39, 78, 0, -58, 58, -29, 0, 0, 497, 331, 0, 
-39, 39, 78, 0, -58, 58, -29, -4, 0, 497, 331, 0, 
-39, 39, 78, 0, -58, 58, -29, -9, 0, 497, 331, 0, 
-39, 39, 78, 0, -58, 58, -29, -9, -4, 497, 331, -4, 
-39, 39, 78, 0, -58, 58, -29, -9, -9, 497, 331, -9, 
-39, 39, 78, 0, -58, 58, -29, -9, -9, 497, 331, -9, 
-39, 39, 78, 0, -58, 58, -29, -9, -9, 497, 331, -9, 
-39, 39, 78, 0, -58, 58, -29, -9, -9, 497, 331, -4, 
-39, 39, 78, 0, -58, 58, -29, -9, -9, 497, 331, 0, 
-39, 34, 73, 2, -56, 53, -24, -9, -9, 497, 331, 0, 
-39, 29, 68, 4, -53, 48, -19, -9, -9, 497, 331, 0, 
-34, 29, 63, 2, -48, 46, -19, -9, -9, 497, 331, 0, 
-29, 29, 58, 0, -43, 43, -19, -9, -9, 497, 331, 0, 
-29, 29, 58, 0, -43, 43, -19, -9, -4, 497, 331, 0, 
-29, 29, 58, 0, -43, 43, -19, -9, 0, 497, 331, 0, 
-29, 29, 58, 0, -43, 43, -19, -9, 0, 497, 331, 0, 
-29, 29, 58, 0, -43, 43, -19, -9, 0, 497, 331, 0, 
-24, 29, 53, -2, -39, 41, -19, -4, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -19, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -19, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -19, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -14, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -9, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -9, 0, 0, 497, 331, 0, 
-19, 29, 48, -4, -34, 39, -9, 0, 0, 497, 331, 0, 
-14, 29, 43, -7, -29, 36, -9, 0, 0, 497, 331, 0, 
-9, 29, 39, -9, -24, 34, -9, 0, 0, 497, 331, 0, 
-9, 24, 34, -7, -21, 29, -9, 0, 0, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, -9, 0, 0, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, -4, 0, 0, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, 0, 0, 0, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, 0, 0, 4, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, 0, 0, 9, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, -4, 0, 9, 497, 331, 0, 
-9, 19, 29, -4, -19, 24, -9, 0, 9, 497, 331, 0, 
-9, 14, 24, -2, -17, 19, -9, 0, 9, 497, 331, 4, 
-9, 9, 19, 0, -14, 14, -9, 0, 9, 497, 331, 9, 
-9, 4, 14, 2, -12, 9, -9, 0, 9, 497, 326, 9, 
-9, 0, 9, 4, -9, 4, -9, 0, 9, 497, 322, 9, 
-4, 0, 4, 2, -4, 2, -9, 0, 4, 492, 322, 9, 
0, 0, 0, 0, 0, 0, -9, 0, 0, 488, 322, 9, 
0, 0, 0, 0, 0, 0, -9, 4, 0, 488, 322, 9, 
0, 0, 0, 0, 0, 0, -9, 9, 0, 488, 322, 9, 
-4, -4, 0, 4, -2, -2, -9, 9, 0, 488, 317, 9, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 9, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 9, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 9, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 4, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 312, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 307, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 488, 302, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 483, 302, 0, 
-9, -9, 0, 9, -4, -4, -9, 9, 0, 478, 302, 0, 
-4, -9, -4, 7, 0, -7, -4, 9, 0, 478, 302, -4, 
0, -9, -9, 4, 4, -9, 0, 9, 0, 478, 302, -9, 
0, -4, -4, 2, 2, -4, 4, 19, 0, 478, 302, -9, 
0, 0, 0, 0, 0, 0, 9, 29, 0, 478, 302, -9, 
4, 0, -4, -2, 4, -2, 9, 34, 0, 478, 302, -9, 
9, 0, -9, -4, 9, -4, 9, 39, 0, 478, 302, -9, 
19, 4, -14, -12, 17, -4, 9, 39, 4, 478, 302, -9, 
24, 19, -4, -21, 14, 7, 9, 43, 14, 478, 302, -4, 
34, 34, 0, -34, 17, 17, 9, 48, 24, 483, 302, 0, 
39, 68, 29, -53, 4, 48, 9, 58, 48, 502, 326, 14, 
48, 87, 39, -68, 4, 63, 9, 63, 53, 517, 341, 29, 
53, 92, 39, -73, 7, 65, 0, 63, 48, 517, 341, 29, 
53, 92, 39, -73, 7, 65, -43, 53, 48, 507, 336, 39, 
53, 92, 39, -73, 7, 65, -92, 29, 48, 502, 336, 39, 
53, 87, 34, -70, 9, 61, -92, 4, 29, 492, 331, 34, 
53, 78, 24, -65, 14, 51, -92, -4, 14, 488, 326, 34, 
43, 63, 19, -53, 12, 41, -92, -4, 4, 473, 322, 34, 
43, 58, 14, -51, 14, 36, -78, 0, 0, 473, 312, 34, 
43, 58, 14, -51, 14, 36, -68, 0, 0, 473, 312, 34, 
43, 63, 19, -53, 12, 41, -58, 0, 4, 478, 317, 34, 
43, 73, 29, -58, 7, 51, -53, 0, 9, 478, 317, 39, 
34, 73, 39, -53, -2, 56, -53, 0, 9, 478, 317, 39, 
34, 63, 29, -48, 2, 46, -58, -4, -4, 463, 307, 39, 
29, 43, 14, -36, 7, 29, -53, -4, -14, 453, 302, 24, 
9, 9, 0, -9, 4, 4, -48, -9, -19, 439, 287, 14, 
4, -9, -14, 2, 9, -12, -39, -9, -24, 429, 268, 0, 
-4, -14, -9, 9, 2, -12, -34, -9, -29, 419, 258, -4, 
-4, -14, -9, 9, 2, -12, -29, -4, -29, 419, 253, -4, 
-14, -14, 0, 14, -7, -7, -24, -4, -29, 414, 244, -9, 
-19, -19, 0, 19, -9, -9, -19, -4, -34, 409, 244, -14, 
-19, -24, -4, 21, -7, -14, -19, 0, -39, 405, 239, -19, 
-19, -34, -14, 26, -2, -24, -9, 0, -39, 395, 234, -19, 
-24, -39, -14, 31, -4, -26, -9, 0, -39, 390, 224, -19, 
-24, -43, -19, 34, -2, -31, -9, 0, -39, 390, 214, -19, 
-24, -48, -24, 36, 0, -36, -4, 4, -39, 380, 214, -24, 
-29, -53, -24, 41, -2, -39, -4, 9, -39, 375, 214, -24, 
-29, -53, -24, 41, -2, -39, 0, 14, -39, 375, 214, -24, 
-29, -53, -24, 41, -2, -39, 4, 14, -34, 375, 214, -24, 
-29, -58, -29, 43, 0, -43, 4, 19, -34, 375, 204, -24, 
-29, -58, -29, 43, 0, -43, 4, 19, -34, 370, 200, -24, 
-29, -58, -29, 43, 0, -43, 4, 19, -29, 366, 200, -29, 
-29, -58, -29, 43, 0, -43, 4, 24, -24, 366, 195, -29, 
-29, -58, -29, 43, 0, -43, 4, 24, -24, 370, 195, -29, 
-29, -63, -34, 46, 2, -48, 4, 24, -24, 366, 195, -29, 
-24, -63, -39, 43, 7, -51, 4, 24, -24, 366, 185, -29, 
-19, -63, -43, 41, 12, -53, 4, 24, -24, 366, 180, -29, 
-19, -63, -43, 41, 12, -53, 9, 29, -24, 366, 180, -34, 
-19, -63, -43, 41, 12, -53, 14, 39, -14, 366, 175, -39, 
-19, -68, -48, 43, 14, -58, 39, 117, 14, 366, 165, -53, 
-9, -68, -58, 39, 24, -63, 78, 273, 78, 390, 151, -97, 
-4, -68, -63, 36, 29, -65, 102, 409, 170, 458, 151, -136, 
0, -29, -29, 14, 14, -29, 126, 409, 297, 561, 165, -136, 
14, 82, 68, -48, -26, 75, 126, 326, 419, 688, 239, -122, 
4, 248, 244, -126, -119, 246, 87, -19, 502, 839, 380, -34, 
-19, 527, 546, -253, -283, 536, -117, -639, 502, 1019, 614, 219, 
-34, 878, 912, -422, -473, 895, -507, -1332, 439, 1190, 888, 556, 
29, 1210, 1180, -619, -575, 1195, -1112, -1800, 317, 1371, 1176, 897, 
48, 1342, 1293, -695, -622, 1317, -1449, -1932, 117, 1410, 1356, 1146, 
63, 727, 663, -395, -300, 695, -1263, -1600, -370, 805, 951, 985, 
53, 302, 248, -178, -97, 275, -961, -1161, -634, 317, 624, 829, 
48, 97, 48, -73, 0, 73, -697, -649, -639, 131, 385, 551, 
29, -170, -200, 70, 114, -185, -434, -214, -629, -34, 126, 175, 
43, -336, -380, 146, 212, -358, -229, 48, -517, -39, -24, -48, 
73, -390, -463, 158, 268, -427, -136, 195, -409, 19, -68, -141, 
73, -370, -444, 148, 258, -407, -82, 263, -356, 53, -68, -161, 
58, -331, -390, 136, 224, -361, -19, 287, -312, 92, -53, -161, 
53, -258, -312, 102, 183, -285, -4, 244, -244, 165, 4, -126, 
48, -200, -248, 75, 148, -224, -9, 190, -185, 209, 53, -92, 
34, -195, -229, 80, 131, -212, -9, 151, -161, 214, 53, -82, 
19, -175, -195, 78, 107, -185, 9, 141, -126, 239, 68, -73, 
14, -122, -136, 53, 75, -129, 19, 131, -68, 292, 107, -48, 
4, -102, -107, 48, 56, -104, 29, 126, -53, 312, 126, -43, 
4, -102, -107, 48, 56, -104, 39, 126, -53, 312, 131, -34, 
0, -102, -102, 51, 51, -102, 48, 126, -43, 312, 131, -34, 
0, -97, -97, 48, 48, -97, 48, 122, -34, 317, 136, -39, 
0, -92, -92, 46, 46, -92, 48, 117, -34, 322, 141, -43, 
0, -87, -87, 43, 43, -87, 48, 117, -29, 326, 146, -39, 
0, -82, -82, 41, 41, -82, 48, 117, -19, 331, 151, -39, 
0, -78, -78, 39, 39, -78, 48, 117, -14, 336, 151, -39, 
0, -73, -73, 36, 36, -73, 53, 117, -9, 341, 151, -39, 
0, -73, -73, 36, 36, -73, 53, 122, -9, 346, 156, -34, 
0, -73, -73, 36, 36, -73, 53, 122, -4, 346, 156, -34, 
0, -68, -68, 34, 34, -68, 53, 122, -4, 346, 161, -34, 
0, -68, -68, 34, 34, -68, 53, 122, -4, 351, 161, -34, 
0, -73, -73, 36, 36, -73, 53, 126, -4, 351, 161, -34, 
0, -73, -73, 36, 36, -73, 58, 126, -4, 356, 161, -34, 
0, -73, -73, 36, 36, -73, 58, 141, -4, 361, 165, -34, 
0, -73, -73, 36, 36, -73, 58, 146, 0, 361, 165, -34, 
0, -73, -73, 36, 36, -73, 63, 146, 0, 366, 165, -34, 
0, -68, -68, 34, 34, -68, 68, 151, 4, 366, 165, -34, 
0, -68, -68, 34, 34, -68, 68, 151, 4, 366, 165, -34, 
0, -68, -68, 34, 34, -68, 68, 161, 4, 370, 165, -34, 
0, -68, -68, 34, 34, -68, 73, 165, 9, 370, 170, -34, 
0, -68, -68, 34, 34, -68, 73, 170, 14, 375, 170, -34, 
0, -68, -68, 34, 34, -68, 73, 175, 14, 375, 175, -34, 
0, -68, -68, 34, 34, -68, 73, 180, 19, 375, 180, -34, 
4, -68, -73, 31, 39, -70, 73, 185, 19, 380, 180, -34, 
4, -63, -68, 29, 36, -65, 78, 190, 24, 385, 180, -34, 
4, -63, -68, 29, 36, -65, 78, 195, 29, 390, 185, -34, 
4, -63, -68, 29, 36, -65, 82, 209, 34, 390, 185, -34, 
4, -63, -68, 29, 36, -65, 82, 214, 34, 395, 185, -39, 
4, -63, -68, 29, 36, -65, 87, 229, 39, 395, 185, -43, 
9, -63, -73, 26, 41, -68, 87, 239, 43, 400, 180, -43, 
9, -63, -73, 26, 41, -68, 92, 248, 48, 400, 180, -43, 
9, -63, -73, 26, 41, -68, 92, 258, 53, 405, 180, -43, 
14, -58, -73, 21, 43, -65, 92, 278, 58, 405, 180, -43, 
14, -58, -73, 21, 43, -65, 92, 283, 63, 409, 185, -39, 
14, -53, -68, 19, 41, -61, 97, 297, 68, 409, 190, -39, 
19, -58, -78, 19, 48, -68, 102, 312, 73, 419, 190, -39, 
19, -58, -78, 19, 48, -68, 102, 336, 78, 419, 190, -39, 
24, -48, -73, 12, 48, -61, 117, 361, 82, 414, 190, -39, 
19, -48, -68, 14, 43, -58, 122, 375, 87, 419, 190, -39, 
24, -43, -68, 9, 46, -56, 122, 400, 92, 424, 190, -39, 
29, -39, -68, 4, 48, -53, 126, 419, 102, 424, 195, -39, 
34, -34, -68, 0, 51, -51, 126, 439, 102, 429, 195, -34, 
34, -29, -63, -2, 48, -46, 131, 458, 107, 434, 195, -34, 
39, -24, -63, -7, 51, -43, 131, 478, 112, 439, 195, -29, 
43, -24, -68, -9, 56, -46, 126, 492, 117, 439, 200, -29, 
53, -19, -73, -17, 63, -46, 131, 512, 122, 439, 200, -29, 
63, -14, -78, -24, 70, -46, 131, 522, 117, 444, 204, -19, 
73, -9, -82, -31, 78, -46, 131, 541, 117, 444, 200, -19, 
78, -4, -82, -36, 80, -43, 131, 546, 112, 448, 200, -14, 
82, -4, -87, -39, 85, -46, 122, 561, 112, 448, 200, -14, 
92, -4, -97, -43, 95, -51, 122, 566, 102, 439, 204, -4, 
97, -4, -102, -46, 100, -53, 112, 566, 92, 429, 204, -4, 
102, -9, -112, -46, 107, -61, 102, 566, 68, 409, 204, 0, 
112, -14, -126, -48, 119, -70, 87, 551, 34, 395, 195, 4, 
117, -24, -141, -46, 129, -82, 68, 531, 0, 370, 190, 9, 
122, -34, -156, -43, 139, -95, 53, 492, -43, 336, 185, 9, 
126, -53, -180, -36, 153, -117, 29, 453, -87, 307, 175, 14, 
126, -78, -204, -24, 165, -141, 0, 414, -136, 283, 165, 14, 
126, -97, -224, -14, 175, -161, -19, 370, -185, 248, 151, 14, 
131, -107, -239, -12, 185, -173, -39, 322, -224, 219, 141, 14, 
131, -122, -253, -4, 192, -187, -58, 268, -268, 195, 131, 19, 
117, -141, -258, 12, 187, -200, -73, 229, -297, 180, 122, 19, 
107, -151, -258, 21, 183, -204, -82, 190, -322, 161, 117, 19, 
102, -161, -263, 29, 183, -212, -97, 161, -341, 151, 107, 14, 
87, -161, -248, 36, 168, -204, -102, 126, -346, 146, 107, 14, 
82, -161, -244, 39, 163, -202, -102, 107, -351, 146, 107, 14, 
73, -161, -234, 43, 153, -197, -107, 97, -351, 151, 112, 14, 
63, -156, -219, 46, 141, -187, -107, 82, -346, 161, 117, 14, 
48, -156, -204, 53, 126, -180, -107, 73, -326, 175, 126, 14, 
34, -141, -175, 53, 104, -158, -107, 68, -307, 195, 136, 14, 
19, -122, -141, 51, 80, -131, -97, 63, -283, 219, 151, 9, 
4, -102, -107, 48, 56, -104, -87, 53, -253, 248, 161, 9, 
-4, -82, -78, 43, 36, -80, -78, 53, -229, 268, 180, 9, 
-14, -73, -58, 43, 21, -65, -73, 43, -204, 292, 185, 9, 
-24, -53, -29, 39, 2, -41, -68, 39, -170, 322, 195, 9, 
-34, -39, -4, 36, -14, -21, -63, 43, -136, 341, 209, 9, 
-34, -24, 9, 29, -21, -7, -58, 43, -117, 361, 219, 14, 
-34, -4, 29, 19, -31, 12, -53, 43, -97, 375, 229, 14, 
-34, 4, 39, 14, -36, 21, -48, 43, -68, 390, 239, 19, 
-39, 14, 53, 12, -46, 34, -43, 48, -53, 405, 248, 19, 
-39, 24, 63, 7, -51, 43, -39, 53, -43, 419, 248, 19, 
-43, 24, 68, 9, -56, 46, -39, 53, -29, 429, 253, 19, 
-43, 24, 68, 9, -56, 46, -39, 53, -14, 439, 258, 19, 
-43, 34, 78, 4, -61, 56, -34, 53, -14, 439, 263, 24, 
-43, 39, 82, 2, -63, 61, -34, 53, -9, 444, 268, 24, 
-43, 43, 87, 0, -65, 65, -34, 53, 0, 448, 273, 24, 
-48, 48, 97, 0, -73, 73, -29, 53, 9, 453, 273, 24, 
-48, 48, 97, 0, -73, 73, -29, 53, 14, 458, 273, 24, 
-48, 48, 97, 0, -73, 73, -29, 53, 19, 463, 273, 24, 
-48, 53, 102, -2, -75, 78, -29, 53, 19, 463, 278, 24, 
-48, 53, 102, -2, -75, 78, -29, 48, 24, 463, 278, 24, 
-48, 53, 102, -2, -75, 78, -29, 48, 24, 463, 278, 24, 
-48, 53, 102, -2, -75, 78, -24, 48, 24, 468, 278, 24, 
-48, 53, 102, -2, -75, 78, -24, 48, 24, 468, 273, 24, 
-48, 53, 102, -2, -75, 78, -24, 48, 24, 468, 268, 24, 
-48, 53, 102, -2, -75, 78, -24, 48, 24, 463, 268, 29, 
-48, 53, 102, -2, -75, 78, -24, 43, 24, 458, 268, 29, 
-48, 53, 102, -2, -75, 78, -24, 43, 24, 458, 268, 24, 
-48, 53, 102, -2, -75, 78, -24, 43, 24, 458, 268, 24, 
-43, 48, 92, -2, -68, 70, -24, 43, 24, 458, 268, 24, 
-43, 48, 92, -2, -68, 70, -19, 39, 19, 453, 268, 24, 
-43, 43, 87, 0, -65, 65, -19, 39, 19, 448, 263, 24, 
-43, 43, 87, 0, -65, 65, -19, 34, 19, 444, 263, 19, 
-43, 34, 78, 4, -61, 56, -19, 34, 14, 444, 263, 14, 
-43, 29, 73, 7, -58, 51, -19, 34, 14, 444, 263, 14, 
-43, 29, 73, 7, -58, 51, -19, 34, 14, 439, 263, 14, 
-43, 29, 73, 7, -58, 51, -19, 29, 14, 439, 258, 14, 
-43, 29, 73, 7, -58, 51, -19, 29, 9, 439, 258, 14, 
