I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, -68, -97, 19, 63, -82, -97, -126, -146, -136, -117, -117, 
24, -68, -92, 21, 58, -80, -97, -122, -141, -131, -117, -117, 
19, -68, -87, 24, 53, -78, -97, -117, -136, -126, -117, -117, 
9, -58, -68, 24, 39, -63, -97, -107, -131, -122, -107, -107, 
9, -58, -68, 24, 39, -63, -97, -107, -126, -117, -107, -107, 
9, -58, -68, 24, 39, -63, -97, -107, -122, -112, -107, -107, 
9, -58, -68, 24, 39, -63, -97, -107, -117, -107, -107, -107, 
19, -48, -68, 14, 43, -58, -97, -97, -117, -97, -97, -107, 
19, -48, -68, 14, 43, -58, -97, -97, -117, -97, -97, -107, 
19, -48, -68, 14, 43, -58, -97, -97, -117, -97, -97, -107, 
19, -48, -68, 14, 43, -58, -97, -97, -117, -97, -97, -107, 
9, -48, -58, 19, 34, -53, -87, -87, -112, -87, -87, -102, 
9, -48, -58, 19, 34, -53, -87, -87, -107, -87, -87, -97, 
9, -48, -58, 19, 34, -53, -87, -87, -102, -87, -87, -92, 
9, -48, -58, 19, 34, -53, -87, -87, -97, -87, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -78, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -78, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -78, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -78, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -78, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -68, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -68, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -68, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -78, -68, -87, -68, -87, -87, 
0, -48, -48, 24, 24, -48, -68, -58, -78, -68, -87, -78, 
0, -48, -48, 24, 24, -48, -68, -58, -78, -68, -87, -78, 
0, -48, -48, 24, 24, -48, -68, -58, -78, -68, -87, -78, 
0, -48, -48, 24, 24, -48, -68, -58, -78, -68, -87, -78, 
-9, -48, -39, 29, 14, -43, -58, -58, -78, -68, -87, -78, 
-9, -48, -39, 29, 14, -43, -58, -58, -78, -68, -87, -78, 
-9, -48, -39, 29, 14, -43, -58, -58, -78, -68, -87, -78, 
-9, -48, -39, 29, 14, -43, -58, -58, -78, -68, -87, -78, 
-19, -48, -29, 34, 4, -39, -58, -48, -68, -68, -87, -78, 
-19, -48, -29, 34, 4, -39, -58, -48, -68, -68, -87, -78, 
-19, -48, -29, 34, 4, -39, -58, -48, -68, -68, -87, -78, 
-19, -48, -29, 34, 4, -39, -58, -48, -68, -68, -87, -78, 
-9, -39, -29, 24, 9, -34, -53, -48, -58, -58, -78, -68, 
-9, -39, -29, 24, 9, -34, -48, -48, -58, -58, -78, -68, 
-9, -39, -29, 24, 9, -34, -43, -48, -58, -58, -78, -68, 
-9, -39, -29, 24, 9, -34, -39, -48, -58, -58, -78, -68, 
-9, -39, -29, 24, 9, -34, -39, -39, -48, -48, -68, -58, 
-9, -39, -29, 24, 9, -34, -39, -39, -48, -48, -68, -58, 
-9, -39, -29, 24, 9, -34, -39, -39, -48, -48, -68, -58, 
-9, -39, -29, 24, 9, -34, -39, -39, -48, -48, -68, -58, 
-19, -39, -19, 29, 0, -29, -29, -29, -39, -39, -68, -48, 
-19, -39, -19, 29, 0, -29, -29, -29, -39, -39, -68, -48, 
-19, -39, -19, 29, 0, -29, -29, -29, -39, -39, -68, -48, 
-19, -39, -19, 29, 0, -29, -29, -29, -39, -39, -68, -48, 
-9, -29, -19, 19, 4, -24, -19, -19, -39, -39, -58, -48, 
-9, -29, -19, 19, 4, -24, -19, -19, -39, -39, -58, -48, 
-9, -29, -19, 19, 4, -24, -19, -19, -39, -39, -58, -48, 
-9, -29, -19, 19, 4, -24, -19, -19, -39, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -19, -19, -39, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -19, -19, -39, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -19, -19, -39, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -19, -19, -39, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -9, -9, -29, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -9, -9, -29, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -9, -9, -29, -39, -58, -48, 
-19, -29, -9, 24, -4, -19, -9, -9, -29, -39, -58, -48, 
-19, -19, 0, 19, -9, -9, 0, 0, -19, -29, -58, -39, 
-19, -19, 0, 19, -9, -9, 0, 0, -19, -29, -58, -39, 
-19, -19, 0, 19, -9, -9, 0, 0, -19, -29, -58, -39, 
-19, -19, 0, 19, -9, -9, 0, 0, -19, -29, -58, -39, 
-29, -19, 9, 24, -19, -4, 0, 9, -19, -19, -58, -48, 
-29, -19, 9, 24, -19, -4, 0, 9, -19, -19, -58, -48, 
-29, -19, 9, 24, -19, -4, 0, 9, -19, -19, -58, -48, 
-29, -19, 9, 24, -19, -4, 0, 9, -19, -19, -58, -48, 
-19, -9, 9, 14, -14, 0, 0, 9, -9, -9, -48, -48, 
-19, -9, 9, 14, -14, 0, 0, 9, -9, -9, -48, -48, 
-19, -9, 9, 14, -14, 0, 0, 9, -9, -9, -48, -48, 
-19, -9, 9, 14, -14, 0, 0, 9, -9, -9, -48, -48, 
-19, 0, 19, 9, -19, 9, 0, 19, 0, -9, -48, -39, 
-19, 0, 19, 9, -19, 9, 0, 19, 0, -9, -48, -39, 
-19, 0, 19, 9, -19, 9, 0, 19, 0, -9, -48, -39, 
-19, 0, 19, 9, -19, 9, 0, 19, 0, -9, -48, -39, 
-19, -9, 9, 14, -14, 0, 0, 29, 0, -19, -48, -39, 
-19, -9, 9, 14, -14, 0, 0, 29, 0, -19, -48, -39, 
-19, -9, 9, 14, -14, 0, 0, 29, 0, -19, -48, -39, 
-19, -9, 9, 14, -14, 0, 0, 29, 0, -19, -48, -39, 
-24, -19, 4, 21, -14, -7, 9, 29, 9, -9, -48, -39, 
-29, -19, 9, 24, -19, -4, 9, 29, 9, -9, -48, -39, 
-34, -19, 14, 26, -24, -2, 9, 29, 9, -9, -48, -39, 
-39, -19, 19, 29, -29, 0, 9, 29, 9, -9, -48, -39, 
-29, -19, 9, 24, -19, -4, 0, 19, 9, 0, -39, -39, 
-29, -19, 9, 24, -19, -4, 0, 19, 9, 0, -39, -39, 
-29, -19, 9, 24, -19, -4, 0, 19, 9, 0, -39, -39, 
-29, -19, 9, 24, -19, -4, 0, 19, 9, 0, -39, -39, 
-19, -9, 9, 14, -14, 0, 0, 19, 9, 0, -29, -39, 
-19, -9, 9, 14, -14, 0, 0, 19, 9, 0, -29, -39, 
-19, -9, 9, 14, -14, 0, 0, 19, 9, 0, -29, -39, 
-19, -9, 9, 14, -14, 0, 0, 19, 9, 0, -29, -39, 
-19, -19, 0, 19, -9, -9, -9, 9, 9, -9, -29, -48, 
-19, -19, 0, 19, -9, -9, -9, 9, 9, -9, -29, -48, 
-19, -19, 0, 19, -9, -9, -9, 9, 9, -9, -29, -48, 
-19, -19, 0, 19, -9, -9, -9, 9, 9, -9, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 9, 9, -9, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 9, 9, -9, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 9, 9, -9, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 9, 9, -9, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 0, 9, 0, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 0, 9, 0, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 0, 9, 0, -29, -48, 
-29, -19, 9, 24, -19, -4, -9, 0, 9, 0, -29, -48, 
-29, -9, 19, 19, -24, 4, -9, 9, 19, 0, -19, -48, 
-29, -9, 19, 19, -24, 4, -9, 9, 19, 0, -19, -48, 
-29, -9, 19, 19, -24, 4, -9, 9, 19, 0, -19, -48, 
-29, -9, 19, 19, -24, 4, -9, 9, 19, 0, -19, -48, 
-39, -19, 19, 29, -29, 0, -9, 0, 19, 0, -19, -48, 
-39, -19, 19, 29, -29, 0, -9, 0, 19, 0, -19, -48, 
-39, -19, 19, 29, -29, 0, -9, 0, 19, 0, -19, -48, 
-39, -19, 19, 29, -29, 0, -9, 0, 19, 0, -19, -48, 
-29, -29, 0, 29, -14, -14, -19, -9, 9, -9, -29, -58, 
-29, -29, 0, 29, -14, -14, -19, -9, 9, -9, -29, -58, 
-29, -29, 0, 29, -14, -14, -19, -9, 9, -9, -29, -58, 
-29, -29, 0, 29, -14, -14, -19, -9, 9, -9, -29, -58, 
-19, -29, -9, 24, -4, -19, -19, -19, 9, -19, -39, -68, 
-19, -29, -9, 24, -4, -19, -19, -19, 9, -19, -39, -68, 
-19, -29, -9, 24, -4, -19, -19, -19, 9, -19, -39, -68, 
-19, -29, -9, 24, -4, -19, -19, -19, 9, -19, -39, -68, 
-9, -29, -19, 19, 4, -24, -29, -19, 0, -19, -48, -68, 
-9, -29, -19, 19, 4, -24, -29, -19, 0, -19, -48, -68, 
-9, -29, -19, 19, 4, -24, -29, -19, 0, -19, -48, -68, 
-9, -29, -19, 19, 4, -24, -29, -19, 0, -19, -48, -68, 
0, -29, -29, 14, 14, -29, -29, -19, -4, -29, -48, -78, 
0, -29, -29, 14, 14, -29, -29, -19, -9, -29, -48, -78, 
0, -29, -29, 14, 14, -29, -29, -19, -14, -29, -48, -78, 
0, -29, -29, 14, 14, -29, -29, -19, -19, -29, -48, -78, 
-9, -29, -19, 19, 4, -24, -29, -29, -19, -29, -58, -78, 
-9, -29, -19, 19, 4, -24, -29, -29, -19, -29, -58, -78, 
-9, -29, -19, 19, 4, -24, -29, -29, -19, -29, -58, -78, 
-9, -29, -19, 19, 4, -24, -29, -29, -19, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -19, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -19, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -19, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -19, -29, -58, -78, 
-29, -29, 0, 29, -14, -14, -29, -29, -19, -29, -58, -68, 
-29, -29, 0, 29, -14, -14, -29, -29, -19, -29, -58, -68, 
-29, -29, 0, 29, -14, -14, -29, -29, -19, -29, -58, -68, 
-29, -29, 0, 29, -14, -14, -29, -29, -19, -29, -58, -68, 
-19, -29, -9, 24, -4, -19, -39, -29, -29, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -39, -29, -29, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -39, -29, -29, -29, -58, -78, 
-19, -29, -9, 24, -4, -19, -39, -29, -29, -29, -58, -78, 
-19, -39, -19, 29, 0, -29, -39, -29, -39, -29, -63, -87, 
-19, -39, -19, 29, 0, -29, -39, -29, -39, -29, -68, -87, 
-19, -39, -19, 29, 0, -29, -39, -29, -39, -29, -73, -87, 
-19, -39, -19, 29, 0, -29, -39, -29, -39, -29, -78, -87, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -78, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -78, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -78, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -78, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -39, -87, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -39, -87, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -39, -87, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -39, -87, -78, 
-29, -29, 0, 29, -14, -14, -29, -29, -39, -39, -87, -78, 
-29, -29, 0, 29, -14, -14, -29, -29, -39, -39, -87, -78, 
-29, -29, 0, 29, -14, -14, -29, -29, -39, -39, -87, -78, 
-29, -29, 0, 29, -14, -14, -29, -29, -39, -39, -87, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -48, -39, -107, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -48, -39, -107, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -48, -39, -107, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -48, -39, -107, -78, 
-19, -39, -19, 29, 0, -29, -29, -39, -48, -48, -117, -87, 
-19, -39, -19, 29, 0, -29, -29, -39, -48, -48, -117, -87, 
-19, -39, -19, 29, 0, -29, -29, -39, -48, -48, -117, -87, 
-19, -39, -19, 29, 0, -29, -29, -39, -48, -48, -117, -87, 
-29, -39, -9, 34, -9, -24, -29, -29, -39, -39, -107, -78, 
-29, -39, -9, 34, -9, -24, -29, -29, -39, -39, -107, -78, 
-29, -39, -9, 34, -9, -24, -29, -29, -39, -39, -107, -78, 
-29, -39, -9, 34, -9, -24, -29, -29, -39, -39, -107, -78, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -68, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -68, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -68, 
-19, -29, -9, 24, -4, -19, -29, -29, -39, -29, -97, -68, 
-29, -29, 0, 29, -14, -14, -29, -29, -48, -29, -97, -58, 
-29, -29, 0, 29, -14, -14, -29, -29, -48, -29, -97, -58, 
-29, -29, 0, 29, -14, -14, -29, -29, -48, -29, -97, -58, 
-29, -29, 0, 29, -14, -14, -29, -29, -48, -29, -97, -58, 
-39, -29, 9, 34, -24, -9, -19, -29, -39, -29, -87, -58, 
-39, -29, 9, 34, -24, -9, -19, -29, -39, -29, -87, -58, 
-39, -29, 9, 34, -24, -9, -19, -29, -39, -29, -87, -58, 
-39, -29, 9, 34, -24, -9, -19, -29, -39, -29, -87, -58, 
-29, -29, 0, 29, -14, -14, -19, -29, -48, -39, -97, -68, 
-29, -29, 0, 29, -14, -14, -19, -29, -48, -39, -97, -68, 
-29, -29, 0, 29, -14, -14, -19, -29, -48, -39, -97, -68, 
-29, -29, 0, 29, -14, -14, -19, -29, -48, -39, -97, -68, 
-19, -39, -19, 29, 0, -29, -19, -39, -58, -48, -107, -78, 
-19, -39, -19, 29, 0, -29, -19, -39, -58, -48, -107, -78, 
-19, -39, -19, 29, 0, -29, -19, -39, -58, -48, -107, -78, 
-19, -39, -19, 29, 0, -29, -19, -39, -58, -48, -107, -78, 
-14, -39, -24, 26, 4, -31, -19, -39, -58, -48, -117, -87, 
-9, -39, -29, 24, 9, -34, -19, -39, -58, -48, -117, -87, 
-4, -39, -34, 21, 14, -36, -19, -39, -58, -48, -117, -87, 
0, -39, -39, 19, 19, -39, -19, -39, -58, -48, -117, -87, 
-4, -39, -34, 21, 14, -36, -9, -39, -58, -48, -117, -87, 
-9, -39, -29, 24, 9, -34, -9, -39, -58, -48, -117, -87, 
-14, -39, -24, 26, 4, -31, -9, -39, -58, -48, -117, -87, 
-19, -39, -19, 29, 0, -29, -9, -39, -58, -48, -117, -87, 
-24, -48, -24, 36, 0, -36, -9, -39, -48, -39, -112, -78, 
-29, -48, -19, 39, -4, -34, -9, -39, -48, -39, -107, -78, 
-34, -48, -14, 41, -9, -31, -9, -39, -48, -39, -102, -78, 
-39, -48, -9, 43, -14, -29, -9, -39, -48, -39, -97, -78, 
-29, -39, -9, 34, -9, -24, -19, -48, -48, -48, -97, -78, 
-29, -39, -9, 34, -9, -24, -19, -48, -48, -48, -97, -78, 
-29, -39, -9, 34, -9, -24, -19, -48, -48, -48, -97, -78, 
-29, -39, -9, 34, -9, -24, -19, -48, -48, -48, -97, -78, 
-19, -48, -29, 34, 4, -39, -19, -48, -48, -39, -87, -68, 
-19, -48, -29, 34, 4, -39, -19, -48, -48, -39, -87, -68, 
-19, -48, -29, 34, 4, -39, -19, -48, -48, -39, -87, -68, 
-19, -48, -29, 34, 4, -39, -19, -48, -48, -39, -87, -68, 
-29, -48, -19, 39, -4, -34, -19, -48, -48, -39, -87, -68, 
-29, -48, -19, 39, -4, -34, -19, -48, -48, -39, -87, -68, 
-29, -48, -19, 39, -4, -34, -19, -48, -48, -39, -87, -68, 
-29, -48, -19, 39, -4, -34, -19, -48, -48, -39, -87, -68, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -87, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -87, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -87, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -87, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -48, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -48, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -48, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -48, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -78, -78, 
-29, -39, -9, 34, -9, -24, -19, -39, -58, -48, -78, -78, 
-29, -43, -14, 36, -7, -29, -19, -48, -58, -48, -78, -87, 
-29, -48, -19, 39, -4, -34, -19, -48, -58, -48, -78, -87, 
-29, -53, -24, 41, -2, -39, -19, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -19, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -29, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -29, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -29, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -29, -48, -58, -48, -78, -87, 
-29, -58, -29, 43, 0, -43, -29, -48, -48, -48, -78, -78, 
-29, -58, -29, 43, 0, -43, -29, -48, -48, -48, -78, -78, 
-29, -58, -29, 43, 0, -43, -29, -48, -48, -48, -78, -78, 
-29, -58, -29, 43, 0, -43, -29, -48, -48, -48, -78, -78, 
-39, -53, -14, 46, -12, -34, -29, -48, -48, -39, -68, -78, 
-39, -48, -9, 43, -14, -29, -29, -48, -48, -39, -68, -78, 
-39, -43, -4, 41, -17, -24, -29, -48, -48, -39, -68, -78, 
-39, -39, 0, 39, -19, -19, -29, -48, -48, -39, -68, -78, 
-39, -39, 0, 39, -19, -19, -39, -39, -39, -29, -63, -73, 
-39, -39, 0, 39, -19, -19, -39, -39, -39, -29, -58, -68, 
-39, -39, 0, 39, -19, -19, -39, -39, -39, -29, -53, -63, 
-39, -39, 0, 39, -19, -19, -39, -39, -39, -29, -48, -58, 
-29, -34, -4, 31, -12, -19, -39, -39, -29, -19, -39, -48, 
-29, -29, 0, 29, -14, -14, -39, -39, -29, -19, -39, -48, 
-29, -24, 4, 26, -17, -9, -39, -39, -29, -19, -39, -48, 
-29, -19, 9, 24, -19, -4, -39, -39, -29, -19, -39, -48, 
-29, -19, 9, 24, -19, -4, -29, -39, -29, -19, -29, -39, 
-29, -19, 9, 24, -19, -4, -29, -39, -29, -19, -29, -39, 
-29, -19, 9, 24, -19, -4, -29, -39, -29, -19, -29, -39, 
-29, -19, 9, 24, -19, -4, -29, -39, -29, -19, -29, -39, 
-39, -24, 14, 31, -26, -4, -29, -48, -34, -24, -39, -39, 
-34, -24, 9, 29, -21, -7, -24, -43, -34, -24, -39, -34, 
-34, -24, 9, 29, -21, -7, -19, -34, -39, -29, -34, -34, 
-34, -29, 4, 31, -19, -12, -19, -34, -34, -29, -29, -29, 
-19, -24, -4, 21, -7, -14, -19, -39, -34, -24, -34, -24, 
-14, -24, -9, 19, -2, -17, -14, -34, -34, -29, -34, -19, 
-14, -24, -9, 19, -2, -17, -9, -34, -24, -34, -29, -19, 
-14, -24, -9, 19, -2, -17, -9, -24, -24, -29, -24, -19, 
-4, -9, -4, 7, 0, -7, -9, -14, -14, -24, -14, -4, 
0, -9, -9, 4, 4, -9, -4, -14, -9, -19, -14, -4, 
0, -4, -4, 2, 2, -4, -4, -14, -9, -9, -9, 0, 
0, 0, 0, 0, 0, 0, 0, -9, -4, -4, -9, 0, 
-4, 9, 14, -2, -9, 12, 4, -9, -4, -9, 0, 9, 
-4, 9, 14, -2, -9, 12, 4, -9, 0, -9, 4, 14, 
-4, 9, 14, -2, -9, 12, 14, 0, 0, -9, 4, 14, 
-4, 14, 19, -4, -12, 17, 14, 0, 4, -9, 4, 14, 
-4, 4, 9, 0, -7, 7, 24, 9, 4, 0, 14, 24, 
-4, 4, 9, 0, -7, 7, 24, 9, 4, 0, 14, 24, 
-4, 4, 9, 0, -7, 7, 24, 9, 4, 4, 19, 24, 
0, 9, 9, -4, -4, 9, 29, 14, 4, 4, 19, 29, 
0, 9, 9, -4, -4, 9, 29, 24, 19, 14, 29, 39, 
0, 9, 9, -4, -4, 9, 29, 24, 19, 14, 29, 39, 
0, 14, 14, -7, -7, 14, 24, 24, 19, 14, 29, 39, 
4, 14, 9, -9, -2, 12, 19, 24, 19, 19, 29, 43, 
9, 24, 14, -17, -2, 19, 29, 14, 19, 9, 34, 43, 
9, 29, 19, -19, -4, 24, 19, 14, 19, 9, 39, 48, 
19, 29, 9, -24, 4, 19, 14, 14, 19, 9, 39, 48, 
24, 39, 14, -31, 4, 26, 9, 14, 19, 14, 39, 48, 
