I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
24, -43, -68, 9, 46, -56, -39, -53, -68, -53, -19, -14, 
19, -43, -63, 12, 41, -53, -39, -48, -73, -58, -29, -14, 
19, -43, -63, 12, 41, -53, -39, -43, -78, -63, -29, -14, 
14, -53, -68, 19, 41, -61, -39, -43, -78, -68, -34, -19, 
14, -53, -68, 19, 41, -61, -19, -34, -73, -68, -39, -19, 
14, -53, -68, 19, 41, -61, 0, -29, -73, -73, -39, -24, 
14, -53, -68, 19, 41, -61, 0, -29, -68, -73, -39, -24, 
19, -53, -73, 17, 46, -63, 4, -29, -63, -73, -39, -24, 
24, -48, -73, 12, 48, -61, 4, -24, -58, -63, -39, -24, 
24, -43, -68, 9, 46, -56, 4, -24, -53, -58, -39, -19, 
24, -39, -63, 7, 43, -51, 14, -14, -53, -58, -34, -19, 
24, -39, -63, 7, 43, -51, 14, -4, -53, -58, -34, -19, 
24, -43, -68, 9, 46, -56, 24, -4, -48, -53, -29, -14, 
24, -43, -68, 9, 46, -56, 34, 4, -39, -48, -24, -9, 
24, -43, -68, 9, 46, -56, 29, 4, -39, -48, -24, -9, 
14, -43, -58, 14, 36, -51, 34, 9, -39, -48, -24, -9, 
14, -53, -68, 19, 41, -61, 43, 19, -34, -48, -29, -19, 
19, -58, -78, 19, 48, -68, 53, 24, -29, -48, -34, -29, 
4, -73, -78, 34, 41, -75, 73, 29, -34, -58, -24, -29, 
-34, -87, -53, 61, 9, -70, 92, 43, -34, -63, -34, -34, 
-34, -92, -58, 63, 12, -75, 87, 48, -29, -58, -39, -39, 
-39, -92, -53, 65, 7, -73, 97, 53, -34, -58, -39, -39, 
-39, -78, -39, 58, 0, -58, 117, 39, -34, -58, -39, -39, 
-43, -63, -19, 53, -12, -41, 136, 19, -29, -53, -34, -39, 
-43, -58, -14, 51, -14, -36, 107, 0, -29, -43, -29, -34, 
-39, -48, -9, 43, -14, -29, 73, -19, -29, -43, -29, -24, 
-29, -34, -4, 31, -12, -19, 29, -24, -19, -39, -24, -19, 
-19, -19, 0, 19, -9, -9, -14, -39, -19, -29, -19, -14, 
-4, -19, -14, 12, 4, -17, -19, -43, -19, -24, -14, -14, 
0, -14, -14, 7, 7, -14, -39, -43, -19, -19, -14, -9, 
4, -14, -19, 4, 12, -17, -63, -48, -24, -19, -19, -9, 
9, -14, -24, 2, 17, -19, -78, -53, -24, -19, -19, -9, 
9, -14, -24, 2, 17, -19, -63, -48, -29, -19, -19, -9, 
14, -14, -29, 0, 21, -21, -63, -48, -29, -19, -14, -9, 
14, -14, -29, 0, 21, -21, -73, -48, -29, -19, -9, -4, 
14, -19, -34, 2, 24, -26, -68, -43, -29, -24, -14, -4, 
14, -14, -29, 0, 21, -21, -68, -43, -29, -24, -14, -9, 
14, -4, -19, -4, 17, -12, -68, -43, -29, -24, -14, -9, 
14, -9, -24, -2, 19, -17, -58, -39, -29, -24, -14, -9, 
14, -9, -24, -2, 19, -17, -53, -39, -29, -24, -9, -9, 
14, -4, -19, -4, 17, -12, -63, -39, -29, -19, -4, -4, 
14, -4, -19, -4, 17, -12, -53, -39, -29, -19, -4, -4, 
9, -14, -24, 2, 17, -19, -58, -34, -29, -24, -14, -9, 
9, -14, -24, 2, 17, -19, -58, -29, -39, -24, -14, -14, 
19, -14, -34, -2, 26, -24, -53, -29, -39, -29, -24, -14, 
29, -14, -43, -7, 36, -29, -48, -24, -39, -39, -29, -9, 
29, -19, -48, -4, 39, -34, -43, -19, -39, -39, -29, -9, 
14, -29, -43, 7, 29, -36, -43, -19, -39, -43, -29, -9, 
