I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, 19, -9, -24, 19, 4, -68, -39, -48, -24, 9, 39, 
29, 19, -9, -24, 19, 4, -68, -39, -48, -29, 9, 39, 
24, 14, -9, -19, 17, 2, -63, -39, -53, -39, 0, 29, 
19, 9, -9, -14, 14, 0, -58, -39, -58, -48, -9, 19, 
19, 4, -14, -12, 17, -4, -58, -39, -58, -48, -9, 19, 
19, 0, -19, -9, 19, -9, -58, -39, -58, -48, -9, 19, 
19, 0, -19, -9, 19, -9, -58, -39, -63, -53, -14, 14, 
19, 0, -19, -9, 19, -9, -58, -39, -68, -58, -19, 9, 
14, 0, -14, -7, 14, -7, -53, -39, -68, -63, -29, 0, 
9, 0, -9, -4, 9, -4, -48, -39, -68, -68, -39, -9, 
4, 0, -4, -2, 4, -2, -48, -39, -73, -78, -43, -14, 
0, 0, 0, 0, 0, 0, -48, -39, -78, -87, -48, -19, 
0, 0, 0, 0, 0, 0, -48, -39, -78, -87, -48, -19, 
0, 0, 0, 0, 0, 0, -48, -39, -78, -87, -48, -19, 
0, 0, 0, 0, 0, 0, -43, -39, -78, -92, -53, -19, 
0, 0, 0, 0, 0, 0, -39, -39, -78, -97, -58, -19, 
-4, -4, 0, 4, -2, -2, -39, -39, -78, -97, -63, -24, 
-9, -9, 0, 9, -4, -4, -39, -39, -78, -97, -68, -29, 
-14, -9, 4, 12, -9, -2, -34, -39, -78, -97, -68, -34, 
-19, -9, 9, 14, -14, 0, -29, -39, -78, -97, -68, -39, 
-24, -9, 14, 17, -19, 2, -29, -34, -73, -97, -68, -43, 
-29, -9, 19, 19, -24, 4, -29, -29, -68, -97, -68, -48, 
-29, -14, 14, 21, -21, 0, -29, -24, -68, -97, -73, -48, 
-29, -19, 9, 24, -19, -4, -29, -19, -68, -97, -78, -48, 
-29, -29, 0, 29, -14, -14, -29, -19, -63, -97, -78, -53, 
-29, -39, -9, 34, -9, -24, -29, -19, -58, -97, -78, -58, 
-29, -29, 0, 29, -14, -14, -29, -19, -58, -97, -78, -63, 
-29, -19, 9, 24, -19, -4, -29, -19, -58, -97, -78, -68, 
-29, -19, 9, 24, -19, -4, -24, -14, -48, -82, -78, -68, 
-29, -19, 9, 24, -19, -4, -19, -9, -39, -68, -78, -68, 
-29, -14, 14, 21, -21, 0, -19, -9, -34, -68, -78, -68, 
-29, -9, 19, 19, -24, 4, -19, -9, -29, -68, -78, -68, 
-29, -9, 19, 19, -24, 4, -19, -4, -24, -58, -73, -63, 
-29, -9, 19, 19, -24, 4, -19, 0, -19, -48, -68, -58, 
-29, -14, 14, 21, -21, 0, -19, 4, -14, -48, -63, -53, 
-29, -19, 9, 24, -19, -4, -19, 9, -9, -48, -58, -48, 
-29, -24, 4, 26, -17, -9, -19, 9, -9, -43, -58, -48, 
-29, -29, 0, 29, -14, -14, -19, 9, -9, -39, -58, -48, 
-29, -29, 0, 29, -14, -14, -19, 9, -9, -34, -53, -48, 
-29, -29, 0, 29, -14, -14, -19, 9, -9, -29, -48, -48, 
-29, -24, 4, 26, -17, -9, -19, 14, -4, -19, -39, -43, 
-29, -19, 9, 24, -19, -4, -19, 19, 0, -9, -29, -39, 
-29, -14, 14, 21, -21, 0, -24, 19, 4, -9, -29, -34, 
-29, -9, 19, 19, -24, 4, -29, 19, 9, -9, -29, -29, 
-24, -9, 14, 17, -19, 2, -29, 14, 9, -9, -29, -29, 
-19, -9, 9, 14, -14, 0, -29, 9, 9, -9, -29, -29, 
-19, -14, 4, 17, -12, -4, -19, 9, 4, -9, -29, -34, 
-19, -19, 0, 19, -9, -9, -9, 9, 0, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -19, 9, 0, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -29, 9, 0, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -34, 9, 0, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -39, 9, 0, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -39, 4, -4, -9, -29, -39, 
-19, -19, 0, 19, -9, -9, -39, 0, -9, -9, -29, -39, 
-14, -14, 0, 14, -7, -7, -39, 0, -9, -9, -24, -29, 
-9, -9, 0, 9, -4, -4, -39, 0, -9, -9, -19, -19, 
-9, -9, 0, 9, -4, -4, -39, 0, -9, -9, -19, -19, 
-9, -9, 0, 9, -4, -4, -39, 0, -9, -9, -19, -19, 
-9, -14, -4, 12, -2, -9, -43, 0, -14, -14, -24, -19, 
-9, -19, -9, 14, 0, -14, -48, 0, -19, -19, -29, -19, 
-9, -19, -9, 14, 0, -14, -48, 0, -19, -19, -29, -19, 
-9, -19, -9, 14, 0, -14, -48, 0, -19, -19, -29, -19, 
-9, -19, -9, 14, 0, -14, -48, 0, -19, -19, -24, -19, 
-9, -19, -9, 14, 0, -14, -48, 0, -19, -19, -19, -19, 
-9, -14, -4, 12, -2, -9, -53, -4, -19, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -19, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -19, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -19, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -24, -19, -24, -24, 
-9, -9, 0, 9, -4, -4, -58, -9, -29, -19, -29, -29, 
-9, -9, 0, 9, -4, -4, -58, -9, -29, -19, -29, -29, 
-9, -9, 0, 9, -4, -4, -58, -9, -29, -19, -29, -29, 
-9, -9, 0, 9, -4, -4, -58, -9, -29, -19, -29, -24, 
-9, -9, 0, 9, -4, -4, -58, -9, -29, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -34, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -58, -9, -39, -19, -29, -19, 
-9, -4, 4, 7, -7, 0, -58, -9, -39, -19, -29, -19, 
-9, 0, 9, 4, -9, 4, -58, -9, -39, -19, -29, -19, 
-9, 0, 9, 4, -9, 4, -63, -9, -39, -29, -29, -19, 
-9, 0, 9, 4, -9, 4, -68, -9, -39, -39, -29, -19, 
-9, -4, 4, 7, -7, 0, -68, -9, -39, -29, -29, -19, 
-9, -9, 0, 9, -4, -4, -68, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -68, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -68, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -73, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -78, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -78, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -78, -9, -39, -19, -29, -19, 
-9, -9, 0, 9, -4, -4, -78, -9, -39, -19, -24, -19, 
-9, -9, 0, 9, -4, -4, -78, -9, -39, -19, -19, -19, 
-9, -19, -9, 14, 0, -14, -78, -9, -39, -19, -19, -19, 
-9, -29, -19, 19, 4, -24, -78, -9, -39, -19, -19, -19, 
-9, -19, -9, 14, 0, -14, -78, -14, -39, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -78, -19, -39, -19, -19, -19, 
-9, -9, 0, 9, -4, -4, -82, -19, -39, -24, -24, -19, 
-9, -9, 0, 9, -4, -4, -87, -19, -39, -29, -29, -19, 
-9, -9, 0, 9, -4, -4, -87, -14, -39, -29, -29, -19, 
-9, -9, 0, 9, -4, -4, -87, -9, -39, -29, -29, -19, 
-9, -9, 0, 9, -4, -4, -87, -9, -39, -24, -24, -14, 
-9, -9, 0, 9, -4, -4, -87, -9, -39, -19, -19, -9, 
-9, -9, 0, 9, -4, -4, -87, -9, -39, -19, -19, -9, 
-9, -9, 0, 9, -4, -4, -87, -9, -39, -19, -19, -9, 
-9, -4, 4, 7, -7, 0, -82, -9, -29, -14, -19, -9, 
-9, 0, 9, 4, -9, 4, -78, -9, -19, -9, -19, -9, 
-9, 24, 34, -7, -21, 29, -78, 0, -9, 0, -4, -4, 
-9, 48, 58, -19, -34, 53, -78, 9, 0, 9, 9, 0, 
-9, 48, 58, -19, -34, 53, -73, 14, 4, 9, 9, 4, 
-4, 53, 58, -24, -31, 56, -68, 14, 9, 9, 9, 9, 
-4, 58, 63, -26, -34, 61, -68, 19, 19, 14, 9, 19, 
9, 63, 53, -36, -21, 58, -73, 19, 19, 19, 19, 24, 
14, 63, 48, -39, -17, 56, -92, 14, 24, 24, 19, 34, 
24, 68, 43, -46, -9, 56, -102, 4, 19, 24, 19, 34, 
24, 78, 53, -51, -14, 65, -141, -19, 9, 24, 19, 34, 
29, 102, 73, -65, -21, 87, -156, -43, 4, 24, 29, 43, 
29, 122, 92, -75, -31, 107, -175, -63, 9, 39, 39, 53, 
34, 146, 112, -90, -39, 129, -195, -78, 14, 48, 48, 58, 
39, 165, 126, -102, -43, 146, -204, -82, 14, 48, 53, 58, 
43, 170, 126, -107, -41, 148, -204, -87, 4, 43, 48, 58, 
29, 165, 136, -97, -53, 151, -195, -87, -4, 34, 43, 53, 
24, 161, 136, -92, -56, 148, -190, -87, -9, 24, 39, 53, 
19, 146, 126, -82, -53, 136, -185, -82, -19, 19, 29, 53, 
19, 141, 122, -80, -51, 131, -180, -82, -24, 14, 19, 53, 
24, 136, 112, -80, -43, 124, -180, -82, -24, 19, 29, 63, 
34, 117, 82, -75, -24, 100, -185, -82, -29, 14, 29, 58, 
43, 92, 48, -68, -2, 70, -195, -82, -34, 9, 19, 53, 
43, 53, 9, -48, 17, 31, -195, -68, -43, -4, 9, 39, 
24, 9, -14, -17, 19, -2, -175, -53, -58, -29, -19, 0, 
4, 4, 0, -4, 2, 2, -161, -39, -58, -29, -24, -9, 
0, -4, -4, 2, 2, -4, -141, -29, -43, -24, -14, 0, 
-19, -19, 0, 19, -9, -9, -122, -14, -39, -19, -14, 0, 
-19, -29, -9, 24, -4, -19, -112, -9, -39, -14, -14, -9, 
-19, -39, -19, 29, 0, -29, -112, -9, -39, -29, -29, -29, 
-19, -43, -24, 31, 2, -34, -112, -9, -43, -34, -34, -29, 
-24, -48, -24, 36, 0, -36, -117, -4, -43, -34, -34, -29, 
-24, -48, -24, 36, 0, -36, -117, -4, -48, -39, -34, -34, 
-24, -53, -29, 39, 2, -41, -122, -4, -58, -43, -39, -34, 
-24, -53, -29, 39, 2, -41, -122, -4, -58, -43, -39, -34, 
-24, -53, -29, 39, 2, -41, -122, -4, -58, -43, -39, -34, 
-24, -53, -29, 39, 2, -41, -122, -4, -53, -43, -39, -34, 
-24, -58, -34, 41, 4, -46, -117, 0, -53, -43, -39, -34, 
-24, -53, -29, 39, 2, -41, -117, 0, -53, -43, -39, -34, 
-19, -48, -29, 34, 4, -39, -117, 0, -53, -43, -39, -39, 
-19, -48, -29, 34, 4, -39, -117, 0, -53, -39, -34, -39, 
-19, -48, -29, 34, 4, -39, -117, 4, -48, -39, -34, -34, 
-19, -48, -29, 34, 4, -39, -117, 0, -43, -29, -34, -29, 
-19, -53, -34, 36, 7, -43, -122, -9, -43, -24, -34, -29, 
-24, -58, -34, 41, 4, -46, -136, -9, -43, -19, -14, -14, 
-43, -68, -24, 56, -9, -46, -136, -9, -43, -29, -29, -34, 
-92, -102, -9, 97, -41, -56, -97, 43, -34, -87, -131, -141, 
-146, -126, 19, 136, -82, -53, -63, 68, -19, -151, -229, -244, 
-180, -136, 43, 158, -112, -46, -34, 87, 43, -146, -248, -278, 
-141, -117, 24, 129, -82, -46, -48, 43, 82, -58, -146, -195, 
-48, -43, 4, 46, -26, -19, -141, -102, 82, 63, 34, -9, 
107, 102, -4, -104, 56, 48, -302, -302, 43, 224, 287, 263, 
322, 244, -78, -283, 200, 82, -497, -512, -4, 468, 634, 614, 
561, 448, -112, -505, 336, 168, -707, -697, -9, 824, 1107, 1068, 
854, 688, -165, -771, 509, 261, -951, -888, -53, 1254, 1678, 1600, 
1088, 888, -200, -988, 644, 344, -1180, -1088, -195, 1478, 2064, 2034, 
1122, 1132, 9, -1127, 556, 570, -1356, -1366, -575, 1312, 2098, 2235, 
1088, 1220, 131, -1154, 478, 675, -1483, -1639, -1073, 800, 1717, 2108, 
1015, 1068, 53, -1041, 480, 561, -1571, -1903, -1747, -234, 746, 1434, 
858, 688, -170, -773, 514, 258, -1542, -1966, -2235, -1185, -253, 605, 
668, 263, -405, -466, 536, -70, -1381, -1766, -2225, -1566, -858, -92, 
351, -39, -390, -156, 370, -214, -1117, -1507, -2069, -1683, -1171, -512, 
82, -204, -287, 61, 185, -246, -819, -1156, -1703, -1527, -1195, -678, 
-68, -253, -185, 161, 58, -219, -595, -839, -1288, -1249, -1058, -688, 
-117, -175, -58, 146, -29, -117, -444, -566, -849, -863, -761, -541, 
-136, -82, 53, 109, -95, -14, -322, -346, -517, -512, -468, -356, 
-136, -9, 126, 73, -131, 58, -239, -190, -287, -263, -258, -200, 
-107, 34, 141, 36, -124, 87, -180, -68, -107, -112, -131, -102, 
-68, 14, 82, 26, -75, 48, -156, 0, -14, -34, -68, -68, 
-39, -9, 29, 24, -34, 9, -136, 43, 24, 24, -29, -39, 
-39, -14, 24, 26, -31, 4, -112, 63, 24, 34, -14, -34, 
-48, -29, 19, 39, -34, -4, -97, 87, 43, 34, -14, -34, 
-48, -43, 4, 46, -26, -19, -87, 92, 63, 39, -19, -43, 
-48, -53, -4, 51, -21, -29, -82, 102, 63, 39, -19, -48, 
-48, -58, -9, 53, -19, -34, -73, 107, 63, 39, -19, -48, 
-53, -68, -14, 61, -19, -41, -63, 107, 63, 43, -19, -48, 
-58, -68, -9, 63, -24, -39, -58, 117, 78, 48, -19, -48, 
-58, -68, -9, 63, -24, -39, -58, 122, 82, 48, -24, -48, 
-58, -73, -14, 65, -21, -43, -53, 126, 82, 43, -24, -53, 
-58, -73, -14, 65, -21, -43, -53, 126, 82, 34, -29, -58, 
-63, -73, -9, 68, -26, -41, -43, 126, 82, 34, -34, -63, 
-63, -73, -9, 68, -26, -41, -43, 131, 82, 34, -34, -63, 
-58, -78, -19, 68, -19, -48, -43, 131, 82, 24, -29, -68, 
-58, -78, -19, 68, -19, -48, -43, 131, 82, 24, -29, -68, 
-58, -78, -19, 68, -19, -48, -43, 126, 87, 24, -29, -68, 
-58, -78, -19, 68, -19, -48, -39, 122, 87, 24, -34, -73, 
-63, -82, -19, 73, -21, -51, -34, 126, 82, 19, -39, -73, 
-63, -87, -24, 75, -19, -56, -34, 126, 78, 14, -39, -78, 
-73, -87, -14, 80, -29, -51, -29, 126, 78, 9, -43, -82, 
-78, -87, -9, 82, -34, -48, -24, 126, 78, 9, -43, -82, 
-82, -92, -9, 87, -36, -51, -24, 126, 78, 9, -48, -87, 
-82, -92, -9, 87, -36, -51, -24, 126, 78, 9, -48, -92, 
-82, -102, -19, 92, -31, -61, -14, 126, 78, 4, -53, -92, 
-87, -112, -24, 100, -31, -68, -9, 131, 78, 0, -58, -97, 
-92, -112, -19, 102, -36, -65, -9, 136, 82, 0, -63, -102, 
-92, -112, -19, 102, -36, -65, -9, 136, 82, 0, -68, -102, 
-97, -117, -19, 107, -39, -68, -9, 141, 87, 0, -68, -107, 
-97, -117, -19, 107, -39, -68, -4, 141, 87, 0, -68, -107, 
-97, -117, -19, 107, -39, -68, 0, 141, 87, -4, -73, -117, 
-97, -122, -24, 109, -36, -73, 4, 146, 82, -9, -78, -122, 
-102, -117, -14, 109, -43, -65, 4, 146, 82, -4, -82, -122, 
-102, -112, -9, 107, -46, -61, 9, 151, 87, 0, -82, -126, 
-102, -112, -9, 107, -46, -61, 14, 156, 92, 0, -82, -126, 
-102, -112, -9, 107, -46, -61, 19, 156, 97, 0, -87, -126, 
-107, -117, -9, 112, -48, -63, 24, 156, 97, 0, -87, -126, 
-107, -122, -14, 114, -46, -68, 29, 165, 102, 0, -87, -131, 
-112, -122, -9, 117, -51, -65, 39, 170, 107, 0, -92, -141, 
-112, -122, -9, 117, -51, -65, 48, 170, 107, 0, -92, -141, 
-112, -122, -9, 117, -51, -65, 48, 170, 112, 4, -97, -141, 
-117, -122, -4, 119, -56, -63, 53, 175, 117, 4, -97, -146, 
-122, -122, 0, 122, -61, -61, 53, 180, 122, 9, -97, -146, 
-122, -122, 0, 122, -61, -61, 58, 185, 131, 9, -97, -146, 
-126, -122, 4, 124, -65, -58, 68, 185, 136, 9, -97, -151, 
-126, -122, 4, 124, -65, -58, 68, 185, 141, 9, -97, -151, 
-126, -126, 0, 126, -63, -63, 82, 190, 151, 19, -97, -156, 
-131, -131, 0, 131, -65, -65, 92, 200, 165, 19, -97, -156, 
-131, -122, 9, 126, -70, -56, 97, 209, 175, 34, -97, -156, 
-136, -122, 14, 129, -75, -53, 97, 214, 185, 34, -97, -161, 
-131, -117, 14, 124, -73, -51, 102, 224, 195, 43, -97, -161, 
-131, -117, 14, 124, -73, -51, 107, 234, 204, 48, -92, -161, 
-136, -117, 19, 126, -78, -48, 112, 244, 229, 58, -87, -161, 
-136, -112, 24, 124, -80, -43, 122, 253, 239, 68, -87, -165, 
-136, -112, 24, 124, -80, -43, 122, 263, 253, 78, -82, -165, 
-136, -112, 24, 124, -80, -43, 126, 273, 263, 87, -82, -165, 
-136, -107, 29, 122, -82, -39, 131, 283, 287, 97, -78, -165, 
-136, -102, 34, 119, -85, -34, 131, 292, 302, 117, -73, -165, 
-136, -97, 39, 117, -87, -29, 131, 307, 326, 126, -63, -165, 
-136, -92, 43, 114, -90, -24, 141, 317, 346, 141, -63, -165, 
-136, -78, 58, 107, -97, -9, 151, 322, 366, 156, -58, -165, 
-136, -73, 63, 104, -100, -4, 156, 336, 385, 161, -43, -165, 
-126, -73, 53, 100, -90, -9, 161, 346, 405, 180, -39, -161, 
-122, -68, 53, 95, -87, -7, 161, 356, 429, 200, -39, -151, 
-112, -68, 43, 90, -78, -12, 161, 366, 439, 219, -24, -156, 
-107, -63, 43, 85, -75, -9, 161, 370, 453, 239, -14, -161, 
-102, -63, 39, 82, -70, -12, 165, 380, 468, 253, -4, -146, 
-97, -58, 39, 78, -68, -9, 170, 385, 483, 273, 9, -136, 
-87, -53, 34, 70, -61, -9, 170, 390, 497, 292, 29, -131, 
-82, -43, 39, 63, -61, -2, 170, 390, 507, 307, 34, -122, 
-73, -43, 29, 58, -51, -7, 170, 390, 517, 322, 48, -112, 
-63, -34, 29, 48, -46, -2, 165, 395, 527, 336, 58, -97, 
-53, -34, 19, 43, -36, -7, 161, 400, 541, 356, 73, -92, 
-43, -34, 9, 39, -26, -12, 161, 400, 551, 366, 92, -82, 
-29, -29, 0, 29, -14, -14, 161, 390, 541, 370, 97, -73, 
-19, -29, -9, 24, -4, -19, 156, 385, 536, 370, 102, -63, 
-9, -29, -19, 19, 4, -24, 146, 370, 522, 380, 122, -43, 
4, -34, -39, 14, 21, -36, 131, 351, 502, 380, 136, -24, 
9, -19, -29, 4, 19, -24, 122, 351, 492, 380, 141, -9, 
19, -19, -39, 0, 29, -29, 107, 341, 463, 370, 151, 0, 
29, -19, -48, -4, 39, -34, 102, 317, 434, 361, 151, 14, 
39, -9, -48, -14, 43, -29, 97, 287, 409, 356, 156, 34, 
48, -9, -58, -19, 53, -34, 82, 258, 370, 331, 165, 48, 
53, -4, -58, -24, 56, -31, 68, 229, 331, 307, 170, 58, 
58, 0, -58, -29, 58, -29, 58, 204, 302, 292, 170, 68, 
58, 0, -58, -29, 58, -29, 43, 175, 268, 273, 156, 73, 
63, 4, -58, -34, 61, -26, 34, 141, 229, 239, 146, 78, 
63, 9, -53, -36, 58, -21, 24, 117, 195, 209, 141, 78, 
53, 9, -43, -31, 48, -17, 19, 97, 161, 195, 131, 78, 
43, 9, -34, -26, 39, -12, 14, 68, 126, 170, 122, 78, 
43, 14, -29, -29, 36, -7, 4, 43, 97, 136, 107, 82, 
34, 14, -19, -24, 26, -2, 0, 29, 68, 112, 92, 78, 
34, 14, -19, -24, 26, -2, 4, 9, 43, 92, 87, 78, 
34, 9, -24, -21, 29, -7, 9, -4, 19, 68, 78, 73, 
24, 9, -14, -17, 19, -2, 4, -19, -4, 48, 68, 68, 
14, 9, -4, -12, 9, 2, 0, -34, -24, 34, 58, 58, 
4, 4, 0, -4, 2, 2, 0, -43, -39, 19, 48, 53, 
-4, 0, 4, 2, -4, 2, 0, -43, -48, 0, 39, 43, 
-4, -4, 0, 4, -2, -2, 0, -58, -58, -14, 24, 39, 
-4, -4, 0, 4, -2, -2, 0, -68, -68, -29, 9, 29, 
-9, -14, -4, 12, -2, -9, 0, -68, -82, -43, 0, 24, 
-14, -14, 0, 14, -7, -7, 0, -68, -87, -53, -4, 14, 
-19, -9, 9, 14, -14, 0, 0, -68, -87, -58, -9, 9, 
-19, -9, 9, 14, -14, 0, 4, -73, -92, -58, -19, 0, 
-24, -14, 9, 19, -17, -2, 9, -73, -97, -73, -34, -4, 
-24, -14, 9, 19, -17, -2, 19, -73, -102, -78, -43, -9, 
-34, -14, 19, 24, -26, 2, 24, -73, -107, -82, -43, -9, 
-43, -24, 19, 34, -31, -2, 29, -73, -107, -92, -48, -19, 
-34, -24, 9, 29, -21, -7, 29, -73, -112, -97, -48, -19, 
-29, -24, 4, 26, -17, -9, 29, -73, -112, -102, -48, -19, 
-34, -24, 9, 29, -21, -7, 29, -73, -112, -107, -58, -24, 
-39, -24, 14, 31, -26, -4, 29, -68, -112, -112, -58, -24, 
-48, -29, 19, 39, -34, -4, 29, -68, -112, -112, -63, -29, 
-48, -29, 19, 39, -34, -4, 29, -68, -107, -112, -68, -29, 
-39, -34, 4, 36, -21, -14, 39, -63, -112, -107, -73, -34, 
-34, -29, 4, 31, -19, -12, 39, -63, -117, -112, -73, -34, 
-39, -29, 9, 34, -24, -9, 43, -63, -107, -112, -73, -43, 
-39, -29, 9, 34, -24, -9, 48, -63, -102, -117, -73, -43, 
-34, -24, 9, 29, -21, -7, 53, -58, -102, -112, -68, -43, 
-43, -24, 19, 34, -31, -2, 53, -53, -97, -107, -73, -43, 
-43, -29, 14, 36, -29, -7, 53, -53, -92, -102, -73, -43, 
-43, -34, 9, 39, -26, -12, 48, -53, -87, -97, -73, -43, 
-43, -39, 4, 41, -24, -17, 53, -43, -82, -92, -68, -43, 
-43, -39, 4, 41, -24, -17, 53, -39, -78, -82, -63, -39, 
-43, -39, 4, 41, -24, -17, 58, -34, -63, -78, -63, -43, 
-39, -39, 0, 39, -19, -19, 58, -34, -58, -73, -58, -43, 
-48, -39, 9, 43, -29, -14, 58, -34, -58, -68, -58, -43, 
-48, -34, 14, 41, -31, -9, 58, -29, -53, -68, -58, -39, 
-48, -29, 19, 39, -34, -4, 58, -24, -48, -63, -48, -39, 
-48, -29, 19, 39, -34, -4, 58, -19, -39, -58, -43, -39, 
-43, -34, 9, 39, -26, -12, 63, -14, -34, -53, -43, -39, 
-43, -34, 9, 39, -26, -12, 63, -9, -34, -48, -43, -39, 
-43, -29, 14, 36, -29, -7, 63, -14, -24, -39, -34, -39, 
-43, -29, 14, 36, -29, -7, 68, -14, -19, -34, -29, -39, 
-43, -29, 14, 36, -29, -7, 68, -14, -14, -29, -29, -39, 
-43, -29, 14, 36, -29, -7, 68, -9, -9, -29, -24, -34, 
-39, -24, 14, 31, -26, -4, 68, -9, -9, -19, -19, -29, 
-34, -19, 14, 26, -24, -2, 68, -4, -4, -9, -14, -24, 
