I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, -9, 19, 19, -24, 4, 0, -19, 19, 19, 19, -9, 
-29, -9, 19, 19, -24, 4, 0, -19, 19, 19, 19, -9, 
-29, -9, 19, 19, -24, 4, 0, -19, 19, 19, 19, -9, 
-29, -9, 19, 19, -24, 4, 0, -19, 19, 19, 14, -9, 
-29, -9, 19, 19, -24, 4, 0, -19, 19, 19, 9, -9, 
-29, -9, 19, 19, -24, 4, 0, -24, 19, 19, 9, -9, 
-29, -9, 19, 19, -24, 4, 0, -29, 19, 19, 9, -9, 
-29, -9, 19, 19, -24, 4, 0, -29, 14, 19, 14, -9, 
-29, -9, 19, 19, -24, 4, 0, -29, 9, 19, 19, -9, 
-29, -14, 14, 21, -21, 0, -4, -34, 9, 19, 19, -9, 
-29, -19, 9, 24, -19, -4, -9, -39, 9, 19, 19, -9, 
-29, -19, 9, 24, -19, -4, -9, -43, 9, 19, 19, -4, 
-29, -19, 9, 24, -19, -4, -9, -48, 9, 19, 19, 0, 
-29, -19, 9, 24, -19, -4, -9, -48, 4, 14, 14, 0, 
-29, -19, 9, 24, -19, -4, -9, -48, 0, 9, 9, 0, 
-34, -24, 9, 29, -21, -7, -9, -48, -4, 4, 4, -4, 
-39, -29, 9, 34, -24, -9, -9, -48, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -53, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -58, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -58, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -58, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -63, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -68, -9, 0, 0, -9, 
-39, -29, 9, 34, -24, -9, -9, -68, -14, -4, -9, -14, 
-39, -29, 9, 34, -24, -9, -9, -68, -19, -9, -19, -19, 
-39, -24, 14, 31, -26, -4, -9, -68, -19, -9, -9, -19, 
-39, -19, 19, 29, -29, 0, -9, -68, -19, -9, 0, -19, 
-39, -19, 19, 29, -29, 0, -9, -73, -19, -9, 0, -19, 
-39, -19, 19, 29, -29, 0, -9, -78, -19, -9, 0, -19, 
-48, -24, 24, 36, -36, 0, -9, -78, -19, -14, -4, -19, 
-58, -29, 29, 43, -43, 0, -9, -78, -19, -19, -9, -19, 
-58, -34, 24, 46, -41, -4, -9, -78, -24, -19, -9, -19, 
-58, -39, 19, 48, -39, -9, -9, -78, -29, -19, -9, -19, 
-58, -39, 19, 48, -39, -9, -9, -78, -29, -19, -9, -19, 
-58, -39, 19, 48, -39, -9, -9, -78, -29, -19, -9, -19, 
-58, -39, 19, 48, -39, -9, -9, -78, -29, -19, -9, -19, 
-58, -39, 19, 48, -39, -9, -9, -78, -29, -19, -9, -19, 
-53, -39, 14, 46, -34, -12, -9, -78, -29, -19, -9, -19, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -9, -19, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -14, -24, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -19, -29, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -19, -29, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -19, -29, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -19, -24, 
-48, -39, 9, 43, -29, -14, -9, -78, -29, -19, -19, -19, 
-48, -39, 9, 43, -29, -14, -9, -82, -29, -19, -14, -19, 
-48, -39, 9, 43, -29, -14, -9, -87, -29, -19, -9, -19, 
-48, -39, 9, 43, -29, -14, -14, -87, -29, -19, -9, -19, 
-48, -39, 9, 43, -29, -14, -19, -87, -29, -19, -9, -19, 
-48, -34, 14, 41, -31, -9, -19, -87, -29, -19, -14, -24, 
-48, -29, 19, 39, -34, -4, -19, -87, -29, -19, -19, -29, 
-48, -29, 19, 39, -34, -4, -19, -87, -29, -19, -19, -29, 
-48, -29, 19, 39, -34, -4, -19, -87, -29, -19, -19, -29, 
-48, -34, 14, 41, -31, -9, -19, -87, -29, -24, -19, -29, 
-48, -39, 9, 43, -29, -14, -19, -87, -29, -29, -19, -29, 
-48, -39, 9, 43, -29, -14, -19, -87, -34, -29, -24, -29, 
-48, -29, 19, 39, -34, -4, -9, -82, -29, -24, -19, -24, 
-48, -24, 24, 36, -36, 0, -4, -82, -29, -19, -19, -24, 
-43, -14, 29, 29, -36, 7, 9, -73, -14, -9, -9, -19, 
-39, 0, 39, 19, -39, 19, 14, -68, 0, 4, -4, -19, 
-34, 14, 48, 9, -41, 31, 24, -58, 14, 9, 4, -14, 
-24, 19, 43, 2, -34, 31, 29, -48, 14, 19, 14, -4, 
-19, 24, 43, -2, -31, 34, 34, -43, 24, 29, 24, 9, 
-4, 34, 39, -14, -21, 36, 24, -39, 34, 29, 34, 14, 
9, 34, 24, -21, -7, 29, 19, -34, 34, 39, 34, 19, 
19, 29, 9, -24, 4, 19, -9, -34, 34, 34, 34, 24, 
19, 19, 0, -19, 9, 9, -19, -34, 29, 29, 34, 24, 
24, 9, -14, -17, 19, -2, -29, -43, 24, 29, 34, 24, 
34, 19, -14, -26, 24, 2, -48, -53, 24, 29, 34, 29, 
53, 63, 9, -58, 21, 36, -73, -68, 14, 29, 39, 39, 
73, 92, 19, -82, 26, 56, -78, -73, 14, 34, 48, 48, 
73, 92, 19, -82, 26, 56, -78, -68, 14, 39, 48, 48, 
68, 87, 19, -78, 24, 53, -73, -63, 14, 43, 48, 48, 
58, 73, 14, -65, 21, 43, -68, -68, 14, 34, 39, 43, 
58, 73, 14, -65, 21, 43, -68, -78, 0, 29, 39, 43, 
58, 73, 14, -65, 21, 43, -82, -97, -4, 24, 39, 48, 
58, 53, -4, -56, 31, 24, -87, -107, -14, 14, 29, 43, 
68, 39, -29, -53, 48, 4, -87, -107, -24, 4, 19, 34, 
68, 9, -58, -39, 63, -24, -78, -107, -34, -4, 9, 24, 
29, -4, -34, -12, 31, -19, -58, -97, -34, -4, 4, 9, 
-19, -4, 14, 12, -17, 4, -29, -82, -19, -4, 4, 0, 
-39, -4, 34, 21, -36, 14, -29, -92, -19, -4, 9, -4, 
-48, -14, 34, 31, -41, 9, -29, -102, -24, -14, 0, -14, 
-58, -29, 29, 43, -43, 0, -29, -107, -39, -29, -19, -24, 
-63, -39, 24, 51, -43, -7, -39, -122, -58, -48, -29, -34, 
-68, -58, 9, 63, -39, -24, -39, -131, -78, -58, -48, -48, 
-73, -68, 4, 70, -39, -31, -39, -141, -87, -68, -63, -68, 
-78, -68, 9, 73, -43, -29, -39, -151, -87, -73, -68, -68, 
-78, -78, 0, 78, -39, -39, -39, -156, -87, -78, -73, -68, 
-73, -78, -4, 75, -34, -41, -39, -156, -87, -78, -73, -68, 
-73, -78, -4, 75, -34, -41, -34, -151, -87, -78, -73, -68, 
-73, -73, 0, 73, -36, -36, -34, -146, -82, -73, -73, -68, 
-73, -73, 0, 73, -36, -36, -29, -146, -82, -73, -68, -68, 
-82, -78, 4, 80, -43, -36, -29, -151, -87, -82, -73, -63, 
-92, -78, 14, 85, -53, -31, -24, -156, -97, -92, -78, -63, 
-117, -73, 43, 95, -80, -14, -19, -185, -82, -78, -68, -73, 
-117, -58, 58, 87, -87, 0, 14, -112, 0, 4, 0, -39, 
-43, -14, 29, 29, -36, 7, 53, 78, 131, 175, 156, 73, 
107, 87, -19, -97, 63, 34, 97, 375, 370, 463, 409, 263, 
317, 170, -146, -244, 231, 12, 156, 800, 702, 829, 732, 473, 
483, 239, -244, -361, 363, -2, 161, 966, 897, 1083, 961, 639, 
702, 468, -234, -585, 468, 117, 19, 873, 966, 1283, 1185, 868, 
780, 561, -219, -671, 500, 170, -112, 658, 795, 1078, 1015, 834, 
624, 283, -341, -453, 483, -29, -297, 0, 92, 200, 190, 292, 
390, 102, -287, -246, 339, -92, -463, -736, -517, -414, -312, -39, 
-39, -151, -112, 95, 36, -131, -448, -1322, -1034, -897, -712, -331, 
-229, -380, -151, 305, -39, -265, -556, -1537, -1346, -1151, -917, -492, 
-195, -419, -224, 307, 14, -322, -692, -1424, -1337, -1112, -883, -483, 
-107, -419, -312, 263, 102, -366, -727, -1229, -1200, -985, -775, -429, 
-53, -405, -351, 229, 148, -378, -561, -927, -980, -805, -653, -370, 
-43, -341, -297, 192, 126, -319, -346, -639, -717, -595, -497, -278, 
-39, -219, -180, 129, 70, -200, -180, -380, -444, -380, -317, -180, 
-29, -112, -82, 70, 26, -97, -112, -219, -258, -234, -185, -117, 
-29, -53, -24, 41, -2, -39, -73, -131, -161, -151, -122, -78, 
-34, -29, 4, 31, -19, -12, -29, -73, -97, -92, -78, -53, 
-39, -24, 14, 31, -26, -4, 0, -48, -48, -58, -53, -39, 
-58, -19, 39, 39, -48, 9, 9, -34, -34, -43, -43, -39, 
-58, -29, 29, 43, -43, 0, 19, -24, -29, -43, -43, -43, 
-53, -29, 24, 41, -39, -2, 29, 0, -14, -29, -39, -43, 
-53, -24, 29, 39, -41, 2, 39, 4, 4, -14, -24, -39, 
-53, -19, 34, 36, -43, 7, 43, 9, 9, -4, -19, -34, 
-53, -14, 39, 34, -46, 12, 43, 19, 9, -4, -14, -29, 
-53, -14, 39, 34, -46, 12, 48, 29, 19, 0, -4, -19, 
-39, -14, 24, 26, -31, 4, 58, 43, 39, 4, 0, -19, 
-29, -14, 14, 21, -21, 0, 63, 43, 48, 14, 4, -14, 
-43, -24, 19, 34, -31, -2, 68, 53, 48, 24, 9, -9, 
-58, -29, 29, 43, -43, 0, 68, 58, 53, 34, 9, -9, 
-53, -24, 29, 39, -41, 2, 63, 58, 58, 34, 14, -4, 
-53, -24, 29, 39, -41, 2, 63, 63, 58, 39, 19, -4, 
-48, -14, 34, 31, -41, 9, 63, 73, 63, 39, 19, -4, 
-43, -4, 39, 24, -41, 17, 68, 82, 68, 43, 24, -4, 
-43, -4, 39, 24, -41, 17, 73, 87, 68, 48, 24, 0, 
-39, 0, 39, 19, -39, 19, 78, 87, 73, 48, 29, 0, 
-39, 0, 39, 19, -39, 19, 78, 92, 78, 48, 29, 0, 
-34, 0, 34, 17, -34, 17, 82, 102, 82, 43, 34, 0, 
-34, 4, 39, 14, -36, 21, 82, 107, 87, 48, 34, 4, 
-29, 4, 34, 12, -31, 19, 82, 117, 87, 53, 39, 4, 
-24, 9, 34, 7, -29, 21, 82, 126, 92, 58, 39, 9, 
-24, 14, 39, 4, -31, 26, 87, 131, 97, 63, 43, 9, 
-29, 14, 43, 7, -36, 29, 87, 141, 102, 68, 43, 9, 
-34, 19, 53, 7, -43, 36, 87, 151, 107, 73, 48, 9, 
-29, 14, 43, 7, -36, 29, 87, 156, 107, 78, 48, 9, 
-24, 14, 39, 4, -31, 26, 92, 165, 112, 78, 48, 14, 
-24, 14, 39, 4, -31, 26, 92, 170, 117, 73, 53, 19, 
-24, 14, 39, 4, -31, 26, 92, 180, 117, 73, 58, 19, 
-19, 19, 39, 0, -29, 29, 92, 190, 126, 78, 58, 14, 
-19, 19, 39, 0, -29, 29, 92, 195, 126, 78, 58, 9, 
-9, 24, 34, -7, -21, 29, 92, 209, 126, 82, 53, 14, 
0, 29, 29, -14, -14, 29, 87, 219, 126, 87, 53, 14, 
0, 29, 29, -14, -14, 29, 92, 229, 131, 92, 63, 19, 
4, 29, 24, -17, -9, 26, 92, 239, 136, 97, 63, 19, 
0, 34, 34, -17, -17, 34, 97, 253, 136, 97, 68, 19, 
-4, 39, 43, -17, -24, 41, 102, 263, 141, 97, 68, 19, 
0, 43, 43, -21, -21, 43, 102, 273, 141, 97, 68, 19, 
4, 48, 43, -26, -19, 46, 102, 283, 141, 97, 63, 19, 
9, 53, 43, -31, -17, 48, 102, 297, 146, 92, 63, 19, 
9, 53, 43, -31, -17, 48, 107, 307, 151, 92, 63, 19, 
9, 53, 43, -31, -17, 48, 107, 322, 151, 97, 63, 19, 
9, 58, 48, -34, -19, 53, 107, 341, 151, 102, 63, 19, 
9, 63, 53, -36, -21, 58, 112, 351, 151, 97, 58, 24, 
14, 68, 53, -41, -19, 61, 112, 361, 151, 87, 53, 29, 
14, 73, 58, -43, -21, 65, 112, 366, 151, 82, 48, 29, 
14, 73, 58, -43, -21, 65, 117, 370, 151, 78, 39, 24, 
14, 78, 63, -46, -24, 70, 112, 370, 141, 68, 34, 9, 
19, 78, 58, -48, -19, 68, 107, 375, 131, 63, 24, 0, 
14, 82, 68, -48, -26, 75, 102, 380, 126, 53, 14, 0, 
9, 82, 73, -46, -31, 78, 102, 380, 117, 39, 9, 0, 
9, 82, 73, -46, -31, 78, 92, 370, 107, 29, 0, 0, 
9, 78, 68, -43, -29, 73, 82, 366, 97, 19, -9, 0, 
9, 78, 68, -43, -29, 73, 73, 356, 82, 9, -19, 0, 
9, 78, 68, -43, -29, 73, 68, 346, 68, -9, -29, -4, 
4, 78, 73, -41, -34, 75, 58, 322, 58, -19, -34, -14, 
4, 78, 73, -41, -34, 75, 43, 302, 39, -34, -48, -19, 
4, 78, 73, -41, -34, 75, 34, 278, 24, -53, -68, -24, 
4, 78, 73, -41, -34, 75, 24, 248, 9, -73, -78, -24, 
14, 78, 63, -46, -24, 70, 14, 219, 0, -73, -78, -24, 
24, 82, 58, -53, -17, 70, 9, 190, -4, -73, -78, -24, 
24, 78, 53, -51, -14, 65, 0, 161, -4, -68, -68, -19, 
24, 82, 58, -53, -17, 70, 0, 136, -4, -53, -53, -14, 
24, 68, 43, -46, -9, 56, 0, 112, 0, -48, -43, -4, 
19, 53, 34, -36, -7, 43, 0, 87, 0, -39, -39, 0, 
9, 43, 34, -26, -12, 39, -4, 68, -4, -39, -29, 4, 
-4, 34, 39, -14, -21, 36, -9, 39, -4, -34, -24, 4, 
4, 29, 24, -17, -9, 26, -9, 19, -4, -24, -19, 4, 
4, 24, 19, -14, -7, 21, -9, 4, 0, -19, -9, 4, 
4, 19, 14, -12, -4, 17, -14, -4, 0, -14, -9, 4, 
-4, 14, 19, -4, -12, 17, -14, -14, 0, -4, -4, 4, 
-9, 9, 19, 0, -14, 14, -14, -24, -4, -4, -4, 4, 
-19, 4, 24, 7, -21, 14, -14, -29, -4, -4, -4, 0, 
-19, -9, 9, 14, -14, 0, -9, -39, -4, -4, -9, 0, 
-24, -9, 14, 17, -19, 2, -9, -48, -4, -4, -9, -4, 
-24, -14, 9, 19, -17, -2, -9, -48, -9, -4, -9, -9, 
-24, -19, 4, 21, -14, -7, -9, -53, -9, -4, -9, -14, 
-24, -19, 4, 21, -14, -7, -9, -53, -9, -4, -9, -14, 
-24, -24, 0, 24, -12, -12, -9, -53, -9, -9, -14, -14, 
-24, -24, 0, 24, -12, -12, -9, -53, -9, -9, -14, -14, 
-24, -24, 0, 24, -12, -12, -9, -53, -9, -9, -9, -14, 
-29, -19, 9, 24, -19, -4, -4, -53, -9, -9, -9, -14, 
-29, -19, 9, 24, -19, -4, -4, -53, -9, -9, -9, -14, 
-29, -19, 9, 24, -19, -4, -4, -53, -9, -9, -9, -14, 
-29, -19, 9, 24, -19, -4, -4, -58, -9, -9, -14, -19, 
-29, -19, 9, 24, -19, -4, -4, -58, -4, -14, -14, -19, 
-29, -14, 14, 21, -21, 0, 0, -53, -4, -14, -14, -19, 
-29, -14, 14, 21, -21, 0, 0, -48, -4, -9, -9, -14, 
-24, -14, 9, 19, -17, -2, 0, -43, -4, -9, -4, -14, 
-24, -14, 9, 19, -17, -2, 0, -39, 0, -9, -4, -14, 
-24, -14, 9, 19, -17, -2, 0, -39, 0, -9, -4, -14, 
-24, -14, 9, 19, -17, -2, 4, -34, 4, 0, -4, -9, 
-29, -14, 14, 21, -21, 0, 4, -34, 4, 4, -4, -9, 
-29, -9, 19, 19, -24, 4, 4, -29, 9, 4, 4, -9, 
-29, -4, 24, 17, -26, 9, 4, -29, 9, 9, 9, -4, 
-29, -4, 24, 17, -26, 9, 0, -29, 9, 9, 9, -4, 
-24, -4, 19, 14, -21, 7, 0, -29, 9, 9, 14, -4, 
-24, -4, 19, 14, -21, 7, 0, -29, 9, 9, 14, -4, 
-29, -9, 19, 19, -24, 4, 0, -29, 9, 14, 14, -4, 
-29, -9, 19, 19, -24, 4, 0, -29, 14, 9, 14, -4, 
-24, -9, 14, 17, -19, 2, 0, -29, 14, 4, 19, -9, 
-24, -9, 14, 17, -19, 2, -4, -34, 14, 4, 19, -9, 
-24, -9, 14, 17, -19, 2, -4, -34, 9, 4, 14, -9, 
-19, -4, 14, 12, -17, 4, -4, -34, 9, 9, 14, -9, 
-19, 0, 19, 9, -19, 9, -4, -34, 4, 14, 14, -9, 
-19, -4, 14, 12, -17, 4, 0, -39, 4, 9, 14, -9, 
-24, -4, 19, 14, -21, 7, 0, -39, 4, 9, 14, -9, 
-24, -4, 19, 14, -21, 7, 0, -43, 0, 9, 14, -4, 
-24, -4, 19, 14, -21, 7, 0, -43, 0, 9, 9, -4, 
-24, -4, 19, 14, -21, 7, 0, -48, 0, 4, 9, -4, 
-24, -4, 19, 14, -21, 7, 0, -48, -4, 4, 9, -9, 
-19, -4, 14, 12, -17, 4, 0, -53, -4, 4, 9, -9, 
-14, -9, 4, 12, -9, -2, 0, -53, -9, 0, 4, -9, 
-14, -9, 4, 12, -9, -2, -9, -53, -9, -4, 0, -9, 
-19, -9, 9, 14, -14, 0, -14, -63, -9, -14, -4, -9, 
-24, -14, 9, 19, -17, -2, -14, -63, -14, -14, -4, -14, 
-29, -14, 14, 21, -21, 0, -14, -63, -14, -14, -4, -14, 
-29, -14, 14, 21, -21, 0, -14, -63, -14, -14, -9, -19, 
-29, -14, 14, 21, -21, 0, -14, -68, -19, -14, -9, -19, 
-29, -14, 14, 21, -21, 0, -14, -68, -19, -14, -14, -19, 
-29, -14, 14, 21, -21, 0, -14, -73, -19, -9, -14, -19, 
-29, -9, 19, 19, -24, 4, -14, -73, -19, -14, -14, -24, 
-34, -9, 24, 21, -29, 7, -14, -73, -24, -14, -14, -24, 
-34, -9, 24, 21, -29, 7, -14, -78, -29, -19, -19, -29, 
-34, -9, 24, 21, -29, 7, -19, -78, -34, -24, -19, -34, 
-34, -19, 14, 26, -24, -2, -19, -78, -39, -29, -19, -34, 
-39, -29, 9, 34, -24, -9, -19, -78, -39, -29, -19, -34, 
-39, -29, 9, 34, -24, -9, -19, -82, -34, -29, -19, -34, 
-39, -29, 9, 34, -24, -9, -19, -82, -29, -29, -24, -34, 
-39, -24, 14, 31, -26, -4, -19, -82, -29, -24, -24, -39, 
-39, -19, 19, 29, -29, 0, -19, -82, -29, -24, -24, -39, 
-39, -19, 19, 29, -29, 0, -19, -82, -34, -24, -24, -39, 
-39, -24, 14, 31, -26, -4, -19, -82, -34, -24, -29, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -29, -34, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -34, -34, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -34, -34, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -34, -34, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -29, -29, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -29, -24, -39, 
-39, -24, 14, 31, -26, -4, -19, -87, -34, -29, -24, -34, 
-39, -29, 9, 34, -24, -9, -19, -87, -34, -29, -29, -34, 
-39, -29, 9, 34, -24, -9, -19, -87, -39, -34, -34, -34, 
-39, -29, 9, 34, -24, -9, -19, -92, -39, -39, -39, -34, 
-43, -29, 14, 36, -29, -7, -19, -97, -39, -39, -39, -34, 
-39, -29, 9, 34, -24, -9, -19, -102, -39, -39, -39, -34, 
-39, -29, 9, 34, -24, -9, -14, -97, -39, -39, -39, -34, 
-39, -29, 9, 34, -24, -9, -14, -97, -39, -39, -39, -39, 
-39, -29, 9, 34, -24, -9, -9, -97, -39, -34, -34, -34, 
-39, -29, 9, 34, -24, -9, -9, -97, -39, -29, -29, -29, 
-34, -29, 4, 31, -19, -12, -9, -97, -39, -29, -29, -29, 
-29, -29, 0, 29, -14, -14, -9, -97, -39, -29, -29, -29, 
-29, -29, 0, 29, -14, -14, -4, -92, -34, -24, -24, -29, 
-29, -19, 9, 24, -19, -4, 0, -82, -24, -19, -14, -24, 
-29, -14, 14, 21, -21, 0, 9, -73, -14, -14, -9, -24, 
-24, 0, 24, 12, -24, 12, 14, -68, -4, -9, -9, -29, 
-14, 14, 29, 0, -21, 21, 29, -58, 4, -9, -9, -24, 
-4, 19, 24, -7, -14, 21, 34, -48, 4, 0, -4, -19, 
0, 34, 34, -17, -17, 34, 34, -43, 14, 9, 4, -9, 
9, 53, 43, -31, -17, 48, 24, -39, 24, 9, 14, -4, 
19, 53, 34, -36, -7, 43, 19, -34, 24, 19, 14, 0, 
29, 48, 19, -39, 4, 34, -9, -34, 24, 19, 14, 4, 
29, 34, 4, -31, 12, 19, -19, -34, 19, 19, 14, 4, 
34, 29, -4, -31, 19, 12, -29, -43, 14, 19, 14, 4, 
34, 39, 4, -36, 14, 21, -53, -53, 14, 19, 14, 9, 
39, 63, 24, -51, 7, 43, -78, -68, 4, 19, 19, 19, 
68, 92, 24, -80, 21, 58, -78, -73, 4, 24, 29, 29, 
82, 102, 19, -92, 31, 61, -78, -73, 4, 24, 29, 29, 
78, 97, 19, -87, 29, 58, -73, -73, 4, 29, 29, 29, 
68, 82, 14, -75, 26, 48, -68, -78, 4, 24, 19, 24, 
68, 87, 19, -78, 24, 53, -68, -87, -9, 19, 19, 24, 
68, 87, 19, -78, 24, 53, -82, -102, -14, 14, 19, 24, 
68, 63, -4, -65, 36, 29, -87, -112, -24, 4, 9, 19, 
68, 48, -19, -58, 43, 14, -87, -117, -34, -4, 0, 14, 
58, 14, -43, -36, 51, -14, -78, -117, -43, -14, -9, 4, 
19, -4, -24, -7, 21, -14, -58, -112, -43, -14, -14, -4, 
-34, -4, 29, 19, -31, 12, -24, -97, -29, -14, -14, -9, 
-53, -4, 48, 29, -51, 21, -19, -102, -29, -14, -14, -14, 
-58, -14, 43, 36, -51, 14, -19, -112, -34, -24, -29, -24, 
-63, -29, 34, 46, -48, 2, -19, -117, -48, -39, -48, -34, 
-63, -39, 24, 51, -43, -7, -29, -131, -68, -58, -58, -43, 
-68, -53, 14, 61, -41, -19, -29, -141, -82, -68, -73, -53, 
-68, -58, 9, 63, -39, -24, -29, -151, -87, -82, -82, -73, 
-68, -58, 9, 63, -39, -24, -29, -156, -87, -87, -82, -78, 
-68, -68, 0, 68, -34, -34, -29, -156, -87, -87, -82, -78, 
-68, -68, 0, 68, -34, -34, -29, -156, -87, -87, -82, -78, 
-73, -73, 0, 73, -36, -36, -24, -151, -87, -87, -82, -78, 
-73, -73, 0, 73, -36, -36, -24, -146, -82, -82, -82, -78, 
-73, -73, 0, 73, -36, -36, -24, -151, -87, -82, -78, -82, 
-78, -73, 4, 75, -41, -34, -29, -156, -87, -82, -78, -82, 
-92, -68, 24, 80, -58, -21, -29, -180, -112, -122, -107, -92, 
