I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-73, -48, 24, 61, -48, -12, 43, -39, -43, -43, -43, -39, 
-102, -63, 39, 82, -70, -12, 48, -24, -39, -39, -39, -34, 
-112, -73, 39, 92, -75, -17, 48, -24, -29, -34, -34, -34, 
-131, -87, 43, 109, -87, -21, 48, -24, -29, -39, -39, -34, 
-131, -87, 43, 109, -87, -21, 53, -9, -24, -34, -43, -34, 
-117, -82, 34, 100, -75, -24, 48, -9, -24, -29, -39, -34, 
-107, -78, 29, 92, -68, -24, 39, -4, -24, -29, -29, -24, 
-117, -73, 43, 95, -80, -14, 43, 14, -9, -24, -29, -24, 
-126, -73, 53, 100, -90, -9, 48, 24, 0, -19, -29, -24, 
-141, -92, 48, 117, -95, -21, 48, 24, -4, -19, -24, -24, 
-151, -92, 58, 122, -104, -17, 43, 24, -14, -19, -24, -24, 
-117, -78, 39, 97, -78, -19, 39, 14, -9, -19, -19, -24, 
-82, -73, 9, 78, -46, -31, 39, 4, -9, -14, -14, -24, 
-102, -73, 29, 87, -65, -21, 53, 4, -9, -14, -14, -19, 
-117, -68, 48, 92, -82, -9, 68, 4, -9, -19, -9, -9, 
-122, -63, 58, 92, -90, -2, 68, 9, -9, -19, -9, -4, 
-122, -63, 58, 92, -90, -2, 68, 9, -4, -19, -9, -4, 
-112, -68, 43, 90, -78, -12, 68, 4, -4, -24, -19, -9, 
-112, -68, 43, 90, -78, -12, 63, 4, -4, -24, -24, -9, 
-117, -58, 58, 87, -87, 0, 58, 14, 0, -24, -24, 0, 
-117, -58, 58, 87, -87, 0, 53, 19, 0, -24, -24, 4, 
-122, -73, 48, 97, -85, -12, 48, 19, 0, -24, -19, 14, 
-122, -78, 43, 100, -82, -17, 48, 19, 0, -24, -19, 24, 
-112, -68, 43, 90, -78, -12, 43, 14, 0, -29, -24, 24, 
-107, -68, 39, 87, -73, -14, 43, 9, -4, -34, -24, 14, 
-107, -68, 39, 87, -73, -14, 48, 9, -4, -34, -19, 14, 
-117, -68, 48, 92, -82, -9, 63, 14, 0, -34, -9, 19, 
-117, -68, 48, 92, -82, -9, 68, 24, 0, -24, -9, 24, 
-117, -68, 48, 92, -82, -9, 68, 24, 0, -19, -9, 29, 
-117, -68, 48, 92, -82, -9, 68, 19, 0, -19, -9, 29, 
-112, -68, 43, 90, -78, -12, 73, 24, 0, -19, -9, 34, 
-97, -58, 39, 78, -68, -9, 73, 29, 4, -19, -4, 39, 
-92, -53, 39, 73, -65, -7, 78, 29, 9, -14, 0, 43, 
-97, -48, 48, 73, -73, 0, 68, 43, 9, -9, 14, 43, 
-97, -43, 53, 70, -75, 4, 63, 53, 14, 0, 24, 53, 
-92, -48, 43, 70, -68, -2, 53, 63, 19, -4, 14, 53, 
-87, -48, 39, 68, -63, -4, 43, 68, 29, -4, 9, 53, 
-97, -48, 48, 73, -73, 0, 53, 73, 29, -4, 9, 53, 
-97, -43, 53, 70, -75, 4, 63, 87, 39, 0, 14, 53, 
-92, -39, 53, 65, -73, 7, 68, 102, 48, 9, 34, 58, 
-87, -34, 53, 61, -70, 9, 68, 117, 53, 14, 43, 58, 
-63, -29, 34, 46, -48, 2, 43, 126, 53, 14, 39, 63, 
-24, -14, 9, 19, -17, -2, 19, 136, 63, 29, 43, 73, 
-4, -14, -9, 9, 2, -12, 34, 146, 63, 34, 43, 73, 
9, 0, -9, -4, 9, -4, 48, 161, 73, 39, 53, 73, 
14, 9, -4, -12, 9, 2, 63, 165, 78, 43, 63, 87, 
29, 19, -9, -24, 19, 4, 82, 170, 78, 48, 68, 97, 
43, 43, 0, -43, 21, 21, 78, 190, 92, 68, 87, 107, 
68, 58, -9, -63, 39, 24, 73, 195, 97, 78, 102, 122, 
97, 73, -24, -85, 61, 24, 73, 209, 97, 82, 107, 131, 
122, 87, -34, -104, 78, 26, 53, 229, 107, 92, 122, 151, 
136, 102, -34, -119, 85, 34, 43, 239, 112, 102, 131, 156, 
170, 117, -53, -143, 112, 31, 34, 253, 122, 117, 141, 170, 
204, 141, -63, -173, 134, 39, 29, 263, 131, 122, 156, 185, 
244, 156, -87, -200, 165, 34, 14, 273, 131, 122, 165, 195, 
253, 151, -102, -202, 178, 24, -9, 273, 131, 131, 180, 204, 
283, 165, -117, -224, 200, 24, -29, 273, 131, 136, 185, 214, 
302, 175, -126, -239, 214, 24, -43, 268, 126, 136, 185, 219, 
312, 180, -131, -246, 222, 24, -63, 258, 122, 141, 190, 234, 
326, 180, -146, -253, 236, 17, -58, 253, 122, 146, 190, 239, 
351, 195, -156, -273, 253, 19, -63, 248, 112, 151, 190, 248, 
351, 209, -141, -280, 246, 34, -58, 239, 117, 151, 200, 253, 
351, 219, -131, -285, 241, 43, -48, 224, 112, 151, 204, 263, 
346, 214, -131, -280, 239, 41, -63, 214, 112, 146, 195, 263, 
322, 204, -117, -263, 219, 43, -78, 200, 112, 141, 195, 258, 
292, 195, -97, -244, 195, 48, -82, 185, 107, 136, 185, 253, 
283, 180, -102, -231, 192, 39, -87, 161, 87, 117, 175, 234, 
263, 170, -92, -217, 178, 39, -78, 131, 87, 107, 165, 224, 
239, 165, -73, -202, 156, 46, -78, 112, 87, 107, 165, 219, 
214, 151, -63, -183, 139, 43, -53, 92, 73, 97, 151, 209, 
195, 151, -43, -173, 119, 53, -29, 78, 58, 92, 151, 204, 
165, 117, -48, -141, 107, 34, -39, 63, 48, 73, 122, 175, 
161, 97, -63, -129, 112, 17, -39, 53, 43, 53, 102, 156, 
107, 68, -39, -87, 73, 14, -43, 29, 39, 43, 92, 146, 
73, 58, -14, -65, 43, 21, -43, 14, 29, 29, 78, 131, 
34, 29, -4, -31, 19, 12, -39, 0, 19, 14, 53, 117, 
0, 14, 14, -7, -7, 14, -34, 0, 19, 4, 48, 112, 
19, 14, -4, -17, 12, 4, -34, -14, 9, 0, 34, 97, 
19, 0, -19, -9, 19, -9, -29, -14, 0, -9, 19, 73, 
4, -9, -14, 2, 9, -12, -29, -24, -9, -19, 4, 68, 
-14, -19, -4, 17, -4, -12, -24, -24, -9, -29, 0, 73, 
-24, -29, -4, 26, -9, -17, -24, -34, -14, -29, -4, 68, 
-29, -29, 0, 29, -14, -14, -24, -34, -19, -39, -4, 68, 
-34, -43, -9, 39, -12, -26, -29, -43, -29, -43, -9, 53, 
-39, -53, -14, 46, -12, -34, -39, -48, -34, -43, -9, 48, 
-43, -53, -9, 48, -17, -31, -24, -48, -29, -43, -9, 48, 
-48, -53, -4, 51, -21, -29, -9, -48, -29, -48, -9, 43, 
-48, -58, -9, 53, -19, -34, -4, -48, -19, -53, -14, 43, 
-48, -63, -14, 56, -17, -39, -4, -48, -14, -63, -19, 39, 
-39, -63, -24, 51, -7, -43, 4, -48, -24, -63, -19, 39, 
-29, -53, -24, 41, -2, -39, 4, -48, -24, -53, -14, 39, 
-43, -53, -9, 48, -17, -31, 0, -43, -24, -53, -14, 39, 
-48, -58, -9, 53, -19, -34, 0, -43, -24, -58, -19, 39, 
-48, -58, -9, 53, -19, -34, 0, -53, -19, -63, -24, 39, 
-58, -48, 9, 53, -34, -19, 0, -58, -14, -63, -24, 43, 
-68, -58, 9, 63, -39, -24, 0, -58, -24, -53, -24, 48, 
-78, -58, 19, 68, -48, -19, 0, -53, -24, -48, -19, 53, 
-63, -53, 9, 58, -36, -21, 0, -39, -24, -43, -19, 48, 
-63, -53, 9, 58, -36, -21, 0, -48, -24, -43, -19, 43, 
-78, -53, 24, 65, -51, -14, -4, -48, -19, -43, -14, 43, 
-78, -63, 14, 70, -46, -24, -14, -48, -14, -48, -14, 43, 
-68, -63, 4, 65, -36, -29, -14, -48, -14, -48, -14, 43, 
-68, -58, 9, 63, -39, -24, -14, -48, -14, -43, -14, 48, 
-63, -48, 14, 56, -39, -17, -19, -53, -14, -48, -19, 53, 
-48, -48, 0, 48, -24, -24, -14, -58, -19, -53, -19, 53, 
-63, -53, 9, 58, -36, -21, -4, -53, -19, -53, -19, 53, 
-63, -53, 9, 58, -36, -21, 4, -53, -14, -43, -19, 58, 
-53, -53, 0, 53, -26, -26, 4, -48, -14, -43, -19, 63, 
-43, -58, -14, 51, -14, -36, 4, -48, -14, -48, -14, 63, 
-43, -53, -9, 48, -17, -31, -9, -48, -14, -48, -14, 63, 
-43, -53, -9, 48, -17, -31, -14, -48, -14, -43, -9, 63, 
-48, -53, -4, 51, -21, -29, -14, -48, -14, -43, -9, 68, 
-43, -53, -9, 48, -17, -31, -14, -48, -19, -48, -9, 68, 
-39, -48, -9, 43, -14, -29, -14, -48, -19, -48, -9, 68, 
-39, -43, -4, 41, -17, -24, -14, -48, -14, -43, -9, 68, 
-53, -43, 9, 48, -31, -17, -14, -48, -14, -43, -9, 68, 
-53, -53, 0, 53, -26, -26, -14, -48, -14, -53, -9, 63, 
-39, -53, -14, 46, -12, -34, -19, -43, -14, -53, -9, 63, 
-39, -48, -9, 43, -14, -29, -9, -39, -19, -53, -4, 63, 
-48, -43, 4, 46, -26, -19, -14, -48, -19, -48, -4, 63, 
-48, -48, 0, 48, -24, -24, -19, -63, -19, -48, -9, 58, 
-53, -58, -4, 56, -24, -31, -19, -63, -19, -48, -4, 73, 
-53, -48, 4, 51, -29, -21, -19, -53, -19, -43, 0, 87, 
-39, -53, -14, 46, -12, -34, -24, -58, -19, -48, 0, 73, 
-48, -58, -9, 53, -19, -34, -29, -53, -19, -53, 0, 63, 
-48, -68, -19, 58, -14, -43, -29, -53, -24, -53, -4, 58, 
-58, -78, -19, 68, -19, -48, -34, -53, -29, -58, -14, 43, 
-39, -53, -14, 46, -12, -34, -29, -53, -29, -58, -19, 48, 
-29, -53, -24, 41, -2, -39, -24, -53, -29, -48, -19, 48, 
-29, -63, -34, 46, 2, -48, -24, -53, -29, -53, -24, 48, 
-39, -68, -29, 53, -4, -48, -24, -53, -24, -63, -29, 48, 
-43, -68, -24, 56, -9, -46, -24, -58, -24, -68, -29, 43, 
-43, -68, -24, 56, -9, -46, -14, -63, -24, -63, -19, 39, 
-39, -87, -48, 63, 4, -68, -14, -63, -34, -73, -29, 39, 
-53, -107, -53, 80, 0, -80, -14, -63, -39, -73, -29, 43, 
-53, -92, -39, 73, -7, -65, -9, -53, -39, -73, -29, 48, 
-58, -87, -29, 73, -14, -58, -14, -48, -39, -68, -29, 48, 
-43, -73, -29, 58, -7, -51, -9, -48, -34, -63, -19, 48, 
-29, -58, -29, 43, 0, -43, 0, -48, -29, -58, -9, 43, 
-34, -68, -34, 51, 0, -51, -9, -58, -34, -68, -24, 43, 
-34, -78, -43, 56, 4, -61, -19, -63, -34, -68, -24, 43, 
-48, -87, -39, 68, -4, -63, -24, -58, -34, -63, -34, 53, 
-63, -102, -39, 82, -12, -70, -29, -58, -34, -63, -34, 63, 
-53, -87, -34, 70, -9, -61, -19, -58, -34, -63, -34, 63, 
-39, -68, -29, 53, -4, -48, -19, -58, -39, -63, -34, 63, 
-39, -87, -48, 63, 4, -68, -24, -58, -39, -68, -39, 53, 
-39, -87, -48, 63, 4, -68, -24, -53, -39, -68, -39, 53, 
-39, -68, -29, 53, -4, -48, -24, -58, -39, -63, -29, 53, 
-39, -68, -29, 53, -4, -48, -29, -58, -34, -63, -19, 53, 
-29, -68, -39, 48, 4, -53, -29, -63, -34, -68, -19, 58, 
-19, -73, -53, 46, 17, -63, -24, -58, -39, -68, -19, 58, 
-43, -87, -43, 65, 0, -65, -19, -58, -39, -63, -19, 58, 
-43, -92, -48, 68, 2, -70, -19, -63, -39, -58, -19, 53, 
-29, -82, -53, 56, 12, -68, -14, -68, -34, -58, -19, 53, 
-39, -82, -43, 61, 2, -63, -9, -68, -29, -58, -19, 53, 
-29, -53, -24, 41, -2, -39, -4, -58, -14, -48, -9, 58, 
-24, -34, -9, 29, -7, -21, -4, -53, 0, -39, -4, 68, 
-24, -34, -9, 29, -7, -21, -4, -53, 0, -39, -4, 87, 
-24, -39, -14, 31, -4, -26, -4, -48, -4, -43, -4, 78, 
-14, -24, -9, 19, -2, -17, 0, -43, 4, -29, 0, 82, 
-9, -9, 0, 9, -4, -4, 9, -39, 19, -19, 9, 87, 
-9, -9, 0, 9, -4, -4, 0, -43, 19, -19, 9, 87, 
-9, -9, 0, 9, -4, -4, -9, -48, 19, -19, 9, 87, 
-9, -4, 4, 7, -7, 0, -14, -48, 19, -14, 14, 92, 
-4, 0, 4, 2, -4, 2, -19, -48, 24, -14, 14, 92, 
-4, 9, 14, -2, -9, 12, -24, -48, 29, -19, 19, 97, 
0, 24, 24, -12, -12, 24, -43, -48, 34, -19, 19, 97, 
24, 34, 9, -29, 7, 21, -43, -53, 29, -14, 19, 97, 
39, 43, 4, -41, 17, 24, -58, -58, 19, -14, 19, 97, 
24, 34, 9, -29, 7, 21, -63, -58, 14, -19, 19, 97, 
19, 19, 0, -19, 9, 9, -63, -68, 4, -24, 14, 92, 
19, -4, -24, -7, 21, -14, -82, -87, -14, -43, -4, 82, 
19, -19, -39, 0, 29, -29, -97, -92, -19, -48, -14, 78, 
39, -9, -48, -14, 43, -29, -82, -92, -19, -48, -14, 78, 
58, -4, -63, -26, 61, -34, -58, -78, -24, -53, -24, 73, 
24, -24, -48, 0, 36, -36, -58, -78, -24, -58, -24, 63, 
-9, -39, -29, 24, 9, -34, -48, -73, -14, -58, -24, 63, 
-14, -48, -34, 31, 9, -41, -34, -73, -24, -63, -34, 58, 
-19, -58, -39, 39, 9, -48, -29, -73, -34, -73, -39, 48, 
-9, -68, -58, 39, 24, -63, -29, -63, -34, -78, -43, 39, 
4, -82, -87, 39, 46, -85, -29, -53, -34, -82, -48, 34, 
-9, -87, -78, 48, 34, -82, -29, -63, -34, -97, -63, 19, 
-29, -107, -78, 68, 24, -92, -29, -73, -43, -102, -63, 14, 
-39, -112, -73, 75, 17, -92, -29, -82, -43, -107, -68, 14, 
-29, -117, -87, 73, 29, -102, -29, -82, -48, -112, -68, 9, 
-14, -117, -102, 65, 43, -109, -29, -82, -53, -112, -73, 9, 
-24, -112, -87, 68, 31, -100, -29, -78, -53, -107, -73, 9, 
-24, -112, -87, 68, 31, -100, -19, -78, -53, -107, -73, 9, 
-34, -117, -82, 75, 24, -100, -14, -73, -53, -107, -73, 9, 
-39, -122, -82, 80, 21, -102, -14, -73, -48, -107, -82, 9, 
-39, -122, -82, 80, 21, -102, -24, -73, -48, -112, -87, 4, 
-39, -117, -78, 78, 19, -97, -24, -73, -48, -112, -87, 4, 
-43, -117, -73, 80, 14, -95, -29, -73, -43, -112, -82, 9, 
-43, -117, -73, 80, 14, -95, -29, -78, -48, -112, -82, 9, 
-43, -117, -73, 80, 14, -95, -24, -78, -53, -112, -82, 9, 
-14, -117, -102, 65, 43, -109, -24, -78, -53, -126, -97, 4, 
14, -117, -131, 51, 73, -124, -24, -82, -53, -136, -112, -4, 
-4, -117, -112, 61, 53, -114, -19, -82, -53, -126, -97, -4, 
-19, -117, -97, 68, 39, -107, -14, -82, -53, -117, -82, -4, 
-19, -107, -87, 63, 34, -97, -19, -82, -58, -126, -87, -4, 
-19, -97, -78, 58, 29, -87, -19, -78, -58, -126, -87, -4, 
-24, -117, -92, 70, 34, -104, -14, -78, -53, -122, -92, -4, 
-48, -131, -82, 90, 17, -107, 0, -73, -39, -112, -92, -4, 
-82, -117, -34, 100, -24, -75, 24, -68, -14, -102, -87, 0, 
-156, -126, 29, 141, -92, -48, 63, -58, 19, -92, -82, 0, 
-239, -146, 92, 192, -165, -26, 97, -58, 43, -82, -82, -19, 
-273, -151, 122, 212, -197, -14, 141, 9, 82, -58, -73, -19, 
-297, -195, 102, 246, -200, -46, 234, 131, 117, -39, -53, -14, 
-156, -219, -63, 187, -46, -141, 214, 219, 102, -24, -24, 9, 
224, -48, -273, -87, 248, -161, 48, 278, 122, 102, 131, 204, 
727, 229, -497, -478, 612, -134, -263, 175, 68, 200, 292, 419, 
1024, 307, -717, -666, 871, -204, -570, -122, -195, -14, 131, 312, 
1024, 102, -922, -563, 973, -409, -712, -468, -546, -409, -263, -43, 
829, -136, -966, -346, 897, -551, -741, -863, -810, -702, -556, -312, 
575, -248, -824, -163, 700, -536, -692, -1044, -907, -810, -668, -419, 
424, -322, -746, -51, 585, -534, -590, -951, -863, -810, -673, -444, 
297, -346, -644, 24, 470, -495, -468, -785, -761, -732, -614, -409, 
234, -244, -478, 4, 356, -361, -322, -546, -527, -531, -444, -273, 
190, -165, -356, -12, 273, -261, -214, -375, -356, -390, -322, -175, 
68, -156, -224, 43, 146, -190, -122, -253, -244, -292, -244, -112, 
29, -146, -175, 58, 102, -161, -87, -170, -170, -234, -195, -78, 
24, -107, -131, 41, 78, -119, -58, -122, -97, -175, -156, -43, 
4, -107, -112, 51, 58, -109, -24, -87, -53, -151, -131, -29, 
-9, -102, -92, 56, 41, -97, -9, -73, -58, -146, -126, -24, 
-4, -92, -87, 48, 41, -90, 0, -73, -58, -141, -122, -24, 
-24, -107, -82, 65, 29, -95, 0, -68, -53, -141, -122, -29, 
-24, -107, -82, 65, 29, -95, 4, -48, -43, -131, -122, -34, 
-19, -107, -87, 63, 34, -97, 9, -48, -43, -126, -117, -34, 
-19, -107, -87, 63, 34, -97, 9, -43, -43, -126, -107, -24, 
-19, -102, -82, 61, 31, -92, 14, -34, -39, -122, -107, -24, 
-19, -102, -82, 61, 31, -92, 19, -34, -39, -117, -107, -24, 
-39, -117, -78, 78, 19, -97, 34, -34, -34, -117, -102, -24, 
-53, -112, -58, 82, 2, -85, 43, -34, -34, -117, -102, -24, 
-43, -112, -68, 78, 12, -90, 29, -34, -29, -122, -102, -24, 
-34, -122, -87, 78, 26, -104, 19, -34, -29, -122, -102, -24, 
-19, -117, -97, 68, 39, -107, 14, -34, -29, -122, -107, -29, 
0, -107, -107, 53, 53, -107, 9, -34, -29, -126, -107, -29, 
-24, -102, -78, 63, 26, -90, 9, -29, -29, -126, -107, -24, 
-43, -102, -58, 73, 7, -80, 9, -29, -24, -126, -107, -24, 
-34, -107, -73, 70, 19, -90, 14, -39, -24, -136, -112, -34, 
-34, -107, -73, 70, 19, -90, 14, -43, -24, -141, -112, -39, 
-14, -87, -73, 51, 29, -80, 19, -34, -19, -136, -112, -34, 
9, -78, -87, 34, 48, -82, 24, -29, -19, -131, -112, -34, 
-9, -87, -78, 48, 34, -82, 19, -29, -19, -131, -112, -39, 
-24, -87, -63, 56, 19, -75, 19, -29, -19, -131, -117, -43, 
-14, -87, -73, 51, 29, -80, 14, -29, -14, -131, -122, -43, 
-9, -97, -87, 53, 39, -92, 14, -29, -14, -131, -122, -53, 
-19, -107, -87, 63, 34, -97, 4, -24, -14, -136, -126, -53, 
-39, -117, -78, 78, 19, -97, 4, -14, -9, -141, -126, -48, 
-39, -107, -68, 73, 14, -87, 9, -4, -9, -136, -126, -48, 
-39, -97, -58, 68, 9, -78, 9, -4, -9, -136, -126, -48, 
-24, -92, -68, 58, 21, -80, 14, -4, -4, -136, -131, -48, 
-4, -87, -82, 46, 39, -85, 24, 4, 0, -136, -136, -43, 
-14, -82, -68, 48, 26, -75, 29, 9, 4, -141, -136, -43, 
-34, -82, -48, 58, 7, -65, 39, 9, 9, -141, -136, -43, 
-24, -78, -53, 51, 14, -65, 39, 9, 4, -136, -131, -48, 
-9, -73, -63, 41, 26, -68, 43, 4, 4, -126, -131, -43, 
0, -63, -63, 31, 31, -63, 48, 29, 9, -126, -126, -39, 
9, -48, -58, 19, 34, -53, 53, 48, 19, -122, -117, -34, 
9, -48, -58, 19, 34, -53, 53, 43, 19, -117, -117, -34, 
19, -43, -63, 12, 41, -53, 53, 48, 29, -107, -112, -34, 
14, -39, -53, 12, 34, -46, 53, 63, 39, -97, -102, -29, 
9, -34, -43, 12, 26, -39, 48, 78, 43, -92, -102, -29, 
19, -34, -53, 7, 36, -43, 39, 87, 39, -92, -97, -24, 
43, -24, -68, -9, 56, -46, 29, 97, 43, -78, -82, -14, 
53, -24, -78, -14, 65, -51, 29, 107, 43, -68, -82, -9, 
58, -9, -68, -24, 63, -39, 29, 122, 53, -58, -73, -4, 
73, 4, -68, -39, 70, -31, 34, 136, 68, -48, -53, 9, 
97, 19, -78, -58, 87, -29, 43, 151, 78, -39, -39, 19, 
102, 43, -58, -73, 80, -7, 48, 170, 97, -9, -14, 39, 
117, 58, -58, -87, 87, 0, 53, 175, 107, 9, 4, 63, 
161, 73, -87, -117, 124, -7, 48, 190, 107, 14, 9, 68, 
200, 87, -112, -143, 156, -12, 24, 209, 117, 24, 24, 82, 
214, 97, -117, -156, 165, -9, 14, 219, 117, 34, 34, 82, 
248, 107, -141, -178, 195, -17, 4, 234, 122, 48, 43, 92, 
273, 131, -141, -202, 207, -4, 0, 244, 131, 58, 58, 112, 
302, 146, -156, -224, 229, -4, -14, 253, 131, 63, 68, 126, 
312, 156, -156, -234, 234, 0, -34, 253, 136, 87, 92, 136, 
341, 185, -156, -263, 248, 14, -48, 253, 141, 107, 107, 146, 
361, 200, -161, -280, 261, 19, -53, 263, 141, 107, 112, 151, 
370, 209, -161, -290, 265, 24, -63, 268, 141, 112, 122, 165, 
380, 209, -170, -295, 275, 19, -53, 253, 141, 112, 122, 165, 
400, 224, -175, -312, 287, 24, -53, 239, 131, 112, 122, 170, 
400, 229, -170, -314, 285, 29, -63, 219, 126, 112, 126, 161, 
400, 229, -170, -314, 285, 29, -68, 195, 112, 112, 126, 156, 
400, 224, -175, -312, 287, 24, -73, 185, 107, 112, 122, 156, 
380, 214, -165, -297, 273, 24, -78, 170, 102, 112, 126, 151, 
351, 209, -141, -280, 246, 34, -78, 161, 97, 117, 122, 151, 
341, 200, -141, -270, 241, 29, -78, 141, 78, 107, 117, 136, 
322, 180, -141, -251, 231, 19, -68, 122, 78, 97, 107, 126, 
297, 165, -131, -231, 214, 17, -68, 112, 78, 97, 107, 122, 
273, 141, -131, -207, 202, 4, -68, 82, 68, 82, 82, 102, 
253, 131, -122, -192, 187, 4, -68, 58, 58, 73, 73, 87, 
200, 112, -87, -156, 143, 12, -68, 48, 53, 68, 53, 68, 
170, 107, -63, -139, 117, 21, -58, 43, 53, 63, 43, 58, 
131, 73, -58, -102, 95, 7, -68, 24, 48, 53, 34, 39, 
112, 58, -53, -85, 82, 2, -73, 14, 39, 39, 19, 14, 
102, 39, -63, -70, 82, -12, -68, 0, 24, 19, 0, -4, 
97, 34, -63, -65, 80, -14, -63, 0, 19, 4, 0, -14, 
87, 29, -58, -58, 73, -14, -53, -19, 9, 9, -9, -19, 
58, 9, -48, -34, 53, -19, -39, -24, 0, 9, -19, -34, 
43, -9, -53, -17, 48, -31, -34, -34, -9, 0, -39, -58, 
24, -29, -53, 2, 39, -41, -24, -34, -9, -9, -48, -73, 
24, -29, -53, 2, 39, -41, -19, -43, -14, -9, -58, -78, 
29, -19, -48, -4, 39, -34, -14, -43, -19, -19, -63, -78, 
24, -24, -48, 0, 36, -36, 0, -43, -24, -19, -68, -87, 
19, -24, -43, 2, 31, -34, 9, -39, -24, -14, -68, -87, 
19, -24, -43, 2, 31, -34, -4, -39, -19, -14, -73, -87, 
19, -24, -43, 2, 31, -34, -19, -39, -19, -19, -78, -92, 
9, -29, -39, 9, 24, -34, -14, -39, -19, -19, -82, -92, 
0, -34, -34, 17, 17, -34, -14, -39, -24, -24, -87, -97, 
0, -39, -39, 19, 19, -39, 4, -39, -29, -24, -87, -97, 
0, -34, -34, 17, 17, -34, 14, -39, -24, -14, -82, -97, 
-14, -39, -24, 26, 4, -31, -4, -34, -24, -19, -87, -107, 
-19, -48, -29, 34, 4, -39, -19, -34, -24, -29, -97, -117, 
-4, -58, -53, 31, 24, -56, -19, -48, -24, -34, -102, -126, 
0, -58, -58, 29, 29, -58, -19, -58, -24, -34, -102, -131, 
-14, -53, -39, 34, 12, -46, -14, -58, -24, -24, -97, -126, 
-29, -39, -9, 34, -9, -24, -9, -53, -14, -19, -87, -122, 
-19, -29, -9, 24, -4, -19, -9, -39, -14, -9, -87, -122, 
-24, -24, 0, 24, -12, -12, -9, -48, -14, -4, -87, -122, 
-39, -24, 14, 31, -26, -4, -14, -48, -14, -4, -82, -122, 
-39, -34, 4, 36, -21, -14, -24, -48, -14, -9, -82, -122, 
-24, -34, -9, 29, -7, -21, -14, -48, -14, -9, -78, -122, 
-19, -29, -9, 24, -4, -19, -4, -48, -14, -4, -73, -117, 
-19, -19, 0, 19, -9, -9, -14, -39, -9, 0, -73, -107, 
-9, -19, -9, 14, 0, -14, -14, -29, -9, 4, -68, -102, 
