I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-12,-9,7,12,-11,-4,-10,-1,-4,-7,-5,-12
-12,-10,5,12,-10,-7,-10,-2,-4,-8,-6,-13
-13,-11,5,13,-11,-8,-10,-2,-4,-8,-6,-13
-13,-12,3,14,-10,-9,-10,-2,-5,-9,-7,-13
-13,-12,3,14,-10,-9,-10,-2,-5,-9,-7,-13
-15,-14,3,15,-11,-11,-10,-3,-6,-10,-7,-14
-15,-14,3,15,-11,-11,-10,-3,-6,-10,-7,-14
-15,-14,3,15,-11,-11,-10,-3,-6,-10,-8,-14
-15,-14,3,15,-11,-11,-9,-3,-6,-10,-8,-14
-15,-14,3,15,-11,-11,-9,-3,-6,-11,-9,-15
-15,-14,3,15,-11,-11,-9,-3,-6,-11,-9,-15
-15,-14,3,15,-11,-11,-9,-3,-7,-11,-9,-15
-15,-14,3,15,-11,-11,-9,-3,-7,-11,-9,-15
-15,-14,3,15,-11,-11,-9,-4,-7,-12,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-12,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-12,-9,-16
-14,-12,5,14,-12,-9,-9,-4,-7,-12,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-13,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-13,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-13,-9,-16
-15,-14,3,15,-11,-11,-9,-4,-7,-13,-9,-16
-15,-14,3,15,-11,-11,-10,-4,-7,-13,-9,-16
-14,-12,5,14,-12,-9,-10,-4,-7,-13,-9,-16
-14,-12,5,14,-12,-9,-10,-4,-7,-13,-9,-16
-15,-11,7,14,-13,-7,-10,-4,-7,-12,-9,-15
-16,-11,8,15,-14,-6,-12,-4,-7,-12,-9,-15
-16,-10,10,14,-15,-3,-12,-4,-7,-12,-8,-14
-16,-9,11,13,-15,-1,-12,-4,-7,-12,-8,-14
-16,-7,13,13,-16,2,-12,-4,-6,-11,-7,-13
-14,-7,11,12,-15,1,-13,-4,-7,-11,-7,-13
-13,-6,11,11,-14,2,-13,-4,-7,-11,-7,-12
-13,-6,11,11,-14,2,-14,-4,-7,-11,-7,-12
-12,-5,11,9,-13,3,-14,-4,-7,-11,-7,-11
-12,-5,11,9,-13,3,-14,-4,-7,-11,-7,-11
-12,-5,11,9,-13,3,-14,-4,-7,-11,-7,-11
-12,-5,11,9,-13,3,-14,-4,-7,-11,-7,-11
-13,-5,13,10,-15,5,-13,-4,-6,-10,-6,-10
-12,-5,11,9,-13,3,-14,-4,-6,-10,-6,-10
-12,-5,11,9,-13,3,-14,-4,-6,-10,-6,-10
-12,-5,11,9,-13,3,-14,-4,-6,-10,-6,-10
-12,-5,11,9,-13,3,-14,-4,-6,-10,-5,-9
-12,-5,11,9,-13,3,-15,-4,-6,-10,-5,-9
-12,-5,11,9,-13,3,-15,-4,-6,-9,-4,-8
-12,-5,11,9,-13,3,-15,-4,-6,-9,-4,-8
-12,-4,13,9,-14,6,-15,-4,-6,-9,-4,-7
-11,-4,11,8,-12,4,-17,-5,-6,-9,-4,-7
-11,-4,11,8,-12,4,-17,-5,-6,-9,-4,-7
-11,-4,11,8,-12,4,-18,-5,-6,-9,-4,-7
-11,-4,11,8,-12,4,-18,-5,-6,-9,-3,-7
-11,-5,10,9,-12,2,-20,-5,-6,-9,-3,-7
-10,-5,8,8,-10,1,-20,-5,-6,-8,-2,-7
-9,-5,7,8,-9,0,-20,-5,-6,-8,-2,-7
-9,-5,7,8,-9,0,-20,-5,-6,-8,-2,-5
-7,-5,5,7,-7,-2,-21,-5,-6,-8,-2,-5
-7,-5,5,7,-7,-2,-21,-5,-6,-8,-2,-5
-7,-5,5,7,-7,-2,-21,-5,-6,-8,-2,-5
-7,-5,5,7,-7,-2,-21,-5,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-22,-5,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-22,-5,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-22,-5,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-22,-5,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-24,-6,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-24,-6,-6,-7,-1,-5
-8,-6,3,8,-7,-4,-24,-6,-7,-7,-1,-5
-8,-6,3,8,-7,-4,-24,-6,-7,-7,-1,-5
-7,-7,1,8,-5,-7,-25,-6,-7,-7,-2,-5
-7,-7,1,8,-5,-7,-25,-6,-7,-7,-2,-5
-6,-7,0,8,-4,-8,-25,-6,-7,-8,-2,-7
-6,-7,0,8,-4,-8,-25,-6,-7,-8,-2,-7
-7,-9,-1,9,-4,-9,-26,-6,-7,-8,-3,-7
-7,-9,-1,9,-4,-9,-26,-6,-7,-8,-3,-7
-6,-10,-3,9,-2,-12,-26,-6,-7,-8,-3,-7
-6,-10,-3,9,-2,-12,-26,-6,-7,-8,-3,-7
-6,-10,-3,9,-2,-12,-26,-6,-7,-8,-3,-7
-6,-10,-3,9,-2,-12,-26,-6,-7,-8,-3,-7
-6,-10,-3,9,-2,-12,-26,-6,-7,-8,-3,-7
-7,-9,-1,9,-4,-9,-26,-6,-7,-8,-3,-7
-7,-9,-1,9,-4,-9,-26,-7,-7,-8,-4,-8
-7,-9,-1,9,-4,-9,-26,-7,-7,-8,-4,-8
-7,-9,-1,9,-4,-9,-26,-7,-7,-8,-4,-8
-6,-7,-1,7,-3,-9,-26,-7,-7,-8,-4,-8
-6,-9,-3,8,-2,-11,-28,-7,-7,-8,-4,-9
-6,-9,-3,8,-2,-11,-28,-7,-7,-8,-4,-9
-5,-9,-5,7,-1,-12,-28,-7,-8,-8,-4,-9
-5,-9,-5,7,-1,-12,-28,-7,-8,-8,-4,-9
-4,-10,-7,8,1,-14,-28,-7,-8,-9,-4,-10
-4,-10,-7,8,1,-14,-28,-7,-8,-9,-4,-10
-6,-11,-7,9,-1,-16,-28,-7,-8,-9,-5,-11
-6,-11,-7,9,-1,-16,-28,-7,-7,-9,-5,-11
-6,-12,-7,10,-1,-17,-28,-7,-7,-9,-5,-11
-6,-12,-7,10,-1,-17,-28,-7,-7,-8,-5,-11
-8,-14,-7,12,-2,-18,-28,-7,-7,-8,-5,-11
-9,-14,-5,12,-4,-17,-28,-6,-7,-8,-5,-11
-9,-14,-5,12,-4,-17,-28,-7,-8,-8,-6,-12
-9,-14,-5,12,-4,-17,-28,-7,-8,-8,-6,-12
-9,-14,-5,12,-4,-17,-28,-7,-8,-9,-7,-13
-9,-12,-3,11,-4,-14,-28,-7,-8,-9,-7,-13
-9,-12,-3,11,-4,-14,-28,-7,-8,-9,-7,-14
-10,-12,-1,12,-6,-13,-28,-7,-8,-9,-7,-14
-10,-12,-1,12,-6,-13,-28,-7,-8,-9,-7,-14
-10,-11,0,12,-7,-11,-28,-7,-8,-9,-7,-14
-9,-11,-1,11,-5,-12,-28,-8,-9,-9,-7,-14
-9,-11,-1,11,-5,-12,-28,-8,-9,-9,-7,-14
-9,-11,-1,11,-5,-12,-28,-8,-9,-9,-7,-14
-9,-11,-1,11,-5,-12,-28,-8,-9,-9,-7,-14
-9,-12,-3,11,-4,-14,-28,-8,-9,-9,-7,-15
-9,-12,-3,11,-4,-14,-28,-8,-8,-9,-7,-15
-9,-12,-3,11,-4,-14,-28,-8,-8,-9,-7,-15
-9,-12,-3,11,-4,-14,-26,-8,-8,-9,-7,-15
-8,-12,-5,11,-3,-15,-26,-8,-8,-9,-7,-16
-8,-12,-5,11,-3,-15,-26,-8,-8,-9,-7,-16
-8,-12,-5,11,-3,-15,-26,-8,-8,-9,-7,-16
-8,-12,-5,11,-3,-15,-26,-8,-8,-9,-6,-16
-8,-14,-7,12,-2,-18,-26,-8,-8,-10,-7,-16
-8,-14,-7,12,-2,-18,-26,-8,-8,-10,-7,-16
-8,-14,-7,12,-2,-18,-26,-8,-8,-10,-7,-16
-8,-14,-7,12,-2,-18,-26,-8,-8,-10,-7,-16
-9,-15,-7,13,-2,-19,-26,-8,-8,-10,-7,-17
-9,-15,-7,13,-2,-19,-26,-8,-8,-10,-7,-17
-9,-15,-7,13,-2,-19,-26,-8,-8,-10,-7,-17
-9,-15,-7,13,-2,-19,-25,-8,-8,-10,-7,-17
-9,-16,-8,14,-2,-22,-25,-8,-8,-10,-8,-17
-9,-16,-8,14,-2,-22,-25,-8,-8,-10,-8,-17
-9,-17,-10,14,-1,-24,-25,-8,-8,-10,-8,-17
-9,-17,-10,14,-1,-24,-25,-8,-8,-9,-8,-17
-8,-17,-11,13,0,-25,-25,-8,-8,-9,-9,-17
-8,-17,-11,13,0,-25,-25,-8,-8,-9,-9,-17
-8,-17,-11,13,0,-25,-25,-8,-8,-9,-9,-17
-8,-17,-11,13,0,-25,-24,-8,-8,-9,-9,-16
-9,-19,-11,15,-1,-27,-24,-8,-8,-9,-9,-16
-9,-19,-11,15,-1,-27,-24,-8,-8,-9,-9,-16
-9,-19,-11,15,-1,-27,-24,-8,-9,-9,-9,-16
-10,-19,-10,15,-2,-26,-24,-8,-9,-9,-9,-16
-10,-19,-10,15,-2,-26,-24,-8,-9,-9,-10,-16
-9,-17,-10,14,-1,-24,-24,-8,-9,-9,-10,-16
-9,-17,-10,14,-1,-24,-24,-8,-9,-9,-10,-16
-9,-16,-8,14,-2,-22,-22,-8,-9,-9,-10,-16
-10,-17,-8,15,-3,-23,-22,-8,-9,-9,-10,-17
-10,-17,-8,15,-3,-23,-22,-8,-9,-9,-10,-17
-10,-17,-8,15,-3,-23,-22,-8,-9,-9,-10,-17
-11,-17,-7,15,-4,-22,-22,-8,-9,-9,-10,-17
-11,-17,-7,15,-4,-22,-22,-8,-10,-9,-10,-17
-12,-16,-5,15,-5,-19,-22,-8,-10,-9,-10,-17
-12,-16,-5,15,-5,-19,-22,-8,-10,-9,-10,-17
-11,-15,-3,14,-5,-17,-21,-8,-10,-9,-10,-16
-11,-15,-3,14,-5,-17,-21,-8,-10,-9,-10,-16
-12,-15,-1,15,-7,-15,-21,-8,-10,-9,-10,-16
-12,-15,-1,15,-7,-15,-21,-8,-10,-9,-10,-16
-13,-15,0,15,-9,-14,-20,-8,-10,-9,-10,-16
-12,-15,-1,15,-7,-15,-20,-8,-10,-9,-10,-16
-11,-15,-3,14,-5,-17,-18,-8,-10,-9,-10,-16
-10,-15,-5,13,-4,-18,-18,-8,-10,-9,-10,-16
-10,-15,-5,13,-4,-18,-17,-8,-10,-9,-9,-16
-12,-16,-5,15,-5,-19,-17,-8,-10,-9,-9,-16
-12,-16,-5,15,-5,-19,-15,-8,-10,-9,-9,-16
-12,-16,-5,15,-5,-19,-15,-8,-10,-9,-9,-16
-12,-16,-5,15,-5,-19,-14,-8,-10,-9,-9,-15
-10,-16,-7,14,-4,-21,-14,-8,-10,-10,-9,-16
-10,-16,-7,14,-4,-21,-14,-8,-10,-10,-9,-16
-10,-16,-7,14,-4,-21,-14,-8,-10,-10,-9,-16
-9,-15,-7,13,-2,-19,-13,-8,-9,-10,-9,-16
-10,-16,-7,14,-4,-21,-13,-8,-9,-10,-9,-16
-12,-16,-5,15,-5,-19,-12,-8,-9,-10,-9,-16
-12,-16,-5,15,-5,-19,-12,-8,-9,-10,-9,-16
-12,-16,-3,15,-7,-18,-10,-8,-9,-9,-9,-15
-12,-16,-5,15,-5,-19,-10,-8,-9,-9,-10,-16
-10,-16,-7,14,-4,-21,-10,-8,-9,-9,-10,-16
-9,-16,-8,14,-2,-22,-10,-8,-9,-9,-10,-16
-9,-16,-8,14,-2,-22,-9,-8,-8,-9,-10,-16
-9,-16,-8,14,-2,-22,-9,-8,-8,-9,-10,-16
-9,-16,-8,14,-2,-22,-9,-8,-8,-9,-10,-16
-9,-16,-8,14,-2,-22,-9,-8,-8,-9,-10,-16
-9,-15,-7,13,-2,-19,-7,-8,-8,-9,-9,-15
-9,-16,-8,14,-2,-22,-7,-8,-9,-9,-10,-16
-9,-16,-8,14,-2,-22,-7,-8,-9,-9,-11,-16
-8,-16,-10,13,-1,-23,-7,-8,-9,-10,-11,-17
-8,-16,-10,13,-1,-23,-7,-8,-9,-10,-11,-17
-9,-17,-10,14,-1,-24,-7,-9,-9,-10,-11,-18
-10,-17,-8,15,-3,-23,-7,-9,-9,-10,-11,-18
-10,-17,-8,15,-3,-23,-7,-9,-9,-10,-11,-18
-11,-17,-7,15,-4,-22,-7,-9,-9,-10,-11,-18
-12,-19,-8,16,-4,-24,-7,-9,-9,-10,-12,-18
-10,-19,-10,15,-2,-26,-7,-9,-9,-10,-12,-18
-9,-19,-11,15,-1,-27,-7,-9,-9,-10,-12,-18
-9,-19,-11,15,-1,-27,-7,-9,-9,-10,-12,-18
-9,-19,-11,15,-1,-27,-7,-9,-9,-10,-13,-18
-10,-19,-10,15,-2,-26,-7,-9,-9,-10,-13,-18
-10,-19,-10,15,-2,-26,-7,-9,-9,-10,-13,-18
-10,-17,-8,15,-3,-23,-6,-9,-9,-10,-13,-17
-10,-19,-10,15,-2,-26,-6,-9,-9,-10,-13,-17
-9,-19,-11,15,-1,-27,-6,-9,-9,-10,-13,-16
-8,-19,-13,14,1,-28,-6,-9,-9,-10,-13,-16
-8,-19,-13,14,1,-28,-4,-9,-9,-9,-12,-15
-8,-20,-14,15,2,-29,-4,-9,-9,-10,-12,-15
-8,-20,-14,15,2,-29,-3,-9,-9,-10,-12,-15
-8,-20,-14,15,2,-29,-3,-9,-9,-10,-12,-15
-8,-20,-14,15,2,-29,-2,-8,-9,-10,-12,-15
-8,-21,-16,15,2,-32,-2,-8,-9,-10,-12,-16
-8,-21,-16,15,2,-32,-2,-8,-9,-10,-12,-16
-8,-22,-18,16,3,-34,-2,-8,-9,-10,-12,-16
-8,-22,-18,16,3,-34,-1,-8,-9,-9,-12,-16
-8,-22,-18,16,3,-34,-1,-8,-9,-9,-12,-16
-8,-21,-16,15,2,-32,-1,-8,-9,-9,-12,-16
-9,-21,-14,16,1,-31,-1,-8,-9,-9,-12,-16
-9,-20,-13,15,1,-28,1,-7,-9,-9,-12,-16
-9,-20,-13,15,1,-28,1,-7,-9,-9,-13,-16
-9,-20,-13,15,1,-28,1,-7,-9,-9,-13,-16
-9,-20,-13,15,1,-28,1,-7,-9,-9,-13,-16
-8,-19,-13,14,1,-28,2,-7,-9,-9,-13,-16
-8,-19,-13,14,1,-28,2,-7,-10,-9,-13,-16
-9,-19,-11,15,-1,-27,3,-7,-10,-9,-13,-15
-9,-19,-11,15,-1,-27,3,-7,-10,-9,-13,-15
-10,-19,-10,15,-2,-26,5,-7,-10,-9,-12,-14
-9,-19,-11,15,-1,-27,5,-8,-11,-9,-13,-15
-9,-19,-11,15,-1,-27,5,-8,-11,-9,-13,-15
-8,-19,-13,14,1,-28,5,-8,-11,-9,-13,-15
-6,-17,-13,13,2,-27,5,-8,-11,-9,-13,-15
-6,-17,-13,13,2,-27,5,-8,-11,-9,-13,-15
-8,-17,-11,13,0,-25,5,-8,-11,-9,-13,-15
-9,-17,-10,14,-1,-24,5,-8,-11,-9,-13,-15
-10,-17,-8,15,-3,-23,6,-8,-11,-9,-13,-15
-9,-17,-10,14,-1,-24,6,-8,-11,-9,-13,-16
-9,-17,-10,14,-1,-24,6,-8,-11,-9,-13,-16
-9,-17,-10,14,-1,-24,6,-8,-11,-9,-13,-16
-9,-17,-10,14,-1,-24,6,-8,-11,-9,-13,-16
-10,-19,-10,15,-2,-26,6,-8,-11,-9,-13,-16
-10,-19,-10,15,-2,-26,6,-7,-11,-9,-13,-16
-10,-19,-10,15,-2,-26,6,-7,-11,-9,-13,-16
-10,-19,-10,15,-2,-26,8,-7,-10,-9,-13,-16
-9,-19,-11,15,-1,-27,6,-7,-11,-9,-13,-16
-9,-19,-11,15,-1,-27,6,-7,-11,-9,-13,-16
-8,-19,-13,14,1,-28,6,-7,-11,-9,-13,-16
-6,-17,-13,13,2,-27,6,-7,-11,-9,-13,-16
-6,-17,-13,13,2,-27,6,-7,-11,-9,-13,-16
-6,-17,-13,13,2,-27,6,-7,-10,-9,-13,-15
-6,-17,-13,13,2,-27,6,-7,-10,-9,-13,-15
-7,-16,-11,12,1,-24,8,-6,-10,-8,-12,-14
-6,-15,-11,11,2,-23,7,-6,-9,-8,-12,-14
-4,-12,-10,9,2,-19,8,-6,-9,-7,-11,-13
-3,-11,-10,8,2,-18,8,-5,-8,-7,-10,-12
-2,-9,-8,6,2,-14,8,-5,-8,-6,-9,-11
-2,-8,-7,6,2,-12,8,-5,-7,-6,-8,-10
-1,-5,-5,4,1,-9,9,-4,-7,-5,-7,-9
0,-2,-3,1,2,-5,10,-4,-5,-4,-7,-8
0,0,0,1,0,-1,12,-2,-5,-3,-5,-7
1,2,0,-1,1,1,12,-2,-4,-2,-5,-7
2,3,0,-2,2,2,13,-2,-3,-2,-4,-5
4,4,0,-4,3,4,14,-1,-3,-1,-3,-5
6,7,0,-6,4,6,15,0,-2,-0,-2,-3
7,8,0,-7,5,7,15,0,-1,0,-2,-3
9,10,0,-10,7,9,16,1,-1,2,-1,-2
11,12,0,-11,7,10,16,1,-0,2,-0,-0
12,14,2,-13,7,14,17,1,1,3,0,2
13,14,0,-14,9,13,16,2,1,4,0,3
15,15,-1,-15,11,13,15,2,1,4,1,4
18,17,-3,-18,13,13,13,2,2,5,2,5
18,18,-3,-19,14,14,12,2,3,5,2,6
19,18,-3,-19,15,14,9,2,3,5,2,7
20,19,-3,-20,15,15,6,2,3,6,3,8
21,20,-3,-21,16,16,3,2,3,6,4,9
21,22,-2,-22,15,19,2,2,3,7,4,10
21,21,-3,-22,16,17,-1,1,2,6,3,9
21,19,-5,-21,16,14,-2,0,1,5,2,9
21,18,-7,-20,17,11,-3,-0,1,5,2,8
20,17,-7,-19,16,10,-5,-1,-0,4,1,8
