I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
24,16,-5,-26,19,6,-13,-19,-15,3,8,0
21,12,-6,-21,17,3,-11,-17,-14,2,7,-1
18,9,-6,-16,16,1,-8,-17,-13,1,5,-3
14,5,-8,-11,14,-2,-6,-15,-13,-1,4,-4
13,0,-10,-7,15,-7,-3,-14,-13,-3,2,-6
12,-3,-13,-4,17,-10,-2,-13,-13,-4,0,-7
11,-6,-15,-2,18,-12,-1,-12,-13,-6,-2,-9
8,-9,-15,2,16,-14,0,-11,-13,-7,-3,-10
6,-12,-16,6,15,-16,1,-10,-14,-8,-5,-12
4,-15,-17,9,14,-19,3,-8,-14,-10,-6,-13
3,-18,-19,11,16,-22,5,-8,-15,-11,-8,-15
3,-20,-20,13,16,-24,5,-6,-15,-12,-8,-15
3,-21,-22,14,18,-26,6,-6,-15,-13,-9,-16
3,-23,-23,15,18,-27,7,-6,-15,-13,-10,-17
1,-24,-23,17,18,-28,8,-6,-15,-14,-11,-18
0,-26,-24,19,18,-29,8,-6,-15,-15,-12,-18
-1,-26,-24,20,17,-29,8,-6,-17,-15,-12,-19
-1,-26,-24,20,17,-29,9,-6,-18,-15,-12,-19
-2,-28,-24,22,16,-30,10,-6,-21,-16,-13,-19
-3,-29,-24,23,15,-31,10,-6,-23,-17,-14,-19
-4,-29,-24,24,15,-31,9,-6,-23,-19,-14,-20
-4,-30,-25,25,16,-33,9,-6,-22,-20,-15,-20
-4,-32,-26,26,17,-34,10,-6,-22,-20,-16,-21
-4,-32,-26,26,17,-35,11,-6,-22,-20,-16,-21
-5,-33,-26,27,16,-35,12,-6,-22,-20,-16,-21
-8,-34,-25,30,14,-35,13,-6,-22,-20,-16,-21
-9,-35,-24,31,12,-35,13,-6,-22,-20,-16,-21
-10,-36,-25,33,12,-36,13,-4,-22,-20,-16,-21
-10,-37,-26,34,13,-37,13,1,-22,-20,-16,-21
-10,-36,-24,32,11,-35,13,7,-22,-19,-16,-21
-9,-33,-23,30,11,-33,13,12,-21,-18,-16,-22
-8,-33,-24,29,13,-33,13,13,-20,-16,-16,-22
-9,-35,-24,31,12,-35,15,8,-20,-18,-16,-22
-12,-36,-23,34,10,-35,18,2,-18,-20,-16,-22
-14,-33,-18,33,5,-30,20,-4,-17,-23,-16,-22
-20,-33,-13,37,-2,-27,20,-8,-13,-24,-19,-25
-23,-41,-18,45,-1,-35,28,-2,-8,-23,-21,-27
-29,-41,-13,49,-8,-31,33,21,6,-14,-16,-24
-33,-30,1,42,-20,-17,40,30,15,-14,-18,-27
-42,-33,6,50,-29,-15,52,41,28,-8,-18,-30
-54,-44,6,67,-37,-22,57,47,37,-6,-18,-33
-58,-41,11,67,-43,-17,64,47,44,-1,-16,-33
-45,-30,11,50,-35,-10,64,50,49,8,-8,-28
-45,-21,19,44,-40,-1,67,63,58,24,4,-24
-42,-10,28,34,-44,10,69,70,69,44,15,-21
-33,-4,25,24,-37,12,69,74,80,60,20,-15
-23,7,28,10,-33,20,62,74,80,72,31,-7
-1,22,22,-14,-16,26,50,74,85,94,54,15
30,45,17,-50,7,35,28,63,82,113,82,37
89,73,-8,-107,60,37,-1,50,73,142,113,58
152,111,-26,-174,111,46,-33,32,60,169,141,85
193,137,-37,-218,144,55,-70,7,35,183,160,110
227,151,-53,-250,176,53,-99,-20,12,203,183,125
261,180,-56,-292,199,68,-131,-47,-20,217,206,147
299,194,-75,-326,236,65,-167,-80,-63,217,221,165
318,194,-91,-338,258,55,-192,-114,-99,217,223,179
358,194,-126,-364,308,33,-214,-134,-137,206,223,188
399,194,-161,-390,357,12,-233,-165,-180,188,219,195
405,174,-186,-380,378,-14,-250,-183,-216,151,195,186
405,142,-215,-358,399,-50,-245,-187,-243,99,160,168
374,108,-221,-314,384,-73,-228,-190,-261,29,105,138
330,82,-207,-268,348,-79,-204,-190,-270,-39,53,104
261,68,-161,-214,274,-60,-182,-194,-288,-80,15,80
221,53,-140,-178,233,-54,-165,-199,-295,-119,-13,60
205,39,-140,-158,224,-63,-150,-199,-302,-148,-34,46
146,36,-91,-118,153,-35,-136,-196,-298,-169,-44,37
111,30,-67,-91,115,-24,-109,-187,-288,-171,-50,30
102,19,-70,-78,111,-31,-92,-178,-272,-171,-54,21
52,10,-35,-39,56,-15,-72,-165,-250,-162,-54,13
33,5,-24,-23,37,-12,-58,-147,-230,-151,-47,13
21,-4,-21,-10,28,-15,-45,-134,-212,-144,-47,4
-17,-30,-13,33,-1,-25,-43,-127,-193,-137,-50,-10
-26,-41,-16,46,-5,-33,-31,-111,-175,-130,-52,-19
-20,-36,-16,38,-1,-30,-6,-82,-146,-110,-52,-22
-23,-36,-13,41,-5,-28,13,-62,-126,-99,-50,-25
-23,-30,-8,37,-8,-22,20,-51,-108,-94,-47,-27
-36,-36,-2,49,-20,-22,18,-44,-92,-80,-39,-27
-36,-36,-2,49,-20,-22,23,-26,-76,-69,-34,-27
-23,-27,-5,34,-10,-18,23,-17,-58,-58,-29,-25
-4,-21,-16,18,9,-22,23,-13,-46,-49,-23,-24
-20,-21,-2,29,-10,-14,23,-8,-35,-37,-19,-15
-14,-27,-13,29,2,-24,20,-6,-29,-35,-18,-13
-10,-21,-10,22,2,-18,20,-4,-26,-38,-17,-14
-8,-20,-11,20,3,-18,20,-2,-24,-38,-18,-15
-8,-20,-11,20,4,-18,20,-2,-24,-38,-20,-16
-13,-21,-9,24,-1,-18,20,-3,-24,-36,-20,-18
-18,-25,-7,30,-5,-18,20,-4,-23,-35,-21,-18
-21,-26,-5,33,-8,-18,20,-4,-22,-34,-21,-19
-23,-26,-4,34,-11,-18,20,-4,-20,-33,-20,-19
-25,-28,-4,37,-11,-19,20,-5,-18,-33,-18,-20
-24,-28,-5,36,-11,-19,20,-5,-15,-33,-18,-20
-23,-26,-4,34,-11,-17,21,-1,-13,-32,-17,-19
-22,-24,-3,32,-11,-16,23,4,-10,-31,-16,-19
-19,-26,-7,31,-6,-19,25,8,-8,-31,-17,-20
-18,-28,-11,32,-2,-23,25,11,-8,-31,-19,-21
-18,-29,-11,32,-2,-24,25,11,-8,-30,-21,-22
-19,-29,-11,34,-3,-24,25,11,-8,-30,-22,-22
-19,-29,-10,34,-4,-23,25,10,-8,-29,-24,-22
-19,-29,-10,34,-4,-23,25,9,-8,-29,-25,-22
-19,-29,-10,34,-4,-23,25,9,-8,-29,-24,-22
-19,-30,-11,34,-3,-24,25,9,-8,-29,-24,-22
-19,-32,-12,35,-2,-26,25,9,-8,-29,-24,-22
-19,-32,-13,36,-2,-26,25,10,-7,-28,-24,-22
-19,-32,-13,36,-2,-26,25,11,-6,-28,-23,-22
-19,-32,-13,36,-2,-26,25,12,-6,-28,-23,-22
-19,-31,-12,35,-3,-25,25,12,-5,-27,-22,-22
-19,-30,-11,34,-4,-24,25,13,-4,-25,-22,-21
-19,-29,-10,34,-4,-23,25,13,-4,-24,-22,-21
-19,-29,-10,34,-4,-23,25,14,-4,-24,-22,-21
-19,-29,-10,34,-4,-23,25,14,-4,-23,-21,-21
-21,-30,-10,35,-5,-24,25,14,-4,-22,-21,-21
-22,-32,-10,37,-5,-24,25,14,-4,-22,-21,-21
-23,-32,-10,38,-6,-25,25,14,-4,-22,-21,-21
-23,-32,-10,38,-6,-25,25,14,-3,-22,-21,-21
-23,-32,-10,38,-6,-25,25,14,-3,-22,-21,-21
-23,-32,-10,38,-6,-25,25,14,-2,-22,-21,-21
-23,-32,-10,38,-6,-25,26,14,-2,-21,-21,-21
-23,-31,-9,37,-7,-24,27,15,-2,-21,-21,-20
-23,-30,-8,36,-8,-22,28,15,-1,-20,-21,-19
-23,-29,-8,36,-8,-22,28,13,-1,-20,-21,-19
-23,-29,-8,36,-8,-22,28,12,-0,-20,-21,-19
-23,-29,-8,36,-8,-22,28,9,-0,-20,-21,-19
-23,-29,-8,36,-8,-22,28,8,-0,-20,-21,-19
-23,-29,-8,36,-8,-22,28,8,-0,-20,-21,-19
-23,-29,-8,36,-8,-22,28,7,-0,-20,-21,-19
-23,-29,-8,36,-8,-22,28,7,0,-20,-21,-19
-23,-30,-9,37,-7,-23,28,8,1,-20,-20,-19
-21,-32,-11,37,-5,-25,28,9,1,-20,-19,-19
-20,-33,-13,37,-2,-27,27,9,1,-20,-19,-19
-19,-35,-16,38,0,-29,26,9,1,-19,-19,-19
-19,-37,-17,39,1,-31,25,9,1,-19,-19,-19
-19,-37,-18,39,2,-32,25,9,1,-19,-19,-19
-19,-38,-18,40,2,-33,25,9,1,-19,-19,-19
-19,-38,-18,40,2,-33,25,9,2,-19,-19,-19
-19,-37,-17,39,1,-31,25,9,3,-18,-18,-18
-19,-34,-15,38,-1,-29,25,9,3,-17,-18,-18
-19,-32,-13,36,-2,-26,25,9,3,-17,-17,-18
-18,-29,-11,33,-2,-24,25,9,3,-17,-17,-18
-17,-28,-11,31,-2,-22,25,9,4,-17,-17,-18
-16,-27,-11,30,-2,-22,25,9,5,-17,-17,-18
-16,-26,-10,30,-2,-22,25,9,5,-16,-17,-18
-16,-26,-10,30,-2,-22,25,9,5,-15,-17,-18
-16,-26,-10,30,-2,-22,25,9,5,-15,-17,-18
-16,-26,-10,30,-2,-22,25,9,5,-15,-18,-18
-16,-26,-10,30,-2,-22,25,9,5,-15,-19,-18
-16,-26,-10,30,-2,-22,25,9,6,-14,-21,-17
-16,-26,-10,30,-2,-22,25,9,6,-14,-22,-16
-16,-26,-10,30,-2,-22,25,9,6,-13,-22,-16
-16,-26,-10,30,-2,-22,25,10,7,-13,-22,-16
-16,-26,-10,30,-2,-22,25,11,8,-13,-21,-16
-14,-25,-11,28,-1,-21,25,12,8,-13,-21,-16
-11,-24,-12,25,2,-22,25,12,8,-13,-21,-16
-11,-24,-12,24,3,-21,25,12,8,-12,-21,-16
-10,-24,-13,24,4,-22,25,12,9,-11,-21,-16
-10,-24,-13,24,4,-22,24,12,10,-11,-20,-16
-10,-24,-13,24,4,-22,23,12,10,-11,-19,-15
-10,-24,-13,24,4,-22,23,12,10,-10,-19,-15
-10,-24,-13,24,4,-22,23,12,11,-10,-19,-15
-10,-24,-13,24,4,-22,23,13,11,-10,-19,-15
-9,-22,-13,22,5,-21,23,14,12,-10,-19,-15
-8,-21,-13,21,5,-20,23,16,13,-9,-18,-15
-7,-21,-13,20,5,-20,23,18,13,-8,-18,-14
-7,-21,-13,20,5,-20,23,20,14,-8,-17,-13
-7,-21,-13,20,5,-20,22,21,14,-7,-17,-13
-6,-20,-13,18,6,-19,21,22,14,-6,-16,-13
-4,-18,-13,17,7,-18,20,23,15,-6,-16,-13
-4,-18,-13,16,8,-18,20,22,15,-6,-16,-13
-4,-18,-13,16,8,-18,20,20,16,-6,-15,-12
-3,-17,-13,14,8,-18,20,18,17,-5,-14,-12
-1,-15,-13,13,9,-17,20,16,17,-5,-14,-12
-1,-15,-13,12,9,-16,20,15,18,-4,-14,-11
1,-15,-14,11,11,-17,20,14,19,-4,-13,-10
2,-15,-15,10,12,-18,19,14,19,-4,-13,-10
3,-14,-15,9,12,-17,18,15,20,-4,-12,-10
4,-13,-15,7,13,-16,16,17,20,-4,-12,-10
5,-12,-15,6,14,-16,16,18,21,-4,-12,-10
6,-12,-16,6,16,-17,15,21,22,-4,-12,-9
8,-12,-18,4,18,-18,14,23,22,-4,-12,-9
9,-11,-18,2,19,-17,13,24,23,-4,-12,-9
12,-10,-19,0,21,-17,13,25,23,-5,-13,-9
16,-9,-22,-2,25,-18,12,25,23,-6,-14,-9
20,-9,-25,-6,30,-21,11,25,24,-8,-16,-8
24,-9,-29,-8,35,-23,11,25,24,-9,-17,-7
26,-9,-30,-9,37,-24,11,25,25,-9,-17,-7
26,-9,-31,-10,38,-24,10,25,26,-10,-17,-7
28,-8,-31,-11,39,-24,9,25,26,-9,-17,-7
29,-6,-30,-14,40,-22,8,25,26,-8,-15,-6
31,-3,-29,-16,40,-20,8,25,27,-6,-14,-6
33,-1,-28,-19,40,-18,8,25,28,-4,-12,-6
33,2,-26,-22,39,-14,7,25,28,-3,-11,-6
33,4,-24,-23,38,-12,6,25,28,-1,-10,-5
32,5,-23,-22,36,-11,6,25,28,-1,-9,-4
29,5,-20,-22,33,-9,6,25,28,-1,-9,-4
28,5,-18,-20,30,-9,5,25,29,-1,-9,-4
27,5,-18,-20,30,-8,4,25,29,-1,-9,-4
27,5,-18,-20,30,-8,3,25,30,-2,-9,-4
28,5,-19,-21,31,-9,3,25,30,-3,-9,-3
29,5,-20,-22,33,-9,2,25,30,-3,-9,-3
31,5,-21,-22,34,-10,1,24,30,-3,-9,-3
33,5,-23,-24,37,-11,1,22,30,-3,-9,-3
36,5,-26,-26,41,-13,1,21,30,-3,-8,-3
41,5,-30,-29,46,-15,1,18,30,-4,-8,-3
44,5,-32,-30,50,-17,1,17,30,-4,-8,-2
46,6,-33,-33,53,-17,1,17,29,-4,-9,-1
48,7,-34,-35,54,-16,1,16,28,-4,-11,-1
49,8,-34,-36,54,-16,0,16,28,-4,-12,-1
50,8,-35,-37,56,-17,-1,15,28,-4,-13,-1
51,8,-36,-38,57,-18,-3,14,28,-4,-14,0
52,8,-37,-38,58,-18,-6,14,28,-4,-14,0
52,8,-37,-38,58,-18,-9,14,27,-4,-14,0
53,9,-37,-39,59,-17,-12,14,27,-4,-14,0
54,10,-37,-41,59,-16,-13,14,26,-4,-13,1
55,10,-37,-42,60,-17,-13,14,26,-4,-13,1
55,10,-37,-42,60,-17,-13,14,26,-4,-12,1
55,10,-37,-42,60,-17,-14,13,25,-4,-12,1
54,10,-36,-41,59,-16,-15,12,25,-4,-12,1
51,10,-34,-39,56,-15,-16,12,24,-4,-12,1
49,10,-32,-38,53,-14,-16,12,24,-4,-12,1
47,10,-30,-36,50,-12,-16,12,25,-4,-12,2
46,10,-30,-36,50,-12,-17,12,27,-4,-12,3
47,11,-29,-37,50,-11,-18,12,28,-3,-11,3
48,13,-29,-38,50,-10,-18,12,28,-2,-11,3
49,13,-29,-39,50,-10,-17,11,29,-1,-11,3
49,13,-29,-39,50,-10,-15,10,30,-0,-10,4
49,13,-29,-39,50,-10,-13,9,29,1,-9,4
49,13,-29,-39,50,-10,-11,9,28,1,-9,4
48,13,-28,-38,49,-10,-9,9,28,3,-8,4
46,13,-27,-38,47,-9,-9,9,28,3,-8,4
46,14,-25,-38,46,-7,-8,8,27,4,-7,4
46,15,-24,-39,45,-6,-8,8,27,5,-6,4
44,16,-23,-38,43,-5,-8,7,26,6,-6,4
43,16,-22,-38,42,-4,-8,7,26,6,-5,4
42,15,-22,-36,41,-5,-8,6,25,8,-5,4
39,14,-20,-34,39,-5,-7,5,25,8,-4,3
38,13,-19,-32,37,-5,-6,5,24,9,-4,3
37,13,-19,-32,36,-4,-6,5,24,10,-4,3
36,13,-18,-31,34,-3,-6,5,23,11,-4,3
33,13,-16,-30,31,-2,-6,5,22,11,-4,3
31,12,-15,-27,30,-3,-5,4,21,11,-4,2
31,10,-16,-26,30,-4,-4,3,21,11,-4,2
29,7,-18,-22,31,-7,-3,3,20,11,-4,1
27,3,-20,-18,31,-10,-3,3,19,11,-4,1
25,1,-20,-15,30,-12,-2,3,19,11,-5,0
24,0,-20,-14,30,-12,-1,3,18,11,-6,0
24,-1,-21,-14,30,-14,-1,2,17,11,-6,0
23,-3,-22,-11,30,-15,-1,1,16,11,-6,-0
21,-3,-21,-10,28,-15,-1,1,15,11,-6,-1
21,-3,-20,-10,27,-14,-1,3,14,11,-6,-1
19,-5,-20,-8,27,-15,-1,5,13,11,-7,-1
18,-6,-20,-6,26,-16,-0,7,12,11,-7,-2
18,-6,-20,-6,26,-16,0,8,12,10,-8,-2
18,-6,-20,-6,26,-16,1,8,12,10,-8,-3
16,-6,-19,-5,24,-16,1,8,11,10,-8,-3
15,-6,-18,-4,23,-15,1,7,10,9,-9,-3
14,-7,-19,-3,23,-16,1,7,10,8,-9,-3
14,-9,-20,-2,24,-17,1,7,9,8,-9,-3
14,-9,-20,-2,24,-18,1,7,9,8,-9,-3
14,-9,-20,-2,24,-18,1,7,8,7,-10,-3
14,-9,-20,-2,24,-18,1,7,8,6,-10,-3
14,-9,-20,-2,24,-18,1,7,8,6,-11,-3
14,-9,-20,-2,24,-18,1,7,8,6,-11,-3
14,-9,-20,-2,24,-18,1,7,8,6,-11,-3
14,-9,-20,-2,24,-18,1,7,8,6,-11,-3
14,-9,-20,-2,24,-18,1,7,8,6,-11,-3
18,-6,-20,-6,26,-16,0,4,9,8,-11,0
22,-2,-20,-11,28,-14,-1,0,11,10,-11,4
23,-1,-20,-13,29,-13,-1,-1,11,11,-11,5
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,-1,-20,-14,30,-13,-1,-2,12,11,-11,6
24,1,-19,-14,29,-12,-1,-2,12,11,-11,6
24,3,-17,-16,27,-9,-1,-2,12,11,-11,6
24,5,-15,-18,26,-7,-1,-2,12,11,-11,6
24,8,-12,-20,24,-3,-1,-2,12,11,-11,6
24,10,-11,-21,23,-1,-1,-2,12,11,-10,6
24,10,-10,-22,22,-1,-1,-2,12,11,-9,6
24,10,-10,-22,22,-1,-1,-2,12,11,-8,6
24,10,-10,-22,22,-1,-1,-2,12,11,-6,6
24,10,-10,-22,22,-1,-1,-2,12,11,-5,6
24,10,-10,-22,22,-1,-1,-2,12,11,-5,6
24,10,-10,-22,22,-1,-1,-2,12,11,-4,6
24,10,-10,-22,22,-1,-1,-2,12,11,-4,6
24,11,-9,-22,21,1,-1,-2,13,12,-4,6
24,14,-7,-24,20,3,-1,-2,14,14,-4,6
24,16,-5,-26,18,6,-1,-2,15,15,-4,6
24,19,-2,-27,16,9,-1,-2,17,17,-4,6
24,21,-1,-29,15,11,-1,-1,18,18,-4,6
24,21,0,-29,14,12,-1,1,19,18,-4,6
24,22,1,-30,14,12,-1,3,19,19,-4,6
24,22,1,-30,14,12,-1,5,19,19,-4,6
24,22,1,-30,14,12,-2,6,19,19,-4,6
24,22,1,-30,14,12,-4,7,19,19,-4,6
24,22,1,-30,14,12,-6,7,19,19,-4,6
24,22,1,-30,14,12,-8,7,19,19,-4,6
24,22,1,-30,14,12,-10,6,19,19,-4,6
24,22,1,-30,14,12,-10,4,19,19,-4,6
24,22,1,-30,14,12,-11,3,19,19,-4,6
24,22,1,-30,14,12,-11,0,19,19,-4,6
24,22,1,-30,14,12,-11,-1,19,19,-4,6
24,22,1,-30,14,12,-11,-1,19,19,-4,6
24,22,1,-30,14,12,-11,-2,19,19,-4,6
24,22,1,-30,14,12,-11,-2,19,19,-4,6
24,22,1,-30,14,12,-11,-2,18,18,-5,6
24,22,1,-30,14,12,-11,-2,17,16,-6,6
24,22,1,-30,14,12,-11,-2,15,15,-8,6
24,22,1,-30,14,12,-11,-2,14,13,-9,6
24,22,1,-30,14,12,-11,-2,13,12,-10,6
24,22,1,-30,14,12,-11,-2,12,12,-10,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,22,1,-30,14,12,-11,-2,12,11,-11,6
24,21,-1,-29,15,11,-10,-2,12,11,-11,6
24,18,-3,-27,17,9,-8,-2,12,9,-11,6
24,16,-5,-26,18,6,-6,-2,12,8,-11,6
24,13,-8,-23,20,3,-3,-2,12,6,-11,6
23,11,-8,-22,20,1,-2,-2,12,5,-11,6
20,11,-6,-19,17,2,-1,-2,12,5,-11,6
18,10,-5,-18,14,3,-1,-2,12,4,-11,6
14,10,-2,-15,11,5,-1,-2,12,4,-11,6
13,10,-1,-14,8,5,-1,-2,12,4,-11,5
12,10,0,-14,8,6,-1,-2,12,4,-11,4
11,10,1,-14,7,6,-1,-2,12,4,-11,3
11,10,1,-14,7,6,-1,-2,12,4,-11,1
11,10,1,-14,6,6,-1,-2,12,4,-11,1
8,10,3,-12,3,7,-1,-2,12,4,-11,0
6,10,5,-10,0,9,-1,-2,12,4,-11,0
3,10,8,-8,-4,10,-1,-2,12,4,-11,0
1,10,10,-7,-6,11,-0,-2,12,4,-11,0
0,10,10,-6,-7,12,1,-2,12,4,-11,0
-1,10,11,-6,-8,12,3,-2,12,4,-11,0
-1,10,11,-6,-8,12,6,-2,12,4,-11,0
