I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
50,65,23,-67,2,45,-22,-10,8,16,18,63
46,60,21,-62,2,41,-20,-11,6,14,16,61
43,56,20,-58,2,39,-20,-12,5,11,15,60
41,49,16,-52,4,33,-18,-12,4,9,13,58
37,42,12,-45,5,28,-14,-11,4,8,12,57
35,35,8,-39,8,22,-13,-11,3,6,11,56
30,28,5,-32,8,16,-10,-10,3,5,9,54
24,18,2,-23,9,10,-8,-10,2,4,6,51
22,11,-3,-17,11,4,-6,-9,2,3,5,50
17,3,-6,-9,12,-2,-4,-8,2,2,3,47
14,-4,-10,-2,13,-8,-1,-7,2,1,2,45
15,-9,-14,1,16,-12,0,-7,2,0,-1,42
11,-15,-17,6,17,-17,1,-6,2,-1,-2,41
11,-20,-21,9,19,-22,2,-6,2,-2,-5,40
8,-26,-24,15,20,-26,3,-5,2,-2,-7,38
3,-33,-26,22,20,-31,5,-5,1,-4,-10,34
1,-38,-29,27,22,-35,8,-5,1,-5,-13,31
-2,-43,-32,31,22,-39,10,-5,0,-8,-16,28
-6,-48,-33,37,22,-43,13,-4,0,-8,-17,25
-7,-50,-34,39,22,-44,12,-5,1,-8,-17,25
-4,-50,-36,37,25,-45,11,-5,2,-8,-16,25
-2,-50,-37,36,26,-46,10,-5,3,-6,-16,25
1,-50,-39,35,29,-47,10,-5,4,-5,-14,27
-12,-50,-32,41,19,-43,25,8,9,3,-11,36
-4,-54,-39,40,26,-49,22,4,3,-6,-22,28
-6,-59,-41,44,28,-52,22,1,0,-12,-23,22
-41,-79,-39,75,13,-60,20,1,0,-11,-25,27
-9,-58,-39,45,25,-50,25,4,4,-5,-16,30
1,-59,-45,41,33,-54,12,-5,-1,-14,-23,19
-28,-72,-40,64,19,-57,13,1,3,-5,-11,28
-20,-66,-40,56,22,-54,14,1,6,-5,-13,25
27,-48,-50,22,47,-52,11,-1,2,-6,-17,24
22,-47,-47,23,42,-50,14,-1,4,-4,-10,27
-30,-63,-32,58,12,-48,26,7,9,5,-2,36
1,-47,-36,32,26,-43,18,2,6,1,-10,31
-7,-50,-34,39,22,-44,11,0,2,-4,-16,24
-20,-65,-39,55,21,-53,14,1,4,-6,-19,25
-9,-58,-39,45,25,-50,16,-1,2,-16,-26,19
15,-66,-57,39,47,-65,1,-13,-6,-34,-42,7
-12,-100,-69,76,46,-89,14,-2,-3,-41,-46,5
-35,-126,-77,105,43,-106,27,10,1,-52,-57,1
4,-134,-103,91,76,-124,34,13,-3,-79,-84,-22
11,-161,-127,106,96,-152,42,5,-23,-110,-99,-26
-17,-180,-127,133,86,-161,38,-29,-78,-158,-106,-20
-17,-162,-113,121,76,-144,-1,-92,-144,-207,-105,-10
53,-109,-109,51,99,-117,-43,-138,-189,-230,-74,25
84,-47,-79,-6,88,-70,-98,-191,-231,-243,-26,80
102,-6,-57,-42,80,-37,-154,-243,-274,-276,-4,111
136,49,-33,-97,75,3,-220,-298,-320,-323,-8,120
173,116,-1,-161,66,54,-254,-319,-339,-329,29,160
202,205,51,-236,39,127,-291,-344,-349,-308,79,197
240,239,56,-277,50,145,-319,-360,-354,-284,117,228
273,196,7,-263,98,95,-325,-341,-335,-234,174,263
239,132,-24,-203,107,47,-300,-324,-322,-200,213,285
275,72,-88,-179,167,-20,-281,-309,-306,-139,260,309
299,28,-133,-159,209,-68,-259,-275,-273,-68,324,343
277,-18,-156,-117,216,-104,-231,-242,-243,-12,343,345
269,-41,-170,-97,223,-123,-203,-214,-212,33,330,329
253,-97,-203,-51,241,-169,-182,-186,-184,54,275,279
183,-136,-196,8,211,-182,-127,-140,-135,82,192,209
100,-162,-173,66,163,-180,-94,-124,-122,44,69,114
51,-148,-138,79,119,-152,-86,-121,-123,-20,-30,37
1,-168,-127,116,92,-155,-73,-104,-109,-50,-80,-6
-28,-168,-112,130,71,-146,-35,-66,-81,-39,-77,-16
-30,-153,-100,121,61,-132,-20,-42,-54,-30,-83,-30
-51,-121,-65,109,29,-96,-10,-38,-48,-59,-102,-45
-77,-107,-41,111,2,-75,-4,-35,-44,-94,-116,-53
-80,-75,-16,90,-19,-44,-5,-38,-43,-103,-100,-40
-46,-47,-12,55,-9,-29,-4,-31,-28,-65,-72,-23
-12,-29,-16,27,7,-23,14,-10,-6,-25,-34,2
-30,-33,-9,37,-5,-20,26,0,8,0,-19,15
-46,-45,-10,53,-9,-27,26,1,10,3,-25,5
-30,-41,-16,43,0,-28,24,3,10,1,-26,2
-12,-29,-16,27,7,-23,40,17,19,14,-17,14
-35,-41,-13,46,-4,-27,36,13,17,10,-29,-2
-25,-47,-22,45,7,-35,36,15,20,10,-32,-3
-33,-54,-24,54,5,-39,43,21,24,14,-29,2
-38,-47,-16,51,-3,-31,51,26,29,24,-22,4
-35,-45,-16,48,-2,-30,38,18,25,21,-27,0
-41,-41,-10,48,-8,-25,48,23,30,30,-16,10
-44,-47,-13,54,-7,-30,46,22,30,33,-16,8
-9,-31,-18,27,10,-25,45,23,31,30,-22,4
14,-22,-24,10,22,-24,43,23,34,35,-19,5
-25,-43,-20,42,5,-32,49,29,34,37,-14,10
-4,-36,-25,28,17,-32,49,28,32,33,-23,0
-17,-41,-22,37,10,-33,49,27,34,33,-22,-3
-44,-50,-16,56,-5,-33,51,32,37,38,-14,4
-35,-40,-12,45,-5,-26,57,34,41,47,-7,15
-30,-47,-20,47,3,-33,44,27,35,35,-20,2
-28,-43,-18,44,3,-31,50,27,38,42,-13,8
-46,-45,-10,53,-9,-27,52,27,38,43,-13,8
-37,-41,-12,47,-5,-26,53,28,39,43,-13,7
-32,-38,-12,42,-3,-24,55,29,39,44,-13,7
-25,-34,-13,36,0,-24,57,30,40,44,-13,5
-18,-29,-13,29,3,-21,59,32,41,45,-11,5
-17,-31,-14,29,5,-23,57,31,41,44,-13,4
-20,-33,-14,32,3,-24,57,31,41,44,-14,4
-22,-34,-14,34,2,-24,56,31,41,43,-16,4
-25,-36,-14,37,2,-26,56,31,41,43,-17,4
-25,-36,-14,37,2,-26,56,31,41,44,-16,4
-25,-36,-14,37,2,-26,57,32,42,45,-14,5
-25,-36,-14,37,2,-26,57,32,43,46,-13,5
-25,-36,-14,37,2,-26,57,33,43,48,-10,7
-25,-36,-14,37,2,-26,57,33,43,49,-10,7
-25,-36,-14,37,2,-26,57,33,44,50,-10,7
-25,-36,-14,37,2,-26,57,33,44,52,-10,7
-25,-34,-13,36,0,-24,59,34,45,52,-8,7
-27,-34,-12,37,-2,-23,59,34,45,52,-8,7
-28,-33,-10,36,-3,-21,59,34,46,54,-8,7
-27,-31,-9,34,-3,-20,59,34,47,54,-8,7
-28,-29,-7,34,-5,-18,59,35,47,54,-7,7
-28,-29,-7,34,-5,-18,59,34,47,54,-7,7
-25,-27,-7,31,-4,-17,59,34,48,56,-7,7
-25,-27,-7,31,-4,-17,59,34,48,57,-7,7
-25,-26,-6,30,-5,-16,59,34,48,58,-5,7
-25,-26,-6,30,-5,-16,59,34,48,58,-5,5
-24,-23,-5,28,-5,-14,61,35,49,59,-5,5
-27,-23,-4,29,-7,-13,61,35,50,59,-5,5
-27,-22,-3,28,-8,-12,61,36,50,60,-4,5
-27,-22,-3,28,-8,-12,61,36,50,60,-4,5
-27,-22,-3,28,-8,-12,61,36,51,60,-4,5
-27,-22,-3,28,-8,-12,61,36,51,60,-4,5
-24,-20,-3,26,-7,-10,61,36,52,61,-2,5
-24,-20,-3,26,-7,-10,61,36,52,61,-2,5
-25,-18,-1,26,-9,-9,61,37,52,62,-2,5
-27,-18,0,27,-10,-9,61,37,53,62,-2,5
-27,-16,2,25,-11,-7,63,37,53,63,-1,5
-27,-15,3,24,-12,-5,63,37,54,63,-1,5
-27,-13,4,23,-13,-3,63,37,55,63,-1,5
-27,-11,5,22,-14,-2,63,37,55,63,-1,5
-27,-9,7,20,-15,0,65,38,56,64,-1,5
-25,-8,7,18,-14,1,65,38,57,64,-1,4
-25,-6,8,17,-15,2,65,39,57,64,-1,4
-25,-4,10,16,-16,4,65,39,58,64,-1,4
-25,-3,11,15,-16,5,65,40,59,64,-1,4
-25,-1,12,13,-18,7,65,40,59,64,-2,2
-28,1,15,14,-21,10,66,41,59,64,-2,2
-27,3,16,12,-21,11,67,42,59,64,-4,1
-30,4,19,12,-24,14,68,42,60,64,-4,1
-33,4,20,14,-26,14,68,42,60,63,-5,0
-32,6,21,12,-27,16,68,43,61,63,-5,0
-35,6,23,13,-29,17,68,43,61,63,-7,-2
-38,8,26,14,-33,20,68,44,61,63,-7,-2
-44,8,28,16,-36,21,69,45,62,63,-7,-2
-46,10,31,16,-39,24,70,46,62,64,-7,-2
-49,11,34,16,-42,26,71,47,63,64,-7,-2
-53,13,37,17,-47,30,72,49,64,65,-7,-2
-54,15,39,16,-48,31,72,49,65,64,-8,-3
-53,17,40,14,-48,33,73,50,66,64,-10,-5
-54,18,42,14,-50,34,73,50,66,63,-11,-6
-54,22,44,11,-52,37,74,50,67,63,-11,-6
-51,26,46,7,-51,40,74,50,67,62,-13,-7
-51,29,48,5,-53,43,75,51,68,62,-14,-7
-51,33,51,3,-55,47,76,52,68,61,-16,-9
-51,36,54,0,-57,50,77,53,69,61,-16,-9
-51,38,55,-1,-58,52,77,53,68,59,-19,-10
-54,40,58,-1,-61,54,78,53,68,57,-20,-11
-56,42,60,-1,-64,56,78,53,68,54,-22,-13
-56,45,63,-4,-66,60,79,53,68,54,-23,-14
-59,47,66,-3,-69,62,79,53,68,50,-25,-16
-59,50,69,-6,-71,66,80,53,67,48,-26,-17
-61,53,71,-6,-74,68,80,53,66,46,-27,-19
-61,56,74,-9,-76,72,81,53,66,44,-29,-19
-61,58,75,-10,-77,73,81,53,65,41,-32,-20
-61,61,78,-12,-78,76,82,53,64,38,-33,-22
-61,63,79,-14,-80,78,82,53,64,35,-36,-23
-61,67,82,-16,-81,81,83,53,63,31,-37,-23
-61,68,83,-17,-82,83,83,52,61,27,-40,-25
-61,72,86,-20,-84,86,83,51,60,23,-42,-26
-61,74,87,-21,-85,88,83,50,59,19,-45,-28
-61,77,90,-24,-88,91,84,50,57,14,-46,-29
-63,77,91,-23,-89,92,83,48,55,10,-49,-30
-64,79,93,-23,-91,93,82,46,53,7,-51,-32
-63,81,94,-25,-91,95,81,45,52,3,-52,-33
-67,82,96,-25,-94,97,80,44,50,0,-54,-33
-67,82,96,-25,-94,97,78,42,47,-5,-57,-34
-70,82,98,-23,-96,98,77,40,45,-10,-58,-34
-72,82,99,-22,-98,99,76,37,42,-15,-60,-36
-75,82,101,-21,-100,100,75,36,39,-19,-61,-36
-72,82,99,-22,-98,99,72,33,36,-24,-63,-36
-72,82,99,-22,-98,99,69,30,33,-29,-64,-36
-70,82,98,-23,-96,98,66,27,30,-33,-65,-36
-67,85,98,-26,-95,99,63,25,27,-37,-65,-36
-67,82,96,-25,-94,97,61,21,23,-42,-65,-36
-67,82,96,-25,-94,97,57,18,19,-46,-65,-34
-64,82,95,-26,-92,96,55,14,15,-51,-65,-34
-64,82,95,-26,-92,96,53,11,12,-55,-65,-33
-61,81,93,-26,-89,94,49,7,8,-59,-65,-33
-59,79,90,-26,-87,92,45,4,4,-63,-65,-32
-56,77,87,-26,-84,89,41,0,1,-68,-65,-30
-51,77,85,-28,-80,88,37,-3,-3,-72,-65,-29
-48,74,80,-28,-75,83,33,-7,-7,-75,-64,-28
-44,72,77,-28,-71,80,30,-10,-10,-77,-63,-25
-37,70,72,-29,-66,77,26,-13,-14,-80,-61,-22
-35,68,70,-29,-63,74,23,-17,-17,-82,-58,-19
-30,65,64,-29,-57,70,20,-19,-19,-84,-57,-17
-25,61,59,-29,-51,64,18,-21,-21,-84,-54,-14
-20,58,54,-29,-46,60,14,-23,-24,-86,-51,-13
-18,54,50,-28,-42,56,13,-25,-26,-86,-48,-10
-15,49,44,-26,-37,50,11,-26,-27,-84,-45,-9
-11,45,40,-25,-33,46,9,-27,-28,-84,-42,-6
-9,42,36,-24,-29,42,7,-28,-28,-82,-39,-5
-6,38,32,-23,-25,37,5,-29,-29,-82,-36,-2
-4,33,27,-20,-20,31,4,-28,-29,-79,-33,-2
1,29,21,-20,-15,27,4,-27,-28,-77,-30,0
6,26,16,-20,-9,22,4,-26,-28,-75,-27,0
8,22,12,-18,-5,18,4,-26,-28,-72,-25,1
9,17,8,-15,-2,13,4,-25,-27,-69,-23,1
9,13,5,-13,0,10,4,-24,-26,-65,-20,1
8,8,2,-8,2,5,4,-23,-24,-63,-19,1
8,4,-1,-6,5,2,5,-21,-23,-58,-16,1
11,1,-5,-5,9,-3,5,-20,-22,-55,-14,1
10,-3,-7,-2,10,-5,6,-18,-20,-51,-11,1
10,-6,-10,1,12,-9,7,-17,-19,-46,-10,1
14,-8,-13,0,15,-11,8,-14,-17,-42,-7,1
17,-9,-16,0,18,-13,9,-13,-15,-39,-5,1
17,-11,-17,1,19,-15,10,-11,-14,-36,-4,1
20,-13,-20,1,22,-18,11,-10,-12,-33,-2,1
19,-15,-21,3,22,-19,12,-7,-10,-29,-1,1
19,-18,-24,5,24,-22,12,-6,-8,-27,-1,0
20,-20,-25,6,26,-24,12,-5,-7,-23,1,0
19,-22,-26,7,26,-26,12,-3,-6,-20,1,0
20,-23,-28,8,28,-28,13,-2,-4,-17,2,0
19,-26,-29,10,28,-29,13,-1,-3,-15,2,0
19,-26,-29,10,28,-29,14,1,-2,-13,3,0
22,-26,-31,8,30,-30,14,2,-1,-11,5,0
22,-26,-31,8,30,-30,16,3,1,-8,6,1
20,-27,-31,10,29,-31,16,4,1,-6,6,0
17,-29,-31,13,29,-31,16,5,2,-4,6,0
15,-31,-31,15,28,-32,16,5,2,-2,6,-2
15,-31,-31,15,28,-32,16,6,3,0,6,-2
17,-31,-32,14,29,-33,16,7,3,0,6,-3
19,-29,-32,12,30,-32,16,8,4,1,6,-3
19,-29,-32,12,30,-32,16,9,4,2,6,-3
22,-27,-32,9,31,-31,16,10,5,3,8,-3
19,-29,-32,12,30,-32,16,10,5,3,6,-5
17,-29,-31,13,29,-31,16,10,5,4,6,-5
11,-31,-29,17,26,-31,16,11,5,5,6,-6
9,-31,-28,18,24,-31,18,12,6,6,6,-6
9,-31,-28,18,24,-31,16,12,6,6,5,-7
9,-31,-28,18,24,-31,16,12,6,6,5,-7
9,-31,-28,18,24,-31,14,12,6,6,5,-7
6,-31,-26,19,22,-30,14,13,6,7,5,-7
6,-31,-26,19,22,-30,14,13,6,7,3,-9
4,-31,-25,20,20,-29,16,13,6,7,3,-9
1,-31,-24,22,18,-28,16,13,6,7,3,-9
1,-29,-22,21,17,-27,16,13,6,7,3,-9
1,-29,-22,21,17,-27,16,12,6,6,2,-10
4,-27,-22,18,18,-26,16,12,6,6,2,-10
6,-26,-22,16,19,-25,16,12,5,6,2,-10
9,-23,-22,13,20,-24,16,12,5,6,2,-10
11,-22,-22,11,21,-24,16,12,5,6,1,-10
11,-20,-21,9,19,-22,16,12,5,6,1,-10
14,-18,-21,7,20,-21,16,12,5,6,1,-10
15,-16,-20,6,20,-19,18,13,5,6,1,-10
15,-16,-20,6,20,-19,18,13,4,5,-1,-11
15,-16,-20,6,20,-19,18,13,4,5,-1,-11
15,-16,-20,6,20,-19,18,13,4,5,-2,-11
15,-16,-20,6,20,-19,20,13,4,5,-2,-11
15,-16,-20,6,20,-19,18,13,4,4,-2,-13
15,-16,-20,6,20,-19,18,13,4,4,-2,-13
15,-16,-20,6,20,-19,16,12,4,4,-2,-13
15,-16,-20,6,20,-19,16,12,4,4,-2,-13
17,-15,-20,4,21,-18,16,11,4,4,-2,-13
20,-13,-20,1,22,-18,16,11,4,4,-2,-13
22,-11,-20,-1,22,-17,16,11,4,4,-2,-13
22,-9,-18,-3,22,-15,16,11,4,5,-1,-11
24,-8,-18,-5,22,-14,16,10,4,5,-1,-11
24,-6,-17,-6,22,-13,14,10,4,6,1,-10
24,-4,-16,-7,21,-11,14,10,4,6,1,-9
24,-3,-14,-8,20,-10,14,10,5,7,2,-7
29,1,-14,-13,22,-8,13,10,6,8,3,-6
31,4,-13,-17,22,-5,12,10,6,9,5,-5
34,8,-12,-21,22,-3,11,10,7,10,6,-3
40,13,-10,-27,22,1,11,11,7,11,9,-2
45,21,-7,-34,22,5,10,11,8,14,12,0
48,28,-4,-40,21,11,9,11,9,16,15,2
53,35,-1,-48,21,16,8,11,9,18,18,4
56,42,3,-54,19,22,7,12,10,20,20,7
58,49,7,-60,17,28,5,11,11,22,23,10
63,58,11,-69,16,33,4,11,11,24,28,13
65,65,15,-75,14,39,2,10,12,26,31,15
69,74,20,-83,12,47,1,10,13,29,35,18
67,77,24,-83,8,51,1,10,13,30,37,19
65,82,28,-86,5,56,1,10,14,33,38,21
67,88,32,-91,2,61,1,9,14,33,40,22
63,93,37,-93,-3,66,2,9,15,35,43,24
58,93,40,-90,-7,68,3,8,14,35,41,22
56,95,43,-91,-9,71,5,7,13,35,41,22
51,95,46,-88,-13,72,7,6,13,35,40,21
45,97,50,-86,-19,75,9,6,13,35,40,21
40,93,50,-82,-21,74,10,5,11,33,37,18
37,92,50,-80,-22,73,11,5,11,30,35,17
34,89,50,-77,-22,72,12,4,9,28,34,14
30,88,51,-74,-25,72,14,3,9,26,32,13
27,85,50,-70,-26,70,14,2,7,24,31,11
27,82,48,-69,-24,68,14,2,7,23,29,11
27,81,47,-68,-23,67,14,2,6,22,28,10
27,79,46,-66,-22,65,14,2,6,21,26,10
25,70,40,-59,-19,58,13,1,4,18,22,7
22,63,36,-53,-18,52,12,1,4,16,19,4
20,56,32,-47,-16,46,11,1,2,14,16,1
17,49,28,-40,-14,41,10,1,2,11,13,0
11,40,24,-31,-12,33,10,1,1,9,11,-3
8,33,20,-26,-11,28,10,1,1,7,8,-6
4,24,16,-18,-9,22,10,1,0,5,5,-9
1,17,12,-11,-8,16,11,2,-1,4,3,-10
-2,11,10,-6,-7,11,11,2,-1,2,1,-13
-6,6,8,0,-8,8,12,2,-2,1,-1,-14
-9,1,5,5,-7,4,12,2,-3,0,-4,-17
-15,-4,4,11,-8,1,13,2,-3,-1,-5,-19
-15,-11,-1,16,-5,-6,14,3,-3,-2,-7,-20
-15,-18,-6,21,-1,-12,16,4,-4,-3,-8,-20
-15,-26,-12,26,3,-19,16,5,-5,-4,-10,-22
-11,-31,-17,28,9,-24,18,5,-5,-4,-10,-22
-7,-33,-21,27,12,-28,16,5,-5,-5,-13,-23
-1,-34,-25,25,18,-31,16,4,-5,-5,-14,-23
3,-36,-29,25,22,-34,14,3,-5,-5,-16,-25
6,-38,-32,24,26,-36,13,3,-5,-5,-17,-25
-7,-50,-34,39,22,-44,16,5,-1,0,-11,-19
-17,-63,-39,52,22,-52,18,8,-1,1,-11,-17
-4,-45,-32,33,22,-40,18,7,-1,-3,-16,-25
11,-43,-39,26,33,-43,22,11,0,0,-10,-20
-17,-59,-36,49,20,-49,27,15,-1,3,-7,-19
-15,-59,-37,48,22,-50,24,11,-3,-2,-16,-26
-9,-58,-39,45,25,-50,25,13,-3,1,-11,-20
6,-58,-47,37,36,-54,27,11,-2,2,-11,-14
19,-40,-40,20,36,-42,32,17,2,6,-4,-7
15,-55,-49,32,41,-55,11,2,-5,1,-13,-19
6,-54,-44,35,34,-51,11,-1,-6,4,-5,-9
25,-45,-47,20,43,-49,9,-2,-9,-2,-10,-17
1,-63,-48,43,35,-58,7,-2,-10,-12,-27,-28
-20,-75,-47,62,26,-63,0,-4,-12,-17,-32,-33
-7,-72,-50,54,34,-64,11,3,-10,-8,-17,-20
-1,-91,-68,64,49,-83,10,8,-8,-15,-26,-29
6,-102,-80,68,60,-95,18,18,0,-20,-36,-33
-7,-121,-88,88,61,-110,23,17,-9,-43,-49,-43
-17,-144,-100,108,67,-128,27,-4,-47,-107,-90,-63
-1,-151,-113,106,82,-139,0,-54,-116,-186,-124,-82
1,-143,-108,99,79,-132,-26,-100,-168,-226,-105,-53
48,-97,-97,45,88,-104,-70,-149,-219,-260,-83,-22
117,-33,-85,-31,105,-67,-132,-206,-267,-287,-55,14
88,26,-26,-58,53,-4,-190,-263,-322,-338,-33,47
121,82,0,-113,46,39,-235,-311,-366,-367,-11,81
150,173,54,-190,18,114,-284,-356,-400,-396,-7,93
222,251,75,-278,29,163,-323,-373,-404,-377,53,142
261,249,54,-295,59,148,-350,-372,-395,-331,121,199
307,185,-18,-272,128,75,-343,-355,-376,-284,166,232
320,85,-101,-208,193,-22,-323,-340,-366,-259,196,239
320,-1,-165,-149,240,-101,-297,-309,-337,-198,239,266
294,-58,-195,-98,251,-146,-281,-279,-308,-131,288,282
297,-91,-222,-77,271,-177,-262,-263,-281,-69,317,292
289,-132,-248,-44,288,-213,-225,-226,-242,-16,308,266
245,-148,-238,-13,264,-213,-180,-191,-201,33,283,246
209,-165,-232,17,247,-219,-151,-162,-161,59,209,180
124,-155,-180,49,177,-182,-139,-154,-158,5,82,88
77,-148,-151,67,138,-160,-111,-125,-138,-43,-13,13
35,-126,-113,72,95,-127,-78,-98,-122,-76,-75,-37
6,-125,-97,84,73,-117,-71,-86,-107,-87,-99,-66
-35,-126,-77,105,43,-106,-50,-70,-81,-70,-87,-65
-56,-109,-53,102,18,-83,-41,-61,-71,-89,-96,-75
-56,-87,-37,87,6,-63,-27,-46,-62,-114,-112,-88
-61,-73,-24,81,-5,-48,-13,-34,-52,-101,-92,-77
-46,-65,-25,67,2,-45,11,-15,-32,-57,-55,-52
-15,-48,-29,41,16,-40,22,-2,-16,-32,-34,-43
-9,-41,-26,33,16,-35,29,9,-5,-14,-17,-36
-35,-52,-21,53,2,-37,32,13,2,-3,-13,-29
-20,-41,-21,38,8,-31,37,17,7,5,-8,-23
-6,-38,-25,29,16,-33,23,12,6,3,-16,-32
-18,-47,-26,41,12,-37,32,19,13,11,-13,-26
-20,-50,-28,45,13,-40,36,22,15,18,-11,-26
-1,-52,-39,37,28,-47,34,20,12,14,-22,-37
-44,-58,-21,61,-1,-39,39,20,15,19,-13,-33
-63,-52,-6,67,-19,-28,54,32,21,31,-1,-20
-35,-61,-28,60,7,-45,45,26,16,21,-14,-37
-30,-58,-28,55,9,-43,42,26,18,21,-8,-37
-44,-61,-24,64,1,-43,45,25,20,25,-5,-29
-20,-38,-18,36,6,-28,52,32,26,33,2,-22
-23,-43,-21,41,7,-33,40,25,22,27,-7,-29
-46,-47,-12,55,-9,-29,44,29,24,31,-4,-25
-41,-52,-18,56,-2,-35,48,33,27,37,-2,-22
-25,-41,-18,41,4,-30,49,34,29,37,-7,-29
-9,-41,-26,33,16,-35,47,34,27,35,-7,-32
