I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-52,-4,49,37,-57,31,30,37,4,-9,-22,-75
-51,1,52,33,-57,35,26,33,3,-14,-25,-77
-36,15,48,16,-47,40,25,33,6,-11,-24,-77
-26,17,40,9,-37,36,25,35,8,-9,-23,-78
-31,17,45,12,-43,39,30,35,7,-12,-24,-81
-50,9,57,29,-60,43,32,38,11,-9,-22,-79
-39,4,43,25,-46,30,27,31,9,-9,-21,-82
-49,-2,47,34,-54,30,31,40,12,-6,-16,-81
-41,4,44,25,-48,32,29,40,13,-5,-18,-76
-43,16,57,21,-56,47,31,42,15,-1,-13,-69
-49,10,57,27,-59,43,30,38,15,-3,-13,-69
-31,10,39,15,-39,32,23,35,12,-4,-20,-73
-32,13,43,15,-42,36,26,38,12,-8,-22,-77
-37,28,61,10,-55,56,30,40,16,-3,-13,-68
-29,25,50,6,-45,47,26,33,11,-8,-23,-77
-36,16,49,15,-48,42,25,33,9,-9,-24,-81
-39,12,49,20,-50,39,27,35,9,-7,-22,-78
-33,13,44,15,-43,37,29,37,13,-6,-19,-79
-32,18,47,12,-44,41,30,38,14,-4,-17,-78
-21,13,33,7,-30,29,26,38,15,-1,-15,-76
-37,28,61,10,-55,56,29,43,20,3,-10,-70
-40,16,53,18,-52,45,28,40,18,2,-10,-69
-32,6,37,19,-39,28,21,32,14,-3,-14,-76
-52,6,57,32,-61,41,28,40,18,1,-13,-70
-25,13,37,10,-35,32,22,34,14,-1,-16,-78
-22,19,38,5,-33,36,27,42,17,-1,-14,-73
-25,18,40,7,-37,36,26,39,17,-1,-16,-74
-30,7,36,17,-37,28,27,39,14,-2,-17,-77
-34,12,44,17,-44,36,32,45,19,-1,-14,-74
-41,12,51,21,-52,40,30,40,17,0,-13,-77
-36,13,47,17,-47,38,28,43,19,2,-14,-73
-42,12,52,22,-53,41,26,38,21,3,-10,-72
-41,19,57,17,-55,49,28,44,20,4,-9,-72
-27,18,42,9,-39,38,25,37,17,1,-13,-74
-27,9,34,13,-34,28,25,38,19,0,-16,-77
-22,22,41,3,-35,39,28,42,24,3,-13,-73
-19,21,37,2,-31,36,30,42,24,3,-11,-70
-34,18,49,13,-47,43,27,40,22,2,-12,-73
-27,18,42,9,-39,38,27,40,21,2,-11,-73
-34,10,43,17,-44,34,25,41,21,4,-11,-75
-31,9,38,16,-39,30,22,38,23,5,-9,-76
-43,-2,42,30,-48,27,24,35,22,3,-11,-79
-27,1,28,17,-31,20,21,40,21,2,-13,-84
-14,30,39,-6,-30,43,25,38,26,5,-13,-80
-22,30,47,-1,-39,48,29,42,30,8,-11,-77
-31,16,44,12,-42,38,26,39,30,10,-9,-75
-23,17,37,7,-33,34,23,38,27,8,-12,-77
-29,9,37,15,-37,29,28,43,30,9,-7,-71
-13,17,27,0,-22,27,27,46,29,10,-8,-71
-17,16,30,3,-26,29,26,48,30,9,-6,-70
-19,10,28,8,-26,24,25,45,31,10,-5,-71
-18,20,34,1,-29,34,26,46,33,11,-3,-69
-15,20,32,0,-26,32,22,43,34,12,-1,-69
-33,18,48,13,-45,42,24,48,36,14,-1,-68
-22,25,43,1,-37,43,21,47,36,15,-1,-69
-14,21,32,-1,-26,32,20,46,32,11,-5,-72
-8,23,27,-6,-20,30,17,42,36,11,-7,-78
-21,29,45,-1,-37,46,22,49,41,18,-1,-68
-8,24,28,-7,-20,32,19,42,35,12,-5,-73
-18,16,32,4,-28,30,20,41,37,14,-4,-72
-17,12,27,5,-24,24,15,44,37,13,-4,-70
-25,10,34,11,-33,28,17,49,40,16,0,-66
-5,21,22,-7,-15,26,14,49,41,18,0,-66
-9,26,31,-7,-22,34,16,48,43,19,3,-63
-4,39,37,-18,-23,46,24,55,49,26,10,-54
-1,36,31,-19,-18,40,20,54,47,25,10,-57
5,36,26,-22,-12,37,19,46,47,24,8,-59
-6,34,34,-14,-22,42,19,54,51,28,12,-58
-5,33,32,-14,-20,40,21,57,55,31,16,-55
4,48,37,-28,-19,51,17,56,56,32,16,-52
4,41,31,-24,-15,43,15,55,54,32,18,-54
11,34,18,-25,-4,31,13,56,56,32,16,-50
22,39,11,-35,7,29,11,55,59,34,15,-50
20,38,12,-33,5,29,12,58,62,37,20,-48
2,34,27,-19,-14,37,16,64,68,41,26,-41
14,38,18,-29,-2,33,12,62,70,43,26,-41
22,44,15,-38,5,34,10,60,68,42,28,-37
14,47,26,-34,-7,43,11,70,74,49,35,-30
7,45,31,-29,-13,46,12,73,79,54,38,-26
43,58,5,-59,22,35,4,71,80,53,35,-31
33,58,15,-52,11,42,2,71,83,56,41,-28
43,64,10,-62,19,42,4,75,88,62,43,-21
53,68,4,-70,27,40,4,75,90,63,44,-24
41,74,21,-66,11,55,9,81,96,68,48,-13
55,73,6,-75,28,44,2,78,96,68,51,-12
57,73,4,-76,30,43,1,78,100,71,53,-12
63,76,1,-82,35,43,-2,75,101,72,55,-12
59,84,11,-84,27,53,2,85,108,78,62,-4
58,76,6,-78,30,46,-1,84,108,80,64,-7
73,80,-6,-90,44,40,-4,87,112,85,68,2
70,82,-2,-90,41,44,-6,87,114,89,72,4
65,90,10,-91,31,56,-8,90,118,93,76,10
81,89,-7,-101,50,45,-11,90,118,92,75,9
89,92,-12,-108,57,43,-14,89,120,94,77,9
83,92,-6,-104,50,47,-10,95,124,97,83,12
97,97,-16,-116,63,43,-11,92,123,97,83,12
90,92,-14,-109,58,42,-14,90,124,97,81,11
95,93,-17,-112,63,40,-13,94,126,101,86,14
79,86,-7,-98,48,43,-14,95,131,106,91,21
78,87,-6,-98,47,45,-16,94,131,106,93,23
98,114,-3,-125,57,61,-14,100,133,112,99,32
100,105,-12,-122,63,50,-17,98,129,108,95,27
103,113,-10,-128,64,56,-20,96,129,108,96,28
106,103,-20,-125,70,44,-21,99,128,108,97,28
99,97,-18,-117,66,42,-21,98,130,108,98,25
103,106,-15,-125,66,49,-15,97,127,107,98,26
103,106,-15,-125,66,49,-15,96,125,105,95,27
96,100,-12,-116,61,47,-14,98,128,110,97,26
89,97,-8,-110,54,49,-14,92,123,105,95,24
95,103,-9,-118,58,51,-11,95,124,105,94,22
94,96,-14,-113,60,44,-15,88,118,102,90,19
86,105,2,-113,48,59,-8,92,121,106,95,23
90,100,-7,-113,55,51,-6,89,118,104,92,19
85,99,-3,-108,49,53,-7,92,114,97,85,10
64,93,13,-92,29,60,-6,87,111,97,87,11
79,89,-5,-100,47,47,-6,85,106,94,81,8
78,93,-1,-101,44,51,-10,78,100,86,74,-4
80,92,-4,-102,47,49,-9,75,96,84,70,-5
65,86,7,-89,33,52,-5,76,92,78,67,-6
51,88,22,-80,16,63,3,77,91,78,69,-4
49,76,15,-72,19,52,4,70,85,71,60,-12
32,68,25,-57,4,54,11,72,83,69,58,-16
34,59,16,-54,10,43,7,63,72,58,45,-26
43,68,13,-64,17,47,11,60,69,56,44,-29
23,56,23,-44,0,47,14,58,63,52,38,-34
21,50,21,-40,0,41,12,48,54,43,33,-43
10,48,31,-32,-12,47,16,54,54,40,30,-46
18,45,20,-36,-1,38,15,51,49,35,23,-54
12,45,26,-32,-7,43,20,51,49,36,21,-53
1,30,24,-16,-13,33,14,43,40,27,10,-63
-6,28,29,-11,-19,35,19,43,39,23,8,-65
-11,23,30,-5,-23,32,19,40,34,20,3,-68
-4,26,26,-11,-16,31,20,40,31,17,2,-68
-8,24,28,-7,-20,32,19,34,27,12,-3,-76
1,19,16,-10,-9,21,17,32,24,7,-5,-78
10,16,4,-14,3,11,14,23,15,3,-13,-86
-28,10,37,13,-37,30,25,33,18,5,-11,-83
-36,2,38,23,-41,27,27,33,19,5,-9,-81
-29,-7,24,23,-30,12,24,32,16,1,-15,-85
-23,-9,17,21,-23,6,25,33,12,-3,-17,-88
-21,4,25,12,-26,19,25,26,11,-5,-19,-90
-21,13,32,7,-30,29,28,29,12,-4,-19,-86
-29,2,32,19,-34,22,27,27,10,-7,-20,-89
-28,-1,28,19,-32,18,25,23,8,-7,-23,-89
-28,-10,21,25,-28,8,25,25,6,-10,-24,-93
-25,-7,20,21,-25,9,25,22,6,-12,-23,-96
-39,-11,31,33,-40,14,23,23,7,-8,-22,-93
-22,-2,21,17,-24,12,21,23,7,-11,-26,-97
-25,4,28,15,-30,21,26,28,6,-10,-21,-91
-34,-13,24,30,-33,9,24,21,3,-14,-24,-95
-42,-8,36,33,-44,20,31,26,5,-12,-23,-91
-18,-11,9,18,-15,0,26,21,1,-16,-26,-97
-40,-20,24,38,-36,5,29,21,3,-14,-24,-93
-23,-17,9,25,-18,-3,26,21,1,-17,-28,-97
-32,-13,22,29,-30,7,28,23,3,-14,-26,-93
-32,-11,23,27,-31,9,29,25,1,-17,-26,-97
-27,-8,21,23,-27,9,28,21,-4,-20,-28,-100
-33,-11,24,28,-32,10,26,21,-4,-18,-27,-99
-27,-11,18,24,-26,6,27,20,-4,-18,-28,-101
-33,-14,22,30,-31,7,30,25,0,-16,-28,-99
-34,-8,28,27,-35,14,29,21,0,-15,-27,-98
-19,-10,12,19,-18,2,23,17,-3,-16,-30,-98
-25,-14,14,25,-22,1,27,23,0,-17,-29,-98
-29,-14,18,27,-27,4,29,21,1,-15,-29,-97
-46,-31,21,48,-37,-3,26,21,-2,-17,-31,-101
-34,-22,17,35,-29,-1,27,21,-2,-20,-32,-99
-32,-19,17,32,-27,1,26,21,-3,-20,-30,-99
-34,-23,16,36,-28,-3,27,21,0,-18,-27,-98
-29,-17,16,29,-26,1,27,21,0,-17,-27,-97
-18,-11,9,18,-15,0,24,18,-2,-17,-30,-99
-34,-13,24,30,-33,9,28,25,0,-15,-27,-93
-24,-16,12,25,-20,-1,26,20,-1,-17,-28,-97
-16,-13,6,18,-12,-3,25,19,-4,-18,-31,-98
-20,-14,9,21,-16,-2,23,18,-3,-17,-29,-98
-42,-19,27,39,-39,7,26,25,2,-15,-26,-93
-37,-8,31,29,-38,16,30,23,2,-15,-26,-91
-32,-17,18,31,-28,3,27,18,-2,-18,-29,-93
-23,-16,11,25,-19,-2,26,15,-4,-20,-29,-96
-42,-16,29,37,-40,11,28,21,-1,-17,-26,-89
-30,-14,19,28,-28,5,30,20,-1,-17,-26,-93
-39,-19,24,37,-36,5,27,18,1,-16,-26,-93
-33,-17,19,31,-30,3,22,17,-2,-18,-28,-95
-31,-16,18,29,-28,3,25,19,-2,-18,-26,-93
-16,-22,-2,23,-8,-13,21,13,-3,-20,-30,-96
-37,-16,24,33,-35,7,26,21,2,-14,-24,-90
-33,-4,31,25,-36,18,25,20,3,-14,-26,-87
-18,7,24,9,-24,20,24,17,3,-14,-27,-90
-27,-7,22,22,-27,11,26,17,3,-14,-27,-89
-25,-2,24,18,-28,15,27,20,2,-16,-28,-90
-33,-16,21,31,-31,5,26,18,-1,-18,-31,-93
-23,-5,19,18,-24,10,27,18,1,-17,-29,-91
-24,-13,14,23,-22,2,26,16,-1,-19,-30,-90
-34,-10,27,29,-35,12,23,15,2,-14,-26,-89
-38,-14,27,33,-36,10,24,19,2,-15,-28,-88
-29,-2,28,21,-32,18,25,18,1,-14,-26,-89
-36,-10,28,29,-36,13,26,20,2,-14,-27,-89
-25,1,26,17,-28,18,29,21,3,-12,-24,-86
-29,-1,29,20,-33,19,27,16,3,-11,-22,-81
-26,-7,21,21,-26,10,28,19,3,-11,-24,-81
-19,6,24,10,-24,19,23,17,1,-14,-26,-86
-46,-7,41,35,-49,24,27,25,5,-10,-22,-78
-28,-5,24,21,-30,13,24,21,4,-11,-23,-80
-29,-7,24,23,-30,12,24,20,0,-13,-26,-82
-23,-5,19,18,-24,10,23,17,-1,-14,-26,-85
-22,-7,17,19,-22,7,22,18,0,-12,-26,-85
-18,-5,14,15,-18,7,22,15,-1,-15,-27,-88
-27,4,31,17,-32,22,25,15,3,-14,-24,-85
-35,-8,29,28,-36,15,24,16,3,-13,-24,-86
-33,-2,32,23,-36,20,26,17,4,-14,-24,-85
-29,-8,23,24,-30,11,23,13,-1,-18,-30,-90
-30,4,33,18,-35,24,29,16,1,-14,-26,-86
-26,16,39,9,-36,35,30,21,4,-9,-19,-79
-33,-2,32,23,-36,20,25,18,-1,-13,-26,-85
-27,-2,26,19,-30,16,24,14,0,-14,-26,-84
-27,-5,23,21,-28,13,21,13,-1,-16,-30,-88
-21,-1,21,15,-23,13,21,10,-1,-17,-31,-90
-26,1,27,17,-30,18,22,12,1,-16,-28,-90
-44,2,47,29,-51,32,28,19,5,-10,-21,-82
-32,-1,32,22,-36,21,22,14,3,-12,-24,-85
-17,-2,16,13,-18,9,19,8,-1,-17,-31,-89
-25,4,28,15,-30,21,23,16,1,-15,-26,-86
-31,1,32,21,-35,22,21,13,2,-16,-24,-82
-12,10,21,3,-18,19,17,11,-4,-17,-28,-86
-16,10,24,5,-22,22,21,14,-1,-14,-24,-82
-37,-1,37,25,-41,24,25,16,1,-11,-24,-79
-25,4,28,15,-30,21,21,8,-2,-15,-27,-86
-29,6,34,17,-36,26,23,8,-3,-15,-27,-86
-35,-11,27,30,-35,11,24,12,0,-15,-27,-81
-51,-2,49,35,-56,32,28,16,4,-12,-24,-77
-18,2,21,11,-22,15,19,8,1,-16,-28,-81
-21,-7,16,18,-20,7,19,10,-1,-19,-31,-84
-31,-7,26,25,-32,13,17,6,-4,-19,-33,-87
-27,-11,18,24,-26,6,15,6,-7,-21,-35,-87
-23,-2,22,17,-25,13,20,8,-4,-18,-32,-84
-24,2,27,15,-28,19,24,10,-1,-16,-28,-81
-28,-2,27,20,-31,17,24,6,-4,-19,-31,-82
-29,-4,27,22,-32,16,24,10,-4,-18,-30,-80
-25,-5,22,20,-27,11,25,8,-4,-18,-29,-79
-28,-7,23,23,-29,11,24,11,-6,-21,-31,-81
-25,-5,22,20,-27,11,26,8,-6,-20,-29,-79
-36,-4,33,26,-39,20,26,10,-6,-18,-29,-79
-30,-8,24,25,-31,11,24,8,-9,-21,-33,-85
-33,-8,27,27,-33,13,23,6,-7,-20,-33,-84
-24,2,27,15,-28,19,26,8,-5,-18,-29,-82
-24,-2,23,17,-27,14,24,6,-9,-20,-33,-81
-30,-14,19,28,-28,5,21,4,-9,-22,-33,-82
-15,1,16,10,-17,11,19,1,-12,-24,-36,-88
-39,-4,37,29,-43,22,26,9,-6,-19,-28,-77
-28,-11,19,25,-27,7,22,5,-8,-22,-33,-82
-37,-10,29,30,-37,14,24,8,-7,-21,-32,-79
-27,-5,23,21,-28,13,21,3,-7,-22,-35,-81
-33,-7,28,26,-35,15,22,6,-6,-20,-31,-79
-18,-4,16,15,-19,8,21,3,-9,-22,-36,-85
-22,-11,13,21,-20,3,19,3,-11,-25,-37,-85
-33,-11,24,28,-32,10,20,4,-10,-23,-36,-84
-37,-11,28,31,-37,13,22,3,-12,-25,-37,-84
-20,-2,19,15,-22,11,19,2,-12,-25,-37,-80
-33,-11,24,28,-32,10,21,6,-9,-25,-36,-82
-39,-5,36,29,-43,21,24,6,-8,-24,-37,-79
-42,-13,32,35,-41,14,23,1,-9,-23,-37,-79
-31,-10,23,26,-31,10,22,0,-12,-25,-40,-81
-33,-13,23,29,-32,8,19,-3,-13,-25,-40,-81
-25,-5,22,20,-27,11,21,-1,-9,-24,-38,-79
-27,-8,21,23,-27,9,18,-1,-12,-26,-39,-81
-33,-10,26,28,-33,11,21,-1,-12,-23,-37,-77
-31,-4,28,23,-33,17,21,3,-11,-23,-34,-75
-29,-10,22,25,-29,9,17,1,-14,-26,-37,-78
-29,-10,22,25,-29,9,19,0,-12,-22,-33,-73
-32,-11,23,27,-31,9,20,2,-12,-23,-34,-75
-46,-17,32,40,-44,11,19,2,-12,-22,-33,-75
-22,-14,11,23,-18,-1,14,-4,-18,-28,-40,-82
-29,-13,19,27,-27,5,17,-2,-14,-25,-38,-77
-38,-10,31,31,-39,15,23,3,-12,-23,-35,-75
-23,-11,14,21,-21,3,15,-5,-17,-25,-38,-79
-33,-20,17,33,-28,0,18,-6,-14,-25,-38,-80
-25,-17,12,27,-21,-2,14,-6,-16,-28,-42,-84
-32,-13,22,29,-30,7,18,-5,-12,-25,-39,-80
-29,-5,26,23,-31,14,22,-1,-12,-23,-35,-73
-34,-22,17,35,-29,-1,18,-2,-15,-26,-39,-77
-23,-11,14,21,-21,3,16,-4,-15,-27,-38,-79
