I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
8,-4,-6,1,8,-5,-7,6,-18,-8,-10,7
8,-4,-6,1,8,-5,-7,6,-18,-8,-10,7
8,-4,-6,1,8,-5,-7,6,-17,-8,-11,7
8,-4,-6,1,8,-5,-7,6,-18,-8,-11,7
8,-4,-6,1,8,-5,-7,6,-18,-8,-11,6
8,-4,-6,1,8,-5,-7,6,-18,-8,-11,6
8,-4,-7,1,8,-5,-7,7,-18,-8,-11,7
8,-4,-7,1,8,-5,-7,7,-18,-8,-11,7
7,-4,-6,1,7,-5,-7,7,-18,-8,-11,6
5,-4,-6,2,6,-5,-7,7,-18,-8,-11,6
4,-4,-5,3,5,-4,-7,7,-18,-8,-10,5
2,-4,-4,3,4,-4,-7,8,-18,-8,-10,4
2,-4,-4,3,4,-4,-8,8,-18,-8,-10,4
1,-4,-4,3,4,-4,-8,8,-18,-7,-10,3
0,-4,-4,4,3,-4,-8,8,-18,-7,-10,3
0,-3,-3,3,3,-3,-8,9,-18,-7,-10,3
2,-2,-2,2,3,-2,-8,9,-18,-7,-10,2
4,-0,-2,-0,2,-1,-8,10,-17,-7,-10,2
5,1,-1,-2,2,0,-8,11,-17,-7,-10,1
7,2,-0,-3,2,1,-7,11,-18,-7,-11,1
8,3,0,-5,2,1,-7,11,-18,-7,-11,0
9,3,0,-5,3,1,-7,11,-19,-7,-11,0
10,3,0,-6,3,2,-7,11,-20,-7,-11,0
10,3,0,-6,3,2,-7,11,-21,-7,-11,0
10,3,0,-6,3,2,-7,11,-21,-7,-11,0
10,3,0,-6,3,2,-7,11,-21,-7,-11,-0
10,3,0,-6,3,2,-7,11,-21,-7,-11,-0
10,3,0,-6,3,2,-7,11,-22,-7,-11,-1
10,3,0,-6,3,2,-7,12,-22,-7,-12,-1
10,3,0,-6,3,2,-6,12,-22,-7,-12,-2
10,3,0,-6,3,2,-5,12,-22,-7,-12,-3
11,3,-0,-6,4,1,-5,12,-22,-7,-12,-3
12,3,-1,-6,4,1,-5,13,-22,-7,-12,-3
12,3,-1,-6,5,1,-5,13,-23,-7,-12,-3
12,3,-1,-6,5,1,-5,14,-23,-7,-12,-3
12,2,-2,-5,5,0,-5,14,-23,-7,-12,-3
12,2,-2,-5,6,-0,-4,15,-23,-7,-12,-3
12,1,-3,-4,6,-1,-4,15,-24,-7,-11,-3
12,0,-4,-4,7,-2,-4,15,-24,-7,-11,-3
12,-0,-5,-3,8,-3,-4,15,-25,-6,-11,-3
12,-1,-6,-2,8,-3,-4,15,-25,-6,-11,-2
12,-2,-6,-1,9,-4,-4,16,-25,-6,-11,-2
12,-3,-7,-1,10,-5,-4,16,-25,-6,-11,-1
11,-3,-7,0,10,-5,-4,16,-25,-6,-11,-1
10,-4,-7,0,9,-5,-4,16,-26,-6,-11,-0
10,-4,-7,1,9,-6,-5,16,-26,-6,-11,-0
10,-4,-7,1,9,-6,-5,16,-26,-6,-11,-0
10,-4,-7,1,9,-6,-6,16,-26,-6,-11,-1
11,-4,-7,0,10,-6,-6,15,-27,-6,-11,-1
12,-4,-8,0,10,-6,-7,15,-28,-6,-11,-2
12,-4,-8,0,10,-6,-7,15,-29,-7,-11,-3
12,-4,-8,0,11,-6,-7,14,-30,-7,-11,-3
12,-4,-9,1,11,-7,-7,14,-30,-7,-11,-3
13,-5,-9,0,12,-7,-6,14,-31,-8,-11,-3
15,-5,-10,-0,13,-7,-6,14,-31,-8,-11,-3
16,-5,-11,-0,14,-8,-5,14,-31,-8,-11,-3
16,-6,-11,0,15,-9,-5,14,-31,-8,-11,-3
17,-6,-12,0,16,-9,-4,15,-31,-8,-11,-3
18,-7,-13,1,17,-10,-3,16,-31,-8,-11,-3
19,-7,-14,1,18,-11,-2,16,-31,-7,-11,-3
19,-8,-14,1,18,-11,-2,17,-31,-7,-11,-3
19,-8,-14,1,18,-11,-0,17,-30,-6,-11,-3
19,-8,-14,1,18,-11,1,18,-29,-5,-11,-3
19,-8,-14,1,18,-11,2,18,-28,-4,-11,-3
19,-8,-14,1,18,-11,3,19,-28,-4,-11,-3
19,-8,-14,1,18,-11,5,20,-28,-3,-11,-3
19,-8,-15,2,18,-12,6,22,-27,-3,-11,-3
19,-8,-15,2,19,-12,7,23,-27,-3,-11,-3
18,-9,-15,2,18,-12,8,23,-26,-2,-10,-3
17,-9,-15,3,17,-12,8,23,-26,-1,-10,-3
16,-9,-14,3,17,-12,8,24,-26,0,-10,-3
16,-8,-14,3,17,-11,8,24,-26,1,-10,-3
16,-8,-13,2,16,-11,8,24,-26,1,-10,-3
16,-7,-12,1,16,-10,7,24,-26,1,-10,-3
16,-6,-11,0,15,-9,6,24,-26,1,-10,-3
17,-5,-11,-1,14,-8,6,24,-26,1,-10,-3
18,-4,-11,-2,14,-7,6,23,-26,1,-10,-3
18,-4,-10,-2,14,-7,5,23,-26,1,-10,-3
17,-4,-10,-2,13,-7,5,22,-26,1,-10,-3
16,-4,-10,-1,13,-7,5,21,-26,1,-10,-3
16,-4,-10,-1,13,-7,4,21,-26,1,-10,-3
17,-3,-10,-2,13,-7,4,21,-26,1,-10,-3
18,-3,-10,-3,14,-6,3,20,-26,1,-10,-3
18,-3,-9,-3,13,-6,3,20,-27,1,-10,-3
16,-3,-9,-2,12,-6,2,20,-27,2,-9,-3
14,-3,-8,-1,11,-6,2,20,-27,3,-9,-3
12,-3,-7,-1,10,-5,2,19,-27,3,-8,-3
9,-2,-5,-0,7,-4,2,19,-27,4,-7,-3
6,-2,-4,1,5,-3,2,19,-27,4,-7,-3
4,-2,-3,1,4,-3,3,19,-27,5,-7,-3
1,-2,-2,2,2,-2,4,19,-27,5,-7,-3
-1,-2,-2,3,1,-2,4,20,-27,5,-6,-3
-3,-2,-1,3,-0,-1,4,20,-27,5,-6,-3
-5,-2,-0,4,-1,-1,5,20,-27,5,-6,-3
-8,-3,0,5,-2,-1,5,20,-27,5,-6,-3
-9,-3,0,6,-3,-1,5,20,-27,5,-6,-4
-10,-3,1,6,-4,-1,6,20,-27,5,-6,-4
-12,-3,1,7,-5,-1,7,20,-28,5,-6,-5
-11,-3,1,7,-4,-1,8,20,-28,5,-6,-6
-10,-3,1,6,-4,-1,8,20,-29,5,-7,-6
-10,-3,1,6,-4,-1,9,20,-29,5,-7,-6
-10,-3,1,6,-4,-1,9,20,-30,5,-8,-6
-10,-3,1,6,-4,-1,9,20,-30,5,-9,-6
-10,-3,1,6,-4,-1,9,20,-30,5,-9,-6
-10,-3,1,6,-4,-1,9,20,-30,4,-9,-7
-10,-3,1,6,-4,-1,9,19,-30,4,-9,-7
-10,-3,0,6,-3,-1,9,19,-30,4,-10,-7
-10,-4,0,7,-3,-2,9,19,-30,4,-10,-7
-10,-4,0,7,-3,-2,9,19,-30,4,-10,-7
-10,-4,0,7,-3,-2,9,19,-30,4,-10,-7
-10,-4,-0,7,-3,-2,9,19,-30,5,-9,-7
-10,-4,-1,7,-2,-3,9,19,-30,5,-9,-7
-10,-5,-1,8,-2,-3,10,19,-30,5,-9,-7
-10,-5,-1,8,-2,-3,10,19,-30,5,-9,-7
-10,-6,-2,9,-1,-4,11,19,-30,4,-10,-7
-9,-6,-3,9,-0,-5,11,19,-30,4,-10,-8
-7,-7,-4,9,2,-6,11,19,-30,4,-10,-9
-2,-8,-7,8,5,-7,11,19,-30,4,-10,-9
4,-9,-10,7,10,-9,11,19,-30,4,-10,-10
8,-9,-12,6,12,-11,11,19,-30,4,-10,-11
9,-8,-11,5,13,-10,12,20,-30,4,-10,-10
10,-7,-11,4,12,-9,12,20,-29,5,-9,-10
11,-7,-11,3,13,-9,12,20,-28,5,-9,-10
11,-6,-10,2,12,-8,12,20,-28,4,-9,-9
6,-6,-8,4,8,-7,13,20,-27,4,-9,-9
-2,-6,-5,6,4,-6,14,21,-26,4,-8,-9
-13,-7,-3,11,-2,-5,15,22,-25,4,-8,-9
-28,-10,1,18,-9,-4,16,23,-24,4,-8,-9
-6,-10,-7,11,4,-9,12,23,-24,3,-9,-10
1,-11,-11,10,10,-12,12,25,-24,2,-10,-11
8,-10,-12,7,13,-11,13,29,-20,2,-10,-12
10,-12,-15,8,16,-14,15,38,-12,5,-9,-12
23,-12,-20,4,24,-17,15,44,-4,9,-9,-12
36,-13,-26,0,33,-20,19,50,3,11,-9,-13
45,-16,-32,0,41,-25,24,59,11,14,-9,-13
21,-17,-24,9,27,-21,30,68,17,12,-10,-14
56,-17,-37,-3,49,-28,30,69,21,14,-10,-14
48,-18,-35,1,44,-27,30,72,29,19,-5,-13
54,-11,-31,-7,42,-22,30,75,34,27,1,-10
79,-14,-42,-13,60,-28,29,79,37,32,5,-7
112,-10,-51,-26,77,-31,18,71,37,36,11,0
128,2,-45,-42,77,-22,10,67,42,44,18,6
150,11,-44,-57,83,-17,3,69,52,57,28,14
168,15,-46,-67,90,-16,-4,71,64,73,40,22
183,25,-42,-80,92,-9,-12,69,78,94,53,31
194,37,-34,-95,88,1,-25,60,87,114,70,43
219,50,-30,-114,92,10,-44,45,94,139,91,56
243,58,-31,-129,100,14,-62,34,108,176,117,73
261,63,-32,-139,107,15,-75,17,115,208,140,89
283,68,-35,-151,116,17,-79,8,129,249,171,108
299,72,-37,-159,123,17,-88,-6,136,281,195,124
301,83,-27,-170,115,28,-102,-31,129,306,216,137
303,93,-18,-179,108,38,-113,-50,121,331,236,151
301,94,-15,-180,105,40,-115,-57,119,356,258,165
292,101,-6,-183,94,48,-116,-62,115,374,273,177
288,112,6,-191,83,60,-116,-67,108,391,292,192
286,119,15,-197,75,68,-112,-65,103,411,309,209
286,125,21,-202,70,74,-109,-63,103,430,324,222
263,124,28,-194,57,77,-111,-69,87,434,335,232
259,128,33,-196,51,82,-112,-74,74,434,340,237
252,132,40,-198,44,87,-112,-81,60,431,345,239
234,132,46,-192,33,91,-109,-89,31,409,344,241
248,129,39,-194,43,86,-112,-104,-10,364,333,239
237,122,36,-184,42,80,-117,-117,-46,307,305,229
179,110,45,-155,17,79,-112,-122,-81,219,269,213
183,99,32,-146,29,66,-106,-122,-106,172,237,194
161,85,26,-126,28,56,-98,-113,-112,138,214,177
163,78,19,-121,34,49,-89,-103,-109,122,199,166
159,70,12,-113,38,42,-81,-93,-107,107,177,150
137,61,11,-98,32,37,-74,-86,-107,81,150,133
114,54,12,-84,25,33,-63,-76,-106,52,119,114
103,47,10,-75,23,29,-51,-69,-109,23,86,89
85,35,4,-58,23,20,-44,-62,-109,3,59,69
77,29,1,-50,23,15,-38,-57,-106,-12,41,55
70,23,-2,-42,23,10,-34,-51,-105,-23,26,44
68,20,-5,-39,25,7,-30,-50,-101,-31,15,35
50,16,-2,-29,17,7,-27,-46,-100,-39,4,26
28,14,4,-21,5,9,-27,-43,-99,-43,-2,20
50,13,-5,-27,19,4,-24,-41,-97,-45,-7,17
43,12,-4,-24,17,4,-22,-37,-93,-45,-12,11
10,7,4,-9,-1,6,-15,-30,-84,-45,-16,5
19,4,-2,-9,8,1,-8,-22,-77,-42,-20,-0
32,3,-8,-13,17,-2,-4,-16,-67,-38,-21,-8
25,-1,-10,-7,16,-5,1,-9,-58,-34,-24,-13
1,-4,-4,4,4,-4,7,-2,-45,-32,-21,-17
-6,-3,-1,5,-1,-2,12,2,-44,-29,-28,-20
-6,-5,-2,7,0,-4,13,5,-40,-28,-29,-23
-15,-10,-4,14,-1,-7,16,8,-35,-27,-30,-26
-15,-10,-5,14,-0,-8,19,11,-32,-25,-30,-27
-32,-7,5,17,-14,-1,24,13,-29,-23,-30,-28
-19,-9,-2,14,-4,-5,26,16,-26,-22,-30,-29
-10,-6,-2,9,-2,-4,22,15,-25,-23,-31,-29
-12,-6,-2,10,-2,-4,23,16,-23,-24,-31,-28
-11,-8,-4,11,0,-6,22,15,-22,-25,-32,-29
-10,-11,-7,13,3,-9,21,15,-22,-26,-32,-30
-12,-13,-8,15,3,-11,19,14,-21,-26,-33,-30
-15,-14,-8,17,2,-11,18,14,-20,-26,-33,-31
-19,-14,-7,19,0,-11,18,14,-20,-25,-34,-31
-26,-14,-5,22,-4,-10,18,14,-20,-25,-34,-32
-32,-14,-2,23,-8,-8,19,15,-19,-25,-34,-32
-33,-14,-1,23,-9,-8,20,16,-18,-25,-34,-32
-32,-14,-2,23,-8,-8,20,16,-18,-25,-34,-33
-32,-14,-3,24,-8,-9,20,16,-17,-25,-35,-33
-32,-15,-3,24,-7,-9,21,16,-17,-26,-35,-34
-32,-15,-3,24,-7,-10,20,16,-16,-26,-35,-34
-32,-16,-4,25,-7,-10,20,16,-16,-26,-36,-35
-32,-16,-4,25,-6,-10,19,16,-15,-26,-37,-35
-32,-17,-5,26,-6,-11,19,16,-15,-26,-37,-35
-32,-17,-5,26,-6,-11,18,17,-15,-27,-38,-35
-33,-17,-5,26,-6,-11,18,17,-15,-27,-38,-35
-34,-17,-5,27,-6,-11,18,17,-15,-27,-38,-35
-34,-18,-5,27,-6,-11,18,17,-14,-27,-38,-35
-34,-18,-5,27,-6,-11,18,17,-14,-27,-39,-35
-34,-17,-5,27,-7,-11,19,18,-14,-27,-39,-35
-34,-17,-4,26,-7,-10,19,18,-14,-28,-39,-35
-34,-16,-3,26,-8,-10,19,18,-13,-28,-39,-35
-34,-15,-3,25,-8,-9,18,18,-13,-28,-39,-35
-34,-15,-3,25,-8,-9,18,18,-13,-29,-40,-35
-34,-16,-3,26,-8,-10,17,18,-12,-29,-40,-35
-34,-16,-3,26,-8,-10,17,18,-12,-29,-40,-35
-34,-16,-3,26,-8,-10,16,19,-12,-30,-40,-36
-34,-16,-4,26,-7,-10,15,19,-12,-30,-40,-37
-33,-17,-4,26,-7,-11,15,20,-12,-30,-39,-38
-32,-17,-5,26,-6,-11,14,21,-12,-30,-38,-38
-32,-17,-5,26,-6,-11,13,22,-11,-30,-38,-39
-32,-17,-5,26,-5,-11,13,22,-11,-30,-38,-39
-32,-17,-6,26,-5,-12,12,22,-11,-31,-38,-39
-32,-18,-6,26,-5,-12,12,22,-11,-31,-38,-39
-32,-18,-6,26,-5,-12,11,22,-10,-31,-38,-39
-32,-18,-6,26,-5,-12,11,22,-9,-32,-38,-38
-32,-18,-6,26,-5,-12,11,23,-8,-32,-39,-38
-32,-18,-6,26,-5,-12,11,23,-7,-32,-39,-37
-32,-18,-6,26,-5,-12,11,23,-6,-33,-39,-37
-32,-18,-6,26,-5,-12,11,24,-5,-33,-40,-37
-33,-18,-6,27,-5,-12,11,24,-5,-33,-40,-37
-34,-18,-6,28,-5,-12,11,25,-5,-34,-40,-37
-34,-18,-6,28,-6,-12,11,26,-5,-34,-41,-38
-34,-18,-6,28,-6,-12,11,26,-4,-35,-41,-38
-34,-18,-6,28,-6,-12,11,26,-4,-35,-41,-38
-34,-18,-6,28,-6,-12,11,27,-4,-35,-41,-39
-34,-18,-5,28,-6,-12,11,27,-4,-36,-41,-39
-34,-17,-5,27,-7,-11,11,27,-4,-36,-42,-39
-34,-17,-4,26,-7,-11,11,27,-4,-36,-42,-39
-34,-16,-3,26,-8,-10,11,27,-4,-36,-42,-39
-34,-15,-3,25,-8,-9,11,28,-4,-37,-43,-40
-34,-15,-3,25,-8,-9,11,28,-4,-38,-43,-40
-34,-15,-2,25,-8,-9,11,29,-4,-38,-43,-40
-33,-15,-3,25,-8,-9,11,29,-4,-38,-43,-40
-32,-15,-3,24,-8,-9,10,30,-4,-39,-43,-40
-32,-14,-2,23,-8,-8,10,30,-4,-39,-43,-40
-32,-13,-1,22,-9,-7,9,31,-4,-39,-44,-40
-32,-12,-0,22,-10,-6,8,31,-4,-40,-44,-40
-32,-11,0,21,-10,-6,8,31,-4,-40,-44,-41
-32,-11,1,21,-10,-5,8,31,-3,-41,-44,-41
-32,-11,1,20,-10,-5,8,31,-3,-41,-45,-41
-32,-11,1,20,-10,-5,8,31,-2,-41,-45,-41
-32,-11,1,20,-10,-5,8,31,-2,-42,-45,-42
-33,-11,1,21,-11,-5,8,31,-2,-42,-46,-42
-34,-11,1,21,-11,-5,8,31,-2,-42,-46,-42
-34,-11,2,21,-12,-5,8,32,-2,-43,-46,-42
-34,-11,2,21,-12,-5,8,32,-2,-43,-46,-42
-33,-11,1,21,-11,-5,8,32,-2,-43,-46,-42
-32,-11,1,21,-11,-5,8,32,-2,-43,-46,-42
-32,-11,1,20,-11,-5,8,32,-2,-44,-47,-43
-32,-10,1,20,-11,-5,7,32,-2,-44,-47,-43
-32,-10,2,20,-11,-4,7,32,-2,-44,-47,-43
-32,-10,2,20,-11,-4,7,33,-2,-44,-47,-43
-32,-10,2,20,-11,-4,7,33,-2,-45,-47,-44
-32,-10,2,20,-11,-4,7,33,-2,-45,-47,-44
-32,-9,3,19,-12,-3,7,33,-2,-45,-47,-44
-32,-9,3,18,-13,-3,7,33,-2,-46,-46,-44
-33,-8,4,18,-14,-2,7,33,-2,-46,-46,-44
-34,-7,5,18,-15,-1,6,33,-2,-46,-45,-44
-34,-7,6,18,-15,-1,6,33,-2,-46,-45,-44
-34,-7,6,18,-15,-1,5,32,-2,-47,-46,-44
-34,-7,6,18,-15,-1,5,31,-2,-47,-46,-44
-34,-7,6,18,-15,-1,4,31,-2,-47,-46,-44
-34,-7,6,17,-16,-0,4,31,-1,-47,-46,-44
-34,-6,6,17,-16,0,4,31,-0,-47,-46,-44
-34,-6,6,17,-16,0,5,32,1,-48,-46,-44
-34,-6,6,17,-16,0,5,32,2,-48,-46,-44
-34,-6,6,17,-16,0,5,32,3,-48,-46,-44
-34,-6,6,17,-16,0,5,32,3,-48,-46,-44
-34,-6,6,17,-16,0,5,33,4,-48,-47,-44
-35,-6,7,17,-16,0,5,33,4,-49,-47,-45
-36,-6,7,18,-17,0,5,32,5,-49,-47,-45
-36,-6,7,18,-17,0,5,32,5,-49,-47,-45
-36,-6,7,18,-17,0,5,32,5,-49,-48,-45
-36,-7,7,18,-17,0,5,31,5,-49,-48,-46
-36,-7,6,18,-16,-0,5,32,5,-49,-48,-46
-37,-8,6,19,-16,-1,5,32,5,-48,-48,-46
-38,-9,6,20,-16,-2,4,32,5,-47,-48,-46
-39,-9,5,21,-16,-2,4,33,6,-47,-49,-46
-39,-9,5,21,-16,-2,4,32,6,-47,-49,-46
-39,-9,5,21,-16,-2,4,32,7,-47,-49,-46
-39,-9,5,21,-16,-2,4,32,8,-47,-49,-46
-39,-9,5,21,-16,-2,5,31,8,-47,-49,-46
-39,-9,5,21,-16,-2,5,31,8,-48,-48,-47
-39,-9,5,21,-16,-2,5,31,8,-48,-48,-47
-40,-9,5,22,-16,-2,5,31,8,-48,-47,-47
-41,-9,6,22,-17,-2,6,30,8,-48,-47,-47
-43,-9,6,23,-19,-1,6,31,9,-48,-47,-47
-45,-9,7,23,-20,-1,6,31,9,-48,-47,-47
-48,-9,8,24,-22,-0,6,31,9,-49,-48,-47
-51,-9,9,25,-23,-0,6,31,9,-49,-48,-47
-52,-9,10,25,-24,0,6,31,9,-49,-48,-47
-52,-9,10,26,-24,0,6,31,9,-49,-48,-47
-54,-9,10,26,-25,0,6,30,9,-49,-48,-47
-54,-9,11,26,-25,0,6,30,9,-49,-49,-47
-55,-9,11,26,-26,1,6,30,10,-49,-49,-47
-56,-9,11,27,-26,1,6,31,11,-49,-50,-47
-56,-9,11,27,-27,1,6,31,11,-49,-51,-47
-56,-9,11,27,-26,1,6,30,12,-49,-51,-47
-54,-9,10,26,-25,0,7,30,12,-49,-51,-47
-52,-9,10,26,-24,0,7,29,11,-48,-52,-47
-52,-9,10,25,-24,0,7,29,11,-48,-51,-47
-50,-9,9,25,-23,-0,7,28,11,-48,-51,-47
-50,-9,9,24,-23,0,7,28,11,-48,-50,-47
-50,-9,10,24,-23,0,7,28,11,-48,-49,-47
-50,-8,10,24,-23,1,8,28,11,-48,-49,-47
-51,-8,11,24,-25,1,8,27,11,-47,-48,-47
-52,-8,11,24,-25,2,8,27,11,-47,-47,-47
-52,-7,12,24,-26,2,8,26,11,-46,-47,-47
-52,-7,12,24,-26,2,7,25,11,-46,-47,-46
-53,-7,12,24,-27,3,7,24,11,-45,-47,-46
-55,-7,13,24,-28,3,7,23,11,-45,-47,-46
-56,-6,14,24,-29,4,7,22,10,-44,-46,-46
-59,-6,16,25,-31,5,6,21,10,-44,-46,-45
-60,-6,17,25,-32,5,6,20,10,-43,-45,-45
-60,-5,17,24,-33,6,6,19,10,-42,-44,-44
-61,-5,18,24,-33,6,6,17,9,-41,-43,-44
-61,-4,18,24,-34,7,5,16,9,-40,-43,-43
-61,-4,18,24,-34,7,5,15,9,-39,-42,-42
-61,-4,19,23,-34,8,4,14,8,-38,-41,-40
-60,-3,19,22,-34,8,4,13,8,-36,-40,-39
-59,-3,19,22,-34,8,3,12,8,-35,-39,-38
-59,-2,19,21,-34,9,3,11,8,-34,-38,-36
-59,-2,20,21,-34,9,2,10,7,-33,-37,-35
-58,-1,20,20,-34,9,1,8,7,-32,-36,-35
-57,-1,20,20,-34,10,1,7,6,-30,-35,-34
-56,-0,20,19,-34,10,0,5,6,-29,-34,-33
-56,0,21,18,-34,11,-1,4,6,-28,-32,-32
-55,1,21,17,-34,11,-1,3,6,-26,-31,-31
-54,1,21,17,-34,11,-2,2,5,-25,-30,-31
-52,2,21,16,-34,12,-3,1,5,-23,-29,-30
-52,2,22,15,-34,12,-4,0,5,-22,-27,-30
-52,3,22,15,-34,12,-4,-1,5,-20,-26,-29
-51,3,22,14,-34,13,-5,-2,4,-18,-24,-29
-49,4,22,13,-34,13,-6,-3,4,-16,-22,-28
-48,5,23,11,-34,14,-7,-5,5,-15,-21,-27
-48,6,23,11,-34,14,-8,-6,5,-13,-19,-26
-47,6,23,10,-34,15,-9,-8,6,-11,-17,-25
-46,7,23,9,-34,15,-9,-10,6,-10,-16,-23
-45,7,24,8,-34,16,-10,-11,6,-8,-15,-22
-43,8,24,7,-33,16,-11,-12,6,-7,-13,-20
-42,8,24,6,-33,16,-12,-13,5,-5,-12,-18
-41,9,24,6,-33,17,-12,-14,5,-4,-10,-17
-40,9,24,5,-33,17,-13,-15,6,-3,-9,-16
-39,10,24,4,-32,17,-14,-15,6,-2,-7,-15
-37,10,24,3,-32,17,-15,-16,6,-0,-6,-14
-36,11,24,3,-31,17,-16,-17,6,0,-4,-13
-34,11,23,2,-30,17,-16,-17,6,1,-3,-12
-32,11,23,1,-29,18,-17,-18,6,2,-1,-12
-31,12,23,0,-29,17,-17,-18,6,2,-0,-11
-30,12,23,0,-28,17,-17,-18,5,3,0,-11
-30,12,23,-0,-28,17,-18,-18,5,3,0,-11
-30,12,23,-0,-28,17,-18,-18,5,3,0,-11
-30,12,23,-0,-28,17,-18,-18,5,3,0,-11
-30,12,23,-0,-28,17,-18,-18,5,3,0,-11
-27,11,21,-1,-26,16,-18,-18,7,4,2,-10
-23,11,19,-2,-23,15,-19,-18,8,5,5,-9
-21,11,19,-2,-22,15,-19,-18,8,6,6,-9
-21,11,18,-2,-22,15,-19,-18,8,6,7,-9
-21,10,18,-2,-22,14,-19,-18,9,6,7,-9
-21,10,17,-1,-21,14,-19,-18,9,6,7,-9
-21,9,17,-1,-21,13,-19,-18,10,6,7,-9
-20,9,16,-1,-20,12,-19,-18,11,6,7,-9
-18,8,15,-1,-19,12,-19,-17,11,6,7,-9
-16,8,14,-2,-17,11,-19,-17,12,6,7,-9
-14,8,14,-2,-16,11,-19,-16,13,6,7,-9
-13,8,13,-3,-15,10,-19,-15,14,6,7,-9
-12,7,12,-2,-14,10,-19,-15,15,6,7,-9
-12,7,11,-2,-13,9,-19,-14,17,6,7,-9
-12,6,10,-1,-13,8,-19,-13,18,6,7,-9
-12,5,10,-1,-12,8,-19,-13,19,6,7,-9
-12,5,10,-0,-12,7,-19,-12,20,6,7,-9
-12,5,10,-0,-12,7,-18,-12,21,6,7,-9
-12,5,10,-0,-12,7,-18,-11,22,6,7,-9
-11,5,9,-0,-11,7,-17,-11,23,6,7,-9
-9,4,8,-0,-9,6,-17,-10,23,7,7,-9
-8,3,6,-0,-8,5,-17,-10,24,8,7,-9
-5,3,5,-0,-6,4,-17,-10,25,8,7,-9
-4,2,3,0,-4,2,-17,-10,26,9,7,-9
-4,1,3,1,-3,2,-17,-9,26,9,7,-9
-3,0,2,1,-2,1,-17,-9,27,9,7,-9
-3,-0,1,2,-2,0,-17,-8,28,9,7,-9
-2,-1,-0,2,-0,-1,-17,-8,28,9,7,-9
-0,-2,-2,3,1,-2,-16,-8,29,9,7,-9
1,-3,-3,3,3,-3,-16,-8,30,9,7,-9
4,-4,-5,3,5,-4,-15,-8,31,9,7,-9
5,-4,-6,3,7,-5,-15,-8,31,9,7,-9
5,-4,-6,3,7,-5,-15,-8,31,10,7,-9
5,-5,-6,3,7,-6,-14,-8,31,11,7,-9
5,-5,-6,3,7,-6,-14,-8,31,11,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
5,-5,-6,3,7,-6,-14,-8,31,12,7,-9
