I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-117,-99,58,127,-88,-1,46,69,24,24,-152,-103
-119,-100,59,129,-90,-1,47,71,25,25,-152,-104
-120,-100,60,130,-91,0,48,72,27,26,-153,-104
-121,-100,61,130,-92,2,50,74,28,28,-153,-105
-120,-98,61,129,-91,2,51,76,30,30,-154,-106
-119,-96,61,127,-91,3,52,78,32,32,-156,-109
-121,-96,64,128,-93,5,53,80,34,34,-158,-111
-122,-96,65,130,-94,7,54,82,35,37,-162,-114
-124,-96,67,131,-97,7,55,83,37,39,-163,-117
-128,-96,71,133,-100,11,56,85,39,41,-164,-118
-131,-96,74,136,-103,12,56,86,40,43,-164,-119
-131,-94,75,135,-104,14,57,88,42,45,-164,-120
-130,-90,76,133,-104,17,58,90,44,48,-163,-121
-131,-88,78,132,-106,20,58,91,46,51,-162,-121
-132,-86,80,132,-107,22,58,93,49,54,-162,-121
-133,-83,83,132,-109,26,58,95,51,56,-162,-121
-135,-82,86,133,-112,28,59,96,54,59,-162,-122
-136,-82,87,134,-113,30,59,98,56,63,-162,-122
-137,-81,89,133,-114,31,60,99,58,66,-162,-123
-138,-79,90,133,-115,34,61,100,60,69,-161,-124
-136,-77,90,132,-115,35,61,102,62,72,-159,-125
-135,-73,91,130,-115,37,62,103,64,76,-157,-126
-135,-71,92,128,-115,39,62,105,67,80,-155,-128
-135,-71,92,128,-115,39,62,106,69,83,-154,-130
-136,-73,92,130,-115,38,62,108,72,87,-152,-131
-138,-72,95,130,-118,40,62,109,74,91,-151,-131
-140,-70,98,131,-120,44,62,111,76,95,-147,-130
-140,-69,99,131,-121,44,61,112,79,99,-144,-128
-138,-65,99,127,-120,47,61,113,81,103,-141,-128
-131,-54,99,118,-116,52,61,113,83,108,-138,-127
-126,-45,99,111,-114,56,60,113,84,114,-133,-125
-122,-36,100,104,-113,61,59,113,86,118,-130,-123
-116,-26,101,95,-110,67,58,113,87,122,-125,-121
-111,-19,99,89,-106,68,56,113,88,126,-118,-119
-107,-17,97,85,-103,68,55,113,88,128,-112,-116
-101,-11,95,78,-99,68,53,113,89,130,-107,-114
-94,-3,92,69,-94,70,51,112,90,134,-101,-111
-88,2,89,63,-89,70,49,111,90,137,-97,-108
-82,8,87,56,-85,71,47,110,89,140,-93,-105
-74,16,84,47,-80,72,45,108,89,142,-89,-101
-65,20,77,39,-72,69,43,106,87,144,-85,-99
-57,27,73,30,-66,69,41,104,86,144,-79,-97
-48,37,70,20,-60,72,38,102,84,143,-71,-96
-41,45,68,11,-55,73,36,99,81,143,-64,-94
-35,50,65,5,-51,73,33,96,79,143,-59,-92
-30,56,63,-2,-46,74,30,93,76,142,-55,-88
-24,62,61,-8,-43,76,27,89,74,142,-51,-83
-20,67,60,-14,-41,77,24,85,71,141,-48,-78
-16,73,59,-20,-38,80,22,81,68,138,-45,-75
-10,82,59,-27,-35,84,19,77,64,136,-40,-72
-1,95,57,-39,-29,88,16,73,60,132,-35,-68
9,107,55,-52,-23,92,14,69,56,128,-30,-65
15,116,54,-60,-19,96,11,65,52,124,-26,-62
19,119,51,-64,-16,95,9,60,48,119,-24,-59
23,119,48,-67,-13,93,6,56,44,115,-24,-56
24,120,47,-68,-12,92,4,52,39,109,-23,-54
25,118,45,-67,-10,90,1,47,35,104,-24,-54
25,112,41,-66,-8,84,-1,43,31,98,-25,-54
25,106,38,-63,-6,78,-3,39,27,92,-26,-55
24,96,33,-58,-4,70,-6,35,22,86,-28,-55
24,88,28,-55,-2,63,-8,31,18,81,-29,-56
26,86,25,-55,1,59,-10,28,14,74,-30,-57
28,84,22,-55,3,56,-12,25,11,69,-30,-57
30,79,17,-55,6,49,-14,22,8,63,-31,-57
30,73,14,-52,8,44,-16,19,5,57,-33,-57
27,66,13,-47,7,40,-17,17,2,51,-37,-57
23,58,12,-41,6,35,-19,14,-1,46,-41,-58
20,51,11,-36,5,31,-20,12,-3,42,-44,-59
16,44,10,-30,3,28,-20,10,-5,37,-48,-60
12,36,9,-23,2,24,-21,8,-7,32,-52,-62
8,29,9,-17,-1,21,-21,6,-9,28,-56,-63
6,24,8,-14,-1,17,-22,5,-12,23,-60,-65
5,20,7,-12,-1,14,-22,4,-13,20,-63,-67
5,19,7,-11,-1,14,-22,3,-13,19,-64,-67
5,19,6,-11,-1,13,-22,3,-14,19,-64,-67
5,19,6,-11,-1,13,-22,3,-14,18,-64,-67
5,19,6,-11,-1,13,-22,3,-14,18,-64,-67
5,19,6,-11,-1,13,-22,3,-14,18,-64,-67
-7,2,8,5,-7,7,-22,-0,-17,8,-69,-71
-22,-22,9,26,-15,-3,-22,-4,-22,-6,-75,-76
-27,-30,9,33,-18,-7,-22,-6,-24,-10,-77,-77
-28,-33,9,35,-19,-8,-22,-6,-24,-12,-77,-78
-29,-34,9,36,-19,-9,-22,-7,-24,-12,-77,-78
-30,-34,9,36,-19,-8,-22,-7,-24,-12,-75,-78
-30,-34,9,36,-19,-8,-21,-7,-24,-13,-74,-79
-30,-34,9,36,-19,-8,-21,-7,-24,-14,-73,-80
-30,-34,9,36,-19,-8,-21,-7,-24,-15,-73,-82
-30,-34,9,36,-19,-8,-21,-7,-24,-16,-73,-83
-30,-34,9,36,-19,-8,-21,-7,-24,-17,-73,-84
-30,-34,9,36,-19,-8,-21,-7,-24,-17,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-73,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-72,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-71,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-69,-85
-30,-34,9,36,-19,-8,-21,-7,-24,-18,-66,-85
-30,-35,8,37,-19,-10,-21,-7,-24,-18,-65,-85
-30,-39,6,39,-18,-13,-21,-7,-24,-18,-65,-85
-30,-42,4,40,-17,-16,-21,-7,-24,-18,-64,-85
-30,-47,2,42,-15,-21,-21,-7,-24,-18,-64,-85
-31,-50,1,44,-15,-22,-21,-7,-24,-18,-64,-86
-33,-50,3,45,-18,-21,-21,-7,-24,-18,-64,-87
-35,-51,4,48,-19,-21,-20,-7,-24,-18,-64,-89
-37,-51,7,49,-22,-19,-20,-7,-24,-18,-64,-90
-39,-50,9,50,-24,-16,-20,-7,-24,-18,-64,-92
-40,-46,12,48,-26,-12,-19,-7,-24,-18,-64,-92
-40,-42,15,48,-27,-8,-19,-7,-24,-18,-64,-92
-40,-38,17,45,-29,-4,-19,-7,-24,-18,-64,-92
-40,-35,19,45,-29,-2,-20,-7,-24,-18,-64,-92
-40,-35,19,44,-30,-1,-20,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-20,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-40,-34,20,44,-30,0,-21,-7,-24,-18,-64,-92
-37,-22,24,37,-31,8,-21,-6,-23,-16,-61,-93
-34,-6,30,27,-32,20,-19,-6,-21,-15,-56,-94
-33,-1,32,24,-33,24,-19,-6,-20,-14,-54,-94
-32,1,33,23,-33,26,-19,-6,-20,-14,-53,-94
-32,3,34,23,-33,27,-19,-6,-20,-14,-52,-94
-32,6,36,21,-34,30,-18,-6,-20,-13,-49,-93
-32,9,37,20,-35,33,-18,-5,-19,-12,-45,-93
-31,10,36,18,-34,32,-18,-5,-19,-11,-44,-92
-28,13,36,15,-32,34,-17,-5,-19,-11,-44,-92
-27,19,38,12,-33,38,-17,-5,-18,-10,-43,-91
-27,23,40,10,-34,42,-17,-5,-18,-9,-42,-90
-27,26,42,9,-35,44,-16,-5,-18,-9,-41,-90
-26,30,44,6,-35,48,-16,-4,-17,-8,-40,-90
-24,35,44,3,-34,50,-15,-4,-17,-6,-39,-88
-21,42,45,-2,-33,54,-15,-3,-16,-4,-37,-87
-17,50,46,-8,-32,58,-15,-3,-16,-4,-35,-87
-15,52,46,-11,-30,59,-16,-3,-16,-3,-33,-86
-13,53,45,-13,-29,59,-16,-3,-16,-2,-33,-85
-8,59,44,-19,-26,61,-16,-3,-15,-2,-32,-84
-3,69,44,-27,-24,66,-17,-3,-15,-1,-29,-83
-2,73,46,-30,-24,69,-18,-4,-14,0,-27,-80
-3,75,47,-30,-25,72,-19,-4,-14,0,-26,-79
-2,76,47,-30,-25,72,-21,-5,-14,-1,-25,-78
0,74,44,-31,-22,68,-23,-6,-15,-1,-25,-78
2,73,41,-32,-20,65,-24,-7,-15,-3,-25,-78
4,71,38,-33,-18,63,-25,-8,-16,-4,-25,-78
4,68,36,-32,-16,59,-26,-8,-17,-5,-26,-78
5,67,35,-32,-15,58,-27,-9,-17,-6,-27,-78
7,67,33,-33,-13,56,-27,-9,-17,-6,-27,-77
11,69,30,-37,-10,55,-26,-8,-16,-6,-25,-76
14,71,28,-39,-7,54,-27,-8,-16,-6,-22,-75
14,73,29,-41,-7,56,-27,-8,-16,-6,-19,-75
15,75,30,-42,-7,58,-27,-9,-17,-7,-16,-74
15,74,29,-42,-7,57,-27,-9,-17,-7,-14,-73
15,71,27,-40,-6,54,-28,-10,-17,-8,-13,-73
14,65,25,-37,-6,49,-27,-10,-18,-10,-15,-75
13,57,21,-33,-4,42,-26,-11,-19,-11,-16,-76
11,44,15,-27,-2,32,-26,-11,-19,-13,-20,-77
8,33,12,-19,-2,24,-25,-12,-20,-14,-22,-79
6,22,7,-13,-1,16,-25,-12,-19,-14,-24,-80
6,13,2,-9,2,7,-24,-11,-19,-12,-25,-79
6,7,-2,-6,4,2,-22,-11,-18,-11,-25,-78
4,4,-2,-4,4,0,-21,-10,-17,-10,-25,-77
1,3,1,-2,1,2,-20,-9,-17,-9,-23,-77
-3,4,5,1,-3,5,-19,-8,-17,-9,-21,-78
-6,5,9,3,-7,9,-19,-8,-17,-9,-19,-79
-11,2,12,8,-11,9,-18,-7,-17,-9,-18,-80
-14,-5,11,13,-12,6,-19,-8,-17,-11,-20,-82
-17,-11,11,17,-14,3,-19,-8,-18,-13,-23,-84
-21,-16,12,23,-16,2,-19,-9,-18,-15,-25,-86
-24,-20,12,27,-18,0,-18,-9,-19,-16,-28,-88
-28,-23,14,30,-21,0,-18,-9,-19,-18,-30,-89
-33,-26,17,35,-25,2,-17,-9,-19,-20,-31,-90
-37,-29,20,40,-29,2,-17,-9,-20,-22,-32,-91
-41,-32,22,44,-31,2,-17,-9,-20,-24,-33,-92
-44,-36,22,48,-33,0,-17,-9,-20,-25,-34,-92
-46,-41,22,52,-34,-2,-17,-9,-20,-25,-35,-93
-46,-42,22,52,-34,-2,-17,-10,-20,-25,-35,-94
-46,-39,23,50,-34,-1,-17,-10,-20,-25,-35,-93
-47,-38,25,51,-36,2,-17,-10,-20,-25,-35,-92
-48,-40,24,52,-36,0,-17,-10,-20,-25,-35,-90
-46,-39,23,51,-35,0,-17,-10,-19,-25,-35,-89
-46,-40,23,51,-35,-1,-17,-10,-19,-25,-34,-88
-47,-42,23,52,-35,-2,-17,-10,-19,-24,-32,-87
-48,-42,23,53,-35,-2,-17,-10,-19,-23,-30,-88
-48,-44,22,54,-35,-4,-17,-10,-19,-23,-28,-88
-48,-46,20,55,-34,-6,-17,-10,-19,-22,-26,-89
-48,-47,20,55,-34,-7,-17,-10,-19,-22,-26,-89
-50,-47,22,56,-36,-5,-17,-10,-19,-23,-27,-90
-52,-49,23,59,-38,-5,-17,-10,-19,-23,-28,-90
-53,-52,22,61,-37,-7,-18,-10,-19,-23,-29,-90
-53,-55,20,62,-37,-10,-18,-10,-19,-24,-30,-90
-53,-57,19,63,-36,-12,-17,-10,-19,-24,-29,-90
-53,-60,17,64,-35,-15,-17,-10,-18,-23,-28,-90
-53,-63,16,66,-35,-17,-17,-10,-18,-24,-28,-90
-53,-65,14,67,-34,-20,-17,-9,-18,-24,-28,-90
-53,-68,13,68,-33,-22,-16,-9,-18,-23,-28,-90
-52,-69,11,67,-31,-24,-16,-8,-18,-23,-28,-90
-51,-63,14,64,-33,-19,-15,-8,-18,-24,-28,-90
-47,-50,18,56,-33,-9,-15,-8,-18,-23,-27,-88
-38,-35,17,42,-28,-2,-15,-8,-17,-22,-26,-84
-38,-30,20,41,-29,2,-15,-8,-16,-22,-26,-84
-38,-48,9,48,-23,-15,-15,-8,-16,-21,-26,-86
-46,-52,15,56,-30,-13,-15,-8,-16,-18,-24,-86
-46,-43,20,52,-33,-5,-13,-5,-12,-14,-24,-87
-41,-43,15,48,-28,-9,-10,-2,-9,-11,-24,-94
-54,-52,23,61,-38,-7,-8,1,-5,-13,-19,-91
-33,-52,2,46,-17,-23,-8,-2,-6,-13,-19,-91
-35,-48,7,46,-21,-17,-13,-15,-12,-17,-19,-91
-38,-48,9,48,-23,-15,-20,-26,-20,-19,-19,-89
-48,-48,20,56,-34,-7,-22,-34,-24,-19,-19,-89
-48,-48,20,56,-34,-7,-20,-40,-27,-17,-19,-84
-56,-57,23,65,-39,-9,-22,-47,-35,-24,-24,-86
-70,-57,36,75,-53,2,-26,-60,-46,-40,-28,-93
-70,-57,36,75,-53,2,-34,-76,-60,-52,-30,-93
-56,-57,23,65,-39,-9,-45,-91,-71,-65,-35,-91
-46,-52,15,56,-30,-13,-57,-105,-87,-78,-35,-89
-33,-30,15,37,-23,-2,-72,-121,-102,-89,-35,-86
-22,-26,7,27,-14,-7,-88,-143,-122,-109,-37,-80
-14,-8,9,14,-12,3,-104,-168,-148,-137,-40,-75
-19,10,25,11,-22,24,-120,-191,-171,-161,-40,-70
-6,41,30,-12,-19,42,-143,-221,-195,-184,-37,-54
9,45,17,-26,-4,34,-165,-250,-222,-213,-37,-46
17,81,30,-46,-6,61,-185,-280,-249,-246,-33,-34
23,85,28,-52,-3,61,-200,-299,-266,-267,-33,-29
38,81,9,-61,15,44,-214,-314,-279,-282,-35,-27
70,89,-17,-88,44,28,-226,-320,-287,-291,-26,-16
91,107,-27,-111,60,28,-234,-328,-292,-291,-12,-4
128,134,-48,-148,90,24,-240,-332,-294,-289,13,17
154,147,-67,-173,112,16,-245,-334,-295,-288,29,30
175,178,-69,-202,124,28,-248,-333,-297,-283,51,40
197,187,-85,-220,143,20,-247,-331,-292,-274,65,58
223,196,-106,-243,167,7,-247,-328,-289,-269,79,67
241,209,-117,-262,181,6,-249,-326,-286,-262,95,78
252,218,-122,-273,189,6,-249,-323,-284,-256,108,88
265,227,-130,-286,200,3,-248,-319,-280,-249,122,97
265,244,-119,-294,195,20,-247,-316,-278,-249,126,104
257,231,-119,-283,191,13,-243,-315,-274,-250,126,106
254,200,-135,-267,197,-13,-239,-310,-272,-246,126,106
244,169,-143,-247,196,-34,-232,-305,-268,-253,124,106
244,142,-159,-236,204,-58,-223,-299,-265,-252,133,115
247,125,-172,-230,212,-77,-219,-293,-262,-253,138,117
252,125,-177,-233,218,-81,-216,-289,-260,-253,142,122
265,134,-185,-247,228,-83,-214,-286,-258,-250,149,127
273,116,-203,-245,242,-105,-213,-282,-254,-240,158,140
278,72,-235,-230,260,-151,-213,-279,-248,-234,165,145
278,98,-219,-241,252,-126,-210,-273,-244,-232,167,147
286,85,-235,-241,264,-145,-206,-263,-235,-224,177,152
302,76,-256,-248,283,-166,-203,-254,-224,-206,197,159
307,72,-264,-251,290,-174,-198,-246,-217,-200,204,165
307,67,-266,-248,291,-178,-192,-238,-210,-191,213,168
310,41,-285,-239,301,-204,-186,-230,-203,-180,217,168
310,19,-298,-230,308,-225,-181,-223,-198,-183,213,168
302,-12,-308,-211,310,-248,-178,-216,-195,-189,206,165
307,-48,-335,-199,326,-285,-175,-210,-192,-193,197,161
307,-70,-348,-190,332,-306,-169,-203,-186,-193,181,159
299,-79,-345,-180,327,-307,-163,-194,-178,-198,172,154
320,-43,-345,-211,338,-291,-154,-179,-166,-188,181,154
328,-30,-345,-222,342,-285,-146,-168,-154,-167,186,161
323,-30,-340,-218,337,-281,-138,-156,-144,-169,186,161
315,-26,-329,-214,327,-270,-130,-146,-136,-162,179,161
323,-39,-345,-214,339,-289,-121,-135,-126,-152,183,159
323,-30,-340,-218,337,-281,-114,-125,-119,-141,183,159
305,-17,-314,-211,314,-254,-107,-114,-110,-128,188,159
305,-17,-314,-211,314,-254,-101,-104,-102,-121,183,154
305,-12,-311,-213,313,-250,-94,-95,-95,-115,174,147
294,-12,-300,-205,302,-241,-87,-86,-88,-114,165,140
279,-25,-293,-189,291,-241,-80,-78,-81,-110,152,129
263,-41,-286,-170,279,-244,-72,-69,-75,-108,136,117
246,-64,-283,-148,269,-252,-65,-61,-68,-107,116,103
229,-96,-285,-123,261,-268,-57,-53,-62,-106,95,86
211,-113,-277,-102,248,-270,-50,-46,-57,-105,75,69
189,-113,-256,-86,226,-254,-43,-39,-51,-102,57,53
160,-107,-223,-68,194,-225,-35,-32,-44,-95,42,36
127,-95,-183,-50,157,-188,-28,-24,-37,-85,31,21
101,-81,-149,-37,127,-154,-21,-17,-30,-75,22,9
80,-73,-122,-25,103,-130,-15,-10,-23,-65,12,-2
56,-72,-98,-8,78,-110,-9,-3,-17,-57,0,-15
30,-76,-75,12,54,-95,-3,3,-11,-51,-15,-28
0,-88,-52,39,27,-82,2,8,-5,-47,-30,-43
-31,-102,-29,67,-1,-71,7,13,-1,-43,-43,-57
-51,-106,-12,83,-19,-59,11,17,3,-38,-50,-68
-61,-102,0,88,-30,-48,13,20,5,-34,-52,-73
-66,-96,9,89,-38,-38,15,23,9,-26,-51,-75
-71,-88,18,89,-44,-27,18,27,13,-18,-48,-76
-76,-81,27,90,-52,-16,21,31,17,-10,-44,-77
-80,-79,33,92,-57,-11,23,35,21,-3,-42,-79
-83,-78,37,94,-60,-7,26,37,24,0,-42,-82
-87,-78,40,96,-64,-5,27,39,26,2,-43,-83
-89,-80,41,98,-66,-5,29,40,27,3,-44,-83
-90,-81,41,100,-66,-6,30,41,29,5,-44,-84
-90,-81,42,100,-67,-5,32,42,30,6,-44,-85
-92,-79,45,100,-69,-2,32,43,31,7,-44,-86
-95,-78,48,102,-72,2,33,43,31,8,-45,-87
-97,-78,50,104,-74,3,33,44,32,8,-45,-87
-97,-78,51,104,-75,3,33,45,33,9,-45,-87
-97,-76,51,103,-75,5,34,47,34,11,-44,-86
-95,-73,51,100,-74,7,35,49,35,13,-43,-86
-93,-70,51,98,-73,7,36,51,36,15,-42,-85
-93,-69,51,97,-73,7,37,52,37,16,-41,-86
-93,-72,50,98,-72,6,38,53,38,17,-42,-88
-93,-73,49,98,-72,5,39,54,39,17,-43,-92
-94,-73,50,100,-73,5,40,55,40,18,-44,-94
-97,-76,51,103,-75,5,41,56,40,19,-44,-95
-96,-77,50,102,-74,3,42,57,41,19,-44,-95
-95,-78,49,102,-73,2,42,58,42,21,-44,-96
-97,-78,50,104,-74,3,43,60,43,22,-43,-96
-97,-78,51,104,-75,3,44,61,44,24,-42,-96
-97,-76,51,103,-75,5,45,63,46,25,-41,-96
-96,-74,51,102,-74,6,46,65,47,27,-41,-96
-95,-73,51,101,-74,6,47,66,48,29,-41,-97
-95,-73,51,101,-74,6,48,68,49,30,-41,-98
-97,-75,52,102,-75,6,49,69,50,30,-41,-99
-100,-77,54,105,-77,6,49,70,51,31,-42,-99
-100,-78,54,106,-77,6,50,71,52,31,-43,-99
-101,-78,55,107,-78,7,51,73,53,33,-44,-100
-103,-80,56,109,-80,7,52,75,55,36,-45,-101
-106,-81,57,111,-82,7,53,77,56,39,-46,-103
-110,-82,60,114,-86,8,54,79,58,41,-48,-105
-112,-84,62,117,-88,9,55,81,60,44,-51,-107
-113,-86,62,119,-89,8,56,82,62,45,-52,-108
-114,-85,63,119,-89,9,58,84,63,47,-52,-109
-115,-83,65,119,-91,12,59,86,64,49,-51,-110
-117,-82,68,120,-93,14,60,87,66,50,-51,-110
-119,-82,69,121,-95,16,61,88,67,51,-52,-111
-120,-82,70,122,-96,16,62,90,69,52,-53,-112
-121,-82,72,123,-98,17,64,92,71,54,-53,-112
-120,-81,71,121,-97,18,65,94,73,56,-53,-113
-119,-79,72,120,-97,19,67,97,75,58,-53,-114
-121,-78,74,120,-98,21,68,99,77,60,-54,-115
-122,-78,76,122,-100,22,70,101,78,63,-55,-116
-124,-78,78,123,-102,24,71,103,80,65,-55,-117
-128,-78,81,126,-106,27,72,105,82,67,-55,-118
-131,-78,84,128,-108,29,74,106,84,69,-55,-119
-131,-76,85,127,-109,30,75,108,86,71,-55,-120
-130,-73,87,125,-109,34,76,109,88,74,-54,-121
-131,-70,89,124,-111,36,77,111,91,77,-53,-121
-132,-68,91,124,-113,39,78,113,93,79,-53,-121
-133,-65,93,124,-114,42,80,115,96,82,-53,-121
-135,-65,96,125,-117,44,81,116,98,85,-53,-122
-136,-65,98,127,-118,46,82,118,101,89,-53,-122
-137,-63,99,126,-120,48,83,119,102,92,-53,-123
-138,-61,101,126,-121,50,84,120,104,95,-52,-124
-136,-58,102,123,-121,53,85,121,106,99,-50,-124
-135,-50,105,120,-122,58,86,123,108,104,-48,-124
-135,-43,109,116,-123,64,86,124,110,108,-46,-124
-135,-40,111,114,-124,68,86,125,112,113,-45,-124
-135,-39,111,114,-124,68,86,126,115,118,-43,-124
-135,-37,112,114,-125,70,86,127,117,122,-41,-124
-134,-35,113,111,-125,72,86,128,119,126,-38,-123
-132,-34,111,110,-123,71,86,128,122,130,-35,-121
-128,-31,109,105,-120,70,85,129,124,134,-32,-120
-121,-24,107,98,-115,72,85,129,125,138,-29,-117
-116,-19,105,92,-112,73,84,129,126,142,-24,-114
-112,-14,103,87,-109,74,83,129,127,145,-20,-111
-106,-6,102,80,-106,77,82,129,128,149,-16,-108
-101,-1,100,73,-101,77,81,129,128,152,-12,-105
-96,1,97,70,-98,76,80,128,129,154,-8,-102
-91,7,95,63,-93,77,78,128,129,156,-5,-100
-83,15,92,54,-89,78,77,126,129,159,-0,-97
-77,19,88,48,-84,77,75,125,129,162,3,-94
-72,25,86,42,-80,78,73,123,128,163,7,-90
