I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
327,308,-8,-344,215,195,-319,-128,-106,100,204,268
315,308,8,-338,200,203,-319,-128,-113,94,204,279
278,320,73,-325,145,241,-302,-137,-120,82,204,289
278,331,90,-331,137,256,-284,-128,-120,82,220,305
254,331,122,-318,105,271,-276,-123,-120,76,220,315
241,296,90,-292,113,233,-258,-118,-134,38,188,300
217,261,73,-260,105,203,-224,-118,-169,-30,131,268
180,226,73,-221,82,180,-189,-109,-198,-85,68,221
132,179,73,-169,50,150,-146,-104,-226,-141,1,169
107,156,73,-143,35,135,-111,-90,-233,-172,-51,127
83,132,73,-117,19,120,-94,-85,-233,-185,-83,86
71,97,41,-91,27,82,-77,-85,-233,-185,-103,54
22,74,73,-52,-20,82,-68,-85,-219,-178,-114,28
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-15,50,90,-19,-52,74,-42,-71,-198,-166,-119,-3
-27,-32,-8,32,-13,-24,27,20,7,14,-46,-45
-27,-32,-8,32,-13,-24,27,20,7,14,-46,-45
-27,-32,-8,32,-13,-24,27,20,7,14,-46,-45
-27,-32,-8,32,-13,-24,27,20,7,14,-46,-45
-27,-32,-8,32,-13,-24,36,20,14,14,-36,-45
-27,-32,-8,32,-13,-24,36,25,21,20,-36,-45
-39,-32,8,39,-28,-17,53,25,28,20,-36,-45
-38,-20,23,32,-35,-2,53,25,28,24,-35,-45
-38,-11,36,27,-41,9,53,25,28,25,-35,-45
-38,-2,49,22,-47,21,53,25,28,26,-35,-45
-38,6,60,18,-53,32,53,25,28,26,-35,-45
-38,14,71,13,-58,42,52,24,28,26,-35,-45
-38,20,80,10,-63,50,48,23,28,26,-35,-45
-38,27,89,6,-67,58,45,22,28,26,-35,-45
-38,33,97,3,-71,66,40,21,28,26,-35,-45
-38,37,103,1,-74,71,36,19,27,26,-35,-45
-38,38,104,0,-75,73,32,17,26,26,-35,-45
-38,39,105,-1,-75,73,27,15,24,26,-35,-45
-38,39,105,-1,-75,73,23,13,23,26,-35,-45
-40,39,107,0,-76,74,19,11,21,25,-35,-45
-42,39,110,1,-79,76,17,9,19,24,-35,-46
-45,39,113,3,-83,77,14,8,17,23,-35,-47
-48,39,117,5,-86,80,12,7,15,21,-35,-49
-49,37,118,6,-88,79,10,6,14,20,-35,-49
-50,35,116,8,-87,77,8,6,14,18,-35,-50
-51,33,113,9,-86,73,6,5,14,17,-35,-50
-51,30,109,11,-85,70,3,5,14,15,-35,-50
-51,27,105,12,-83,66,1,6,14,14,-35,-50
-51,24,101,14,-81,62,-0,7,14,14,-35,-50
-51,21,97,16,-79,58,-3,8,14,14,-35,-50
-51,18,93,18,-77,55,-5,9,14,14,-35,-50
-49,15,87,18,-73,50,-6,10,14,14,-35,-50
-47,12,80,19,-68,45,-6,10,16,15,-35,-50
-45,9,73,19,-63,39,-7,10,17,17,-35,-50
-41,6,64,19,-57,34,-7,10,19,18,-35,-50
-40,4,58,19,-53,29,-6,11,20,19,-35,-50
-39,1,54,21,-50,26,-4,12,20,20,-34,-50
-38,-2,49,22,-47,21,-3,13,21,20,-33,-50
-38,-5,45,23,-46,17,-0,14,21,20,-32,-50
-37,-8,39,25,-42,13,1,15,21,20,-31,-49
-35,-11,32,25,-37,8,1,15,23,22,-30,-48
-32,-13,24,25,-31,2,1,15,24,23,-30,-47
-29,-16,16,25,-26,-3,1,15,26,24,-30,-46
-27,-18,11,25,-22,-6,1,15,27,25,-30,-45
-27,-19,10,25,-21,-8,1,16,27,26,-29,-45
-26,-19,8,25,-20,-8,1,17,28,26,-28,-45
-26,-19,8,25,-20,-8,1,19,28,26,-26,-45
-27,-20,8,27,-20,-9,2,19,28,26,-26,-45
-30,-23,8,29,-22,-11,4,20,28,26,-25,-45
-32,-25,8,32,-24,-12,6,20,28,26,-25,-45
-35,-28,8,35,-26,-14,8,20,28,26,-25,-45
-37,-30,8,37,-27,-15,9,20,28,26,-25,-45
-38,-30,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-31,8,38,-28,-16,10,20,28,26,-25,-45
-38,-32,7,39,-27,-17,10,20,28,26,-24,-45
-38,-35,3,40,-25,-20,10,20,28,26,-23,-45
-38,-37,0,42,-24,-23,10,20,28,26,-22,-45
-38,-40,-4,43,-22,-27,10,20,28,26,-21,-45
-38,-42,-7,44,-20,-30,10,20,29,27,-20,-44
-38,-42,-7,44,-20,-30,10,20,30,28,-20,-43
-38,-43,-8,45,-20,-31,10,20,31,29,-20,-42
-38,-43,-8,45,-20,-31,10,20,33,31,-20,-41
-38,-43,-8,45,-20,-31,10,20,35,32,-19,-39
-38,-43,-8,45,-20,-31,10,21,37,32,-18,-38
-38,-43,-8,45,-20,-31,10,22,38,32,-17,-37
-38,-43,-8,45,-20,-31,10,23,40,32,-16,-36
-38,-43,-8,45,-20,-31,10,24,41,33,-15,-35
-38,-43,-8,45,-20,-31,10,24,42,34,-13,-34
-38,-43,-8,45,-20,-31,10,25,42,35,-12,-34
-38,-43,-8,45,-20,-31,10,25,42,37,-11,-34
-38,-43,-8,45,-20,-31,10,25,42,38,-9,-34
-38,-43,-8,45,-20,-31,10,25,42,38,-8,-33
-38,-43,-8,45,-20,-31,10,25,42,38,-7,-32
-38,-43,-8,45,-20,-31,10,25,42,38,-5,-30
-37,-43,-10,44,-18,-32,10,25,43,39,-4,-29
-35,-43,-13,43,-15,-33,10,26,44,40,-1,-28
-32,-43,-16,42,-12,-35,10,27,45,41,1,-26
-29,-43,-20,40,-8,-37,10,28,47,43,3,-25
-27,-44,-24,40,-5,-39,11,29,48,45,5,-24
-27,-46,-29,41,-2,-43,13,29,49,46,7,-22
-26,-49,-33,42,0,-46,14,29,49,48,9,-21
-26,-52,-37,44,2,-50,16,29,49,49,10,-20
-26,-53,-39,44,3,-52,18,30,50,50,11,-19
-26,-54,-40,45,3,-53,18,31,51,50,13,-19
-26,-54,-41,45,4,-54,19,32,52,51,14,-19
-26,-54,-41,45,4,-54,19,33,54,51,15,-19
-25,-54,-42,44,6,-55,19,34,55,51,16,-18
-23,-54,-46,43,9,-56,19,34,56,53,18,-17
-20,-54,-49,42,12,-58,19,34,56,54,19,-16
-17,-54,-53,40,16,-60,19,34,56,55,20,-15
-15,-53,-54,38,17,-59,19,34,57,57,22,-13
-15,-51,-51,37,17,-57,19,34,58,59,23,-10
-14,-49,-49,35,16,-54,19,34,60,60,24,-8
-14,-46,-45,34,13,-50,19,34,61,62,26,-5
-12,-41,-41,30,13,-45,19,35,64,64,27,-3
-7,-33,-37,23,14,-39,21,35,67,67,30,-0
-2,-25,-33,16,16,-31,23,36,70,69,32,2
4,-16,-29,8,17,-23,25,38,74,72,35,5
9,-8,-23,0,18,-15,26,39,76,75,36,7
13,1,-15,-6,17,-6,27,40,79,75,37,7
16,9,-8,-13,15,2,27,41,81,76,37,7
19,18,0,-19,13,11,27,42,82,76,37,7
21,25,7,-25,10,20,28,44,83,76,37,7
21,29,12,-27,9,24,30,45,84,76,37,7
22,33,16,-29,7,29,32,46,84,76,37,7
22,36,20,-31,5,33,34,47,84,76,37,7
22,39,24,-32,3,36,35,48,84,76,37,7
22,42,29,-34,1,40,35,48,84,76,36,7
22,44,33,-36,-1,44,36,48,84,76,35,7
22,47,37,-38,-3,48,36,48,84,76,33,7
21,52,44,-39,-7,54,36,48,83,75,32,7
18,57,55,-41,-14,62,36,46,82,74,31,4
16,62,65,-42,-20,70,36,44,81,72,29,2
13,68,77,-44,-28,80,36,41,79,71,28,-0
9,72,88,-44,-36,87,34,38,76,68,26,-3
4,73,97,-42,-44,92,29,34,71,64,24,-5
-2,74,105,-40,-51,96,23,29,67,60,22,-8
-8,74,113,-36,-59,100,16,25,61,55,19,-11
-13,74,120,-34,-65,103,10,20,57,51,16,-13
-16,74,125,-32,-70,105,3,18,53,48,14,-16
-20,74,130,-30,-75,108,-3,15,49,45,11,-19
-23,74,134,-28,-79,110,-9,13,45,41,9,-21
-26,73,136,-26,-82,110,-13,11,42,38,5,-23
-29,70,137,-23,-84,109,-15,9,38,35,2,-25
-32,68,138,-20,-86,108,-15,8,35,32,-2,-26
-35,65,138,-17,-89,106,-16,7,31,29,-5,-28
-37,61,135,-14,-88,102,-16,6,29,27,-9,-29
-38,58,131,-12,-87,98,-17,6,27,25,-10,-30
-38,57,131,-10,-87,97,-18,5,26,25,-10,-30
-38,56,130,-10,-86,96,-18,5,26,24,-11,-30
-38,56,130,-10,-86,96,-18,5,26,24,-11,-30
-38,56,130,-10,-86,96,-18,5,26,24,-11,-30
-38,56,130,-10,-86,96,-18,5,26,24,-11,-30
-35,43,108,-5,-74,78,-20,5,24,23,-12,-32
-31,26,78,3,-57,53,-23,5,22,21,-14,-33
-30,21,69,5,-52,45,-24,5,21,20,-14,-34
-29,19,66,5,-50,43,-24,5,21,20,-15,-34
-28,18,62,6,-47,40,-24,5,21,20,-15,-34
-26,16,56,5,-43,36,-24,6,21,20,-15,-34
-23,15,52,5,-39,34,-24,7,21,20,-15,-34
-20,15,48,3,-35,32,-24,8,21,20,-15,-34
-17,15,44,1,-31,30,-24,9,21,20,-15,-34
-15,14,40,1,-28,27,-24,10,21,20,-14,-34
-15,12,36,2,-26,24,-24,10,21,20,-13,-34
-14,9,32,3,-24,20,-24,10,21,20,-12,-34
-14,6,28,5,-22,17,-24,10,21,20,-11,-34
-14,3,23,6,-19,12,-24,10,21,20,-10,-34
-14,-2,15,9,-16,5,-24,10,21,20,-10,-34
-14,-8,8,12,-12,-2,-24,10,21,20,-9,-34
-14,-13,0,16,-8,-8,-24,10,21,20,-9,-34
-15,-18,-4,18,-7,-13,-23,10,21,20,-10,-34
-18,-19,-2,20,-9,-13,-22,10,21,20,-11,-34
-20,-19,0,22,-12,-12,-20,10,21,20,-12,-34
-23,-19,4,23,-16,-11,-18,10,21,20,-13,-34
-25,-20,5,25,-17,-11,-16,10,20,19,-14,-34
-26,-23,2,27,-17,-14,-16,10,19,18,-14,-34
-26,-25,0,29,-16,-16,-16,10,17,17,-15,-34
-26,-28,-4,30,-14,-20,-16,10,15,15,-15,-34
-26,-30,-7,31,-13,-22,-15,10,14,14,-15,-35
-26,-30,-7,31,-13,-23,-13,10,14,14,-15,-36
-26,-31,-8,32,-12,-23,-11,10,14,14,-15,-37
-26,-31,-8,32,-12,-23,-9,10,14,14,-15,-38
-26,-31,-8,32,-12,-23,-8,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-7,10,14,14,-15,-39
-26,-31,-8,32,-12,-23,-4,12,16,14,-15,-39
-26,-31,-8,32,-12,-23,0,14,19,14,-15,-39
-27,-32,-8,32,-13,-24,1,15,21,14,-15,-40
-27,-32,-8,32,-13,-24,10,15,21,14,-10,-34
-27,-32,-8,32,-13,-24,10,15,21,14,-10,-34
-27,-32,-8,32,-13,-24,10,15,21,14,-10,-34
-27,-32,-8,32,-13,-24,10,15,28,20,-4,-34
-39,-32,8,39,-28,-17,10,20,35,26,1,-34
-39,-20,24,32,-36,-2,19,20,49,32,1,-34
-51,-20,41,39,-52,6,36,29,63,38,-4,-40
-51,4,73,26,-68,36,53,39,77,45,-10,-45
-63,4,90,32,-83,44,62,48,91,51,-10,-50
-63,15,106,26,-91,59,62,48,91,57,6,-50
-39,39,106,0,-75,74,53,53,98,69,16,-40
-27,39,90,-6,-60,67,45,53,112,88,32,-24
22,74,73,-52,-20,82,36,53,133,119,63,2
46,97,73,-78,-5,97,19,53,133,137,84,28
83,97,24,-97,42,74,-25,48,148,156,115,54
132,121,-8,-136,90,74,-59,39,148,175,152,91
168,144,-24,-169,121,82,-103,20,119,175,183,133
241,179,-73,-227,192,82,-155,-18,70,162,199,169
278,203,-90,-260,223,89,-206,-47,35,156,225,211
327,238,-106,-305,263,105,-258,-71,-14,150,251,253
363,261,-122,-338,294,112,-293,-90,-36,150,277,295
376,285,-106,-357,294,135,-310,-104,-57,144,292,326
376,296,-90,-364,286,150,-319,-118,-85,125,292,342
363,320,-41,-370,255,188,-319,-118,-85,113,292,357
327,320,8,-351,208,211,-293,-118,-85,107,292,368
315,273,-41,-318,223,158,-276,-114,-99,69,261,347
290,226,-73,-279,223,112,-250,-114,-148,-5,199,305
254,156,-122,-221,223,44,-215,-109,-190,-92,115,248
205,97,-139,-162,200,-2,-172,-99,-219,-160,32,180
168,62,-139,-123,176,-24,-120,-80,-226,-197,-41,122
144,50,-122,-104,153,-24,-94,-75,-226,-197,-72,80
107,39,-90,-78,113,-17,-77,-71,-212,-191,-83,49
83,39,-57,-65,82,-2,-59,-56,-176,-166,-83,23
46,39,-8,-45,35,21,-25,-42,-141,-135,-72,13
34,39,8,-39,19,29,-16,-37,-120,-116,-72,-8
10,27,24,-19,-5,29,-16,-33,-92,-98,-67,-24
-2,27,41,-13,-20,36,1,-18,-57,-67,-51,-29
-2,27,41,-13,-20,36,1,-14,-36,-42,-41,-29
-15,15,41,0,-28,29,-16,-9,-14,-24,-30,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-15,-8,8,13,-13,-2,10,5,7,-5,-25,-29
-33,33,90,0,-64,63,32,20,45,38,9,-32
-32,33,89,-1,-63,62,32,20,45,38,9,-32
-32,33,89,-1,-63,62,32,20,45,38,9,-32
-34,34,92,-1,-65,64,29,19,45,38,8,-32
-36,36,99,-1,-70,69,24,17,43,38,7,-33
-38,38,104,0,-75,73,20,15,42,38,6,-34
-41,39,109,1,-79,76,17,13,40,37,6,-34
-45,39,113,3,-83,77,14,10,38,35,6,-34
-48,39,117,5,-86,80,12,8,37,34,6,-34
-49,37,118,6,-88,79,9,6,35,32,5,-35
-50,35,116,8,-87,77,5,6,33,31,3,-36
-51,33,113,9,-86,73,1,5,31,29,1,-37
-51,30,109,11,-85,70,-3,5,30,28,-2,-38
-51,27,105,12,-83,66,-6,5,29,27,-3,-39
-51,24,101,14,-81,62,-9,5,28,26,-4,-39
-51,21,97,16,-79,58,-11,5,28,26,-4,-39
-51,18,93,18,-77,55,-13,5,28,26,-4,-39
-49,16,89,18,-74,52,-15,5,28,27,-4,-39
-47,16,85,17,-71,49,-15,5,28,28,-3,-39
-45,15,81,16,-67,47,-16,5,28,29,-2,-39
-41,15,77,14,-63,45,-16,5,28,31,-0,-39
-38,13,70,14,-58,41,-16,6,28,32,1,-39
-35,9,60,14,-51,33,-16,7,28,32,2,-39
-32,4,48,16,-43,24,-16,8,28,32,3,-39
-29,-2,37,17,-35,16,-16,9,28,32,5,-39
-27,-6,28,19,-30,8,-16,10,29,33,6,-39
-27,-10,22,20,-27,4,-16,10,30,34,7,-38
-26,-13,16,22,-24,-2,-16,10,31,35,9,-37
-26,-16,12,23,-22,-5,-16,10,33,37,10,-36
-26,-18,10,25,-20,-7,-16,10,34,38,11,-35
-26,-19,9,25,-20,-8,-16,10,35,38,11,-34
-26,-19,8,25,-20,-8,-16,10,35,38,11,-34
-26,-19,8,25,-20,-8,-16,10,35,38,11,-34
-26,-19,8,25,-20,-8,-16,11,35,38,11,-34
-26,-19,8,25,-20,-8,-16,12,35,38,11,-34
-26,-19,8,25,-20,-8,-16,13,35,38,11,-34
-26,-19,8,25,-20,-8,-16,14,35,38,11,-34
-27,-20,8,27,-20,-9,-16,15,35,38,11,-34
-30,-23,8,29,-22,-11,-16,15,35,38,11,-33
-32,-25,8,32,-24,-12,-16,15,35,38,11,-32
-35,-28,8,35,-26,-14,-16,15,35,38,11,-30
-37,-30,8,37,-27,-15,-15,15,35,38,12,-30
-38,-30,8,38,-28,-16,-13,15,35,38,13,-29
-38,-31,8,38,-28,-16,-11,15,35,38,14,-29
-38,-31,8,38,-28,-16,-9,15,35,38,15,-29
-38,-31,8,38,-28,-16,-8,15,35,38,16,-29
-38,-31,8,38,-28,-16,-7,15,35,38,16,-29
-38,-31,8,38,-28,-16,-7,15,35,38,16,-29
-38,-31,8,38,-28,-16,-7,15,35,38,16,-29
-37,-31,7,38,-26,-17,-7,15,36,39,17,-29
-35,-31,3,36,-23,-18,-7,15,37,40,18,-29
-32,-31,0,35,-20,-20,-7,15,38,41,19,-29
-29,-31,-4,33,-16,-22,-7,15,40,43,20,-29
-27,-31,-7,32,-13,-23,-6,15,42,45,22,-28
-27,-31,-7,32,-13,-23,-4,15,44,46,23,-27
-26,-31,-8,32,-12,-23,-3,15,45,48,24,-26
-26,-31,-8,32,-12,-23,-0,15,47,49,26,-25
-26,-31,-8,32,-12,-23,1,15,49,51,27,-24
-26,-31,-8,32,-12,-23,1,16,51,52,28,-22
-26,-31,-8,32,-12,-23,1,17,52,54,29,-21
-26,-31,-8,32,-12,-23,1,19,54,55,31,-20
-26,-31,-8,32,-12,-23,1,19,55,56,32,-19
-26,-31,-8,32,-12,-23,1,20,56,57,33,-17
-26,-31,-8,32,-12,-23,1,20,56,57,35,-16
-26,-31,-8,32,-12,-23,1,20,56,57,36,-15
-25,-30,-8,31,-11,-23,1,20,57,58,37,-13
-23,-28,-8,28,-9,-21,1,20,58,59,39,-12
-20,-25,-8,25,-8,-20,1,20,60,60,40,-11
-17,-22,-8,22,-6,-18,1,20,61,62,41,-9
-15,-20,-8,20,-5,-17,1,20,63,63,43,-7
-15,-20,-8,19,-5,-17,1,21,65,65,45,-4
-14,-19,-8,19,-4,-16,1,22,67,66,48,-0
-14,-19,-8,19,-4,-16,1,23,68,68,50,3
-13,-19,-10,18,-2,-17,1,24,70,69,52,7
-10,-19,-13,17,1,-18,1,24,72,71,54,10
-8,-19,-16,16,4,-20,1,25,74,72,55,13
-5,-19,-20,14,8,-22,1,25,75,74,57,15
-2,-19,-24,12,12,-23,1,25,76,76,59,17
1,-19,-29,11,16,-26,1,26,77,77,61,19
4,-19,-33,9,20,-27,1,27,77,79,63,20
7,-19,-37,8,24,-30,1,28,77,80,66,22
10,-19,-40,6,27,-31,1,29,78,82,68,23
13,-19,-44,5,31,-33,-1,29,79,83,70,26
16,-19,-48,3,35,-35,-3,29,81,85,71,28
19,-19,-52,1,39,-36,-5,29,82,86,72,31
22,-16,-52,-2,40,-35,-6,29,84,89,74,33
25,-9,-46,-7,39,-27,-6,29,86,91,77,36
28,-1,-39,-14,38,-19,-7,29,88,94,79,39
31,7,-32,-19,36,-10,-7,29,89,97,82,41
34,15,-24,-26,35,-2,-7,30,92,100,85,44
37,24,-16,-32,32,8,-7,31,95,102,88,46
40,33,-8,-39,31,17,-7,32,98,103,92,49
43,42,0,-45,28,27,-7,33,102,105,96,52
46,49,7,-51,28,35,-6,34,105,107,98,54
49,56,11,-56,27,41,-4,35,107,108,99,54
52,62,16,-62,27,48,-3,36,109,110,99,54
55,68,20,-67,27,53,-0,38,111,111,100,54
57,73,24,-70,26,58,2,39,112,112,100,54
58,76,29,-73,24,62,6,40,112,112,100,54
59,80,33,-75,23,67,10,41,112,113,100,54
59,83,37,-77,20,70,14,42,112,113,100,54
57,84,41,-77,18,73,18,43,112,112,99,54
55,85,45,-76,14,76,20,43,112,111,97,51
52,85,49,-75,11,78,23,44,112,110,95,49
49,85,53,-73,7,80,25,44,112,108,92,46
46,85,57,-71,3,82,26,44,112,106,89,43
43,85,61,-70,-1,83,27,44,110,103,85,40
40,85,65,-68,-5,86,27,44,109,100,82,36
37,85,69,-67,-9,87,27,44,107,97,78,32
34,85,73,-65,-13,89,27,42,104,93,73,28
31,85,77,-64,-17,91,27,40,100,89,68,24
28,85,82,-62,-20,93,27,36,95,85,63,20
25,85,86,-60,-24,95,27,33,89,80,58,16
21,85,91,-58,-30,98,26,29,84,76,53,12
15,85,99,-55,-37,101,23,26,79,71,49,7
10,85,106,-52,-44,105,19,22,74,66,45,2
4,85,113,-49,-51,108,14,19,68,62,41,-3
-2,84,119,-45,-58,109,11,16,64,57,37,-8
-8,79,121,-39,-63,107,8,14,60,52,32,-12
-14,74,122,-33,-67,104,6,13,56,48,27,-16
-20,68,122,-27,-71,100,3,11,52,43,22,-20
-24,62,119,-21,-72,95,1,11,49,39,17,-23
-26,56,113,-17,-70,89,-0,10,45,36,14,-26
-26,50,105,-14,-67,81,-3,10,42,32,11,-29
-26,44,97,-10,-63,73,-5,10,38,29,9,-32
-26,40,91,-8,-60,67,-7,10,36,27,7,-33
-26,36,86,-6,-57,63,-9,10,35,25,6,-34
-26,33,81,-4,-55,58,-11,10,35,23,6,-34
-26,30,77,-2,-53,55,-13,10,35,21,6,-34
-26,27,73,-1,-51,51,-15,10,34,20,6,-34
-26,25,70,1,-50,48,-15,10,33,20,6,-34
-26,25,69,1,-50,48,-16,10,33,20,6,-34
-26,24,69,1,-50,47,-16,10,33,20,6,-34
-26,24,69,1,-50,47,-16,10,33,20,6,-34
-26,24,69,1,-50,47,-16,10,33,20,6,-34
-26,24,69,1,-50,47,-16,10,33,20,6,-34
-23,11,46,7,-36,28,-16,10,31,21,6,-36
-19,-8,15,15,-18,2,-16,10,29,24,6,-37
-18,-13,5,18,-13,-6,-16,10,28,24,6,-38
-17,-15,2,18,-11,-9,-16,10,28,24,6,-38
-16,-17,-2,18,-8,-12,-16,10,28,25,6,-39
-15,-19,-7,19,-6,-15,-16,11,28,26,6,-39
-14,-19,-8,19,-4,-16,-16,12,28,26,6,-39
-14,-19,-8,19,-4,-16,-16,13,28,26,6,-39
-14,-19,-8,19,-4,-16,-16,14,28,26,6,-39
-14,-20,-10,19,-3,-17,-16,15,28,25,6,-39
-14,-23,-13,21,-2,-20,-16,15,28,24,6,-39
-14,-25,-16,22,0,-23,-16,15,28,23,6,-39
-14,-28,-20,24,2,-27,-16,15,28,21,6,-39
-15,-30,-21,25,2,-29,-15,15,27,20,6,-39
-18,-30,-19,27,-2,-28,-13,15,26,20,6,-39
-20,-31,-16,29,-4,-27,-11,15,24,20,6,-39
