I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
97, 253, 156, -175, -29, 204, -34, 312, 702, 468, 244, 63, 
107, 253, 146, -180, -19, 200, -39, 312, 702, 468, 244, 68, 
117, 253, 136, -185, -9, 195, -43, 312, 702, 468, 244, 73, 
126, 253, 126, -190, 0, 190, -48, 312, 702, 468, 244, 78, 
136, 253, 117, -195, 9, 185, -63, 297, 688, 463, 244, 87, 
136, 253, 117, -195, 9, 185, -68, 292, 673, 458, 244, 87, 
136, 253, 117, -195, 9, 185, -73, 287, 658, 453, 244, 87, 
136, 253, 117, -195, 9, 185, -78, 283, 644, 448, 244, 87, 
146, 253, 107, -200, 19, 180, -87, 258, 614, 434, 244, 92, 
146, 253, 107, -200, 19, 180, -87, 244, 595, 429, 244, 97, 
146, 253, 107, -200, 19, 180, -87, 229, 575, 424, 244, 102, 
146, 253, 107, -200, 19, 180, -87, 214, 556, 419, 244, 107, 
131, 244, 112, -187, 9, 178, -97, 195, 517, 405, 234, 117, 
126, 244, 117, -185, 4, 180, -97, 175, 488, 390, 234, 117, 
122, 244, 122, -183, 0, 183, -97, 156, 458, 375, 234, 117, 
117, 244, 126, -180, -4, 185, -97, 136, 429, 361, 234, 117, 
107, 234, 126, -170, -9, 180, -97, 112, 395, 341, 224, 126, 
107, 234, 126, -170, -9, 180, -97, 97, 370, 331, 224, 126, 
107, 234, 126, -170, -9, 180, -97, 82, 346, 322, 224, 126, 
107, 234, 126, -170, -9, 180, -97, 68, 322, 312, 224, 126, 
97, 219, 122, -158, -12, 170, -87, 48, 292, 292, 209, 126, 
87, 214, 126, -151, -19, 170, -87, 39, 263, 273, 204, 126, 
78, 209, 131, -143, -26, 170, -87, 29, 234, 253, 200, 126, 
68, 204, 136, -136, -34, 170, -87, 19, 204, 234, 195, 126, 
53, 190, 136, -122, -41, 163, -82, 4, 185, 214, 180, 126, 
48, 185, 136, -117, -43, 161, -78, 0, 165, 204, 175, 126, 
43, 180, 136, -112, -46, 158, -73, -4, 146, 195, 170, 126, 
39, 175, 136, -107, -48, 156, -68, -9, 126, 185, 165, 126, 
29, 161, 131, -95, -51, 146, -63, -24, 107, 161, 156, 122, 
19, 156, 136, -87, -58, 146, -58, -29, 87, 146, 146, 117, 
9, 151, 141, -80, -65, 146, -53, -34, 68, 131, 136, 112, 
0, 146, 146, -73, -73, 146, -48, -39, 48, 117, 126, 107, 
-14, 141, 156, -63, -85, 148, -43, -48, 34, 102, 122, 97, 
-19, 136, 156, -58, -87, 146, -39, -48, 29, 97, 117, 97, 
-24, 131, 156, -53, -90, 143, -34, -48, 24, 92, 112, 97, 
-29, 126, 156, -48, -92, 141, -29, -48, 19, 87, 107, 97, 
-34, 112, 146, -39, -90, 129, -19, -53, 9, 78, 92, 87, 
-39, 107, 146, -34, -92, 126, -19, -58, 0, 68, 87, 87, 
-43, 102, 146, -29, -95, 124, -19, -63, -9, 58, 82, 87, 
-48, 97, 146, -24, -97, 122, -19, -68, -19, 48, 78, 87, 
-53, 87, 141, -17, -97, 114, -9, -58, -29, 39, 68, 82, 
-58, 87, 146, -14, -102, 117, -9, -58, -29, 39, 68, 78, 
-63, 87, 151, -12, -107, 119, -9, -58, -29, 39, 68, 73, 
-68, 87, 156, -9, -112, 122, -9, -58, -29, 39, 68, 68, 
-68, 78, 146, -4, -107, 112, 0, -68, -34, 34, 63, 58, 
-68, 78, 146, -4, -107, 112, 0, -68, -39, 29, 58, 58, 
-68, 78, 146, -4, -107, 112, 0, -68, -43, 24, 53, 58, 
-68, 78, 146, -4, -107, 112, 0, -68, -48, 19, 48, 58, 
-68, 68, 136, 0, -102, 102, 0, -68, -48, 9, 48, 48, 
-68, 68, 136, 0, -102, 102, 0, -68, -48, 9, 48, 48, 
-68, 68, 136, 0, -102, 102, 0, -68, -48, 9, 48, 48, 
-68, 68, 136, 0, -102, 102, 0, -68, -48, 9, 48, 48, 
-78, 68, 146, 4, -112, 107, 9, -68, -48, 9, 48, 48, 
-78, 68, 146, 4, -112, 107, 9, -68, -48, 9, 48, 48, 
-78, 68, 146, 4, -112, 107, 9, -68, -48, 9, 48, 48, 
-78, 68, 146, 4, -112, 107, 9, -68, -48, 9, 48, 48, 
-78, 58, 136, 9, -107, 97, 9, -78, -48, 9, 39, 48, 
-78, 58, 136, 9, -107, 97, 9, -78, -48, 9, 39, 48, 
-78, 58, 136, 9, -107, 97, 9, -78, -48, 9, 39, 48, 
-78, 58, 136, 9, -107, 97, 9, -78, -48, 9, 39, 48, 
-78, 58, 136, 9, -107, 97, 9, -68, -48, 9, 29, 48, 
-78, 58, 136, 9, -107, 97, 9, -68, -48, 9, 29, 48, 
-78, 58, 136, 9, -107, 97, 9, -68, -48, 9, 29, 48, 
-78, 58, 136, 9, -107, 97, 9, -68, -48, 9, 29, 48, 
-78, 48, 126, 14, -102, 87, 19, -68, -58, 9, 39, 48, 
-78, 48, 126, 14, -102, 87, 19, -68, -58, 9, 39, 48, 
-78, 48, 126, 14, -102, 87, 19, -68, -58, 9, 39, 48, 
-78, 48, 126, 14, -102, 87, 19, -68, -58, 9, 39, 48, 
-87, 39, 126, 24, -107, 82, 19, -68, -48, 9, 39, 39, 
-87, 39, 126, 24, -107, 82, 19, -68, -48, 9, 39, 39, 
-87, 39, 126, 24, -107, 82, 19, -68, -48, 9, 39, 39, 
-87, 39, 126, 24, -107, 82, 19, -68, -48, 9, 39, 39, 
-78, 43, 122, 17, -100, 82, 9, -68, -58, 0, 29, 29, 
-78, 48, 126, 14, -102, 87, 9, -68, -58, 0, 29, 29, 
-78, 53, 131, 12, -104, 92, 9, -68, -58, 0, 29, 29, 
-78, 58, 136, 9, -107, 97, 9, -68, -58, 0, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 0, 39, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 0, 39, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 0, 39, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 0, 39, 29, 
-78, 48, 126, 14, -102, 87, 9, -68, -58, 0, 29, 29, 
-78, 48, 126, 14, -102, 87, 9, -68, -58, 0, 29, 29, 
-78, 48, 126, 14, -102, 87, 9, -68, -58, 0, 29, 29, 
-78, 48, 126, 14, -102, 87, 9, -68, -58, 0, 29, 29, 
-78, 58, 136, 9, -107, 97, 9, -68, -58, 0, 19, 29, 
-78, 58, 136, 9, -107, 97, 9, -68, -58, 0, 19, 29, 
-78, 58, 136, 9, -107, 97, 9, -68, -58, 0, 19, 29, 
-78, 58, 136, 9, -107, 97, 9, -68, -58, 0, 19, 29, 
-87, 48, 136, 19, -112, 92, 19, -78, -48, 0, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -78, -48, 0, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -78, -48, 0, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -78, -48, 0, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -68, -48, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -68, -48, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -68, -48, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 19, -68, -48, 9, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 29, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 19, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 19, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 19, 
-78, 48, 126, 14, -102, 87, 19, -68, -48, 9, 29, 19, 
-87, 48, 136, 19, -112, 92, 29, -58, -43, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 29, -58, -39, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 29, -58, -34, 9, 29, 29, 
-87, 48, 136, 19, -112, 92, 29, -58, -29, 9, 29, 29, 
-87, 58, 146, 14, -117, 102, 19, -58, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -58, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -58, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -58, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -68, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -68, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -68, -29, 19, 39, 29, 
-87, 58, 146, 14, -117, 102, 19, -68, -29, 19, 39, 29, 
-87, 68, 156, 9, -122, 112, 29, -58, -19, 19, 39, 29, 
-87, 68, 156, 9, -122, 112, 29, -58, -19, 19, 39, 29, 
-87, 68, 156, 9, -122, 112, 29, -58, -19, 19, 39, 29, 
-87, 68, 156, 9, -122, 112, 29, -58, -19, 19, 39, 29, 
-78, 73, 151, 2, -114, 112, 24, -58, -14, 24, 48, 34, 
-78, 78, 156, 0, -117, 117, 19, -58, -9, 29, 48, 39, 
-78, 82, 161, -2, -119, 122, 14, -58, -4, 34, 48, 43, 
-78, 87, 165, -4, -122, 126, 9, -58, 0, 39, 48, 48, 
-63, 97, 161, -17, -112, 129, -4, -58, 9, 53, 63, 58, 
-58, 107, 165, -24, -112, 136, -9, -58, 9, 58, 68, 58, 
-53, 117, 170, -31, -112, 143, -14, -58, 9, 63, 73, 58, 
-48, 126, 175, -39, -112, 151, -19, -58, 9, 68, 78, 58, 
-39, 136, 175, -48, -107, 156, -19, -48, 24, 73, 82, 63, 
-34, 146, 180, -56, -107, 163, -24, -48, 34, 82, 92, 73, 
-29, 161, 190, -65, -109, 175, -24, -48, 43, 87, 102, 82, 
-29, 161, 190, -65, -109, 175, -24, -48, 53, 97, 107, 87, 
-24, 161, 185, -68, -104, 173, -34, -43, 53, 107, 107, 78, 
-24, 161, 185, -68, -104, 173, -34, -39, 58, 107, 107, 82, 
-19, 161, 180, -70, -100, 170, -43, -39, 58, 107, 107, 82, 
-19, 161, 180, -70, -100, 170, -48, -39, 58, 107, 107, 82, 
-9, 175, 185, -82, -97, 180, -53, -48, 68, 117, 117, 102, 
-9, 175, 185, -82, -97, 180, -58, -48, 73, 122, 122, 102, 
-4, 175, 180, -85, -92, 178, -73, -53, 73, 122, 126, 102, 
0, 180, 180, -90, -90, 180, -87, -68, 63, 122, 126, 107, 
4, 190, 185, -97, -90, 187, -117, -87, 48, 122, 136, 107, 
9, 195, 185, -102, -87, 190, -141, -112, 39, 122, 136, 112, 
14, 204, 190, -109, -87, 197, -156, -126, 29, 122, 141, 117, 
29, 209, 180, -119, -75, 195, -156, -126, 19, 122, 141, 117, 
29, 209, 180, -119, -75, 195, -165, -136, 14, 122, 136, 126, 
39, 214, 175, -126, -68, 195, -175, -141, 9, 122, 136, 136, 
53, 214, 161, -134, -53, 187, -175, -141, 9, 122, 136, 146, 
63, 224, 161, -143, -48, 192, -175, -136, 9, 122, 146, 156, 
73, 244, 170, -158, -48, 207, -175, -126, 14, 141, 151, 151, 
82, 248, 165, -165, -41, 207, -170, -112, 24, 141, 156, 156, 
82, 248, 165, -165, -41, 207, -161, -112, 29, 141, 161, 156, 
78, 244, 165, -161, -43, 204, -156, -107, 29, 141, 161, 156, 
73, 234, 161, -153, -43, 197, -141, -107, 29, 131, 151, 165, 
68, 229, 161, -148, -46, 195, -131, -112, 24, 131, 151, 165, 
63, 224, 161, -143, -48, 192, -122, -112, 19, 126, 141, 165, 
58, 214, 156, -136, -48, 185, -112, -107, 14, 117, 136, 156, 
48, 214, 165, -131, -58, 190, -102, -107, 9, 112, 141, 151, 
39, 204, 165, -122, -63, 185, -97, -107, 4, 112, 136, 146, 
29, 204, 175, -117, -73, 190, -92, -107, 0, 107, 131, 141, 
24, 190, 165, -107, -70, 178, -87, -107, -4, 102, 122, 136, 
29, 175, 146, -102, -58, 161, -73, -107, 4, 97, 117, 122, 
14, 156, 141, -85, -63, 148, -68, -107, 4, 92, 107, 107, 
-4, 131, 136, -63, -70, 134, -48, -102, -4, 78, 97, 97, 
-39, 107, 146, -34, -92, 126, -29, -92, -9, 58, 78, 78, 
-63, 87, 151, -12, -107, 119, -14, -87, -24, 34, 63, 68, 
-73, 78, 151, -2, -112, 114, 0, -87, -29, 29, 53, 58, 
-82, 63, 146, 9, -114, 104, 14, -82, -29, 24, 48, 53, 
-87, 58, 146, 14, -117, 102, 19, -78, -29, 24, 48, 53, 
-87, 48, 136, 19, -112, 92, 29, -73, -24, 29, 39, 39, 
-87, 48, 136, 19, -112, 92, 29, -68, -24, 29, 39, 39, 
-87, 48, 136, 19, -112, 92, 34, -68, -24, 29, 39, 34, 
-87, 43, 131, 21, -109, 87, 39, -63, -24, 29, 29, 29, 
-97, 29, 126, 34, -112, 78, 43, -48, -24, 19, 34, 39, 
-97, 29, 126, 34, -112, 78, 43, -48, -24, 19, 29, 29, 
-97, 24, 122, 36, -109, 73, 43, -48, -24, 19, 29, 29, 
-97, 19, 117, 39, -107, 68, 48, -43, -24, 14, 29, 29, 
-92, 19, 112, 36, -102, 65, 58, -53, -24, 14, 29, 19, 
-92, 19, 112, 36, -102, 65, 63, -53, -24, 14, 29, 19, 
-92, 19, 112, 36, -102, 65, 63, -53, -29, 14, 29, 19, 
-97, 19, 117, 39, -107, 68, 63, -53, -29, 9, 29, 19, 
-107, 9, 117, 48, -112, 63, 53, -53, -29, 9, 19, 14, 
-107, 4, 112, 51, -109, 58, 53, -53, -29, 9, 14, 14, 
-107, 4, 112, 51, -109, 58, 53, -53, -29, 9, 14, 14, 
-107, 4, 112, 51, -109, 58, 53, -53, -29, 9, 14, 14, 
-107, 4, 112, 51, -109, 58, 68, -53, -29, 9, 14, 14, 
-112, 0, 112, 56, -112, 56, 68, -53, -29, 4, 9, 14, 
-112, 0, 112, 56, -112, 56, 68, -53, -34, 4, 9, 9, 
-112, 0, 112, 56, -112, 56, 73, -53, -34, 4, 9, 9, 
-102, 4, 107, 48, -104, 56, 63, -53, -34, -4, 9, 9, 
-102, 4, 107, 48, -104, 56, 63, -53, -34, -4, 4, 9, 
-102, 4, 107, 48, -104, 56, 68, -53, -34, -4, 4, 9, 
-112, 4, 117, 53, -114, 61, 68, -53, -34, -9, 4, 4, 
-112, -4, 107, 58, -109, 51, 68, -53, -39, 0, 4, 4, 
-112, -9, 102, 61, -107, 46, 68, -53, -39, 0, 4, 4, 
-112, -9, 102, 61, -107, 46, 68, -53, -34, 0, 4, 4, 
-112, -9, 102, 61, -107, 46, 73, -53, -34, 0, 4, 4, 
-112, -9, 102, 61, -107, 46, 73, -53, -24, 4, 14, 4, 
-112, -9, 102, 61, -107, 46, 73, -53, -24, 9, 14, 4, 
-122, 0, 122, 61, -122, 61, 82, -53, -29, 14, 24, 9, 
-112, 14, 126, 48, -119, 70, 68, -53, -19, 29, 34, 19, 
-112, 29, 141, 41, -126, 85, 68, -68, -14, 39, 43, 34, 
-112, 53, 165, 29, -139, 109, 68, -73, -14, 58, 63, 48, 
-122, 78, 200, 21, -161, 139, 63, -82, -14, 97, 87, 68, 
-146, 117, 263, 14, -204, 190, 53, -112, -24, 141, 131, 97, 
-146, 161, 307, -7, -226, 234, 34, -146, -78, 170, 170, 146, 
-156, 224, 380, -34, -268, 302, 24, -180, -126, 190, 219, 185, 
-165, 302, 468, -68, -317, 385, 14, -209, -156, 209, 268, 234, 
-165, 351, 517, -92, -341, 434, 0, -248, -209, 219, 312, 287, 
-141, 375, 517, -117, -329, 446, -39, -292, -317, 200, 356, 356, 
-97, 390, 488, -146, -292, 439, -97, -351, -483, 136, 395, 409, 
-48, 390, 439, -170, -244, 414, -146, -414, -688, 39, 405, 458, 
14, 375, 361, -195, -173, 368, -204, -444, -873, -48, 409, 497, 
102, 326, 224, -214, -61, 275, -263, -444, -1010, -136, 429, 546, 
239, 239, 0, -239, 119, 119, -317, -405, -1073, -224, 444, 580, 
366, 165, -200, -265, 283, -17, -370, -356, -1093, -268, 463, 629, 
488, 117, -370, -302, 429, -126, -424, -346, -1117, -283, 502, 678, 
600, 63, -536, -331, 568, -236, -473, -326, -1146, -297, 502, 712, 
736, -9, -746, -363, 741, -378, -517, -287, -1195, -370, 424, 702, 
819, -112, -932, -353, 875, -522, -536, -234, -1283, -522, 229, 570, 
839, -287, -1127, -275, 983, -707, -512, -180, -1385, -775, -131, 297, 
834, -473, -1307, -180, 1071, -890, -463, -102, -1464, -1019, -502, 14, 
878, -653, -1532, -112, 1205, -1093, -434, -39, -1473, -1200, -736, -180, 
927, -849, -1776, -39, 1351, -1312, -414, 29, -1459, -1371, -951, -375, 
936, -1049, -1986, 56, 1461, -1517, -380, 102, -1434, -1546, -1180, -590, 
936, -1239, -2176, 151, 1556, -1708, -312, 151, -1429, -1703, -1376, -790, 
917, -1424, -2342, 253, 1629, -1883, -244, 180, -1405, -1825, -1532, -966, 
878, -1571, -2449, 346, 1664, -2010, -185, 185, -1366, -1864, -1634, -1102, 
834, -1654, -2488, 409, 1661, -2071, -141, 204, -1293, -1834, -1659, -1195, 
805, -1654, -2459, 424, 1632, -2056, -112, 219, -1190, -1751, -1620, -1220, 
795, -1590, -2386, 397, 1590, -1988, -97, 204, -1112, -1644, -1546, -1176, 
771, -1546, -2318, 387, 1544, -1932, -82, 195, -1044, -1576, -1478, -1141, 
717, -1532, -2249, 407, 1483, -1891, -53, 190, -1000, -1512, -1439, -1132, 
639, -1507, -2147, 434, 1393, -1827, -39, 156, -971, -1459, -1395, -1098, 
546, -1454, -2000, 453, 1273, -1727, -14, 112, -961, -1405, -1346, -1068, 
473, -1405, -1878, 466, 1176, -1642, 9, 82, -936, -1351, -1298, -1058, 
395, -1371, -1766, 488, 1080, -1568, 34, 53, -922, -1298, -1259, -1039, 
331, -1312, -1644, 490, 988, -1478, 48, 9, -902, -1234, -1200, -1005, 
278, -1234, -1512, 478, 895, -1373, 68, -43, -873, -1156, -1132, -956, 
224, -1141, -1366, 458, 795, -1254, 78, -82, -819, -1078, -1073, -907, 
180, -1049, -1229, 434, 705, -1139, 92, -117, -761, -1000, -990, -844, 
131, -961, -1093, 414, 612, -1027, 102, -126, -697, -917, -907, -775, 
82, -873, -956, 395, 519, -915, 112, -126, -614, -839, -819, -697, 
39, -775, -814, 368, 427, -795, 102, -117, -517, -722, -717, -614, 
19, -639, -658, 309, 339, -649, 87, -112, -419, -570, -575, -497, 
19, -497, -517, 239, 268, -507, 78, -87, -307, -424, -439, -380, 
9, -375, -385, 183, 197, -380, 68, -68, -219, -317, -322, -297, 
-19, -307, -287, 163, 134, -297, 68, -58, -175, -239, -258, -244, 
-43, -248, -204, 146, 80, -226, 87, -58, -122, -204, -219, -209, 
-53, -195, -141, 124, 43, -168, 102, -39, -53, -146, -170, -165, 
-73, -136, -63, 104, -4, -100, 102, -14, 4, -97, -122, -122, 
-92, -107, -14, 100, -39, -61, 102, -9, 39, -48, -68, -87, 
-92, -82, 9, 87, -51, -36, 112, 14, 78, -4, -39, -63, 
-92, -68, 24, 80, -58, -21, 112, 24, 87, 24, -14, -53, 
-97, -68, 29, 82, -63, -19, 117, 29, 87, 34, -4, -43, 
-107, -48, 58, 78, -82, 4, 117, 19, 78, 24, -4, -53, 
-107, -43, 63, 75, -85, 9, 117, 14, 78, 24, -9, -53, 
-112, -39, 73, 75, -92, 17, 117, 9, 78, 19, -14, -53, 
-117, -39, 78, 78, -97, 19, 117, 9, 78, 19, -19, -53, 
-117, -34, 82, 75, -100, 24, 107, 9, 87, 19, -19, -53, 
-117, -29, 87, 73, -102, 29, 107, 9, 87, 29, -9, -48, 
-117, -24, 92, 70, -104, 34, 107, 9, 92, 34, -9, -48, 
-117, -19, 97, 68, -107, 39, 107, 9, 92, 39, -9, -43, 
-107, -14, 92, 61, -100, 39, 107, 24, 92, 34, -9, -34, 
-107, -14, 92, 61, -100, 39, 107, 24, 92, 34, -9, -34, 
-107, -14, 92, 61, -100, 39, 107, 24, 92, 34, -9, -34, 
-107, -14, 92, 61, -100, 39, 107, 24, 92, 29, -9, -39, 
-107, 0, 107, 53, -107, 53, 107, 19, 92, 39, -9, -39, 
-107, 0, 107, 53, -107, 53, 107, 19, 92, 39, -9, -39, 
-107, 0, 107, 53, -107, 53, 107, 19, 97, 39, -9, -39, 
-107, 0, 107, 53, -107, 53, 102, 19, 97, 43, -9, -34, 
-117, -4, 112, 61, -114, 53, 102, 29, 107, 48, -4, -34, 
-117, -4, 112, 61, -114, 53, 102, 34, 112, 48, -4, -34, 
-117, -4, 112, 61, -114, 53, 102, 34, 112, 48, -4, -34, 
-117, -4, 112, 61, -114, 53, 102, 34, 112, 48, -4, -34, 
-117, 0, 117, 58, -117, 58, 102, 29, 112, 48, -9, -43, 
-112, 0, 112, 56, -112, 56, 102, 29, 117, 48, -9, -43, 
-112, 0, 112, 56, -112, 56, 102, 29, 117, 53, -9, -43, 
-112, 0, 112, 56, -112, 56, 97, 29, 117, 53, -9, -43, 
-102, 0, 102, 51, -102, 51, 97, 19, 117, 53, -9, -34, 
-102, 0, 102, 51, -102, 51, 92, 19, 122, 53, -9, -34, 
-102, 4, 107, 48, -104, 56, 92, 19, 122, 58, -9, -34, 
-102, 4, 107, 48, -104, 56, 92, 19, 122, 58, -9, -34, 
-112, 4, 117, 53, -114, 61, 92, 29, 126, 68, 0, -34, 
-107, 4, 112, 51, -109, 58, 92, 34, 126, 68, 0, -34, 
-107, 9, 117, 48, -112, 63, 92, 34, 126, 73, 0, -29, 
-107, 9, 117, 48, -112, 63, 87, 34, 126, 73, 4, -29, 
-107, 9, 117, 48, -112, 63, 87, 19, 131, 63, 4, -29, 
-107, 9, 117, 48, -112, 63, 87, 19, 131, 63, 4, -29, 
-107, 9, 117, 48, -112, 63, 87, 24, 131, 68, 4, -29, 
-107, 14, 122, 46, -114, 68, 87, 24, 136, 68, 4, -29, 
-97, 14, 112, 41, -104, 63, 87, 24, 136, 68, -4, -29, 
-97, 14, 112, 41, -104, 63, 87, 24, 146, 68, -4, -24, 
-97, 14, 112, 41, -104, 63, 82, 24, 151, 78, 0, -24, 
-102, 14, 117, 43, -109, 65, 82, 24, 151, 78, 0, -24, 
-112, 19, 131, 46, -122, 75, 82, 34, 156, 87, 9, -24, 
-112, 19, 131, 46, -122, 75, 82, 34, 161, 87, 9, -24, 
-107, 24, 131, 41, -119, 78, 82, 39, 165, 97, 9, -24, 
