I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-107, 19, 126, 43, -117, 73, 58, 331, 253, 244, 136, 68, 
-107, 29, 136, 39, -122, 82, 58, 317, 248, 244, 141, 73, 
-107, 39, 146, 34, -126, 92, 58, 302, 244, 244, 146, 78, 
-102, 48, 151, 26, -126, 100, 48, 283, 229, 234, 146, 82, 
-97, 58, 156, 19, -126, 107, 39, 263, 214, 224, 146, 87, 
-78, 68, 146, 4, -112, 107, 19, 244, 195, 209, 141, 92, 
-58, 78, 136, -9, -97, 107, 0, 224, 175, 195, 136, 97, 
-48, 82, 131, -17, -90, 107, -14, 195, 151, 175, 131, 97, 
-39, 87, 126, -24, -82, 107, -29, 165, 126, 156, 126, 97, 
-29, 87, 117, -29, -73, 102, -34, 136, 102, 136, 117, 97, 
-19, 87, 107, -34, -63, 97, -39, 107, 78, 117, 107, 97, 
-14, 82, 97, -34, -56, 90, -43, 78, 53, 97, 92, 87, 
-9, 78, 87, -34, -48, 82, -48, 48, 29, 78, 78, 78, 
4, 68, 63, -36, -29, 65, -48, 29, 14, 63, 68, 73, 
19, 58, 39, -39, -9, 48, -48, 9, 0, 48, 58, 68, 
19, 53, 34, -36, -7, 43, -48, 0, -14, 34, 48, 63, 
19, 48, 29, -34, -4, 39, -48, -9, -29, 19, 39, 58, 
29, 43, 14, -36, 7, 29, -53, -19, -34, 9, 29, 48, 
39, 39, 0, -39, 19, 19, -58, -29, -39, 0, 19, 39, 
39, 34, -4, -36, 21, 14, -58, -39, -48, -4, 14, 39, 
39, 29, -9, -34, 24, 9, -58, -48, -58, -9, 9, 39, 
39, 24, -14, -31, 26, 4, -58, -53, -63, -14, 4, 34, 
39, 19, -19, -29, 29, 0, -58, -58, -68, -19, 0, 29, 
39, 19, -19, -29, 29, 0, -58, -58, -68, -19, 0, 29, 
39, 19, -19, -29, 29, 0, -58, -58, -68, -19, 0, 29, 
39, 19, -19, -29, 29, 0, -58, -58, -68, -24, -4, 24, 
39, 19, -19, -29, 29, 0, -58, -58, -68, -29, -9, 19, 
39, 14, -24, -26, 31, -4, -58, -63, -73, -29, -9, 19, 
39, 9, -29, -24, 34, -9, -58, -68, -78, -29, -9, 19, 
39, 9, -29, -24, 34, -9, -53, -68, -78, -29, -14, 14, 
39, 9, -29, -24, 34, -9, -48, -68, -78, -29, -19, 9, 
34, 9, -24, -21, 29, -7, -48, -68, -78, -29, -19, 9, 
29, 9, -19, -19, 24, -4, -48, -68, -78, -29, -19, 9, 
24, 4, -19, -14, 21, -7, -48, -68, -78, -34, -19, 9, 
19, 0, -19, -9, 19, -9, -48, -68, -78, -39, -19, 9, 
19, 0, -19, -9, 19, -9, -39, -68, -78, -39, -19, 9, 
19, 0, -19, -9, 19, -9, -29, -68, -78, -39, -19, 9, 
24, 0, -24, -12, 24, -12, -29, -68, -78, -39, -19, 4, 
29, 0, -29, -14, 29, -14, -29, -68, -78, -39, -19, 0, 
39, 0, -39, -19, 39, -19, -43, -63, -78, -39, -19, 0, 
48, 0, -48, -24, 48, -24, -58, -58, -78, -39, -19, 0, 
48, 0, -48, -24, 48, -24, -58, -58, -78, -39, -19, 0, 
48, 0, -48, -24, 48, -24, -58, -58, -78, -39, -19, 0, 
43, 0, -43, -21, 43, -21, -48, -63, -73, -34, -19, 0, 
39, 0, -39, -19, 39, -19, -39, -68, -68, -29, -19, 0, 
34, 0, -34, -17, 34, -17, -34, -68, -68, -29, -19, 0, 
29, 0, -29, -14, 29, -14, -29, -68, -68, -29, -19, 0, 
24, -4, -29, -9, 26, -17, -24, -68, -68, -29, -19, -4, 
19, -9, -29, -4, 24, -19, -19, -68, -68, -29, -19, -9, 
14, -9, -24, -2, 19, -17, -19, -68, -63, -24, -19, -9, 
9, -9, -19, 0, 14, -14, -19, -68, -58, -19, -19, -9, 
9, -9, -19, 0, 14, -14, -19, -68, -58, -19, -19, -9, 
9, -9, -19, 0, 14, -14, -19, -68, -58, -19, -19, -9, 
9, -9, -19, 0, 14, -14, -19, -63, -58, -19, -19, -9, 
9, -9, -19, 0, 14, -14, -19, -58, -58, -19, -19, -9, 
4, -14, -19, 4, 12, -17, -14, -58, -53, -19, -19, -9, 
0, -19, -19, 9, 9, -19, -9, -58, -48, -19, -19, -9, 
-9, -24, -14, 17, 2, -19, -9, -63, -48, -19, -19, -9, 
-19, -29, -9, 24, -4, -19, -9, -68, -48, -19, -19, -9, 
-19, -29, -9, 24, -4, -19, -14, -68, -48, -14, -19, -9, 
-19, -29, -9, 24, -4, -19, -19, -68, -48, -9, -19, -9, 
0, -29, -29, 14, 14, -29, -19, -53, -48, -9, -19, -9, 
19, -29, -48, 4, 34, -39, -19, -39, -48, -9, -19, -9, 
19, -29, -48, 4, 34, -39, -19, -39, -48, -9, -19, -14, 
19, -29, -48, 4, 34, -39, -19, -39, -48, -9, -19, -19, 
9, -34, -43, 12, 26, -39, -14, -39, -48, -9, -19, -19, 
0, -39, -39, 19, 19, -39, -9, -39, -48, -9, -19, -19, 
0, -39, -39, 19, 19, -39, -4, -43, -48, -9, -19, -19, 
0, -39, -39, 19, 19, -39, 0, -48, -48, -9, -19, -19, 
0, -39, -39, 19, 19, -39, 0, -48, -48, -9, -19, -19, 
0, -39, -39, 19, 19, -39, 0, -48, -48, -9, -19, -19, 
0, -34, -34, 17, 17, -34, 0, -48, -43, -9, -14, -19, 
0, -29, -29, 14, 14, -29, 0, -48, -39, -9, -9, -19, 
4, -29, -34, 12, 19, -31, 0, -43, -34, -9, -4, -19, 
9, -29, -39, 9, 24, -34, 0, -39, -29, -9, 0, -19, 
9, -24, -34, 7, 21, -29, 0, -34, -29, -9, 0, -19, 
9, -19, -29, 4, 19, -24, 0, -29, -29, -9, 0, -19, 
14, -19, -34, 2, 24, -26, -9, -24, -29, -9, 0, -14, 
19, -9, -29, -4, 24, -19, -19, -19, -24, -9, 0, -4, 
29, 0, -29, -14, 29, -14, -34, -14, -24, -9, 0, 0, 
39, 24, -14, -31, 26, 4, -39, -9, -9, 4, 14, 14, 
43, 53, 9, -48, 17, 31, -48, 0, 4, 24, 24, 24, 
48, 58, 9, -53, 19, 34, -48, 9, 14, 34, 34, 29, 
68, 58, -9, -63, 39, 24, -53, 19, 4, 34, 39, 29, 
78, 58, -19, -68, 48, 19, -58, 24, 4, 34, 39, 29, 
87, 58, -29, -73, 58, 14, -63, 24, 0, 24, 34, 24, 
92, 58, -34, -75, 63, 12, -68, 24, -4, 19, 34, 24, 
92, 68, -24, -80, 58, 21, -73, 14, -4, 19, 34, 29, 
92, 87, -4, -90, 48, 41, -78, 9, -4, 19, 43, 43, 
87, 87, 0, -87, 43, 43, -78, -4, -9, 24, 39, 43, 
82, 87, 4, -85, 39, 46, -73, -19, -14, 24, 34, 43, 
78, 68, -9, -73, 43, 29, -73, -39, -39, 0, 14, 24, 
68, 39, -29, -53, 48, 4, -73, -58, -53, -14, 0, 14, 
63, 14, -48, -39, 56, -17, -68, -68, -63, -24, -9, 0, 
48, 4, -43, -26, 46, -19, -53, -78, -68, -29, -19, -9, 
43, 4, -39, -24, 41, -17, -43, -78, -68, -29, -19, -9, 
29, 4, -24, -17, 26, -9, -34, -73, -63, -29, -14, -9, 
29, 4, -24, -17, 26, -9, -29, -73, -63, -24, -4, 0, 
24, 4, -19, -14, 21, -7, -24, -73, -58, -19, 0, 4, 
14, 4, -9, -9, 12, -2, -24, -73, -58, -19, 0, 4, 
4, 4, 0, -4, 2, 2, -24, -73, -58, -19, 0, 4, 
0, -9, -9, 4, 4, -9, -19, -82, -68, -24, -9, 0, 
0, -14, -14, 7, 7, -14, -14, -82, -68, -24, -9, 0, 
-4, -24, -19, 14, 7, -21, -14, -82, -68, -34, -9, -4, 
-4, -34, -29, 19, 12, -31, -9, -82, -68, -34, -14, -4, 
-4, -43, -39, 24, 17, -41, 0, -82, -78, -43, -24, -24, 
-4, -53, -48, 29, 21, -51, 0, -82, -78, -43, -29, -24, 
-14, -53, -39, 34, 12, -46, 4, -87, -73, -43, -34, -29, 
-14, -53, -39, 34, 12, -46, 4, -87, -73, -43, -39, -29, 
-19, -53, -34, 36, 7, -43, 4, -92, -73, -48, -39, -39, 
-24, -63, -39, 43, 7, -51, 9, -97, -73, -53, -39, -43, 
-19, -73, -53, 46, 17, -63, 0, -97, -78, -58, -43, -43, 
-14, -73, -58, 43, 21, -65, -9, -97, -78, -58, -43, -43, 
-14, -73, -58, 43, 21, -65, -9, -97, -78, -58, -43, -48, 
-14, -78, -63, 46, 24, -70, -4, -92, -78, -58, -43, -48, 
-29, -102, -73, 65, 21, -87, 4, -87, -78, -68, -68, -78, 
-34, -141, -107, 87, 36, -124, 43, -58, -78, -68, -73, -87, 
-53, -180, -126, 117, 36, -153, 68, -19, -63, -68, -87, -102, 
-68, -190, -122, 129, 26, -156, 87, 39, -19, -43, -92, -102, 
-68, -190, -122, 129, 26, -156, 126, 151, 68, 14, -58, -102, 
-63, -131, -68, 97, 2, -100, 141, 317, 175, 117, 14, -48, 
-14, -58, -43, 36, 14, -51, 146, 458, 229, 175, 73, 0, 
68, 107, 39, -87, 14, 73, 131, 556, 326, 278, 190, 112, 
165, 395, 229, -280, -31, 312, 9, 575, 453, 458, 385, 307, 
258, 712, 453, -485, -97, 583, -170, 497, 497, 614, 610, 536, 
375, 1024, 649, -700, -136, 836, -356, 405, 497, 702, 790, 741, 
488, 1312, 824, -900, -168, 1068, -512, 341, 492, 800, 961, 946, 
580, 1542, 961, -1061, -190, 1251, -683, 107, 361, 824, 1063, 1107, 
639, 1708, 1068, -1173, -214, 1388, -907, -361, 73, 697, 1063, 1176, 
639, 1688, 1049, -1163, -204, 1368, -1044, -1098, -361, 273, 829, 1107, 
517, 1478, 961, -997, -222, 1220, -1024, -1708, -736, -190, 478, 912, 
414, 1102, 688, -758, -136, 895, -946, -1952, -951, -492, 112, 605, 
395, 756, 361, -575, 17, 558, -868, -1786, -1000, -570, -68, 366, 
278, 575, 297, -427, -9, 436, -697, -1429, -834, -507, -53, 307, 
165, 478, 312, -322, -73, 395, -492, -1010, -570, -375, -14, 292, 
107, 292, 185, -200, -39, 239, -336, -697, -390, -263, -43, 161, 
29, 97, 68, -63, -19, 82, -219, -478, -278, -170, -48, 53, 
-4, 0, 4, 2, -4, 2, -97, -331, -234, -161, -58, 9, 
-19, -68, -48, 43, 14, -58, -14, -190, -175, -161, -92, -34, 
-43, -165, -122, 104, 39, -143, 29, -102, -112, -112, -117, -107, 
-82, -195, -112, 139, 14, -153, 48, -48, -43, -78, -97, -117, 
-92, -175, -82, 134, -4, -129, 73, -29, -43, -63, -87, -102, 
-92, -156, -63, 124, -14, -109, 92, -14, -39, -58, -73, -87, 
-92, -156, -63, 124, -14, -109, 92, -4, -14, -43, -68, -87, 
-92, -156, -63, 124, -14, -109, 92, 4, -4, -34, -68, -87, 
-82, -151, -68, 117, -7, -109, 92, 14, -4, -34, -68, -92, 
-78, -146, -68, 112, -4, -107, 92, 29, -4, -34, -63, -92, 
-78, -146, -68, 112, -4, -107, 92, 29, -4, -34, -63, -92, 
-78, -146, -68, 112, -4, -107, 92, 43, 4, -29, -58, -92, 
-78, -146, -68, 112, -4, -107, 92, 43, 4, -29, -58, -92, 
-78, -146, -68, 112, -4, -107, 97, 53, 14, -19, -58, -87, 
-87, -146, -58, 117, -14, -102, 97, 53, 14, -19, -58, -87, 
-92, -141, -48, 117, -21, -95, 102, 58, 19, -9, -48, -82, 
-92, -141, -48, 117, -21, -95, 102, 58, 19, -9, -48, -82, 
-92, -136, -43, 114, -24, -90, 102, 63, 24, -4, -43, -82, 
-92, -136, -43, 114, -24, -90, 102, 68, 24, -4, -43, -82, 
-97, -136, -39, 117, -29, -87, 102, 73, 29, 0, -39, -78, 
-92, -136, -43, 114, -24, -90, 92, 78, 29, 0, -39, -78, 
-82, -131, -48, 107, -17, -90, 82, 82, 39, 4, -39, -78, 
-82, -131, -48, 107, -17, -90, 78, 87, 39, 4, -39, -78, 
-82, -126, -43, 104, -19, -85, 78, 92, 48, 14, -34, -68, 
-82, -126, -43, 104, -19, -85, 82, 97, 53, 19, -29, -63, 
-82, -122, -39, 102, -21, -80, 87, 102, 58, 24, -14, -53, 
-82, -122, -39, 102, -21, -80, 87, 107, 58, 29, -14, -53, 
-82, -117, -34, 100, -24, -75, 87, 112, 63, 34, -9, -48, 
-82, -112, -29, 97, -26, -70, 87, 117, 68, 34, -9, -48, 
-82, -107, -24, 95, -29, -65, 87, 122, 73, 43, -4, -43, 
-82, -107, -24, 95, -29, -65, 82, 126, 78, 43, -4, -43, 
-82, -107, -24, 95, -29, -65, 78, 136, 82, 53, 4, -39, 
-82, -102, -19, 92, -31, -61, 78, 146, 87, 63, 4, -39, 
-82, -102, -19, 92, -31, -61, 78, 156, 92, 68, 9, -34, 
-87, -92, -4, 90, -41, -48, 82, 161, 97, 68, 9, -34, 
-87, -92, -4, 90, -41, -48, 87, 170, 107, 73, 19, -29, 
-97, -87, 9, 92, -53, -39, 87, 175, 117, 82, 19, -24, 
-102, -82, 19, 92, -61, -31, 92, 185, 126, 87, 29, -14, 
-102, -73, 29, 87, -65, -21, 92, 195, 131, 92, 34, -14, 
-107, -68, 39, 87, -73, -14, 92, 204, 141, 97, 34, -4, 
-112, -68, 43, 90, -78, -12, 97, 204, 146, 112, 39, -4, 
-117, -68, 48, 92, -82, -9, 102, 214, 156, 126, 48, 0, 
-117, -68, 48, 92, -82, -9, 102, 224, 165, 122, 48, -4, 
-122, -68, 53, 95, -87, -7, 102, 234, 175, 131, 48, -4, 
-117, -63, 53, 90, -85, -4, 102, 244, 185, 141, 53, -9, 
-117, -58, 58, 87, -87, 0, 102, 253, 195, 151, 63, -9, 
-112, -48, 63, 80, -87, 7, 107, 268, 204, 161, 68, -9, 
-112, -39, 73, 75, -92, 17, 107, 283, 214, 170, 73, -4, 
-112, -34, 78, 73, -95, 21, 107, 287, 224, 175, 78, -4, 
-122, -29, 92, 75, -107, 31, 107, 292, 234, 185, 82, 4, 
-126, -24, 102, 75, -114, 39, 102, 302, 244, 195, 87, 4, 
-131, -19, 112, 75, -122, 46, 92, 312, 253, 204, 97, 14, 
-131, -9, 122, 70, -126, 56, 78, 317, 258, 209, 102, 14, 
-131, -4, 126, 68, -129, 61, 68, 326, 263, 214, 112, 19, 
-131, 0, 131, 65, -131, 65, 73, 326, 273, 224, 117, 29, 
-131, 0, 131, 65, -131, 65, 82, 326, 273, 229, 122, 34, 
-136, 4, 141, 65, -139, 73, 82, 326, 273, 234, 126, 43, 
-131, 19, 151, 56, -141, 85, 92, 326, 273, 239, 141, 58, 
-131, 29, 161, 51, -146, 95, 78, 326, 278, 244, 146, 58, 
-126, 48, 175, 39, -151, 112, 68, 326, 278, 253, 156, 73, 
-122, 58, 180, 31, -151, 119, 63, 307, 268, 253, 156, 78, 
-107, 68, 175, 19, -141, 122, 53, 292, 258, 253, 161, 92, 
-92, 78, 170, 7, -131, 124, 34, 263, 239, 229, 156, 92, 
-78, 87, 165, -4, -122, 126, 19, 239, 224, 214, 151, 92, 
-68, 92, 161, -12, -114, 126, 4, 204, 204, 195, 141, 87, 
-53, 92, 146, -19, -100, 119, -4, 180, 185, 185, 136, 87, 
-43, 97, 141, -26, -92, 119, -14, 156, 156, 156, 122, 82, 
-34, 97, 131, -31, -82, 114, -24, 131, 131, 141, 107, 78, 
-19, 97, 117, -39, -68, 107, -34, 97, 107, 122, 97, 78, 
-4, 92, 97, -43, -51, 95, -34, 78, 82, 102, 87, 78, 
4, 87, 82, -46, -39, 85, -48, 43, 58, 87, 73, 68, 
14, 82, 68, -48, -26, 75, -53, 24, 43, 73, 73, 68, 
9, 78, 68, -43, -29, 73, -63, 9, 24, 58, 58, 63, 
14, 73, 58, -43, -21, 65, -63, -9, 4, 43, 48, 58, 
9, 53, 43, -31, -17, 48, -68, -19, -14, 24, 34, 43, 
4, 43, 39, -24, -17, 41, -73, -34, -14, 14, 29, 39, 
9, 39, 29, -24, -9, 34, -73, -48, -29, 4, 14, 29, 
14, 34, 19, -24, -2, 26, -73, -53, -34, 0, 9, 24, 
19, 34, 14, -26, 2, 24, -68, -63, -48, -14, 4, 24, 
24, 24, 0, -24, 12, 12, -63, -63, -53, -14, 0, 24, 
19, 24, 4, -21, 7, 14, -63, -73, -58, -24, -4, 19, 
19, 19, 0, -19, 9, 9, -63, -73, -63, -24, -9, 14, 
19, 14, -4, -17, 12, 4, -63, -78, -63, -29, -14, 9, 
14, 9, -4, -12, 9, 2, -63, -82, -63, -34, -14, 4, 
14, 9, -4, -12, 9, 2, -68, -82, -68, -34, -14, 4, 
14, 4, -9, -9, 12, -2, -78, -78, -68, -34, -14, 4, 
14, 9, -4, -12, 9, 2, -73, -78, -73, -34, -19, 0, 
19, 4, -14, -12, 17, -4, -73, -82, -73, -34, -19, 0, 
19, 4, -14, -12, 17, -4, -58, -82, -73, -39, -19, -4, 
19, 4, -14, -12, 17, -4, -48, -82, -73, -39, -24, -4, 
19, 0, -19, -9, 19, -9, -43, -78, -68, -39, -24, -9, 
19, -4, -24, -7, 21, -14, -39, -73, -63, -39, -24, -9, 
19, -4, -24, -7, 21, -14, -39, -73, -63, -39, -24, -9, 
19, -4, -24, -7, 21, -14, -39, -73, -63, -39, -24, -9, 
14, -9, -24, -2, 19, -17, -34, -73, -68, -39, -19, -9, 
14, -9, -24, -2, 19, -17, -39, -73, -73, -39, -19, -9, 
9, -9, -19, 0, 14, -14, -39, -73, -73, -39, -19, -9, 
9, -9, -19, 0, 14, -14, -39, -73, -73, -39, -19, -9, 
9, -9, -19, 0, 14, -14, -43, -78, -68, -39, -19, -9, 
9, -9, -19, 0, 14, -14, -43, -82, -63, -34, -19, -14, 
14, -9, -24, -2, 19, -17, -43, -82, -63, -34, -19, -9, 
9, -9, -19, 0, 14, -14, -43, -82, -58, -34, -19, -4, 
9, -14, -24, 2, 17, -19, -43, -82, -58, -34, -19, -9, 
9, -14, -24, 2, 17, -19, -48, -82, -53, -29, -19, -9, 
0, -19, -19, 9, 9, -19, -43, -82, -53, -29, -19, -14, 
-9, -24, -14, 17, 2, -19, -24, -78, -48, -29, -19, -14, 
-14, -24, -9, 19, -2, -17, -14, -78, -48, -24, -19, -14, 
-19, -24, -4, 21, -7, -14, -9, -78, -43, -24, -19, -14, 
-19, -24, -4, 21, -7, -14, -14, -73, -43, -24, -14, -9, 
-19, -24, -4, 21, -7, -14, -14, -73, -39, -24, -14, -4, 
-24, -24, 0, 24, -12, -12, -14, -73, -39, -19, -14, -9, 
-24, -24, 0, 24, -12, -12, -14, -73, -39, -19, -14, -9, 
-24, -29, -4, 26, -9, -17, -14, -73, -39, -19, -14, -9, 
-19, -29, -9, 24, -4, -19, -9, -68, -39, -19, -14, -9, 
-19, -29, -9, 24, -4, -19, -9, -68, -34, -19, -19, -19, 
-19, -34, -14, 26, -2, -24, -4, -68, -34, -14, -24, -24, 
-19, -39, -19, 29, 0, -29, -4, -68, -34, -14, -24, -24, 
-19, -43, -24, 31, 2, -34, 0, -63, -34, -14, -24, -24, 
-19, -48, -29, 34, 4, -39, -4, -63, -39, -14, -19, -24, 
-14, -48, -34, 31, 9, -41, -9, -63, -43, -14, -19, -24, 
-9, -43, -34, 26, 12, -39, -14, -58, -39, -19, -19, -24, 
-9, -43, -34, 26, 12, -39, -14, -53, -39, -19, -19, -24, 
-9, -43, -34, 26, 12, -39, -14, -53, -39, -19, -24, -29, 
-9, -48, -39, 29, 14, -43, -14, -48, -39, -19, -24, -24, 
-14, -48, -34, 31, 9, -41, -14, -48, -34, -19, -24, -24, 
-19, -48, -29, 34, 4, -39, -14, -48, -29, -19, -24, -24, 
-24, -53, -29, 39, 2, -41, -9, -48, -29, -14, -19, -19, 
-24, -53, -29, 39, 2, -41, -9, -48, -24, -9, -14, -14, 
-19, -53, -34, 36, 7, -43, -9, -48, -24, -9, -14, -14, 
-14, -48, -34, 31, 9, -41, -19, -48, -24, -14, -14, -14, 
-4, -43, -39, 24, 17, -41, -19, -39, -19, -9, -9, -14, 
0, -39, -39, 19, 19, -39, -19, -29, -19, -9, -9, -19, 
0, -39, -39, 19, 19, -39, -19, -29, -19, -9, -9, -19, 
0, -39, -39, 19, 19, -39, -19, -29, -19, -9, -9, -19, 
0, -34, -34, 17, 17, -34, -24, -29, -19, -4, -9, -19, 
0, -24, -24, 12, 12, -24, -29, -24, -14, 0, -4, -14, 
4, -14, -19, 4, 12, -17, -39, -24, -14, 0, -4, -9, 
9, 4, -4, -7, 7, 0, -39, -19, 0, 14, 14, 4, 
19, 39, 19, -29, 0, 29, -43, 0, 19, 29, 24, 19, 
29, 48, 19, -39, 4, 34, -39, 19, 34, 34, 34, 29, 
48, 48, 0, -48, 24, 24, -43, 24, 24, 34, 34, 29, 
58, 48, -9, -53, 34, 19, -48, 24, 24, 34, 29, 29, 
63, 43, -19, -53, 41, 12, -53, 24, 19, 29, 24, 24, 
63, 39, -24, -51, 43, 7, -58, 24, 14, 29, 24, 24, 
58, 48, -9, -53, 34, 19, -63, 14, 14, 29, 24, 29, 
53, 68, 14, -61, 19, 41, -68, 9, 14, 29, 34, 43, 
53, 68, 14, -61, 19, 41, -73, -4, 9, 29, 34, 43, 
53, 68, 14, -61, 19, 41, -73, -19, 4, 24, 34, 43, 
53, 53, 0, -53, 26, 26, -68, -39, -19, 0, 14, 24, 
48, 29, -19, -39, 34, 4, -63, -58, -34, -14, 0, 14, 
43, 0, -43, -21, 43, -21, -58, -68, -43, -24, -9, 0, 
29, -14, -43, -7, 36, -29, -43, -78, -48, -29, -19, -9, 
24, -14, -39, -4, 31, -26, -43, -82, -48, -29, -19, -9, 
9, -14, -24, 2, 17, -19, -43, -82, -43, -29, -14, -9, 
9, -14, -24, 2, 17, -19, -39, -82, -43, -24, -9, -4, 
4, -14, -19, 4, 12, -17, -34, -82, -39, -19, -9, -4, 
-4, -14, -9, 9, 2, -12, -34, -82, -39, -24, -9, -4, 
-14, -14, 0, 14, -7, -7, -34, -82, -39, -29, -9, -4, 
-19, -29, -9, 24, -4, -19, -19, -92, -48, -34, -24, -9, 
-19, -34, -14, 26, -2, -24, -4, -92, -48, -34, -29, -9, 
-24, -43, -19, 34, -2, -31, 0, -92, -48, -43, -29, -14, 
-24, -53, -29, 39, 2, -41, 9, -92, -48, -43, -34, -14, 
-19, -63, -43, 41, 12, -53, 14, -87, -58, -48, -39, -34, 
-14, -73, -58, 43, 21, -65, 9, -82, -58, -43, -39, -34, 
-24, -73, -48, 48, 12, -61, 9, -87, -53, -43, -39, -39, 
-24, -73, -48, 48, 12, -61, 4, -87, -53, -43, -39, -39, 
-29, -73, -43, 51, 7, -58, 4, -92, -53, -43, -39, -43, 
-34, -82, -48, 58, 7, -65, 9, -97, -53, -43, -39, -43, 
-34, -92, -58, 63, 12, -75, 9, -97, -58, -48, -43, -43, 
-34, -92, -58, 63, 12, -75, 9, -97, -58, -48, -43, -43, 
-39, -92, -53, 65, 7, -73, 9, -97, -58, -48, -39, -43, 
-43, -97, -53, 70, 4, -75, 14, -92, -58, -48, -34, -39, 
-58, -122, -63, 90, 2, -92, 19, -87, -58, -58, -58, -68, 
-63, -161, -97, 112, 17, -129, 53, -58, -58, -58, -63, -78, 
-78, -195, -117, 136, 19, -156, 82, -19, -48, -63, -82, -97, 
-87, -200, -112, 143, 12, -156, 107, 39, -9, -43, -92, -102, 
