I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, -126, -117, 68, 53, -122, 24, 29, -48, -48, -63, -87, 
-9, -117, -107, 63, 48, -112, 24, 24, -43, -48, -63, -87, 
-9, -117, -107, 63, 48, -112, 24, 24, -43, -48, -63, -92, 
-4, -112, -107, 58, 51, -109, 24, 24, -43, -43, -63, -97, 
-4, -107, -102, 56, 48, -104, 24, 24, -43, -48, -58, -87, 
-9, -92, -82, 51, 36, -87, 24, 14, -29, -43, -48, -82, 
-19, -48, -29, 34, 4, -39, 24, -9, -14, -19, -24, -68, 
-43, 9, 53, 17, -48, 31, 14, -34, 24, 39, 29, -34, 
-58, 92, 151, -17, -104, 122, 9, -63, 87, 122, 112, 24, 
-68, 195, 263, -63, -165, 229, -9, -87, 175, 258, 229, 126, 
-39, 346, 385, -153, -212, 366, -48, -117, 341, 473, 424, 268, 
29, 497, 468, -263, -219, 483, -97, -131, 502, 697, 624, 419, 
126, 585, 458, -356, -165, 522, -126, -136, 624, 824, 741, 502, 
239, 561, 322, -400, -41, 441, -141, -102, 624, 824, 741, 522, 
346, 292, -53, -319, 200, 119, -112, 34, 370, 448, 439, 336, 
419, -385, -805, -17, 612, -595, -9, 302, -175, -336, -234, -87, 
488, -976, -1464, 244, 976, -1220, 107, 507, -624, -927, -800, -527, 
502, -1283, -1786, 390, 1144, -1534, 195, 610, -863, -1200, -1093, -780, 
497, -1576, -2074, 539, 1285, -1825, 278, 775, -1005, -1420, -1332, -1000, 
439, -1854, -2293, 707, 1366, -2074, 370, 951, -1161, -1664, -1571, -1200, 
395, -1995, -2391, 800, 1393, -2193, 405, 971, -1312, -1795, -1693, -1317, 
312, -2044, -2357, 866, 1334, -2200, 434, 971, -1385, -1854, -1756, -1390, 
244, -2059, -2303, 907, 1273, -2181, 458, 980, -1356, -1820, -1732, -1395, 
170, -1976, -2147, 902, 1159, -2061, 458, 932, -1298, -1737, -1654, -1346, 
122, -1825, -1947, 851, 1034, -1886, 458, 868, -1229, -1615, -1546, -1293, 
29, -1605, -1634, 788, 832, -1620, 458, 795, -1063, -1439, -1395, -1180, 
-73, -1415, -1342, 744, 634, -1378, 463, 727, -883, -1234, -1215, -1034, 
-175, -1273, -1098, 724, 461, -1185, 502, 736, -732, -1073, -1068, -927, 
-239, -1112, -873, 675, 317, -993, 570, 775, -575, -917, -927, -844, 
-287, -912, -624, 600, 168, -768, 634, 883, -375, -732, -771, -727, 
-326, -761, -434, 544, 53, -597, 683, 971, -258, -590, -629, -590, 
-336, -712, -375, 524, 19, -544, 736, 1039, -209, -517, -551, -522, 
-351, -639, -287, 495, -31, -463, 790, 1088, -165, -444, -478, -478, 
-361, -536, -175, 448, -92, -356, 800, 1058, -117, -351, -390, -414, 
-370, -448, -78, 409, -146, -263, 785, 941, -78, -283, -322, -346, 
-380, -439, -58, 409, -161, -248, 746, 800, -68, -273, -302, -317, 
-375, -400, -24, 387, -175, -212, 668, 673, -68, -244, -268, -283, 
-326, -307, 19, 317, -173, -143, 570, 566, -63, -190, -209, -234, 
-292, -268, 24, 280, -158, -122, 522, 507, -58, -170, -185, -190, 
-244, -244, 0, 244, -122, -122, 448, 439, -53, -146, -161, -161, 
-204, -209, -4, 207, -100, -107, 370, 341, -53, -112, -126, -141, 
-165, -151, 14, 158, -90, -68, 283, 278, -39, -73, -82, -97, 
-102, -107, -4, 104, -48, -56, 204, 214, -29, -39, -48, -48, 
-34, -87, -53, 61, 9, -70, 126, 122, -19, -19, -29, -24, 
-4, -43, -39, 24, 17, -41, 58, 39, -9, -4, -14, -19, 
4, -9, -14, 2, 9, -12, 39, 29, 0, 14, 4, -4, 
24, -9, -34, -7, 29, -21, 24, 24, 4, 24, 14, 14, 
39, -19, -58, -9, 48, -39, 9, 0, 19, 24, 19, 14, 
39, -9, -48, -14, 43, -29, -4, -14, 19, 34, 24, 9, 
43, 0, -43, -21, 43, -21, -14, -24, 19, 34, 29, 14, 
48, 0, -48, -24, 48, -24, -19, -29, 19, 34, 34, 19, 
53, 4, -48, -29, 51, -21, -29, -43, 24, 43, 43, 19, 
58, 9, -48, -34, 53, -19, -34, -48, 24, 43, 43, 19, 
63, 14, -48, -39, 56, -17, -43, -53, 29, 48, 43, 34, 
63, 24, -39, -43, 51, -7, -53, -58, 29, 53, 43, 43, 
63, 34, -29, -48, 46, 2, -63, -63, 29, 63, 48, 48, 
63, 39, -24, -51, 43, 7, -68, -63, 29, 73, 58, 53, 
73, 48, -24, -61, 48, 12, -73, -63, 34, 73, 63, 63, 
78, 53, -24, -65, 51, 14, -68, -68, 34, 78, 68, 68, 
78, 58, -19, -68, 48, 19, -63, -73, 34, 78, 73, 73, 
78, 63, -14, -70, 46, 24, -68, -78, 34, 78, 73, 78, 
92, 68, -24, -80, 58, 21, -68, -82, 39, 87, 78, 78, 
92, 68, -24, -80, 58, 21, -73, -87, 39, 87, 82, 73, 
97, 78, -19, -87, 58, 29, -78, -92, 39, 87, 87, 78, 
102, 82, -19, -92, 61, 31, -78, -97, 39, 92, 92, 82, 
112, 92, -19, -102, 65, 36, -92, -102, 39, 97, 102, 87, 
112, 97, -14, -104, 63, 41, -107, -112, 43, 107, 107, 87, 
117, 107, -9, -112, 63, 48, -122, -122, 43, 117, 112, 92, 
122, 122, 0, -122, 61, 61, -131, -131, 43, 131, 126, 102, 
136, 136, 0, -136, 68, 68, -141, -141, 43, 141, 136, 107, 
146, 146, 0, -146, 73, 73, -146, -156, 48, 146, 146, 122, 
146, 156, 9, -151, 68, 82, -156, -170, 48, 161, 161, 131, 
170, 175, 4, -173, 82, 90, -165, -170, 53, 165, 175, 151, 
175, 180, 4, -178, 85, 92, -175, -185, 53, 175, 190, 170, 
185, 204, 19, -195, 82, 112, -180, -200, 58, 180, 200, 180, 
195, 214, 19, -204, 87, 117, -195, -214, 58, 185, 219, 195, 
209, 219, 9, -214, 100, 114, -209, -229, 58, 200, 229, 224, 
229, 234, 4, -231, 112, 119, -219, -244, 58, 209, 239, 234, 
239, 248, 9, -244, 114, 129, -229, -258, 58, 219, 248, 248, 
239, 258, 19, -248, 109, 139, -244, -278, 53, 224, 258, 253, 
268, 263, -4, -265, 136, 129, -268, -287, 53, 234, 263, 273, 
278, 278, 0, -278, 139, 139, -273, -302, 53, 239, 278, 297, 
283, 283, 0, -283, 141, 141, -283, -307, 53, 248, 283, 307, 
297, 302, 4, -300, 146, 153, -292, -317, 53, 258, 287, 312, 
312, 302, -9, -307, 161, 146, -307, -326, 53, 268, 292, 322, 
326, 307, -19, -317, 173, 143, -322, -331, 58, 268, 297, 326, 
331, 307, -24, -319, 178, 141, -322, -331, 58, 263, 297, 326, 
336, 302, -34, -319, 185, 134, -322, -326, 58, 258, 292, 326, 
341, 297, -43, -319, 192, 126, -322, -326, 53, 253, 287, 317, 
341, 283, -58, -312, 200, 112, -312, -317, 48, 229, 268, 302, 
341, 268, -73, -305, 207, 97, -312, -302, 43, 219, 253, 273, 
322, 239, -82, -280, 202, 78, -307, -292, 39, 209, 239, 244, 
317, 229, -87, -273, 202, 70, -287, -268, 34, 190, 214, 224, 
307, 204, -102, -256, 204, 51, -263, -244, 29, 170, 195, 204, 
292, 185, -107, -239, 200, 39, -244, -224, 24, 151, 175, 185, 
263, 170, -92, -217, 178, 39, -209, -195, 19, 126, 146, 156, 
239, 141, -97, -190, 168, 21, -200, -175, 14, 107, 122, 122, 
224, 122, -102, -173, 163, 9, -180, -146, 14, 92, 107, 107, 
200, 102, -97, -151, 148, 2, -165, -117, 14, 68, 87, 82, 
180, 78, -102, -129, 141, -12, -131, -97, 9, 58, 58, 53, 
156, 53, -102, -104, 129, -24, -107, -63, 4, 29, 29, 34, 
146, 34, -112, -90, 129, -39, -82, -34, 0, 4, 4, 19, 
126, 14, -112, -70, 119, -48, -73, -4, 0, 0, -4, 19, 
107, 0, -107, -53, 107, -53, -58, 14, 0, -4, -24, 9, 
97, -19, -117, -39, 107, -68, -34, 39, 0, -14, -34, -4, 
82, -29, -112, -26, 97, -70, -4, 58, -9, -29, -48, -14, 
63, -39, -102, -12, 82, -70, 14, 63, -9, -43, -53, -29, 
43, -48, -92, 2, 68, -70, 24, 73, -9, -48, -63, -29, 
39, -68, -107, 14, 73, -87, 34, 78, -14, -58, -68, -39, 
24, -73, -97, 24, 61, -85, 43, 87, -19, -63, -78, -48, 
29, -73, -102, 21, 65, -87, 48, 82, -24, -68, -82, -48, 
19, -82, -102, 31, 61, -92, 53, 87, -34, -78, -92, -48, 
19, -87, -107, 34, 63, -97, 53, 87, -39, -82, -92, -48, 
9, -97, -107, 43, 58, -102, 53, 87, -39, -82, -92, -53, 
4, -107, -112, 51, 58, -109, 58, 92, -43, -82, -92, -48, 
0, -107, -107, 53, 53, -107, 63, 97, -43, -82, -87, -43, 
-4, -102, -97, 53, 46, -100, 68, 97, -43, -82, -87, -43, 
-4, -97, -92, 51, 43, -95, 68, 97, -43, -82, -87, -43, 
-4, -92, -87, 48, 41, -90, 68, 92, -43, -82, -92, -43, 
-4, -92, -87, 48, 41, -90, 68, 87, -43, -82, -97, -43, 
4, -92, -97, 43, 51, -95, 63, 87, -39, -87, -97, -48, 
9, -87, -97, 39, 53, -92, 58, 87, -34, -87, -92, -43, 
9, -82, -92, 36, 51, -87, 58, 82, -34, -87, -92, -48, 
9, -82, -92, 36, 51, -87, 53, 78, -34, -82, -87, -43, 
4, -78, -82, 36, 43, -80, 53, 78, -34, -73, -82, -43, 
0, -82, -82, 41, 41, -82, 53, 73, -34, -73, -78, -43, 
0, -82, -82, 41, 41, -82, 53, 78, -34, -68, -78, -48, 
4, -82, -87, 39, 46, -85, 53, 78, -29, -68, -73, -53, 
14, -78, -92, 31, 53, -85, 53, 78, -29, -68, -73, -53, 
19, -68, -87, 24, 53, -78, 53, 73, -29, -68, -73, -53, 
24, -63, -87, 19, 56, -75, 43, 73, -34, -63, -68, -48, 
24, -53, -78, 14, 51, -65, 43, 73, -29, -63, -63, -43, 
24, -53, -78, 14, 51, -65, 43, 63, -29, -58, -63, -39, 
19, -58, -78, 19, 48, -68, 43, 53, -29, -58, -63, -39, 
14, -48, -63, 17, 39, -56, 43, 48, -24, -53, -63, -34, 
14, -43, -58, 14, 36, -51, 43, 53, -9, -48, -58, -29, 
19, -29, -48, 4, 34, -39, 39, 58, 0, -43, -48, -24, 
29, -14, -43, -7, 36, -29, 39, 63, 4, -39, -43, -19, 
34, -4, -39, -14, 36, -21, 39, 68, 9, -34, -39, -14, 
39, 0, -39, -19, 39, -19, 39, 78, 19, -29, -39, -9, 
43, 14, -29, -29, 36, -7, 39, 78, 24, -24, -34, -4, 
48, 29, -19, -39, 34, 4, 39, 78, 29, -19, -29, 0, 
53, 34, -19, -43, 36, 7, 29, 78, 34, -14, -24, 4, 
58, 39, -19, -48, 39, 9, 9, 58, 34, -4, -14, 14, 
63, 43, -19, -53, 41, 12, -4, 43, 39, 0, -9, 24, 
63, 43, -19, -53, 41, 12, -9, 9, 34, 4, -4, 29, 
63, 29, -34, -46, 48, -2, -24, 0, 19, -4, -9, 34, 
63, 24, -39, -43, 51, -7, -34, 0, 9, -9, -9, 39, 
68, 24, -43, -46, 56, -9, -34, 0, 4, -9, -9, 43, 
73, 29, -43, -51, 58, -7, -43, 0, -4, -9, -4, 48, 
73, 4, -68, -39, 70, -31, -43, -4, -24, -19, -14, 43, 
73, -14, -87, -29, 80, -51, -39, -9, -48, -34, -24, 34, 
73, -24, -97, -24, 85, -61, -34, -14, -58, -53, -39, 29, 
63, -43, -107, -9, 85, -75, -29, -14, -73, -78, -48, 24, 
63, -48, -112, -7, 87, -80, -29, -14, -73, -78, -48, 19, 
63, -48, -112, -7, 87, -80, -29, -24, -73, -73, -53, 14, 
48, -53, -102, 2, 75, -78, -14, -9, -73, -73, -53, 4, 
39, -53, -92, 7, 65, -73, -9, -4, -63, -68, -48, 0, 
29, -53, -82, 12, 56, -68, 0, 4, -63, -68, -48, -9, 
19, -58, -78, 19, 48, -68, 4, 9, -63, -68, -48, -24, 
4, -68, -73, 31, 39, -70, 9, 9, -63, -73, -53, -24, 
4, -73, -78, 34, 41, -75, 9, 9, -63, -68, -53, -34, 
4, -82, -87, 39, 46, -85, 19, 9, -68, -68, -58, -43, 
-4, -82, -78, 43, 36, -80, 19, 9, -68, -73, -58, -48, 
-4, -82, -78, 43, 36, -80, 19, 14, -68, -73, -53, -48, 
-4, -82, -78, 43, 36, -80, 24, 14, -68, -73, -53, -48, 
-4, -82, -78, 43, 36, -80, 24, 14, -68, -73, -53, -58, 
-4, -82, -78, 43, 36, -80, 24, 14, -68, -73, -58, -63, 
-4, -82, -78, 43, 36, -80, 24, 14, -63, -73, -58, -63, 
-4, -82, -78, 43, 36, -80, 24, 14, -58, -73, -58, -63, 
-4, -82, -78, 43, 36, -80, 19, 14, -58, -73, -53, -58, 
-9, -82, -73, 46, 31, -78, 14, 14, -58, -73, -53, -53, 
-9, -82, -73, 46, 31, -78, 14, 9, -58, -68, -53, -53, 
-9, -87, -78, 48, 34, -82, 14, 4, -58, -68, -53, -53, 
-9, -87, -78, 48, 34, -82, 14, 4, -58, -68, -53, -48, 
-9, -87, -78, 48, 34, -82, 14, 4, -63, -68, -53, -48, 
-4, -82, -78, 43, 36, -80, 19, 9, -63, -68, -53, -48, 
-4, -78, -73, 41, 34, -75, 24, 14, -63, -73, -48, -39, 
-9, -63, -53, 36, 21, -58, 24, 4, -48, -63, -39, -34, 
-24, -19, 4, 21, -14, -7, 24, -19, -34, -39, -14, -19, 
-53, 24, 78, 14, -65, 51, 14, -43, -14, -4, 19, 0, 
-68, 87, 156, -9, -112, 122, 9, -73, 29, 53, 82, 43, 
-92, 185, 278, -46, -185, 231, -9, -97, 102, 190, 190, 136, 
-68, 336, 405, -134, -236, 370, -48, -126, 253, 400, 375, 258, 
-14, 522, 536, -253, -275, 529, -102, -156, 453, 668, 624, 434, 
68, 649, 580, -358, -256, 614, -136, -170, 614, 844, 790, 551, 
190, 736, 546, -463, -178, 641, -161, -175, 727, 985, 917, 658, 
297, 600, 302, -448, -2, 451, -146, -82, 590, 771, 751, 561, 
395, -126, -522, -134, 458, -324, -48, 214, -14, -97, 9, 107, 
488, -766, -1254, 139, 871, -1010, 68, 458, -497, -771, -610, -346, 
522, -1088, -1610, 283, 1066, -1349, 156, 556, -732, -1063, -912, -600, 
531, -1420, -1952, 444, 1241, -1686, 229, 707, -917, -1322, -1185, -834, 
492, -1722, -2215, 614, 1354, -1969, 312, 907, -1107, -1595, -1459, -1068, 
473, -1912, -2386, 719, 1429, -2149, 356, 951, -1273, -1761, -1620, -1215, 
380, -2000, -2381, 810, 1381, -2191, 400, 951, -1376, -1849, -1708, -1302, 
312, -2015, -2327, 851, 1320, -2171, 429, 961, -1376, -1839, -1708, -1322, 
248, -1932, -2181, 841, 1215, -2056, 429, 922, -1342, -1776, -1654, -1288, 
185, -1825, -2010, 819, 1098, -1917, 434, 868, -1302, -1678, -1566, -1254, 
78, -1634, -1712, 778, 895, -1673, 434, 775, -1146, -1507, -1415, -1141, 
-24, -1429, -1405, 727, 690, -1417, 439, 707, -971, -1312, -1239, -1000, 
-126, -1273, -1146, 700, 509, -1210, 478, 702, -829, -1156, -1098, -897, 
-195, -1122, -927, 658, 366, -1024, 546, 722, -683, -995, -956, -814, 
-253, -907, -653, 580, 200, -780, 610, 834, -444, -790, -775, -692, 
-297, -732, -434, 514, 68, -583, 653, 902, -297, -629, -614, -566, 
-307, -668, -361, 488, 26, -514, 707, 1000, -253, -546, -536, -512, 
-336, -600, -263, 468, -36, -431, 761, 1063, -204, -473, -468, -468, 
-380, -527, -146, 453, -117, -336, 795, 1044, -156, -390, -390, -395, 
-400, -439, -39, 419, -180, -239, 800, 956, -117, -322, -322, -317, 
-405, -419, -14, 412, -195, -217, 775, 819, -107, -312, -302, -287, 
-400, -380, 19, 390, -209, -180, 717, 702, -107, -278, -263, -253, 
-346, -283, 63, 314, -204, -109, 610, 580, -97, -209, -185, -195, 
-312, -239, 73, 275, -192, -82, 541, 497, -82, -180, -146, -141, 
-268, -214, 53, 241, -161, -80, 458, 429, -68, -156, -136, -126, 
-219, -180, 39, 200, -129, -70, 380, 341, -63, -126, -122, -122, 
-165, -117, 48, 141, -107, -34, 287, 278, -48, -87, -73, -68, 
-117, -68, 48, 92, -82, -9, 200, 209, -39, -48, -29, -19, 
-53, -43, 9, 48, -31, -17, 117, 107, -24, -29, -9, -4, 
-14, -4, 9, 9, -12, 2, 48, 19, -9, -14, 4, 9, 
-4, 24, 29, -9, -17, 26, 29, 4, 0, 9, 29, 34, 
14, 39, 24, -26, -4, 31, 14, -4, 0, 24, 43, 53, 
34, 43, 9, -39, 12, 26, -4, -29, 9, 24, 48, 53, 
39, 58, 19, -48, 9, 39, -24, -43, 9, 34, 53, 53, 
43, 68, 24, -56, 9, 46, -39, -53, 9, 34, 58, 63, 
48, 68, 19, -58, 14, 43, -48, -58, 9, 34, 63, 68, 
48, 68, 19, -58, 14, 43, -63, -73, 14, 43, 78, 73, 
48, 68, 19, -58, 14, 43, -68, -78, 14, 43, 82, 78, 
48, 73, 24, -61, 12, 48, -73, -82, 19, 48, 82, 92, 
48, 78, 29, -63, 9, 53, -78, -87, 19, 48, 82, 97, 
53, 82, 29, -68, 12, 56, -78, -97, 19, 53, 82, 102, 
53, 87, 34, -70, 9, 61, -78, -107, 19, 63, 87, 112, 
68, 97, 29, -82, 19, 63, -82, -112, 24, 68, 92, 126, 
78, 102, 24, -90, 26, 63, -82, -117, 24, 78, 97, 136, 
78, 107, 29, -92, 24, 68, -87, -122, 24, 78, 107, 141, 
78, 112, 34, -95, 21, 73, -102, -126, 24, 78, 112, 146, 
92, 122, 29, -107, 31, 75, -117, -131, 29, 87, 117, 146, 
92, 126, 34, -109, 29, 80, -131, -136, 29, 92, 122, 146, 
92, 136, 43, -114, 24, 90, -126, -141, 29, 97, 126, 151, 
92, 141, 48, -117, 21, 95, -117, -146, 29, 102, 131, 151, 
102, 151, 48, -126, 26, 100, -131, -151, 29, 107, 141, 156, 
102, 156, 53, -129, 24, 104, -136, -161, 34, 112, 146, 156, 
122, 170, 48, -146, 36, 109, -141, -170, 34, 117, 151, 156, 
141, 190, 48, -165, 46, 119, -151, -180, 34, 131, 165, 161, 
146, 204, 58, -175, 43, 131, -156, -190, 34, 141, 175, 165, 
146, 214, 68, -180, 39, 141, -161, -204, 39, 146, 185, 180, 
141, 224, 82, -183, 29, 153, -175, -214, 39, 161, 200, 190, 
161, 244, 82, -202, 39, 163, -185, -214, 43, 165, 209, 200, 
165, 248, 82, -207, 41, 165, -200, -234, 43, 175, 219, 209, 
175, 273, 97, -224, 39, 185, -214, -248, 48, 185, 229, 219, 
185, 283, 97, -234, 43, 190, -234, -263, 48, 195, 248, 234, 
204, 292, 87, -248, 58, 190, -248, -278, 48, 209, 258, 258, 
229, 312, 82, -270, 73, 197, -258, -292, 48, 224, 273, 263, 
239, 326, 87, -283, 75, 207, -268, -307, 48, 234, 287, 278, 
239, 336, 97, -287, 70, 217, -283, -326, 43, 234, 297, 287, 
268, 341, 73, -305, 97, 207, -307, -336, 43, 244, 302, 297, 
278, 356, 78, -317, 100, 217, -312, -351, 43, 248, 317, 307, 
283, 356, 73, -319, 104, 214, -322, -356, 43, 253, 322, 317, 
297, 370, 73, -334, 112, 222, -331, -366, 39, 258, 326, 322, 
307, 370, 63, -339, 122, 217, -341, -375, 34, 268, 331, 331, 
322, 380, 58, -351, 131, 219, -351, -380, 39, 273, 341, 336, 
331, 385, 53, -358, 139, 219, -351, -380, 39, 278, 346, 336, 
336, 385, 48, -361, 143, 217, -356, -375, 39, 278, 341, 336, 
341, 385, 43, -363, 148, 214, -361, -375, 34, 273, 336, 331, 
346, 380, 34, -363, 156, 207, -351, -366, 29, 248, 317, 322, 
351, 375, 24, -363, 163, 200, -351, -351, 24, 239, 302, 302, 
331, 336, 4, -334, 163, 170, -346, -346, 19, 229, 287, 283, 
326, 317, -9, -322, 168, 153, -331, -326, 14, 209, 263, 268, 
317, 292, -24, -305, 170, 134, -317, -302, 9, 190, 244, 253, 
302, 273, -29, -287, 165, 122, -302, -283, 4, 175, 224, 239, 
278, 258, -19, -268, 148, 119, -278, -253, 0, 156, 195, 214, 
258, 229, -29, -244, 143, 100, -273, -229, -4, 136, 170, 185, 
244, 209, -34, -226, 139, 87, -229, -195, -4, 122, 156, 175, 
219, 190, -29, -204, 124, 80, -195, -165, -4, 97, 136, 156, 
195, 165, -29, -180, 112, 68, -170, -151, -9, 87, 107, 131, 
161, 141, -19, -151, 90, 61, -156, -122, -9, 68, 87, 112, 
146, 122, -24, -134, 85, 48, -131, -92, -9, 53, 73, 97, 
126, 102, -24, -114, 75, 39, -112, -63, -9, 39, 63, 87, 
112, 92, -19, -102, 65, 36, -82, -43, -9, 19, 39, 73, 
107, 73, -34, -90, 70, 19, -63, -19, -9, 4, 24, 58, 
92, 58, -34, -75, 63, 12, -43, 0, -19, -9, 9, 43, 
78, 48, -29, -63, 53, 9, -24, 9, -24, -24, 0, 29, 
