I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-97, -263, -165, 180, 34, -214, 185, 102, 0, -97, -136, -151, 
-97, -263, -165, 180, 34, -214, 185, 97, 0, -97, -136, -146, 
-102, -268, -165, 185, 31, -217, 190, 102, 4, -97, -141, -151, 
-107, -273, -165, 190, 29, -219, 195, 107, 9, -97, -146, -156, 
-112, -278, -165, 195, 26, -222, 200, 112, 14, -97, -151, -161, 
-117, -283, -165, 200, 24, -224, 204, 117, 19, -97, -156, -165, 
-107, -278, -170, 192, 31, -224, 214, 117, 24, -82, -141, -161, 
-107, -273, -165, 190, 29, -219, 214, 117, 29, -78, -136, -156, 
-107, -268, -161, 187, 26, -214, 214, 117, 34, -73, -131, -151, 
-107, -263, -156, 185, 24, -209, 214, 117, 39, -68, -126, -146, 
-107, -263, -156, 185, 24, -209, 224, 122, 43, -68, -136, -151, 
-107, -263, -156, 185, 24, -209, 224, 126, 48, -68, -136, -156, 
-107, -263, -156, 185, 24, -209, 224, 131, 53, -68, -136, -161, 
-107, -263, -156, 185, 24, -209, 224, 136, 58, -68, -136, -165, 
-107, -263, -156, 185, 24, -209, 234, 146, 63, -53, -122, -156, 
-107, -263, -156, 185, 24, -209, 234, 146, 68, -48, -117, -156, 
-107, -263, -156, 185, 24, -209, 234, 146, 73, -43, -112, -156, 
-107, -263, -156, 185, 24, -209, 234, 146, 78, -39, -107, -156, 
-112, -268, -156, 190, 21, -212, 239, 146, 87, -48, -112, -161, 
-117, -273, -156, 195, 19, -214, 244, 146, 87, -48, -117, -165, 
-122, -278, -156, 200, 17, -217, 248, 146, 87, -48, -122, -170, 
-126, -283, -156, 204, 14, -219, 253, 146, 87, -48, -126, -175, 
-136, -287, -151, 212, 7, -219, 268, 151, 92, -43, -117, -175, 
-136, -292, -156, 214, 9, -224, 273, 156, 97, -39, -117, -175, 
-136, -297, -161, 217, 12, -229, 278, 161, 102, -34, -117, -175, 
-136, -302, -165, 219, 14, -234, 283, 165, 107, -29, -117, -175, 
-136, -302, -165, 219, 14, -234, 287, 170, 122, -39, -122, -175, 
-136, -302, -165, 219, 14, -234, 292, 175, 126, -39, -126, -175, 
-136, -302, -165, 219, 14, -234, 297, 180, 131, -39, -131, -175, 
-136, -302, -165, 219, 14, -234, 302, 185, 136, -39, -136, -175, 
-136, -307, -170, 222, 17, -239, 317, 195, 146, -24, -126, -185, 
-136, -312, -175, 224, 19, -244, 322, 204, 156, -19, -126, -185, 
-136, -317, -180, 226, 21, -248, 326, 214, 165, -14, -126, -185, 
-136, -322, -185, 229, 24, -253, 331, 224, 175, -9, -126, -185, 
-122, -307, -185, 214, 31, -246, 336, 234, 190, 0, -126, -175, 
-117, -302, -185, 209, 34, -244, 341, 244, 195, 0, -126, -175, 
-112, -297, -185, 204, 36, -241, 346, 253, 200, 0, -126, -175, 
-107, -292, -185, 200, 39, -239, 351, 263, 204, 0, -126, -175, 
-97, -302, -204, 200, 53, -253, 356, 283, 224, 9, -122, -180, 
-97, -302, -204, 200, 53, -253, 361, 292, 234, 19, -117, -185, 
-97, -302, -204, 200, 53, -253, 366, 302, 244, 29, -112, -190, 
-97, -302, -204, 200, 53, -253, 370, 312, 253, 39, -107, -195, 
-92, -287, -195, 190, 51, -241, 375, 326, 263, 48, -97, -185, 
-87, -283, -195, 185, 53, -239, 380, 331, 273, 48, -97, -185, 
-82, -278, -195, 180, 56, -236, 385, 336, 283, 48, -97, -185, 
-78, -273, -195, 175, 58, -234, 390, 341, 292, 48, -97, -185, 
-87, -287, -200, 187, 56, -244, 400, 356, 312, 53, -107, -195, 
-97, -302, -204, 200, 53, -253, 409, 361, 322, 58, -107, -204, 
-107, -317, -209, 212, 51, -263, 419, 366, 331, 63, -107, -214, 
-117, -331, -214, 224, 48, -273, 429, 370, 341, 68, -107, -224, 
-126, -336, -209, 231, 41, -273, 444, 380, 356, 78, -117, -234, 
-136, -341, -204, 239, 34, -273, 448, 380, 361, 78, -117, -234, 
-146, -346, -200, 246, 26, -273, 453, 380, 366, 78, -117, -234, 
-156, -351, -195, 253, 19, -273, 458, 380, 370, 78, -117, -234, 
-170, -361, -190, 265, 9, -275, 468, 395, 385, 87, -126, -239, 
-175, -370, -195, 273, 9, -283, 478, 400, 400, 87, -126, -244, 
-180, -380, -200, 280, 9, -290, 488, 405, 414, 87, -126, -248, 
-185, -390, -204, 287, 9, -297, 497, 409, 429, 87, -126, -253, 
-185, -375, -190, 280, 2, -283, 507, 419, 434, 97, -117, -253, 
-185, -370, -185, 278, 0, -278, 507, 419, 439, 97, -117, -253, 
-185, -366, -180, 275, -2, -273, 507, 419, 444, 97, -117, -253, 
-185, -361, -175, 273, -4, -268, 507, 419, 448, 97, -117, -253, 
-195, -370, -175, 283, -9, -273, 522, 429, 463, 97, -122, -263, 
-195, -370, -175, 283, -9, -273, 527, 429, 468, 97, -126, -263, 
-195, -370, -175, 283, -9, -273, 531, 429, 473, 97, -131, -263, 
-195, -370, -175, 283, -9, -273, 536, 429, 478, 97, -136, -263, 
-195, -361, -165, 278, -14, -263, 536, 419, 478, 87, -136, -263, 
-195, -361, -165, 278, -14, -263, 536, 419, 478, 87, -136, -263, 
-195, -361, -165, 278, -14, -263, 536, 419, 478, 87, -136, -263, 
-195, -361, -165, 278, -14, -263, 536, 419, 478, 87, -136, -263, 
-209, -370, -161, 290, -24, -265, 527, 409, 478, 78, -141, -273, 
-214, -370, -156, 292, -29, -263, 527, 409, 478, 78, -146, -273, 
-219, -370, -151, 295, -34, -261, 527, 409, 478, 78, -151, -273, 
-224, -370, -146, 297, -39, -258, 527, 409, 478, 78, -156, -273, 
-224, -351, -126, 287, -48, -239, 517, 390, 468, 73, -146, -268, 
-224, -341, -117, 283, -53, -229, 507, 380, 458, 68, -146, -263, 
-224, -331, -107, 278, -58, -219, 497, 370, 448, 63, -146, -258, 
-224, -322, -97, 273, -63, -209, 488, 361, 439, 58, -146, -253, 
-214, -331, -117, 273, -48, -224, 478, 351, 419, 43, -151, -263, 
-214, -331, -117, 273, -48, -224, 468, 341, 409, 39, -156, -263, 
-214, -331, -117, 273, -48, -224, 458, 331, 400, 34, -161, -263, 
-214, -331, -117, 273, -48, -224, 448, 322, 390, 29, -165, -263, 
-204, -317, -112, 261, -46, -214, 429, 297, 361, 19, -165, -248, 
-204, -312, -107, 258, -48, -209, 409, 283, 341, 9, -165, -244, 
-204, -307, -102, 256, -51, -204, 390, 268, 322, 0, -165, -239, 
-204, -302, -97, 253, -53, -200, 370, 253, 302, -9, -165, -234, 
-195, -297, -102, 246, -46, -200, 356, 244, 278, -24, -175, -224, 
-195, -292, -97, 244, -48, -195, 341, 234, 263, -29, -175, -224, 
-195, -287, -92, 241, -51, -190, 326, 224, 248, -34, -175, -224, 
-195, -283, -87, 239, -53, -185, 312, 214, 234, -39, -175, -224, 
-185, -268, -82, 226, -51, -175, 283, 195, 214, -48, -165, -209, 
-175, -253, -78, 214, -48, -165, 263, 175, 195, -48, -156, -195, 
-165, -239, -73, 202, -46, -156, 244, 156, 175, -48, -146, -180, 
-156, -224, -68, 190, -43, -146, 224, 136, 156, -48, -136, -165, 
-136, -209, -73, 173, -31, -141, 209, 122, 141, -58, -131, -151, 
-126, -195, -68, 161, -29, -131, 195, 117, 126, -58, -126, -146, 
-117, -180, -63, 148, -26, -122, 180, 112, 112, -58, -122, -141, 
-107, -165, -58, 136, -24, -112, 165, 107, 97, -58, -117, -136, 
-87, -141, -53, 114, -17, -97, 151, 87, 78, -48, -107, -117, 
-78, -126, -48, 102, -14, -87, 136, 78, 68, -48, -97, -107, 
-68, -112, -43, 90, -12, -78, 122, 68, 58, -48, -87, -97, 
-58, -97, -39, 78, -9, -68, 107, 58, 48, -48, -78, -87, 
-48, -92, -43, 70, -2, -68, 97, 53, 39, -58, -68, -82, 
-48, -87, -39, 68, -4, -63, 87, 48, 29, -58, -68, -78, 
-48, -82, -34, 65, -7, -58, 78, 43, 19, -58, -68, -73, 
-48, -78, -29, 63, -9, -53, 68, 39, 9, -58, -68, -68, 
-39, -73, -34, 56, -2, -53, 53, 29, 4, -53, -58, -58, 
-39, -68, -29, 53, -4, -48, 48, 19, 0, -48, -48, -48, 
-39, -63, -24, 51, -7, -43, 43, 9, -4, -43, -39, -39, 
-39, -58, -19, 48, -9, -39, 39, 0, -9, -39, -29, -29, 
-24, -43, -19, 34, -2, -31, 24, -4, -24, -48, -39, -19, 
-19, -39, -19, 29, 0, -29, 19, -9, -29, -48, -39, -19, 
-14, -34, -19, 24, 2, -26, 14, -14, -34, -48, -39, -19, 
-9, -29, -19, 19, 4, -24, 9, -19, -39, -48, -39, -19, 
-4, -29, -24, 17, 9, -26, -4, -9, -48, -48, -34, -19, 
0, -29, -29, 14, 14, -29, -9, -9, -48, -48, -29, -19, 
4, -29, -34, 12, 19, -31, -14, -9, -48, -48, -24, -19, 
9, -29, -39, 9, 24, -34, -19, -9, -48, -48, -19, -19, 
14, -19, -34, 2, 24, -26, -29, -19, -48, -48, -19, -9, 
19, -19, -39, 0, 29, -29, -29, -19, -48, -48, -19, -9, 
24, -19, -43, -2, 34, -31, -29, -19, -48, -48, -19, -9, 
29, -19, -48, -4, 39, -34, -29, -19, -48, -48, -19, -9, 
29, -14, -43, -7, 36, -29, -29, -19, -58, -39, -9, 0, 
29, -9, -39, -9, 34, -24, -29, -19, -58, -39, -9, 0, 
29, -4, -34, -12, 31, -19, -29, -19, -58, -39, -9, 0, 
29, 0, -29, -14, 29, -14, -29, -19, -58, -39, -9, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, 0, -19, -9, 19, -9, -39, -29, -58, -39, 0, 0, 
19, -4, -24, -7, 21, -14, -39, -29, -68, -48, -9, 0, 
19, -9, -29, -4, 24, -19, -39, -29, -68, -48, -9, 0, 
19, -14, -34, -2, 26, -24, -39, -29, -68, -48, -9, 0, 
19, -19, -39, 0, 29, -29, -39, -29, -68, -48, -9, 0, 
19, -19, -39, 0, 29, -29, -29, -29, -68, -48, -19, 0, 
19, -19, -39, 0, 29, -29, -29, -29, -68, -48, -19, 0, 
19, -19, -39, 0, 29, -29, -29, -29, -68, -48, -19, 0, 
19, -19, -39, 0, 29, -29, -29, -29, -68, -48, -19, 0, 
19, -29, -48, 4, 34, -39, -19, -29, -58, -48, -19, 0, 
19, -29, -48, 4, 34, -39, -19, -29, -58, -48, -19, 0, 
19, -29, -48, 4, 34, -39, -19, -29, -58, -48, -19, 0, 
19, -29, -48, 4, 34, -39, -19, -29, -58, -48, -19, 0, 
19, -24, -43, 2, 31, -34, -19, -29, -58, -39, -9, 0, 
19, -19, -39, 0, 29, -29, -19, -29, -58, -39, -9, 0, 
19, -14, -34, -2, 26, -24, -19, -29, -58, -39, -9, 0, 
19, -9, -29, -4, 24, -19, -19, -29, -58, -39, -9, 0, 
9, 0, -9, -4, 9, -4, -19, -29, -48, -29, 0, 9, 
9, 0, -9, -4, 9, -4, -19, -29, -48, -29, 0, 9, 
9, 0, -9, -4, 9, -4, -19, -29, -48, -29, 0, 9, 
9, 0, -9, -4, 9, -4, -19, -29, -48, -29, 0, 9, 
4, 0, -4, -2, 4, -2, -9, -39, -39, -19, 9, 0, 
0, 0, 0, 0, 0, 0, -9, -39, -39, -19, 9, 0, 
-4, 0, 4, 2, -4, 2, -9, -39, -39, -19, 9, 0, 
-9, 0, 9, 4, -9, 4, -9, -39, -39, -19, 9, 0, 
-19, -4, 14, 12, -17, 4, -4, -29, -29, -9, 9, 0, 
-19, -9, 9, 14, -14, 0, 0, -29, -29, -9, 9, 0, 
-19, -14, 4, 17, -12, -4, 4, -29, -29, -9, 9, 0, 
-19, -19, 0, 19, -9, -9, 9, -29, -29, -9, 9, 0, 
-19, -19, 0, 19, -9, -9, 19, -29, -29, -19, 0, 0, 
-19, -19, 0, 19, -9, -9, 19, -29, -29, -19, 0, 0, 
-19, -19, 0, 19, -9, -9, 19, -29, -29, -19, 0, 0, 
-19, -19, 0, 19, -9, -9, 19, -29, -29, -19, 0, 0, 
-19, -29, -9, 24, -4, -19, 19, -29, -29, -9, 0, -9, 
-19, -29, -9, 24, -4, -19, 19, -29, -29, -9, 0, -9, 
-19, -29, -9, 24, -4, -19, 19, -29, -29, -9, 0, -9, 
-19, -29, -9, 24, -4, -19, 19, -29, -29, -9, 0, -9, 
-29, -29, 0, 29, -14, -14, 14, -19, -39, -19, -9, -19, 
-29, -29, 0, 29, -14, -14, 9, -19, -39, -19, -9, -19, 
-29, -29, 0, 29, -14, -14, 4, -19, -39, -19, -9, -19, 
-29, -29, 0, 29, -14, -14, 0, -19, -39, -19, -9, -19, 
-39, -34, 4, 36, -21, -14, -9, -19, -39, -24, -14, -24, 
-39, -39, 0, 39, -19, -19, -9, -19, -39, -29, -19, -29, 
-39, -43, -4, 41, -17, -24, -9, -19, -39, -34, -24, -34, 
-39, -48, -9, 43, -14, -29, -9, -19, -39, -39, -29, -39, 
-34, -48, -14, 41, -9, -31, -19, -9, -48, -39, -29, -39, 
-29, -48, -19, 39, -4, -34, -19, -9, -48, -39, -29, -39, 
-24, -48, -24, 36, 0, -36, -19, -9, -48, -39, -29, -39, 
-19, -48, -29, 34, 4, -39, -19, -9, -48, -39, -29, -39, 
-19, -48, -29, 34, 4, -39, -9, -19, -48, -39, -39, -39, 
-19, -48, -29, 34, 4, -39, -9, -19, -48, -39, -39, -39, 
-19, -48, -29, 34, 4, -39, -9, -19, -48, -39, -39, -39, 
-19, -48, -29, 34, 4, -39, -9, -19, -48, -39, -39, -39, 
-19, -39, -19, 29, 0, -29, 0, -19, -58, -39, -29, -29, 
-19, -39, -19, 29, 0, -29, 0, -19, -58, -39, -29, -29, 
-19, -39, -19, 29, 0, -29, 0, -19, -58, -39, -29, -29, 
-19, -39, -19, 29, 0, -29, 0, -19, -58, -39, -29, -29, 
-29, -39, -9, 34, -9, -24, 9, -19, -58, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -19, -58, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -19, -58, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -19, -58, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -29, -48, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -29, -48, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -29, -48, -39, -29, -39, 
-29, -39, -9, 34, -9, -24, 9, -29, -48, -39, -29, -39, 
-29, -34, -4, 31, -12, -19, 9, -29, -39, -34, -24, -34, 
-29, -29, 0, 29, -14, -14, 9, -29, -39, -29, -19, -29, 
-29, -24, 4, 26, -17, -9, 9, -29, -39, -24, -14, -24, 
-29, -19, 9, 24, -19, -4, 9, -29, -39, -19, -9, -19, 
-19, -9, 9, 14, -14, 0, 0, -29, -34, -14, 4, -4, 
-19, 0, 19, 9, -19, 9, 0, -29, -29, -9, 9, 0, 
-19, 9, 29, 4, -24, 19, 0, -29, -24, -4, 14, 4, 
-19, 19, 39, 0, -29, 29, 0, -29, -19, 0, 19, 9, 
-29, 24, 53, 2, -41, 39, 9, -39, -19, 9, 29, 19, 
-24, 34, 58, -4, -41, 46, 4, -39, -14, 14, 34, 24, 
-24, 48, 73, -12, -48, 61, 4, -39, -9, 19, 34, 24, 
-19, 63, 82, -21, -51, 73, -4, -39, -4, 19, 43, 29, 
-9, 68, 78, -29, -43, 73, -14, -39, 9, 14, 39, 34, 
0, 73, 73, -36, -36, 73, -24, -39, 14, 19, 43, 39, 
9, 87, 78, -48, -34, 82, -29, -43, 14, 24, 48, 43, 
19, 97, 78, -58, -29, 87, -43, -48, 14, 29, 53, 48, 
29, 107, 78, -68, -24, 92, -58, -48, 14, 29, 48, 43, 
34, 117, 82, -75, -24, 100, -68, -48, 14, 34, 53, 48, 
53, 126, 73, -90, -9, 100, -78, -48, 19, 39, 53, 48, 
63, 136, 73, -100, -4, 104, -82, -43, 24, 43, 58, 53, 
73, 146, 73, -109, 0, 109, -102, -43, 14, 48, 63, 58, 
78, 156, 78, -117, 0, 117, -107, -43, 14, 48, 68, 63, 
82, 165, 82, -124, 0, 124, -112, -43, 14, 48, 73, 68, 
87, 175, 87, -131, 0, 131, -112, -53, 14, 48, 73, 73, 
87, 170, 82, -129, 2, 126, -122, -53, 9, 48, 82, 73, 
87, 175, 87, -131, 0, 131, -126, -53, 0, 48, 82, 73, 
82, 175, 92, -129, -4, 134, -131, -53, 0, 48, 82, 73, 
78, 175, 97, -126, -9, 136, -136, -53, -4, 43, 82, 78, 
73, 175, 102, -124, -14, 139, -136, -58, -9, 43, 78, 78, 
73, 175, 102, -124, -14, 139, -141, -68, -14, 43, 78, 78, 
73, 175, 102, -124, -14, 139, -146, -78, -19, 34, 78, 78, 
78, 175, 97, -126, -9, 136, -146, -82, -24, 34, 78, 82, 
78, 175, 97, -126, -9, 136, -141, -82, -29, 29, 68, 82, 
78, 175, 97, -126, -9, 136, -141, -82, -29, 24, 63, 78, 
78, 175, 97, -126, -9, 136, -141, -82, -39, 24, 63, 78, 
78, 170, 92, -124, -7, 131, -141, -82, -43, 19, 63, 78, 
82, 175, 92, -129, -4, 134, -141, -82, -43, 19, 63, 78, 
78, 170, 92, -124, -7, 131, -131, -87, -48, 19, 53, 73, 
73, 165, 92, -119, -9, 129, -131, -87, -53, 9, 53, 68, 
68, 156, 87, -112, -9, 122, -126, -87, -58, 4, 48, 63, 
43, 131, 87, -87, -21, 109, -112, -73, -63, 14, 43, 58, 
43, 122, 78, -82, -17, 100, -102, -73, -63, 9, 39, 53, 
29, 102, 73, -65, -21, 87, -97, -73, -68, 4, 34, 48, 
19, 92, 73, -56, -26, 82, -92, -68, -73, -9, 29, 39, 
0, 68, 68, -34, -34, 68, -73, -68, -78, -9, 29, 39, 
-4, 53, 58, -24, -31, 56, -58, -63, -78, -24, 19, 34, 
-9, 39, 48, -14, -29, 43, -53, -63, -82, -29, 9, 29, 
-19, 24, 43, -2, -31, 34, -43, -63, -87, -29, 4, 19, 
-34, 0, 34, 17, -34, 17, -34, -63, -92, -48, -14, 14, 
-43, -14, 29, 29, -36, 7, -29, -63, -97, -53, -24, 4, 
-48, -29, 19, 39, -34, -4, -24, -58, -107, -58, -29, -4, 
-53, -43, 9, 48, -31, -17, -19, -58, -112, -63, -34, -14, 
-53, -43, 9, 48, -31, -17, -14, -53, -117, -58, -29, -14, 
-58, -48, 9, 53, -34, -19, -9, -53, -117, -63, -34, -19, 
-58, -58, 0, 58, -29, -29, -4, -53, -117, -68, -39, -24, 
-58, -63, -4, 61, -26, -34, 0, -48, -117, -68, -39, -29, 
-53, -63, -9, 58, -21, -36, -9, -48, -131, -78, -39, -29, 
-48, -68, -19, 58, -14, -43, -9, -48, -131, -87, -48, -29, 
-43, -73, -29, 58, -7, -51, -4, -43, -131, -87, -48, -34, 
-39, -78, -39, 58, 0, -58, -4, -43, -136, -87, -48, -34, 
-29, -68, -39, 48, 4, -53, 0, -34, -136, -78, -48, -34, 
-29, -68, -39, 48, 4, -53, 0, -29, -136, -78, -48, -34, 
-29, -78, -48, 53, 9, -63, 0, -29, -136, -78, -48, -34, 
-29, -78, -48, 53, 9, -63, 0, -29, -136, -78, -48, -34, 
-19, -87, -68, 53, 24, -78, 0, -29, -146, -87, -63, -43, 
-24, -87, -63, 56, 19, -75, 0, -29, -146, -87, -63, -48, 
-24, -87, -63, 56, 19, -75, 0, -29, -146, -92, -63, -48, 
-24, -87, -63, 56, 19, -75, 0, -29, -146, -92, -63, -48, 
-34, -102, -68, 68, 17, -85, -9, -19, -146, -92, -63, -58, 
-34, -102, -68, 68, 17, -85, -4, -19, -146, -92, -63, -58, 
-34, -102, -68, 68, 17, -85, -4, -19, -146, -92, -63, -58, 
-34, -102, -68, 68, 17, -85, -4, -19, -146, -92, -63, -58, 
-24, -102, -78, 63, 26, -90, -4, -19, -136, -92, -63, -48, 
-24, -102, -78, 63, 26, -90, -4, -19, -141, -92, -63, -48, 
-24, -102, -78, 63, 26, -90, -4, -19, -141, -92, -63, -48, 
-24, -102, -78, 63, 26, -90, -4, -14, -141, -92, -63, -53, 
-14, -92, -78, 53, 31, -85, -14, -14, -141, -92, -63, -53, 
-9, -92, -82, 51, 36, -87, -14, -14, -141, -92, -63, -53, 
-9, -92, -82, 51, 36, -87, -14, -14, -141, -92, -63, -53, 
-4, -92, -87, 48, 41, -90, -14, -14, -141, -92, -68, -53, 
-24, -82, -58, 53, 17, -70, -14, -24, -141, -97, -68, -53, 
-29, -82, -53, 56, 12, -68, 0, -19, -141, -97, -73, -53, 
-29, -92, -63, 61, 17, -78, 0, -19, -141, -102, -73, -53, 
-29, -102, -73, 65, 21, -87, 0, -19, -146, -107, -73, -58, 
-34, -117, -82, 75, 24, -100, 0, -19, -161, -117, -82, -63, 
-48, -136, -87, 92, 19, -112, 14, -19, -165, -131, -102, -78, 
-58, -165, -107, 112, 24, -136, 24, -4, -175, -141, -117, -102, 
-73, -200, -126, 136, 26, -163, 53, 4, -170, -156, -131, -126, 
-82, -239, -156, 161, 36, -197, 73, 14, -180, -170, -151, -136, 
-92, -268, -175, 180, 41, -222, 92, 14, -195, -185, -170, -156, 
-102, -302, -200, 202, 48, -251, 112, 24, -209, -204, -180, -170, 
-112, -312, -200, 212, 43, -256, 122, 14, -219, -214, -190, -180, 
-112, -302, -190, 207, 39, -246, 112, 9, -214, -195, -175, -175, 
-107, -253, -146, 180, 19, -200, 102, 9, -170, -151, -136, -141, 
-87, -170, -82, 129, -2, -126, 63, 0, -126, -92, -78, -102, 
-29, -73, -43, 51, 7, -58, 14, -14, -82, -9, 0, -34, 
39, 78, 39, -58, 0, 58, -63, -24, -24, 97, 117, 58, 
122, 268, 146, -195, -12, 207, -165, -68, 24, 219, 239, 175, 
224, 463, 239, -344, -7, 351, -292, -107, 63, 336, 385, 312, 
341, 668, 326, -505, 7, 497, -444, -131, 73, 439, 512, 434, 
468, 849, 380, -658, 43, 614, -585, -165, 58, 517, 634, 551, 
575, 1024, 448, -800, 63, 736, -717, -204, 0, 566, 722, 653, 
697, 1161, 463, -929, 117, 812, -868, -248, -87, 580, 785, 746, 
834, 1332, 497, -1083, 168, 915, -1029, -287, -165, 614, 878, 863, 
966, 1551, 585, -1259, 190, 1068, -1200, -336, -190, 683, 985, 995, 
1088, 1790, 702, -1439, 192, 1246, -1371, -405, -190, 775, 1122, 1141, 
1195, 2020, 824, -1607, 185, 1422, -1517, -473, -200, 873, 1249, 1293, 
1293, 2225, 932, -1759, 180, 1578, -1654, -536, -229, 936, 1366, 1415, 
1351, 2376, 1024, -1864, 163, 1700, -1756, -624, -273, 976, 1449, 1522, 
